Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,25.64,32.85,10.96,2.6,6.2,5.8,5.2,24.3,,,12.8,27.31,2.25,13.78,28.53,2.81,0.05,0.04,51.04,1.33,,,56.48,4.47,0.82,,0.26,1.77,20.96,14.09,27.39,11.09,8.81,0.53,0.55,4.77,0.35,2,5.24,2.08,13.7,24.91,8.14,2.33,52.13,,2.5,,0.98,,2.54,1.79,40.44,15.06,1.29,0.39,,0.78,1.68,,19.49,0.98,,0.98,,,14.39,60.85,0.81,0.9,,1.33,1.63,40.75,5.81,4.49,,3.02,,3.77,27.76,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,1.27,50.68,7.82,,38.3,,,,,322.31,8,59.4,,,52.31,4.69,0.99,4.98,133.39,1.62,,33.1,6.78,0.96,0.27,,,,32.93,32.11,18.36,21.4,21.06,6.14,6.95,3.05,0.38,37.96,4.87,,30.14,,,10.76,168.0,83.07,22.92,,16.96,,15.01,10,47.48,47.48,,8.09,,,,,21.36,0.79,4.75,,,18.05,21.36,35.82,,,11.01,1.62,7.98,839.68,21.23,22.05,,19.8,,4.08,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ACA,27.81,39.05,13.62,,6.9,,13.2,4.1,,3.27,5.9,31.62,0.2,30.29,33.19,2.8,1.75,0.61,98.53,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,26.99,14.34,44.38,,,1.81,2.16,3.71,0.56,4.86,2.47,0.2,22.28,18.18,27.02,11.51,78.02,19.84,4.58,,5.17,,7.87,2.01,38.08,31.01,1.54,1.96,,,,,40.45,1.26,2.41,,,,15.47,23.71,1.95,1.33,4.37,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,51.57,3.82,,,,38.8,40.9,46.1,223.57,16.4,47.23,,,49.5,2.93,1.64,11.45,16.95,2.29,235.21,82.57,38.31,0.4,0.09,,,,21.15,19.06,11.71,14.21,17.52,2.27,2.56,4.73,0.59,21.82,7.01,,22.27,,,16.17,34.16,91.61,,,13.83,,12.08,5.01,22.27,22.27,1,3.1,,,,,14.18,0.5,2.4,,16.95,7.24,14.18,21.69,,,6.12,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,31.12,,,12.2,,,16.9,,,10.9,19.13,,,27.58,1.68,0.13,0.04,37.96,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.37,8.77,,8.72,6.89,1.57,1.77,8.8,0.52,,,,10.68,0.95,10.67,8.87,85.29,96.45,5.11,,8.99,,17.48,1.15,12.48,10.86,,1.12,,,,,,0.45,1.55,0.52,,,26.96,,,1.14,5.04,1.06,5.05,19.42,10.06,9.78,,8.25,,,112.18,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,27.04,71.6,163.19,,100.9,,,,,,,81.07,,131.52,74.45,,5.79,,,6.03,,,,,,,,,,,,,,98.34,,,,,,,,,25.03,,,,,,,,,10.29,,,,,,,,,,,,,14.91,13.98,,,,,10.3,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,55.97,6.11,,18.8,33.9,6,,,132.17,4.2,61.59,2.44,,57.58,3.54,0.04,0.02,19.92,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.44,14.58,6.02,32.31,12.63,6.55,0.31,0.32,6.89,0.11,0.99,6.85,3.02,8.74,16.23,,1.78,21.48,27.85,3.83,,1.25,,2.28,3.8,11.6,7.93,0.59,0.14,,,,,14.68,0.93,,,,,4.3,14.56,1.26,0.84,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.92,29.16,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,85.16,45.22,12.8,2.6,5.9,,7,21.8,,142.28,6.8,45.05,,47.17,43.44,3.64,0.26,0.17,51.9,1.56,,21.51,50.45,2.07,0.77,,,,17.29,12.91,22.92,,14.18,3.7,3.95,5.78,0.43,17.25,5.03,,27.61,13.3,23.1,7.94,34.08,52.2,4.73,,14.04,,22.14,4.17,24.95,22.8,1.9,3.51,,1.14,1.72,,20.37,1.52,,1.33,,,17.88,22.8,2.16,1.54,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.45,53.98,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,40.48,,0.9,22.7,,62.7,72,31,57.41,34.8,48.48,,,42.76,6.56,2.3,13.15,71.24,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.83,6.46,10.27,,7.13,1.7,1.68,14.64,0.73,16.36,7.51,,14.47,25.29,,,111.97,44.28,44.08,,20.65,,21.88,2.4,10.66,10.66,0.22,2.2,,,,,13.46,0.64,1.05,0.96,10.68,3.05,12.23,13.21,0.42,0.98,2.4,3.29,17.31,67.54,25.93,24.8,,28.79,,2.64,22.87,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,54.66,39,7.62,,,,2.6,0.1,,,,38.72,,64.58,36.71,8.98,4.19,8.79,79.08,4.29,,,71.34,,0.14,,,,,,1050.53,,,39.62,24.16,,0.63,2.3,0.08,,,,,15.73,0.0,,,,,,,8.83,,,,25.96,,,,,535.31,,,,14.62,13.97,163.94,,,,8.83,4.29,,,,,,,,0.31,,,,,1598748014.0,Biotechnology,Health Technology
ACM,26.14,40.5,13.09,2.5,,,13,17,11,,9.8,36.06,0.82,31.33,34.99,2.4,0.25,0.52,107.68,1.13,,56.38,59.69,2.8,1.39,,0.19,0.82,17.73,14.8,22.63,14.44,12.88,2.05,0.99,5.64,0.18,4.4,4.92,0.97,21.31,10.18,11.48,4.13,102.13,6.73,4.98,,2.5,,5.74,6.59,36.69,24.02,2.48,0.92,,,,,20.89,1.05,,1.9,,,17.88,44.69,3.92,1.92,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.39,158.66,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,2.36,51.33,3.56,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,51.33,2.61,19.45,51.37,6.94,0.48,1.02,356.18,1.47,,20.16,70.39,0.7,0.28,,0.44,1.48,22.37,19.54,24.98,21.22,17.34,3.31,3.41,4.47,0.49,13.65,4.02,1.64,27.92,12.35,8.87,7.03,334.69,32.45,133.92,,11.41,,15.04,7.72,30.24,29.35,3.16,3.45,,1.4,1.09,,25.28,1.06,7.17,1.2,,,23.71,35.44,3.3,1.74,40.36,1.47,13.88,245.06,27.33,27.23,,19.83,,1.9,38.63,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,46.61,53.17,11,,,,,,,,30.6,56.79,,24.57,53.22,3.8,0.68,2.5,21.8,1.51,,452.01,118.12,,0.25,,,,,,415.2,,,4.45,5.93,,0.44,1.43,0.23,,579.33,,,28.45,18.96,51.48,,,,,,8.1,,,,6.08,,,,,451.43,1.15,,,,58.92,87.09,,,,32.67,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,23.27,36.58,3.77,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,38.89,5.81,25.95,35.21,1.71,0.08,0.01,70.3,0.74,,573.52,54.1,5.08,0.51,,1.67,4.24,35.48,19.99,24,30.73,18.52,16.06,17.53,2.82,0.65,73.03,5.7,4.29,38.19,12,2.92,11.75,74.23,87.94,2.87,,31.62,,48.86,1.43,39.12,39.71,6.4,11.88,,3.42,1.27,16.74,16.28,0.95,1.73,0.94,,,16.28,,5.96,0.99,1.71,0.74,2.41,,3.83,3.64,,3.69,,,31.47,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,57.29,0.92,,,,,,,13.28,,47.01,0.26,10.36,55.43,2.07,1.25,0.17,13.8,3.42,,,38.31,2.94,1.41,,0.19,1.46,19.7,10.83,15.08,,,4.98,5.72,5.08,0.35,37.93,8.57,1.46,9.8,12.1,,,9.65,,1.91,,12.01,,30.96,4.02,38.67,13.01,4.2,4.57,,,,,12.05,1.43,,2.18,,,10.88,16.43,,0.71,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.02,107.08,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,8.94,52.38,,1.9,,10.4,9.3,16.8,1.7,,1.2,67.03,2.93,,56.76,5.67,0.79,0.31,216.99,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.7,54.06,27,36.36,31.13,23.56,11.04,12.04,1.85,0.73,33.12,2.88,1.7,30.54,16.87,20.59,10.86,153.51,57.08,6.42,,17.35,,21.96,3.08,66.28,53.67,4.92,11.54,,2.79,1.83,,34.83,1.41,,1.65,,,28.23,36.26,3.82,1.76,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.45,50.36,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,40.06,,2.6,9.4,7.7,25.1,24.8,,89.18,15,43.52,5.12,,40.35,3.1,0.04,0.07,50.58,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.9,11.63,8.46,9.95,13.49,9.43,0.42,0.4,8.6,0.42,4.05,14.56,3.9,10.92,23.27,,,78.54,7.08,3.58,,2.07,,2.85,1.1,14.38,10.24,0.56,0.29,,,,,7.38,0.64,0.86,0.72,,,5.14,6.91,0.53,1.32,1.62,0.84,3.34,14.4,8.6,7.7,,4.13,,16.89,11.1,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,34.2,,3.5,,,,,,,4.5,34.8,,,32.15,1.74,0.26,0.39,17.44,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.27,5.07,12.08,7.58,4.14,0.21,0.23,9.74,0.23,1.89,18.77,,8.88,26.5,29.98,,37.58,6.32,2.09,,0.12,,2.72,0.69,75.59,9.46,0.49,0.11,,,,,5.6,0.46,,,,,2.89,8.63,0.46,0.52,,0.9,0.19,23.38,5.76,0.85,,4.79,,22.17,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,32.52,48.06,12.47,1.2,,13.8,15.3,15.1,13,13.01,9,55.6,3.39,29.34,48.26,3.07,0.19,0.79,296.18,1.01,,3.27,65.98,1.56,1.75,,0.59,1.94,22.7,20.58,30.18,22.9,21.15,6.02,6.67,4.41,0.11,22.11,3.37,2.08,29.76,14.88,8.76,7.46,272.93,42.56,9.92,,20.87,,21.92,22.65,31.72,31.52,2.6,6.62,,1.54,1.7,,29.94,1.09,10.11,1.29,,,26.23,43.09,2.51,3,73.39,1.01,7.01,518.83,59.25,86.24,,6.18,,1.83,44.63,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,18.58,50.19,6.89,0.9,25.4,,21.7,23.3,,,14.2,54.65,,19.27,49.83,5.84,0.38,0.66,297.59,0.65,,102.91,35.66,1.75,0.99,,,,50.33,44.49,52.29,33.08,30.82,9.56,11,1.99,0.26,21.04,1.94,,32.26,22.27,11.65,11.74,261.69,90.71,,,18.3,,21.86,24.73,59.58,36.27,0.66,10.92,,,,,51.88,1.14,,1.01,,,48.13,102.07,1.44,2.87,,0.65,11.12,392,23.35,51.52,,9.86,,0.69,224.09,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.65,32.06,4.93,,3.7,,,,,,,30.84,3.14,0.39,27.67,0.41,0.08,0.01,6.97,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.14,28.55,7.51,12.53,,5.15,2.73,2.66,3.5,0.24,21.42,17.77,3.14,8.59,8.53,26.47,2.59,6.63,78.76,1.95,,17.19,,20.04,1.63,7.27,13.4,,1.29,,,,,6.04,1.05,,,,,3.63,4.84,,0.55,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.16,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,26.98,56.85,,,9.9,,22.2,30.1,,18.33,10.6,56.09,,6.2,58.86,8.81,1.41,4.48,128.24,2.11,,11.17,35.23,0.41,0.05,,,,20.43,18.07,17.31,13.91,12.5,1.48,1.93,4.89,0.82,11.15,5.35,,21.6,23.52,13.89,13.9,100.31,32.28,12.12,,6.5,,9.15,2.49,29.79,25.13,1.34,1.93,,1.02,0.55,,17.54,1.28,3.6,1.24,132.21,18.24,16.27,20.19,1.27,1.27,11.96,2.11,6.89,155.12,11.61,9.24,,9.02,,2.82,52.89,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,32.47,53.05,9.82,,6.5,8,7.3,6.3,10.2,5.28,6.9,67.23,4.08,33.89,55.92,0.89,,,90.12,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.95,21.7,12.01,,19.34,11.13,5.09,5.83,4.61,0.27,,,2.95,18.26,1.33,7.85,3.97,83.05,49.45,2.94,,15.52,,25.95,2.05,21.34,21.13,3.84,3.31,,1.53,,,,1.09,1.4,1.26,,,9.74,,3.03,,2.12,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.9,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,63.71,,,99.7,,,,,52.85,46.7,74.21,,5.58,68.48,13.44,2.45,5.64,16.51,6.03,461.76,71.29,51.67,0.87,0.06,,,,73.76,58.33,,,,,7.69,1.36,0.84,,,,55.03,,,24.38,21.53,50.48,,,49.64,,10.43,3.93,16.62,14.94,,8.19,,,,,,0.77,1.81,3.13,33.69,7.03,2715,27.29,,4.76,4.81,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,2.12,51.36,9.43,0.9,13,,,,,,6.1,51.45,0.34,6.41,50.19,4.54,2.25,0.99,115.14,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.51,35.61,59.96,,12.08,2.77,3.01,1.26,0.53,5.01,1.67,0.34,23.01,15.1,,,85.15,35.16,2.31,,2.91,,4.34,3.8,102.9,32.14,2.4,3,,1.61,3.82,,59.49,1.35,2.91,1.03,,13.67,33.32,91.72,2.49,1.78,6.14,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.6,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,49.09,40.63,2.11,,20.5,20.8,11.4,7.9,4,4.55,3.1,33.6,8.51,25.87,36.96,3.29,0.59,0.61,78.65,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2,23.19,12.73,22.76,12.73,8.8,4.23,5.43,4.31,0.69,23.84,4.46,2,15.83,11.56,28.44,14.56,64.29,40.9,27.86,,13.05,,34.15,2.04,41.34,24.23,0.95,5.33,,,,,22.35,1.22,1.65,1.2,,,11.71,25.74,2.61,1.86,2.56,0.83,3.5,8.35,6.58,5.13,,5.69,,2.56,51.89,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,37.21,,,10.5,45.5,,,66.4,90.5,5.8,31.53,2.64,,34.72,3.73,0.19,0.12,16.46,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.03,10.2,6.72,22.94,9.23,6.33,0.79,0.82,9.8,0.47,3.56,6.05,3.03,9.04,1.65,10.05,3.02,17.91,38.95,,,4.28,,8,1.82,14.15,10.03,,0.61,,,,,16.73,0.92,0.97,0.74,,,8.32,45.22,,1.07,2.15,0.63,6.46,18.28,15.69,13.34,,11.06,,8.26,14.27,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,23.61,38.77,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,43.29,5.1,13.13,38.49,0.87,0.04,0.01,92.51,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.85,21.6,12.15,,16.7,10.59,4.2,4.73,4.63,0.27,,,4.01,15.74,0.94,13,4.64,94.26,61.23,2.17,,13.46,,20.61,1.84,18.56,18.49,3.36,2.49,,,,,,0.98,1.24,1.07,,,7.61,,,10.88,1.85,0.41,2.7,5.48,4.94,10.22,,4.35,,0.76,19.59,,,10,41234689544.0,Electric Utilities,Utilities
AER,33.02,49.61,4.38,,6.4,,,5.5,,3.17,,56.83,0.78,5.52,50.92,0.74,2.25,0.08,95.49,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.45,13.61,,15.95,9.39,7.73,8.04,3.28,0.23,,,1.05,7.89,,12.74,2.68,85.63,32.61,,,32.41,,26.37,1.08,7.71,9.8,,2.43,,,,,,1.12,0.74,1.42,,,3.42,7.37,,1.6,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.82,14.91,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,33.37,,,,5,,6.9,,,7.2,31.64,,,33.07,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.68,15.48,,,,,3.33,3.49,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,8.34,,17.25,2.78,8.92,5.53,,0.74,,,,,,,,,,,3.83,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,30.69,50.29,9.39,,14.3,,129.9,,,49.89,64.1,53.94,4.02,18.46,49.39,2.3,0.3,0.16,21.98,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.02,21.59,12.77,,,6.57,2.41,3.1,4.64,0.53,,,4.3,11.52,,,26.12,0.0,26.47,4.92,,8.78,,15.35,2.34,28.26,25.71,,2.57,,,,,,,1.78,,,,8.66,,,,2.84,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,33.43,52.07,66.11,,,,85.6,17.5,,1.59,11.1,45.91,,124.46,48.34,2.51,15.58,0.3,64.64,64.66,,18.63,43.32,66.55,2.51,,,,,240.75,67.7,36.89,39.17,8.3,10.09,,0.28,15.07,1.83,,,,,26.03,39.12,65.71,,,,,,7.4,,,,8.3,,,,,55.25,1.65,,,,13.58,38.31,,,,9.18,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,44.36,,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,54.55,,,46.47,2.2,0.9,0.27,15.85,1.6,0.45,126.67,62.76,2.29,0.76,,,,9.92,7.26,10.72,8.61,6.62,2.83,2.96,10.08,0.47,27.65,11.88,,10.74,27.26,29.59,,17.09,62.43,2.75,,18.26,,29.03,1.92,12.84,13.94,0.33,2.4,,,,,8.77,1,,,,,5.99,11.28,0.56,0.73,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.2,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
