Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,6.6,62.97,,50.3,,28.2,37.8,,8.08,24,86.6,,2.84,72.09,2.7,0.03,0.02,244.35,1.25,45.36,16.38,4.15,6.36,1.58,,,,13.31,12.16,,11.2,10.26,0.57,0.63,7.51,0.32,,,,8.42,29.79,,6.95,258.5,17.75,4.56,,2.51,,6.31,1.47,12.54,8.45,0.26,0.31,,0.25,,,,,1.07,,,44.86,,0.34,0.56,,0.45,4.25,19.44,10.28,12.31,,8.62,,,13.36,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,41.73,45.45,2,8.4,5.9,40.8,24.6,,23.18,11.1,50.91,2.13,25.96,46.63,2.92,0.07,0.06,51.36,1.38,,,56.6,3.53,0.8,,0.26,1.74,15.08,11.11,16.85,11.45,9.24,0.55,0.56,6.63,0.36,3.3,8.46,1.75,13.9,26.55,,1.35,51.35,,3.58,,1.89,,3.62,1.76,21.22,14.8,0.92,0.4,,0.73,0.97,,12.08,,1,,,9.82,14.85,0.74,0.89,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.5,26.68,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,59.35,,38.3,,,,,322.31,8,56.55,,,62.38,3.42,0.71,4.95,128.25,1.41,,29.97,7.3,1.12,0.28,,,,36.6,35.66,16.59,20.69,20.35,5.9,6.87,2.73,0.3,41.38,5.36,,27.86,,,10.6,166.89,82.59,20.75,,46.11,,15.21,10.16,17.45,17.45,,7.99,,,,,19.31,2.96,,,20.65,19.25,14.53,,,11.26,1.41,21.22,720.92,19.41,63.33,,55.65,,3.52,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ACA,23.27,62.35,,6.9,,13.2,4.1,,3.27,5.9,70.13,0.21,6.12,65.99,3.26,0.24,0.15,94.5,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.4,13.57,319.81,,,1.8,2.14,4.1,0.63,0.67,0.35,0.21,21.97,19.93,,,71.41,19.03,5.57,,6.05,,7.68,1.91,31.4,31.47,1.56,1.89,,,,,283.78,2.45,,,,20.5,31.69,1.78,1.34,4.28,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,44.02,,,,38.8,40.9,46.1,223.57,16.4,41.19,,,42.42,1.94,1.48,8.69,15.69,2.16,197.37,87.05,38.64,1.68,0.11,,,,94.64,63,26.82,13.12,10.48,2.11,2.42,1.06,0.57,9.04,3.09,,18.88,,,16.93,32.94,91.73,,,3.43,,2.56,5.04,87.17,87.17,3.91,2.92,,,,,32.35,4.97,,25.31,7.85,32.35,132.97,,,6.35,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,13.76,21.66,,12.2,,,16.9,,,10.9,4.47,,,12.4,2.03,0.14,0.04,63.28,1.18,18.83,519.12,44.07,8.34,0.67,,,,81.43,32.85,,11.75,9.34,2.19,2.54,1.23,0.52,,,,15.93,,15.92,10.11,86.67,96.46,5.51,,,,17.58,1.96,,17.73,,1.9,,,,,,2.72,0.86,,,54.84,,,1.87,9.39,1.17,,3.96,2,,,,,,197.03,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,,39.31,,18.8,33.9,6,,,132.17,4.2,40.3,2.59,,38.86,3.58,0.04,0.02,18.49,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.6,12.93,5.62,29.58,11.67,5.97,0.31,0.31,7.73,0.11,1.05,7.75,2.6,7.84,20.4,,1.68,21.84,27.84,3.99,,1.41,,2.43,3.68,9.63,7.06,0.52,0.14,,,,,12.97,,,,,3.87,11.54,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.88,28.49,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,121.95,62.48,2.6,5.9,,7,21.8,,142.28,6.8,65.96,,51.01,63.34,2.95,0.15,0.15,50.23,1.32,,22.1,60.56,2.39,0.84,,,,19.76,14.1,24.86,,13.85,3.59,4.02,5.06,0.37,16.16,4.7,,25.71,13.41,24.56,6.73,32.86,50.71,3.86,,12.01,,19.46,4.26,29.55,26.86,2.24,3.55,,1.25,1.74,,21.92,,1.38,,,18.73,24.14,2.56,1.57,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.91,54.69,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,53.24,0.9,22.7,,62.7,72,31,57.41,34.8,68.86,,,59.83,8.74,2.25,12.33,107.37,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.61,10.09,19.62,,11.27,2.69,2.7,9.43,0.73,13.75,4.36,,14.5,23.26,,4.24,119.29,44.63,48.8,,21.54,,23.4,3.75,14.79,14.79,0.3,3.19,,,,,23.16,1.57,1.48,17.98,4.83,20.59,24.6,0.59,1.56,3.75,3.26,19.31,74.1,28.93,28.19,,33.01,,1.68,36.12,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,104.43,67.87,,,,2.6,0.1,,,,51.77,,1.45,65.09,10.69,5.85,6.96,82.76,6.01,,,69.04,,0.15,,,,,,,,,41.82,27.68,,0.66,,,,,,,6.19,0.0,,,,,,,9.11,,,,28.98,,,,,,,,16.45,15.67,,,,,9.11,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.66,67.32,4.6,,,0.1,22.9,46.8,,7.7,76.55,0.8,4.47,71.44,2.34,0.26,0.55,103.23,1.13,,55.01,59.44,3.29,1.31,,0.21,0.81,20.59,16.58,21.84,13.99,12.43,1.95,0.96,4.86,0.19,4.4,5.03,0.85,20.75,8.14,13.58,7.45,98.33,6.58,4.87,,1.61,,5.59,6.1,55.5,25.71,9.18,0.9,,,,,20.43,,1.93,,,17.47,26.67,,1.92,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.47,161.58,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,8.27,59.16,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,61.65,2.43,,59.54,6.68,0.26,1.22,349.7,1.1,,20.51,71.85,0.36,0.15,,0.55,1.48,22.34,19.14,25.31,19.49,16.68,3.17,3.36,4.48,0.51,13.27,3.94,1.69,27.22,13.4,9.49,7.48,327.38,32.61,162.73,,11.19,,14.79,7.74,30.59,37.6,3.65,3.43,,1.82,1.12,,25.79,7.14,1.22,,,24.33,35.47,3.9,1.69,30.54,1.1,13.75,236.59,27.79,26.8,,19.63,,2.65,37.93,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,23.14,61.95,,,,,,,,30.6,48.18,,,60.93,3.59,0.66,2.48,20.46,1.49,,469.19,121.47,,0.24,,,,,,,,,4.24,5.97,,0.45,,,,535.33,,,29.29,17.64,50.64,,,,,,7.42,,,,6.11,,,,,,,,,55.3,584.57,,,,29.23,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,31.56,55.77,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,49.42,5.44,28.26,51.12,1.71,0.07,,74.83,0.9,,535.71,52.31,5.24,0.52,,1.65,3.98,36.33,20.34,25.4,29.9,18.31,15.99,17.78,2.75,0.65,69.98,5.42,4.01,40.82,11.52,3.51,9.9,74.15,87.98,3.02,,32.09,,48.78,1.51,41.57,41.64,6.72,12.8,,3.33,1.32,18.04,18.26,1.83,1.03,,,18.26,,6.35,1.09,1.81,0.9,2.43,,3.76,3.63,,3.67,,,33.61,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,15.23,50.25,,,,,,,13.28,,46.23,0.3,12.67,48.48,1.88,1.29,0.17,11.93,3,,,33.87,2.68,1.52,,0.19,1.68,15.65,8.61,12.78,,,4.55,4.87,6.39,0.34,38.16,10.54,1.68,8.23,17.25,,,9.17,,2.01,,12.87,,32.86,3.62,29.83,11.61,3.75,3.75,,,,,9.83,,1.77,,,8.9,12.77,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.45,31.56,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,34.16,56.36,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,65.64,2.74,19.92,59.59,5.84,0.79,0.31,232.05,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.56,56.33,28.32,40.97,29.43,22.98,11.4,12.45,1.78,0.72,30.39,2.56,1.59,30.69,17.49,12.14,,152.71,57.85,7.22,,17.07,,23.16,3.27,69.68,52.7,4.32,11.94,,2.66,1.78,,39.29,,1.74,,,29.04,36.66,3.56,1.9,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.7,54.48,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,48.76,2.6,9.4,7.7,25.1,24.8,,89.18,15,49.17,4.24,,48.7,3.27,0.04,0.06,60.0,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.25,10.16,7.92,12.6,13.3,9.6,0.46,0.45,9.84,0.42,3.56,11.01,3.33,11.09,22.26,,,78.87,7.44,4.48,,2.93,,3.39,1.3,12,10.98,0.6,0.35,,,,,10.04,0.96,0.87,,,6.67,8.66,0.5,1.74,1.89,0.88,4.77,18.59,10.96,10.87,,5.18,,16.44,12.79,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,62.93,0.1,22.6,,89.8,,,,6.1,77.48,,,69.48,1.83,0.24,0.35,23.7,1.08,21.59,65.9,45.85,3.8,1.32,,,,11.18,5.56,12.18,9.15,5.01,0.25,0.25,8.94,0.21,2.05,14.76,,8.6,,18.31,,39.58,6.28,2.09,,0.5,,2.67,1.07,32.03,8.88,,0.15,,,,,7.21,,,,,3.81,9.44,,0.73,,0.87,0.79,24,5.88,3.46,,7.03,,12.47,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,13.21,49.14,1.2,,13.8,15.3,15.1,13,20.5,9.9,26.54,3.56,10.61,40.83,2.63,0.06,0.79,272.88,1.01,,2.97,62.22,0.64,0.82,,0.59,2.05,21.42,19.34,31.18,20.97,19.08,5.54,5.84,4.67,0.08,18.72,3.23,2.05,27.19,14.55,8.81,5.55,267.58,45.44,13.74,,19.54,,25.85,24.49,29.95,29.73,2.46,5.85,,1.34,1.63,,31.23,13.09,1.22,,,27,47.56,2.48,2.65,129.94,1.01,6.8,497.94,59.7,91.62,,7.53,,3.07,42.09,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.05,65.71,0.9,25.4,,21.7,23.3,,,14.2,66.2,,,66.79,5.35,0.43,0.72,271.9,0.64,,94.05,32.85,1.8,1.05,,,,45.95,40.91,55.39,44.5,40.77,9.72,10.22,2.18,0.25,18.45,1.83,,32.85,22.52,11.84,11.59,255.11,90.8,1291,,18.21,,22.24,23.68,55.6,33.24,0.61,10.14,,,,,54.98,,0.97,,,50.74,131.8,1.33,2.68,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,223.94,,,6,45606470933.0,Packaged Software,Technology Services
ADT,24.58,52.85,,3.7,,,,,,,57.13,2.73,10.7,55.17,0.49,0.03,0.01,7.3,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.74,15.39,6.34,14.13,,5.13,2.82,2.95,6.5,0.24,20.86,15.27,3.01,8.74,11.67,29.94,2.64,6.64,81.58,2.1,,13.82,,22.19,1.75,9.86,14.81,,1.41,,,,,6.76,,,,,3.85,5.47,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.78,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,57.38,51.61,,9.9,,22.2,30.1,,18.33,10.6,39.98,,27.65,48.12,9.18,1.17,3.5,130.95,2,,10.69,36.33,0.43,0.05,,,,21.89,19.24,22.64,14.57,14.29,1.66,2.02,4.57,0.83,8.9,4.19,,22.38,23.64,12.96,13.99,109.58,32.34,9,,6.18,,9.03,2.57,31.03,26.03,1.39,1.92,,0.98,0.63,,21.6,4.02,1.27,,23.68,19.6,23.56,1.28,1.26,13.99,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,7.28,66,,6.5,8,7.3,6.3,10.2,5.28,6.9,69.71,4.2,11.62,66.68,0.89,0.01,,86.49,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.05,20.52,11.5,,18.68,10.73,4.89,5.68,4.87,0.27,,,3.1,17.6,1.08,7.58,3.78,81.53,50.31,3.09,,16.28,,26.85,2,19.57,20.4,3.71,3.19,,1.37,,,,1.37,1.23,,,9.16,,2.99,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.99,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,49.79,,99.7,,,,,52.85,46.7,65.62,,18.3,54.43,15.84,4.68,7.93,13.23,9.31,357.33,69.43,54.67,0.54,0.06,,,,34.57,30.45,346.01,,,,5.26,2.89,0.87,1.52,0.26,,43.38,,,24.21,24.55,49.15,,,50.07,,15.22,3.44,11.81,11.03,,5.9,,,,,426.77,1.3,2.37,11.71,4.71,228.1,19.78,,4.2,3.44,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,8.54,57.49,0.9,13,,,,,,6.1,74.71,0.39,6.49,64.61,3.64,3.21,0.97,104.7,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.38,37.75,23.02,35.61,,12.08,2.42,2.64,2.65,0.46,7.41,2.83,0.38,19.3,22.1,,,85.66,35.21,3.81,,6,,5.38,3.39,43.63,26.51,1.98,2.62,,1.24,2.12,,35.26,2.55,0.92,,13.1,23.12,42.72,1.36,1.59,5.51,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.27,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,82.09,52.89,,20.5,20.8,11.4,7.9,4,4.55,3.1,38.87,8.3,42.21,48.91,3.1,0.52,0.47,81.82,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.96,33.3,14.98,31.74,13.04,8.54,4.8,5.74,3,0.68,18.06,3.23,1.96,19.9,19.32,17.78,8.25,58.12,36.6,20.97,,8.56,,29.57,2.02,65.46,29.86,1.17,5.57,,,,,30.82,1.84,1.28,,,13.67,40.49,1.72,1.96,2.55,0.76,2.16,5.78,4.54,3.17,,4.24,,1.81,54.88,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,29.9,53.16,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.74,4.61,16.2,49.65,0.92,0.04,0.01,101.84,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.46,22.88,12.96,,17.69,11.18,4.44,5.02,4.37,0.26,,,3.46,17.04,1.5,13.41,4.69,93.81,60.67,2.21,,13.49,,20.7,2.07,20.41,20.3,3.69,2.75,,,,,,1.37,1.2,,,8.88,,3.92,13.24,2.08,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.96,,,10,41234689544.0,Electric Utilities,Utilities
AER,49.95,51.9,,6.4,,,5.5,,3.17,,46.7,0.53,7.89,51.03,0.77,0.89,0.03,94.93,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.26,13.24,,15.95,9.39,7.73,8.1,3.54,0.24,,,1.05,7.91,,11.23,3.05,78.12,34.83,,,42.04,,28.67,1.09,6.21,9.34,,2.53,,,,,,0.73,1.48,,,3.57,5.6,,1.68,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,15.98,14.75,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,9.04,72.35,,,5,,6.9,,,7.2,83.78,4.34,0.7,77.76,0.54,0.19,0.06,20.07,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.41,28.07,15.42,,11.47,7.74,2.42,3.3,3.56,0.07,,,3.41,9.7,,7.12,2.31,22.84,20.79,1.61,,6.07,,18.51,4.62,19.11,9.08,,1.15,,,,,,2.58,1.21,,,5.66,,,,16.45,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.54,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,28.07,15.42,,,,,3.3,3.56,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,4.62,19.11,9.08,,1.15,,,,,,,,,,5.66,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,51.07,,14.3,,129.9,,,49.89,64.1,37.21,4.07,,47.45,2.31,0.44,0.21,21.41,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.02,15.04,10.8,,,4.77,2.09,3.53,6.65,0.54,,,4.3,7.1,,38.15,30.53,0.0,34.88,9.58,,13.71,,23.57,2.21,17.03,16.92,,2.5,,,,,,1.42,,,,7.83,,,,2.68,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,60.46,54.7,,,,85.6,17.5,,1.59,11.1,24.31,,,45.81,1.88,17.16,0.32,41.16,65.7,,16.58,43.65,,2.42,,,,,,59.4,28.98,30.15,5.84,7.44,,0.29,12.52,2.27,,,,,23.5,37.27,63.62,,,,,,4.69,,,,5.5,,,,,43.88,,,,9.01,28.35,,,,5.85,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,14.6,53.91,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,69.83,,,59.49,2.51,0.74,0.27,17.06,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.36,7.74,10.76,8.26,6.47,2.77,3.13,9.65,0.51,29.13,11.5,,9.14,26.24,39.51,9.9,20.18,62.12,2.57,,17.97,,28.66,2.08,14.22,15.78,0.38,2.6,,,,,8.97,,,,,6.82,12.76,0.63,0.83,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,17.68,58.85,,9.1,,,,,,8,56.04,0.27,3.76,59.77,1.67,1.88,0.82,6.3,3.05,49.42,37.39,6.56,4.11,0.19,,,0.28,,30.83,,,,3.92,3.77,,0.69,,,0.29,21.36,18.73,,5.53,5.77,8.95,,,,,,1.35,,,,3.52,,,,,,,0.9,,,26.22,,,5.2,1.35,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
