Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,32.96,37.68,9.38,2.6,6.2,5.8,5.2,24.3,,,12.8,38.66,2.27,16.03,37.14,2.82,0.05,0.04,53.16,1.33,,,56.48,4.47,0.82,,0.26,1.79,21.05,14.15,27.51,11.22,8.91,0.54,0.55,4.75,0.35,2,5.06,2.04,14.24,24.87,8.13,2.33,52.17,,2.5,,0.98,,2.54,1.86,41.86,15.59,1.33,0.39,,0.81,1.75,,20.15,1.02,,1.02,,,14.85,62.97,0.85,0.93,,1.33,1.63,40.75,5.81,4.49,,3.02,,3.83,28.74,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,41.27,4.13,,38.3,,,,,322.31,8,29.02,,,37.19,4.51,0.99,4.98,127.6,1.62,,33.1,6.78,0.96,0.27,,,,31.17,30.39,17.38,20.31,19.99,5.83,6.6,3.21,0.38,37.96,5.16,,28.99,,,10.76,168.75,83.07,22.92,,16.96,,15.01,9.42,44.77,44.77,,7.64,,,,,20.16,0.76,4.55,,,17.27,20.16,33.85,,,10.38,1.62,7.98,839.68,21.23,22.05,,19.8,,4.28,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,0.96,40.94,,0.7,6.3,12.3,6.8,6.7,,,5.8,34.45,3.58,12.08,38.73,5.19,0.52,0.52,113.02,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.92,27.68,19.25,31.41,21.64,16.99,4.52,4.94,3.61,0.54,15.74,3.31,2.06,21.92,11.39,8.71,6.39,109.4,55.55,11.5,,13.99,,16.24,4.93,34.35,25,2.17,4.81,,1.35,1.58,,30.44,1.03,4.98,1.11,,,22.67,39.77,3.1,1.88,22.29,1.14,7.9,65.41,12.45,14.86,,10.65,,3.48,40.36,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,35.83,26.88,14.8,,6.9,,13.2,4.1,,3.27,5.9,13.06,0.22,29.86,20.05,2.69,1.75,0.61,96.13,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.22,25.22,13.4,41.48,,,1.69,2.02,3.97,0.56,4.86,2.58,0.22,21.73,18.37,27.02,11.51,78.56,19.84,4.58,,5.17,,7.87,1.93,36.55,29.76,1.47,1.82,,,,,37.48,1.22,2.35,,,,14.34,21.97,1.9,1.3,4.19,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,49.66,27.35,,,,38.8,40.9,46.1,223.57,16.4,40.88,,8.3,46.93,3.06,1.64,11.45,16.9,2.29,235.21,82.57,38.31,0.4,0.09,,,,21.94,19.77,12.15,15.05,18.56,2.4,2.65,4.56,0.59,21.82,7.21,,22.3,,,16.22,34.34,91.61,,,13.83,,12.08,4.87,21.67,21.67,0.97,3.04,,,,,13.8,0.49,2.4,,16.9,7.22,13.8,21.13,,,5.95,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,67.74,,,12.2,,,16.9,,,10.9,86.87,,,78.53,1.83,0.13,0.04,44.37,1.07,18.46,542.09,44.04,3.16,0.66,,,,12.76,9.84,,9.87,7.8,1.78,2,7.84,0.52,,,,12.8,0.64,9.62,8.87,85.6,96.45,5.11,,8.99,,17.48,1.34,14.55,12.65,,1.38,,,,,,0.52,1.82,0.61,,,33.01,,,1.34,5.87,1.06,5.05,19.42,10.06,9.78,,8.25,,,130.5,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,43.49,48,162.59,,100.9,,,,,,,26.38,,75.85,40.46,,5.79,,,6.03,,,,,,,,,,,,,,72.96,,,,,,,,,26.5,,,,,,,,,7.47,,,,,,,,,,,,,10.96,10.28,,,,,7.47,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,59.22,1.15,,18.8,33.9,6,,,132.17,4.2,70.42,2.31,,62.58,3.57,0.03,0.01,20.73,0.93,31.67,25.92,3.83,3.39,4.22,,0.2,2.31,15.34,6.21,28.62,12.79,6.66,0.32,0.33,6.52,0.13,1.14,7.56,2.94,9.1,14.14,,1.72,21.46,27.84,3.76,,1.3,,2.2,3.57,11.65,8.57,0.63,0.15,,,,,13.14,0.97,,,,,4.18,11.76,,0.9,,0.21,3.93,10.89,8.91,35.59,,6.8,,6.65,25.59,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,75.63,42.32,3.61,2.6,5.9,,7,21.8,,142.28,6.8,38.49,,37.3,40.38,3.59,0.26,0.17,52.4,1.56,,21.51,50.45,2.07,0.77,,,,16.93,12.64,22.44,,13.88,3.62,3.87,5.91,0.43,17.25,5.08,,27.87,13.37,23.1,7.94,34.17,52.2,4.73,,14.04,,22.14,4.13,24.72,22.59,1.88,3.48,,1.15,1.74,,20.16,1.53,,1.34,,,17.71,22.61,2.18,1.55,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.54,53.47,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.43,,0.9,22.7,,62.7,72,31,57.41,34.8,31.04,,,37.02,6.39,2.3,13.15,69.66,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.43,6.08,9.66,,7.13,1.7,1.58,15.55,0.73,16.36,7.77,,14.15,25.54,,,111.52,44.28,44.08,,20.65,,21.88,2.32,10.3,10.3,0.21,2.15,,,,,12.98,0.62,1.03,0.94,10.44,2.98,11.76,12.74,0.41,0.96,2.32,3.29,17.31,67.54,25.93,24.8,,28.79,,2.76,22.11,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,49.17,31.11,,,,,2.6,0.1,,,,19.16,,43.45,26.05,7.47,4.19,8.79,64.65,4.29,,,71.34,,0.14,,,,,,874.56,,,33.68,20.11,,0.63,2.3,0.1,,,,,15.73,0.0,,,,,,,7.22,,,,21.38,,,,,440.63,,,,11.95,11.42,134.94,,,,7.22,4.29,,,,,,,,0.38,,,,,1598748014.0,Biotechnology,Health Technology
ACM,25.9,35.29,8,2.5,,,13,17,11,,9.8,26.21,0.85,34.36,30.39,2.4,0.25,0.52,109.89,1.13,,56.38,59.69,2.8,1.39,,0.19,0.85,17.71,14.78,22.6,14.45,12.88,2.06,0.99,5.65,0.18,4.4,4.86,0.95,21.56,10.18,11.43,4.13,102.45,6.73,4.98,,2.5,,5.74,6.67,37.13,24.31,2.51,0.92,,,,,20.85,1.07,,1.94,,,17.8,44.52,4,1.95,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.43,161.6,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,5.09,43.96,0.51,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,37.29,2.71,22.83,41.59,6.8,0.48,1.02,348.99,1.47,,20.16,70.39,0.7,0.28,,0.44,1.54,21.67,18.93,24.2,20.49,16.74,3.2,3.3,4.61,0.49,13.65,4.15,1.7,27.25,12.46,9.1,7.13,335.63,32.45,133.92,,11.41,,15.04,7.47,29.28,28.42,3.06,3.31,,1.37,1.07,,24.48,1.04,7.03,1.17,,,22.96,34.33,3.24,1.7,39.08,1.47,13.88,245.06,27.33,27.23,,19.83,,1.97,37.41,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,47.14,45.85,18.28,,,,,,,,30.6,39.95,,27.08,43.11,3.61,0.68,2.5,21.0,1.51,,452.01,118.12,,0.25,,,,,,388.82,,,4.26,5.55,,0.44,1.43,0.24,,549.8,,,28,19.18,51.48,,,,,,7.69,,,,5.76,,,,,428.53,1.09,,,,56.76,82.67,,,,30.88,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,21.2,8.63,2.5,0.9,,8.8,13.9,6.9,48.68,13.3,5.24,,,13.67,9.91,0.75,1.3,412.71,1.07,,51.08,33.15,0.76,0.43,,,,24.79,22.12,22.35,16.35,15.17,7.49,8.18,4.03,0.47,36.61,4.38,,20.22,18.73,11.89,9.61,570.04,89.04,45.8,,25.85,,36,12.88,33.28,22.41,1.37,8.64,,0.72,0.75,,23.47,0.72,18.39,0.67,,,22.95,30.87,1.48,1.74,338.29,1.07,18.71,304.83,35.09,36.84,,23.74,,4.4,49.49,,,10,241068062221.0,Packaged Software,Technology Services
ADC,18.46,30.11,1.01,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,19.05,5.81,19.22,26.01,1.68,0.08,0.01,70.65,0.74,,573.52,54.1,5.08,0.51,,1.67,4.24,35.01,19.72,23.68,30.4,18.29,15.81,17.3,2.86,0.65,73.03,5.72,4.29,37.82,12.1,4.01,10.32,74.64,87.94,2.87,,31.62,,48.86,1.43,39.03,39.62,6.39,11.86,,3.43,1.28,16.72,16.26,0.95,1.73,0.94,,,16.26,,5.99,1,1.71,0.74,2.41,,3.83,3.64,,3.69,,,31.4,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,15.25,43.21,18.57,,,,,,,13.28,,24.35,0.29,21.97,35.58,1.96,1.25,0.17,12.87,3.42,,,38.31,2.94,1.41,,0.19,1.58,18.35,10.09,14.05,,,4.69,5.33,5.45,0.35,37.93,9.27,1.58,9.14,13.64,,,9.72,,1.91,,12.01,,30.96,3.72,35.75,12.03,3.88,4.2,,,,,11.13,1.32,,2.03,,,10.01,15.23,,0.66,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.84,99,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,14.46,45.48,,1.9,,10.4,9.3,16.8,1.7,,1.2,40.07,2.96,,44.12,5.56,0.79,0.31,214.65,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.72,52.86,26.4,35.54,30.43,23.04,10.79,11.77,1.89,0.73,33.12,2.93,1.72,30.24,16.94,20.62,10.88,154.1,57.08,6.42,,17.35,,21.96,3.03,65.24,52.83,4.85,11.3,,2.76,1.81,,34.25,1.39,,1.64,,,27.82,35.69,3.78,1.74,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.47,49.57,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,49.64,,2.6,9.4,7.7,25.1,24.8,,89.18,15,69.72,5.13,,56.26,3.11,0.04,0.07,51.19,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.91,11.87,8.63,10.15,13.76,9.62,0.43,0.41,8.42,0.42,4.05,14.4,3.91,10.83,23.16,,,78.74,7.08,3.58,,2.07,,2.85,1.11,14.54,10.36,0.57,0.3,,,,,7.43,0.65,0.87,0.73,,,5.22,6.99,0.54,1.34,1.63,0.84,3.34,14.4,8.6,7.7,,4.13,,16.42,11.23,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,35.16,,3.5,,,,,,,4.5,31.16,,,33.86,1.73,0.26,0.39,17.44,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.22,5.05,11.95,7.54,4.12,0.21,0.23,9.78,0.23,1.89,18.72,,8.88,26.66,29.98,,37.55,6.32,2.09,,0.12,,2.72,0.69,75.83,9.49,0.49,0.11,,,,,5.46,0.46,,,,,2.79,8.48,0.46,0.52,,0.9,0.19,23.38,5.76,0.85,,4.79,,22.71,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,28.45,38.86,5.34,1.2,,13.8,15.3,15.1,13,13.01,9,34.7,3.49,29.08,36.54,3.03,0.19,0.79,291.69,1.01,,3.27,65.98,1.56,1.75,,0.59,2,22.17,20.1,29.48,22.43,20.71,5.89,6.52,4.51,0.11,22.11,3.43,2.14,29.31,14.94,8.76,7.46,274.83,42.56,9.92,,20.87,,21.92,22.23,31.13,30.93,2.56,6.5,,1.52,1.67,,29.39,1.06,9.96,1.27,,,25.74,42.3,2.47,2.95,72.02,1.01,7.01,518.83,59.25,86.24,,6.18,,1.88,43.8,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,12.42,37.94,9.24,,3.7,,,,,,,29.59,3.11,1.66,35.84,0.4,0.08,0.01,7.08,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.11,28.44,7.53,12.48,,5.15,2.73,2.67,3.52,0.24,21.42,17.52,3.11,8.73,8.66,26.47,2.59,6.62,78.76,1.95,,17.19,,20.04,1.66,7.38,13.59,,1.29,,,,,5.98,1.07,,,,,3.6,4.79,,0.56,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.53,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,38.74,48,,,9.9,,22.2,30.1,,18.33,10.6,40.58,,3.51,45.46,8.6,1.41,4.48,128.55,2.11,,11.17,35.23,0.41,0.05,,,,19.78,17.5,16.76,13.61,12.23,1.45,1.87,5.06,0.82,11.15,5.42,,21.66,23.64,13.89,13.88,101.05,32.28,12.12,,6.5,,9.15,2.46,29.42,24.82,1.33,1.92,,1.02,0.55,,17.41,1.27,3.61,1.24,132.53,18.29,16.16,20.03,1.28,1.27,11.8,2.11,6.89,155.12,11.61,9.24,,9.02,,2.91,52.26,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,23.66,43.23,6.33,,6.5,8,7.3,6.3,10.2,5.28,6.9,41.86,4.19,27.06,42.01,0.88,,,89.4,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,3.03,21.45,11.87,,19.09,10.99,5.02,5.76,4.66,0.27,,,3.03,18.11,1.21,7.85,3.97,83.36,49.45,2.94,,15.52,,25.95,2.02,21.04,20.82,3.79,3.23,,1.51,,,,1.07,1.39,1.25,,,9.58,,3,,2.09,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.58,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,59.22,,,99.7,,,,,52.85,46.7,48.42,,,57.21,13.25,2.45,5.64,11.66,6.03,461.76,71.29,51.67,0.87,0.06,,,,,334.55,,,,,8.86,,0.84,,,,38.87,,,24.38,21.79,50.48,,,49.64,,10.43,2.82,15.55,14.05,,5.93,,,,,,0.54,1.28,2.21,23.8,4.96,1943.33,19.54,,3.36,3.44,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEM,61.95,58.49,6.16,,20.5,20.8,11.4,7.9,4,4.55,3.1,75.44,8,15.05,64.69,3.43,0.59,0.61,83.94,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.88,23,12.59,23.88,11.56,7.87,4.38,5.36,4.35,0.69,23.84,4.43,1.88,16.79,11.45,28.38,14.54,64.8,40.9,27.86,,13.05,,34.15,2.18,41.97,24.42,0.96,5.66,,,,,23.96,1.3,1.78,1.29,,,12.49,27.53,2.8,2,2.74,0.83,3.5,8.35,6.58,5.13,,5.69,,2.39,55.59,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,37.09,,,10.5,45.5,,,66.4,90.5,5.8,25.91,2.71,,33.88,3.66,0.19,0.12,15.92,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.11,9.73,6.41,21.88,8.82,6.05,0.76,0.78,10.28,0.47,3.56,6.29,3.11,8.78,2,9.71,2.95,17.9,38.95,,,4.28,,8,1.75,13.61,9.65,,0.59,,,,,16.07,0.89,0.94,0.72,,,8.02,43.54,,1.04,2.07,0.63,6.46,18.28,15.69,13.34,,11.06,,8.81,13.72,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,15.22,51.43,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,70.2,5.06,7.76,58.24,0.88,0.04,0.01,94.5,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.82,21.9,12.33,,16.9,10.73,4.25,4.8,4.57,0.27,,,3.98,16.04,1.04,13.02,4.8,94.88,61.23,2.17,,13.46,,20.61,1.89,19.05,18.98,3.45,2.55,,,,,,1,1.26,1.09,,,7.81,,,11.12,1.89,0.41,2.7,5.48,4.94,10.22,,4.35,,0.76,20.11,,,10,41234689544.0,Electric Utilities,Utilities
AER,29.71,43.39,2.15,,6.4,,,5.5,,3.17,,32.92,0.78,2.56,40.11,0.74,2.25,0.08,95.81,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.38,13.57,,15.95,9.39,7.73,8.01,3.29,0.23,,,1.05,7.89,,12.77,2.68,85.86,32.61,,,32.41,,26.37,1.09,7.74,9.83,,2.38,,,,,,1.12,0.74,1.43,,,3.42,7.38,,1.6,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.95,14.95,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,32.17,,,,5,,6.9,,,7.2,18.34,7.4,,27.77,0.41,0.16,0.07,11.85,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.8,28.1,15.17,,9.54,6.5,2.04,3.27,3.56,0.07,,,5.83,5.76,,6.77,2.74,21.44,19.44,1.43,,8.34,,17.25,2.56,8.23,5.11,,0.7,,,,,,0.55,1.37,0.72,,,3.53,,,,8.29,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,47.21,44.71,12.88,,14.3,,129.9,,,49.89,64.1,31.84,3.98,13.48,40.34,2.33,0.3,0.16,22.75,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.98,21.12,12.5,,,6.43,2.36,3.03,4.73,0.53,,,4.23,12.8,,,26.12,0.0,26.47,4.92,,8.78,,15.35,2.39,28.91,26.3,,2.64,,,,,,,1.84,,,,8.92,,,,2.9,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AG,16.58,48.53,,,9.1,,,,,,8,56.67,0.3,,51.84,1.64,1.86,0.94,5.84,3.03,51.44,36.36,8.18,2.7,0.17,,,0.3,,19.55,,,,3.09,3.2,,0.7,,,0.33,21.63,18.64,,5.53,5.97,11.66,,,,,,1.36,,,,3.39,,,,,,0.98,,0.88,,,20.26,,,4.87,1.36,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
