Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,13.31,71.82,,50.3,,28.2,37.8,,8.08,24,88.94,,2.97,79.38,2.79,,0.03,0.01,260.45,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.9,12.63,38.92,11.85,10.8,0.57,0.61,7.19,0.33,1.58,5.1,,9.41,30.21,,6.4,261.19,17.41,3.89,,,2.16,,5.9,1.52,14.74,9.68,0.3,0.32,,0.31,1.71,,19.73,,1.11,,,10.42,88.23,0.39,0.53,,0.41,3.64,17.42,9.79,10.8,,7.97,,,13.82,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,32,71.27,2,8.4,5.9,40.8,24.6,,23.18,11.1,86.38,1.91,16.43,78.13,2.99,,0.07,0.06,57.73,1.38,,,56.6,3.53,0.8,,0.26,1.56,16.39,12.08,18.31,12.45,10.05,0.6,0.6,6.1,0.36,3.3,7.53,1.56,15.76,25.82,,1.62,51.48,,3.58,,,1.89,,3.62,1.98,23.86,16.64,1.03,0.45,,0.9,1.18,,13.58,,1.13,,,11.04,16.69,0.83,1,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.13,29.99,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,12.61,49.62,,38.3,,,,,322.31,8,40.15,,,46.06,4.67,,0.99,4.98,134.61,1.62,,33.1,6.78,0.96,0.27,,,,32.74,31.92,18.25,21.15,20.82,6.14,6.93,3.05,0.38,37.96,4.89,,29.23,,,10.66,165.48,83.07,22.92,,,16.96,,15.01,9.94,47.23,47.23,,8.05,,,,,21.25,4.8,,,18.22,21.25,35.63,,,10.95,1.62,7.98,839.68,21.23,22.05,,19.8,,4.1,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,20.99,52.77,0.7,6.3,12.3,6.8,6.7,,,5.8,53,3.57,9.23,52.62,5.29,,0.52,0.52,116.59,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.89,28.45,19.79,32.29,22.34,17.65,4.65,5.08,3.51,0.54,15.74,3.21,1.89,22.59,11.29,8.9,6.5,108.08,55.55,11.5,,,13.99,,16.24,5.08,35.44,25.79,2.24,4.95,,1.39,1.63,,31.42,5.14,1.15,,,23.35,41.04,3.2,1.94,23,1.14,7.9,65.41,12.45,14.86,,10.65,,3.37,41.66,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,36.76,75.86,,6.9,,13.2,4.1,,3.27,5.9,91.08,0.19,6.13,82.55,2.88,,1.75,0.61,105.72,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,28.35,15.07,46.62,,,1.9,2.27,3.53,0.56,4.86,2.34,0.19,23.91,18.05,26.49,11.51,76.13,19.84,4.58,,,5.17,,7.87,2.12,40.2,32.73,1.62,2.07,,,,,42.7,2.59,,,,16.33,25.03,2.09,1.43,4.61,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,75.56,,,,38.8,40.9,46.1,223.57,16.4,92.43,,,83.92,3,,1.64,11.45,17.66,2.29,235.21,82.57,38.31,0.4,0.09,,,,21.58,19.45,11.95,14.72,11.76,2.37,2.61,4.63,0.59,21.82,6.9,,21.67,,,16.09,33.34,91.61,,,,13.83,,12.08,5.09,22.64,22.64,1.02,3.15,,,,,14.42,2.5,,17.66,7.55,14.42,22.05,,,6.22,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,19.82,,12.2,,,16.9,,,10.9,11.43,,,16.59,1.74,,0.13,0.04,40.82,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.66,8.99,,9.19,7.26,1.64,1.83,8.58,0.52,,,,11.12,0.82,11.97,9.07,85.3,96.45,5.11,,,8.99,,17.48,1.24,13.38,11.64,,1.2,,,,,,1.67,0.56,,,28.91,,,1.23,5.4,1.06,5.05,19.42,10.06,9.78,,8.25,,,120.28,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,69.52,,100.9,,,,,,,85.44,,,76.25,,,4.31,,,4.49,,,,,,,,,,,,,,26.38,,,,,,,,,11.86,,,,,,,,,,3.91,,,,,,,,,,,,6.17,5.81,,,,,3.93,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,60.15,,18.8,33.9,6,,,132.17,4.2,72.56,2.5,,65.05,3.53,,0.04,0.02,19.26,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.49,14.39,5.94,31.89,12.52,6.49,0.31,0.31,6.95,0.11,0.99,7.05,2.49,8.48,16.52,,1.83,21.44,27.85,3.83,,,1.25,,2.28,3.69,11.26,7.7,0.57,0.14,,,,,14.26,,,,,4.17,14.14,1.22,0.81,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.1,28.21,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,107.98,73.82,2.6,5.9,,7,21.8,,142.28,6.8,81.68,,41.68,78.02,3.82,,0.26,0.17,58.01,1.56,,21.51,50.45,2.07,0.77,,,,18.74,14,24.84,,15.63,4.03,4.29,5.34,0.43,17.25,4.59,,30.81,13.04,34.45,7.88,34.14,52.2,4.73,,,14.04,,22.14,4.58,27.36,27.36,2.28,3.85,,1.39,1.92,,22.34,,1.48,,,19.6,25,2.64,1.72,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.14,59.18,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,34.13,0.9,22.7,,62.7,72,31,57.41,34.8,32.2,,,32.57,7.27,,2.3,13.15,85.1,4.45,183.28,30.95,67.21,0.16,0.05,,,,8.44,7.98,12.68,,8.38,2,2.07,11.85,0.73,16.36,6.36,,12.24,24.48,,,116.07,44.28,44.08,,,20.65,,21.88,2.84,12.59,12.59,0.26,2.6,,,,,15.9,1.26,1.16,12.76,3.64,14.45,15.6,0.5,1.17,2.83,3.29,17.31,67.54,25.93,24.8,,28.79,,2.23,26.98,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,76.3,73.82,,,,2.6,0.1,,,,89.97,,54.74,79.73,13.41,,5.85,6.96,103.03,6.01,,,69.04,,0.15,,,,,,,,,52.84,34.97,,0.66,,,,,,,9.69,0.0,,,,,,,,11.34,,,,36.07,,,,,,,,20.48,19.51,,,,,11.35,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,33.7,60.63,4.6,,,0.1,22.9,46.8,,7.7,56.08,0.8,13.42,59.25,2.4,,0.26,0.55,110.39,1.13,,55.01,59.44,3.29,1.31,,0.21,0.8,21.89,17.63,23.22,14.88,13.21,2.07,1.02,4.57,0.19,4.4,4.7,0.8,22.14,7.88,13.78,7.62,99.13,6.58,4.87,,,1.61,,5.59,6.52,59.35,27.49,9.82,0.96,,,,,21.85,,2.07,,,18.68,28.52,,2.06,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.28,172.78,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,13.39,49.4,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,52.59,2.64,15.51,48.93,7.33,,0.26,1.22,355.53,1.1,,20.51,69.84,0.37,0.15,,0.43,1.5,22.67,19.78,25.69,20.78,16.92,3.23,3.41,4.41,0.51,13.27,3.88,1.67,27.61,13.24,8.94,7.11,329.84,32.61,162.73,,,11.19,,14.79,7.86,31.1,29.73,3.2,3.48,,1.44,1.14,,26.22,8.3,1.24,,,24.74,37.77,3.12,1.72,52.13,1.1,13.75,236.59,27.79,26.8,,19.63,,2.65,38.52,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,33.85,66.02,,,,,,,,30.6,86.8,,9.58,74.47,3.55,,0.66,2.48,20.13,1.49,,469.19,121.47,,0.24,,,,,,,,,4.19,5.89,,0.45,,,,527.55,,,29.41,18.22,50.64,,,,,,,7.3,,,,6.01,,,,,,,,,54.41,575.14,,,,28.76,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,48.4,1.7,9.4,,17.7,16.7,11.4,,16.8,55.21,,1.67,52.13,11.79,,0.78,1.24,494.68,1.11,,49.25,33.27,0.78,0.42,,,,31.37,27.89,33.03,19.64,18.35,9.09,10.33,3.19,0.49,31.27,3.01,,24.07,19.35,12.53,10.8,579.78,88.66,51.2,,,25.59,,35.93,15.13,41.78,27.67,1.29,10.71,,0.89,1.09,,34.2,17.61,0.83,,,33.27,48.69,1.67,2.2,252.39,1.11,18.17,291.22,33.73,34.74,,22.82,,3.12,62.09,,,10,241068062221.0,Packaged Software,Technology Services
ADEA,26.3,41,,,,,,,13.28,,29.52,0.31,4.29,36.75,1.84,,1.29,0.17,11.52,3,,,33.87,2.68,1.52,,0.19,1.74,15.25,8.39,12.45,,,4.55,4.75,6.56,0.34,38.16,10.92,1.74,7.94,17.95,,,9.42,,2.01,,,12.87,,32.86,3.49,28.8,11.21,3.62,3.62,,,,,9.49,,1.71,,,8.6,12.33,,0.58,,3,4.2,606.5,11.04,13.34,,10.28,,13.93,30.48,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,35.81,48.71,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,49.57,2.85,11.98,48.46,5.7,,0.79,0.31,225.8,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.6,54.89,27.6,39.92,28.68,22.38,11.11,12.13,1.82,0.72,30.39,2.63,1.63,29.93,17.56,12,,151.44,57.85,7.22,,,17.07,,23.16,3.19,67.81,51.28,4.2,11.62,,2.82,1.89,,38.23,,1.7,,,28.26,35.68,3.46,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.74,53.01,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,31.37,2.6,9.4,7.7,25.1,24.8,,89.18,15,27.33,4.94,,29.22,3.19,,0.04,0.06,52.13,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.74,9.2,7.17,11.41,13.74,9.56,0.42,0.41,10.87,0.42,3.56,12.67,3.84,10.27,22.6,,,79.63,7.44,4.48,,,2.93,,3.39,1.13,10.43,9.54,0.52,0.3,,,,,8.72,0.83,0.75,,,5.8,7.53,0.43,1.51,1.64,0.88,4.77,18.59,10.96,10.87,,5.18,,18.92,11.11,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,43.9,0.1,22.6,,89.8,,,,6.1,56.33,,,45.53,1.8,,0.24,0.35,20.32,1.08,21.59,65.9,45.85,3.8,1.32,,,,9.59,4.77,10.44,8.83,4.77,0.24,0.21,10.43,0.21,2.05,17.68,,7.88,,,,39.57,6.28,2.09,,,0.5,,2.67,0.92,27.46,7.61,,0.13,,,,,6.18,,,,,3.27,8.09,,0.63,,0.87,0.79,24,5.88,3.46,,7.03,,14.94,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,26.58,73.76,1.2,,13.8,15.3,15.1,13,13.01,9,83.63,3.18,17.49,77.48,3.11,,0.19,0.79,304.69,1.01,,3.27,65.98,1.56,1.75,,0.59,1.84,23.26,21.09,30.93,23.53,21.73,6.18,6.84,4.3,0.11,22.11,3.29,2.02,30.62,14.82,8.76,7.46,268.56,42.56,9.92,,,20.87,,21.92,23.23,32.52,32.31,2.67,6.79,,1.59,1.75,,30.7,10.4,1.33,,,26.89,44.17,2.58,3.08,75.23,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,45.75,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,32.93,75.54,0.9,25.4,,21.7,23.3,,,14.2,87.68,,28.57,80.2,5.93,,0.43,0.72,305.56,0.64,,94.05,32.85,1.8,1.05,,,,51.57,45.91,62.16,33.86,32.03,9.72,11.47,1.94,0.25,18.45,1.63,,33.29,22.24,11.89,11.59,258.02,90.8,1291,,,18.21,,22.24,26.62,62.49,37.35,0.68,11.4,,,,,61.79,,1.09,,,57.02,148.11,1.49,3.01,,0.64,11,369.7,23.5,57.58,,9.97,,0.47,251.66,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.19,62.4,,3.7,,,,,,,76.36,2.54,0.57,66.75,0.44,,0.08,0.01,7.81,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.56,30.07,7.96,13.2,,5.21,2.89,2.83,3.33,0.24,21.42,15.88,2.82,9.73,6.9,26.05,2.58,6.89,78.76,1.95,,,17.19,,20.04,1.83,8.14,14.99,,1.44,,,,,6.76,,,,,4.06,5.42,,0.62,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.05,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,55.39,47.9,,9.9,,22.2,30.1,,18.33,10.6,47.98,,20.48,47.87,8.67,,1.41,4.48,127.58,2.11,,11.17,35.23,0.41,0.05,,,,19.99,17.68,16.93,13.75,12.36,1.46,1.89,5,0.82,11.15,5.46,,21.93,23.6,12.46,12.34,110.13,32.28,12.12,,,6.5,,9.15,2.44,29.19,24.63,1.32,1.89,,1.02,0.55,,17.19,3.58,1.24,131.53,18.15,15.95,19.78,1.27,1.26,11.72,2.11,6.89,155.12,11.61,9.24,,9.02,,2.88,51.84,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,11.81,62.16,,6.5,8,7.3,6.3,10.2,5.28,6.9,72.17,4.05,16.87,65.07,0.89,,,,90.19,0.63,73.28,83.66,27.63,4.31,1.54,,0.61,2.93,21.57,9.99,,19.26,11.08,5.07,5.8,4.64,0.27,,,2.97,18.35,4.09,7.63,3.75,81.7,49.45,2.94,,,15.52,,25.95,2.03,21.22,21.01,3.82,3.29,,1.53,,,,1.4,1.26,,,9.18,,2.01,,2.11,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.79,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,38.45,,99.7,,,,,52.85,46.7,24.5,,11.56,32.84,10.18,,2.45,5.64,12.0,6.03,461.76,71.29,51.67,0.87,0.06,,,,53,41.91,,,,,5.53,1.89,0.84,,,,40,,,24.38,20.84,50.48,,,,49.64,,10.43,2.9,12.24,11.01,,6.03,,,,,,1.32,2.28,24.49,5.11,2000,20.1,,3.46,3.54,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,21.81,68.29,0.9,13,,,,,,6.1,80.79,0.34,4.02,73.37,4.54,,2.25,0.99,117.36,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.54,35.63,59.99,,12.08,2.8,3.01,1.26,0.53,5.01,1.67,0.34,23.57,15.1,,,85.43,35.16,2.31,,,2.91,,4.34,3.8,102.95,32.15,2.4,3,,1.64,3.89,,59.51,2.96,1.05,,13.94,33.33,91.76,2.54,1.81,6.14,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.65,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,66.62,47.96,,20.5,20.8,11.4,7.9,4,4.55,3.1,37.19,8.09,17.95,43.43,3.38,,0.59,0.61,83.84,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.91,23.92,13.13,23.48,12.73,8.8,4.62,5.6,4.18,0.69,23.84,4.32,1.91,18.39,11.49,21.78,11.29,61.95,40.9,27.86,,,13.05,,34.15,2.11,42.67,25.01,0.98,5.5,,,,,23.07,1.71,1.25,,,12.09,26.58,2.7,1.93,2.64,0.83,3.5,8.35,6.58,5.13,,5.69,,2.45,53.35,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,12.93,32.87,,10.5,45.5,,,66.4,90.5,5.8,14.36,2.35,,25.29,4.08,,0.24,0.15,18.73,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.67,10.9,7.13,16.11,9.27,6.45,0.84,0.87,9.17,0.48,5.42,8.16,2.67,9.65,1.05,11.52,3.39,18.04,39.18,,,,4.58,,8.01,2.12,14.98,11.28,,0.69,,,,,12.49,1.12,0.84,,,7.78,23.04,,1.2,2.52,0.74,7.04,18.72,16.01,14.43,,11.24,,12.72,16.76,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,44.14,57.18,,6.4,,,5.5,,3.17,,62.38,0.51,4.46,59.31,0.74,,2.25,0.08,97.52,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.51,30.64,13.68,,15.95,9.39,7.73,8.08,3.26,0.23,,,1.03,7.97,,12.44,3.1,83.87,32.61,,,,32.41,,26.37,1.1,7.88,10.01,,2.48,,,,,,0.76,1.45,,,3.49,7.53,,1.63,1.29,4.45,3.53,3.38,2.94,15.15,,2.69,,11.32,15.23,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,11.9,23.4,,,5,,6.9,,,7.2,16.56,6.42,,19.64,0.42,,0.16,0.07,13.6,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.07,26.01,14.04,,9.9,8.07,2.12,3.02,3.84,0.07,,,5.07,6.69,,6.37,5.03,21.6,19.44,1.43,,,8.34,,17.25,2.94,9.44,5.86,,0.79,,,,,,1.58,0.82,,,4.06,,,,9.51,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.78,,,5,,6.9,,,7.2,31.65,,,33.55,0.42,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.01,14.04,,,,,3.02,3.84,0.07,,,,6.72,,6.37,5.03,0.0,19.44,1.43,,,8.34,,17.25,2.94,9.44,5.86,,0.79,,,,,,,,,,4.06,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,27.49,51.54,,14.3,,129.9,,,49.89,64.1,56.94,4.34,,54,2.2,,0.3,0.16,20.64,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.36,20.26,11.99,,,6.17,2.26,2.91,4.94,0.53,,,4.65,10.41,,,25.28,0.0,26.47,4.92,,,8.78,,15.35,2.17,26.23,23.86,,2.41,,,,,,1.67,,,,8.11,,,,2.63,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,89.11,55.94,,,,85.6,17.5,,1.59,11.1,53.44,,30.3,55.6,2.01,,15.58,0.3,46.48,64.66,,18.63,43.32,66.55,2.51,,,,,183.17,51.51,32.88,33.79,6.61,7.76,,0.28,15.07,2.61,,,,,23.97,37.65,65.71,,,,,,,5.15,,,,5.77,,,,,38.41,,,,9.76,26.64,,,,6.38,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
