Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,,65.12,2,8.4,5.9,40.8,24.6,,11.1,71.69,2.27,5.42,66.75,3,,0.05,0.04,48.4,1.48,,,60.22,2.73,0.8,,0.27,1.86,10.62,8.29,16.89,11.58,9.09,0.54,0.54,9.42,0.37,3.2,8.54,1.87,14.65,24.53,,2.17,52.38,,4.92,,,3.15,,5.04,1.68,12.38,14.98,0.93,0.38,,0.81,1.06,,12.22,,0.99,,,10.16,11.03,0.82,0.88,,1.48,5.21,63.86,11.09,14.3,,7.6,,,25.61,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,38.05,42.81,,38.3,,,,,8,48.09,,19.45,44.48,4.15,,0.78,5.4,147.0,1.44,,31.15,7.78,0.93,0.26,,,,38.8,37.98,19.9,24.98,21.07,7.47,8.15,2.58,0.32,40.97,4.5,,33.69,,18.6,10.87,166.23,82.86,20.56,,,48.23,,15.86,11.85,19.68,19.68,,9.47,,,,,23.05,3.39,,,24.96,22.92,16.56,,,13.16,1.44,22.9,794.68,22.38,69.5,,64.25,,2.83,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,2.06,43.64,0.7,6.3,12.3,6.8,21.3,,5.8,54.95,3.73,1.49,47.5,4.98,,0.47,0.46,104.27,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2,26.18,18.02,38.09,20.24,17.54,4.48,4.65,3.82,0.54,12.21,2.71,2.1,22.44,14.82,8.1,5.7,107.09,55.1,10.17,,,13.96,,15.76,4.67,32.48,23.75,2.07,4.51,,0.88,1.92,,37.03,5.18,1.09,,,25.53,41.6,2.07,1.74,25.43,1.11,7.71,67.68,12.14,14.89,,10.32,,3.3,38.76,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,24.81,51.77,,6.9,,13.2,4.1,,5.9,46.52,0.23,12.31,49.26,3.21,,0.41,0.29,84.76,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.23,22.71,12.57,45.7,,,1.73,1.95,4.4,0.65,4.27,2.45,0.23,25.28,22.82,,,67.53,18.95,6.11,,,6.05,,7.6,1.73,29.03,31.05,1.54,1.78,,,,,41.63,2.25,,,,13.35,18.95,1.56,1.14,3.66,1.36,4.04,12.16,6.5,6.18,,4.91,,2.62,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,43.63,,,,38.8,40.9,46.1,16.4,54.22,,,48.01,1.42,,1.42,7.89,15.3,2.04,155.25,99.1,38.89,9.83,0.13,,,,,349.37,33.28,23.43,38.3,2.26,2.61,,0.54,7.83,2.52,,31.94,,,18.65,32.32,92.27,,,,,,,5.44,,,,3.09,,,,,39.85,,,31.88,8.9,39.85,1390.89,,,7.12,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,57.58,,12.2,,,16.9,,10.9,78.67,,,65.3,2.23,,0.16,0.04,71.78,1.27,18.65,504.43,43.97,9.27,0.69,,,,110.4,39.76,,14.3,11.37,2.65,2.85,0.91,0.52,,,,20.31,0.99,10.26,11.3,85.7,96.44,5.93,,,,,17.7,2.29,,20.05,,2.15,,,,,,3.32,0.96,,,65.07,,,2.18,12.35,1.25,,3.32,1.65,,,3.15,,,247.52,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,32,45.34,,100.9,,,,,,62.89,,,50.57,,,5.78,,,6.01,,,,,,,,,,,,,,148.85,,,,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,,3.99,3.77,,,,,2.91,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,53.1,50.53,2.6,5.9,,7,21.8,,6.8,47.39,,28.08,47.61,2.52,,0.19,0.17,35.33,1.37,,22.6,71.62,2.69,0.84,,,,17.51,11.71,22.39,,11.8,2.94,3.1,5.71,0.38,13.85,5.5,,20.21,15.23,,,31.41,50.52,3.24,,,9.88,,17.2,2.99,26.17,20.42,1.7,2.6,,1.04,1.61,,18.61,,1.02,,,15.19,20.4,1.83,1.11,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.34,39.26,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,70.8,0.9,22.7,,62.7,72,31,34.8,84.34,,,76.33,8.87,,1.92,11.83,127.32,4,174.18,32.12,62.57,0.15,0.05,,,,12.59,12.02,25.26,,11.25,2.98,3.23,7.94,0.69,12.8,3.49,,,22.5,6.4,,117.57,44.58,50.74,,,22.16,,24,4.6,16.82,16.82,0.34,3.75,,,,,29.1,1.86,1.8,33.16,5.92,25.56,30.8,0.67,1.95,4.6,2.87,20.88,79.89,31.17,31.17,,36.43,,1.36,45.96,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,15.61,36.32,4.6,,,0.1,22.9,46.8,7.7,42.86,0.93,4.51,37,2.13,,0.19,0.44,85.35,1.06,,54.74,60.22,4.7,1.23,,0.15,0.93,33.17,23.05,19.26,12.41,10.81,1.7,0.86,3.01,0.19,4.48,5.93,1.02,19.08,7.14,14.85,8.1,94.39,6.56,4.98,,,,,5.49,5.28,,22.49,8.03,0.78,,,,,17.35,,1.78,,,14.89,62.69,,1.67,,1.06,,45.39,7.23,,,9.55,,4.61,135.48,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,37.39,0.3,15.1,11.9,7.8,16.1,6.2,13.6,48.54,2.84,,40.21,7.24,,0.32,1.62,291.74,1.26,,20.38,70.2,0.29,0.12,,0.4,1.71,19.35,16.79,20.57,16,13.58,2.6,2.8,5.17,0.53,13.62,4.8,1.77,22.34,15.38,7.59,5.7,340.46,32.58,166.32,,,10.89,,13.76,6.76,26.45,24.43,2.18,2.89,,1.25,0.83,,21.19,5.44,1.04,,,20.07,29.39,2.19,1.5,27.29,1.26,13.95,222.24,28,27.34,,20.22,,3.4,33.23,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,0.56,46.77,,,,,,,30.6,39.76,,15.28,44.01,2.96,,0.79,2.73,17.67,1.62,,502.91,127.4,,0.27,,,,,,,,,4.42,5.35,,0.44,,,,585.61,,,27,16.39,50.08,,,,,,,6.36,,,,5.71,,,,,,,,,26.37,,,,,19.21,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,11.98,39.7,1.7,9.4,,17.7,14.1,11.4,16.8,45.39,,,40.11,12.3,,0.72,1.67,458.13,1.05,,48.61,35.22,0.57,0.26,,,,32.1,28.18,31.06,20.44,18.93,9.4,10.11,3.12,0.54,32.54,3.16,,25.5,22.73,13.36,11.45,585.95,88.08,64.55,,,24.08,,34.97,13.42,43.8,29.27,1.37,10.54,,0.94,1.04,,32.38,12.81,0.82,,,30.98,44.93,1.47,2.16,126.21,1.05,16.89,262.83,31.21,31.26,,21.53,,2.49,63.9,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,66.44,,5.9,6.7,5.7,1.7,14.6,5.9,78.8,6.52,,70.51,1.49,,0.05,,61.95,0.81,,533.39,51.33,5.22,0.49,,1.65,4.76,33.56,18.44,22.17,29.2,17.71,15.46,15.85,2.98,0.66,71.49,6.43,4.84,34.19,12.5,,7.66,74.77,87.76,3.11,,,30.91,,48.58,1.25,36.44,34.84,5.62,10.78,,3.02,1.19,15.37,15.1,1.52,0.87,,,15.1,,5.29,0.92,1.5,0.81,2.31,,3.58,3.41,,3.6,,,28.29,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,63.99,,,,,,,,65.63,0.3,3.71,65.16,1.77,,0.96,0.16,11.87,2.23,,,36.57,2.76,1.59,,0.26,1.68,16.49,8.72,12.43,,,4.4,4.95,6.06,0.32,39.85,10.98,1.68,9.26,18.92,,,7.75,,1.81,,,11.06,,31.03,3.67,34.91,15.34,4.95,3.75,,,,,9.47,,1.78,,,8.58,12.09,,0.61,,2.23,3.51,616.28,10.4,11.57,,9.33,,15.24,31.24,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,14.09,67.26,,30.2,11.6,25.1,26.1,12.4,17.3,67,2.66,10.52,67.49,5.88,,0.72,0.29,237.41,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.5,47.54,25.78,40.02,42.26,29.89,13.17,11.72,2.1,0.72,29.28,2.6,1.55,37.55,18.04,,10500,164.17,59.84,9.13,,,20.45,,25.76,3.34,55.47,39.05,3.2,11.39,,2.15,1.92,,38.78,,1.68,,,27.77,34.53,2.54,1.92,,1.13,4.37,59.43,5.61,6,,5.53,,2.23,56.13,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,49.5,2.6,9.4,7.7,25.1,24.8,,15,45.78,4.1,,48.55,3.31,,0.04,0.07,61.17,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.12,9.14,7.35,7.71,11.87,8.8,0.45,0.44,10.94,0.42,5.75,17.44,3.28,11.06,20.92,,,80.87,7.73,5.35,,,3.32,,3.89,1.32,10.69,9.69,0.53,0.35,,,,,6.19,0.9,0.88,,,4.84,5.69,0.42,3.65,1.9,0.88,5.45,20.57,12.3,12.43,,6.06,,18.39,13.1,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,45.18,0.1,22.6,,89.8,,,6.1,52.46,,,47.28,1.92,,0.25,0.36,27.32,1.13,21.96,65.87,45.82,3.38,1.22,,,,10.09,5.52,11.52,7.25,4.55,0.28,0.27,9.91,0.22,2.37,14.67,,13.15,,33.4,1.3,40.34,6.77,2.43,,,1.04,,3.06,1.18,16.76,9.55,,0.17,,,,,7.38,,,,,4.26,9.96,,0.94,,0.91,1.68,29.5,7.18,7.21,,8.37,,10.67,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.86,49.41,1.4,,10.8,13.1,11.6,16.2,8.7,52.26,3.89,4.46,49.32,2.1,,0.06,1,247.97,1.01,,2.83,61.8,0.58,0.71,,0.59,2.17,19.52,17.58,28.87,18.9,15.02,4.96,5.32,5.12,0.07,18.43,3.43,2.29,24.53,14.81,10.46,5.92,265.39,45.38,13.25,,,19.56,,25.65,21.96,27.68,27.61,2.09,5.36,,1.37,1.73,,29.39,11.3,1.16,,,25.32,45.2,2.29,2.51,104.19,1.01,6.57,490.28,60.08,94.27,,7.17,,3.23,39.24,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,3.24,50.16,0.9,25.4,,21.7,23.3,,14.2,65.6,,,55.72,4.04,,0.52,0.86,215.87,0.82,,82.86,41.82,2.07,1.42,,,,41.35,36.82,37.26,37.2,33.64,7.72,8.49,2.42,0.19,22.78,2.71,,26.68,23.1,12.15,9.3,262.34,90.7,1128,,,16.48,,20.52,24.9,51.28,28.33,0.51,8.48,,,,,37.16,,0.81,,,35.51,77.38,1.13,2.38,,0.82,9.69,298.41,21.13,68.79,,9.08,,2.08,220.28,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.46,67.41,,3.7,,,,,,75.9,2.16,7.92,70.09,0.47,,,,7.41,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.16,19.19,6.94,15.43,,5.23,3.02,2.77,5.21,0.23,17.97,14.02,2.96,14.82,9.37,,3.01,6.98,77.47,2.28,,,12.8,,21.23,1.81,10.01,14.91,,1.34,,,,,7.26,,,,,3.98,6.44,,0.61,,0.56,4,22.76,5.09,19.36,,6.01,,19.53,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,5.11,69.63,,9.9,,22.2,30.1,,10.6,72.77,,7.09,71.49,5.79,,0.54,0.51,116.07,1.35,,11.08,38.32,1.34,0.21,,,,19.95,17.43,15.98,16.91,14.83,1.72,1.79,5.01,0.72,11.22,6.43,,22.92,23.93,15,9.6,106.91,32.14,8.42,,,6.04,,8.83,2.62,28.8,24.44,1.31,1.71,,1.01,0.5,,15.26,,1.17,,,14.11,16.26,1.18,1.22,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.63,50.69,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEIS,1.16,62.22,0.9,13,,,,,6.1,64.52,0.36,3.91,62.91,3.74,,3.42,0.99,107.54,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.36,36.53,22.91,32.92,,12.08,2.82,2.64,2.74,0.45,8.02,3.1,0.36,35.82,22.57,,2.54,88.75,35.3,7.02,,,6.58,,6.45,3.52,39.54,25.54,1.91,2.6,,1.31,2.12,,32.37,2.54,0.91,,13.86,21.76,35.64,1.18,1.58,5.69,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.6,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,24.86,47.6,,20.5,20.8,11.4,7.9,4,3.1,37.97,10.09,22.95,42.68,2.64,,0.52,0.27,68.69,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.37,34.2,13.49,32.96,15.75,9.33,4.46,4.96,2.92,0.68,15.31,3.1,2.37,20.67,22.03,,5.28,53.51,33.66,17.6,,,6.8,,26.37,1.76,72.31,28.73,1.13,5.05,,,,,32.75,1.71,1.19,,,12.67,40.35,1.17,1.79,2.24,0.88,1.61,4.53,3.57,2.38,,3.43,,1.62,49.78,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,120.91,37.2,,10.5,45.5,,,66.4,5.8,28.72,1.85,25.52,33.25,4.26,,0.39,0.23,21.54,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.12,13.16,8.32,13.64,10.91,7.49,0.98,0.99,7.6,0.49,7.25,9.12,2.35,11.67,0.42,12.7,4.5,17.78,38.98,418.66,,,4.12,,7.48,2.41,19.41,14.17,,0.8,,,,,10.96,1.34,0.98,,,7.67,19.21,,1.41,2.86,0.81,6.29,17.29,14.86,12.87,,10.26,,11.81,19.94,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,5.48,49.08,,5.1,5.9,3.4,,1.3,6.7,40,5.2,11.71,44.63,0.87,,0.04,0.01,88.7,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.92,20.21,11.8,,17.38,10.96,4.28,4.69,4.95,0.26,,,3.97,15.78,0.88,6.36,5.7,94.63,60.01,2.25,,,14.57,,21.27,1.81,16.55,17.08,3.11,2.42,,,,,,1.17,1.06,,,8.1,,3.17,23.4,1.82,0.37,2.93,5.88,5.33,11.35,,4.4,,,19.08,,,10,41234689544.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.51,,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,28.75,15.99,,,,,3.36,3.48,0.06,,,,10.91,,7.5,1.81,0.0,20.21,1.66,,,4.24,,17.9,5.11,28.97,10.23,,1.17,,,,,,,,,,5.44,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,29.46,41.22,,14.3,,129.9,,,64.1,27.36,3.79,25.4,35.85,2.53,,0.98,0.39,21.85,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,3.79,11.77,9.61,,,7.56,2.46,4.17,8.5,0.55,,,4.02,12.65,,,34.65,0.0,45.95,25.04,,,19.98,,35.36,2.28,12.3,12.3,,2.51,,,,,,1.22,,,,5.52,,,,2.78,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,124.63,48.58,,,,,,5.8,30.4,62.99,,,51.79,1.52,,14.67,0.32,31.19,56.68,,15.45,40.55,,2.44,,,,,,49.92,24.14,27.24,5.07,6.61,,0.29,13.24,2.9,,,,,16,39.3,59.46,,,,,,,3.67,,,,4.5,,,,,34.29,,,,7.07,22.46,,,,4.64,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,44.69,27.81,1.2,12.1,,32.7,10.6,54.7,37.5,8.66,,,19.64,2.19,,0.62,0.23,16.1,1.28,1.55,144.86,62,2.26,0.7,,,,10.05,7.46,10.5,13.17,10.07,3.85,2.95,9.95,0.5,28.12,11.97,,,26.41,,6.66,20.79,61.88,2.28,,,16.04,,27.76,1.89,15.09,17.22,0.41,2.46,,,,,8.82,,,,,6.53,13.76,0.69,0.86,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,13.75,42.17,,9.1,,,,,8,27.76,0.27,12.23,36.49,1.74,,1.28,0.6,6.85,2.33,47.7,39.24,5.43,4.46,0.19,,,0.27,,35.47,,,,4.13,3.92,,0.69,,,0.22,,18.82,,3.91,6.0,6.05,,,,,,,1.49,,,,3.79,,,,,,,0.96,,,27.38,,,6.59,1.49,1.77,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,32.61,0.2,16.3,20.1,25.7,36.4,,16.7,26.43,2.09,,29.2,2.94,,0.58,0.64,103.6,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.12,7.09,5.76,11.38,6.48,5.02,0.68,0.65,14.1,0.35,5.73,10.38,1.12,8.6,24.91,,4.6,140.42,26.36,22.8,,,7.9,,11.43,1.63,7.01,7.25,0.29,0.55,,,,,9.6,0.89,0.88,,,6.01,7.73,0.29,0.81,2.46,1.09,9.47,33.15,17.19,25.11,,18.59,,,14.51,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,21.7,57.23,,2,17.3,10.3,15.9,23.9,12.4,50.36,2.89,5.55,54.43,4.13,,1.26,641.77,16.92,2.79,146.7,93.11,14.73,,,,0.19,0.6,21.4,12.97,47.27,,,5.66,6.08,4.67,0.74,13.12,2.04,0.6,27.65,17.33,,9.83,12.29,37.48,271.05,,,19.37,,30.91,2.3,32.54,31.92,1.83,6.56,,,,,49.94,1.82,1.68,,,14.15,29.04,1.94,2.54,2.3,1.55,5.19,8.77,8.06,7.05,,6.36,,0.6,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,32.54,78.79,6.9,36,,,,,,86.94,,53.31,81.98,13.76,,11.57,8.75,47.8,12.84,2136.75,1346.67,28.47,,0.09,,,,,,,,,41.25,76.27,,0.88,,,,,,,,0.0,89.95,,,,,,,3.65,,,,91.85,,,,,,,,5.51,4.86,,,,,3.65,12.39,,,,,,,,0.48,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,66.58,,,,,,,49.4,75.81,,,70.86,2.28,,0.27,8.74,6.8,1.33,,94.58,95.84,,0.07,,,,,,,,,0.4,0.51,,0.3,,,,,,,21.7,53.25,1.41,,,,,,,4.07,,,,0.58,,,,,,,,,6.8,,,,,4.72,1.33,,,,,,,,7.12,,,,,7602789688.0,Medical/Nursing Services,Health Services
