Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,8.09,53.12,,50.3,,28.2,37.8,,8.08,24,70.75,,8.6,58.53,2.67,,0.03,0.02,231.7,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.94,11.82,,10.89,9.97,0.55,0.61,7.73,0.32,,,,7.98,30.39,,6.95,258.13,17.75,4.56,,,2.51,,6.31,1.39,11.89,8.01,0.25,0.31,,0.23,,,,,1.02,,,42.55,,0.32,0.54,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.67,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,40.54,42.12,2,8.4,5.9,40.8,24.6,,23.18,11.1,42.45,2.15,26.61,41.47,2.91,,0.07,0.06,50.75,1.38,,,56.6,3.53,0.8,,0.26,1.76,14.86,10.95,16.6,11.28,9.11,0.54,0.55,6.73,0.36,3.3,8.56,1.77,13.68,26.7,,1.35,51.34,,3.58,,,1.89,,3.62,1.74,20.97,14.63,0.91,0.39,,0.72,0.96,,11.97,,0.99,,,9.68,14.66,0.73,0.88,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.58,26.3,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,64.81,,38.3,,,,,322.31,8,75.15,,,72.33,3.49,,0.71,4.95,130.71,1.41,,29.97,7.3,1.12,0.28,,,,37.64,36.67,17.07,21.27,20.93,6.07,7.06,2.66,0.3,41.38,5.26,,28.37,,,10.6,166.89,82.59,20.75,,,46.11,,15.21,10.36,17.78,17.78,,7.95,,,,,19.33,3.01,,,21.05,19.27,14.57,,,11.48,1.41,21.22,720.92,19.41,63.33,,55.65,,3.44,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,15.62,45.93,0.7,6.3,12.3,6.8,6.7,,,5.8,28.59,3.58,2.44,38.79,5.3,,0.52,0.49,112.61,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.92,28.78,19.76,36.21,19.83,17.37,4.56,5.03,3.47,0.54,13.88,2.89,1.95,21.9,12.9,8.45,6.41,106.95,55.24,10.7,,,13.65,,15.92,4.98,35.52,25.31,2.2,4.81,,0.8,1.65,,34.79,5.19,1.14,,,24.91,45.7,2.6,1.91,23.96,1.18,7.63,64.74,12.05,14.52,,10.37,,3.08,41.1,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,23.69,60.48,,6.9,,13.2,4.1,,3.27,5.9,64,0.21,8.69,63.08,3.25,,0.24,0.15,93.56,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.29,13.5,318.31,,,1.79,2.13,4.12,0.63,0.67,0.36,0.21,21.75,19.94,,,71.41,19.03,5.57,,,6.05,,7.68,1.89,31.08,31.16,1.54,1.88,,,,,280.94,2.42,,,,20.32,31.36,1.76,1.32,4.23,1.36,4.09,12.41,6.71,6.29,,4.98,,0.56,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,38.3,,,,38.8,40.9,46.1,223.57,16.4,19.62,,,32.04,1.97,,1.48,8.69,15.32,2.16,197.37,87.05,38.64,1.68,0.11,,,,95.73,63.73,27.12,13.27,10.6,2.13,2.45,1.04,0.57,9.04,3.17,,18.44,,,16.93,32.9,91.73,,,,3.43,,2.56,4.91,85.11,85.11,3.82,2.82,,,,,31.58,4.85,,24.71,7.66,31.58,129.84,,,6.2,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,12.96,47.09,,12.2,,,16.9,,,10.9,29.72,,4.8,40.32,2.32,,0.14,0.04,75.7,1.18,18.83,519.12,44.07,8.34,0.67,,,,94.4,38.08,,13.62,10.82,2.54,2.95,1.06,0.52,,,,19.06,,15.92,10.11,86.67,96.46,5.51,,,,,17.58,2.35,,21.2,,2.26,,,,,,3.25,1.02,,,65.22,,,2.23,11.23,1.17,,3.96,2,,,,,,236.56,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,29.01,,100.9,,,,,,,11.23,,,21.86,,,4.31,,,4.49,,,,,,,,,,,,,,18.07,,,,,,,,,11.38,,,,,,,,,,2.91,,,,,,,,,,,,4.62,4.34,,,,,2.94,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,37.91,,18.8,33.9,6,,,132.17,4.2,33.02,2.61,,36.1,3.58,,0.04,0.02,18.43,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.61,12.94,5.63,29.6,11.68,5.97,0.31,0.31,7.73,0.11,1.05,7.78,2.61,7.82,20.38,,1.68,21.84,27.84,3.99,,,1.41,,2.43,3.66,9.6,7.03,0.52,0.14,,,,,12.86,,,,,3.86,11.48,0.78,0.71,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.88,28.35,,,7,13551493187.000002,Food Retail,Retail Trade
ACLS,,45.2,0.9,22.7,,62.7,72,31,57.41,34.8,50.71,,4.26,47.76,8.53,,2.25,12.33,101.75,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.17,9.67,18.81,,10.8,2.58,2.59,9.83,0.73,13.75,4.6,,13.74,23.38,,4.24,119.44,44.63,48.8,,,21.54,,23.4,3.55,14.02,14.02,0.29,2.95,,,,,21.93,1.49,1.4,17.04,4.58,19.54,23.32,0.56,1.48,3.55,3.26,19.31,74.1,28.93,28.19,,33.01,,1.74,34.26,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,100.81,74.41,,,,2.6,0.1,,,,72.87,,0.8,76.18,10.91,,5.85,6.96,84.6,6.01,,,69.04,,0.15,,,,,,,,,42.76,28.3,,0.66,,,,,,,6.19,0.0,,,,,,,,9.32,,,,29.61,,,,,,,,16.82,16.02,,,,,9.32,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,5.14,49.15,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,37.85,2.54,,44.12,7.4,,0.3,1.2,337.05,1.16,,20.04,71.1,0.43,0.17,,0.42,1.53,22.58,19.63,24.43,18.94,16.42,3.11,3.28,4.43,0.51,13.44,4.11,1.53,26.23,14.1,6.56,4.9,327.74,32.58,171.01,,,10.79,,14.2,7.61,30.87,28.37,2.53,3.36,,1.45,0.97,,24.78,7.19,1.19,,,23.52,35.66,2.74,1.67,41,1.16,13.46,227.4,27.32,26.23,,19.64,,3.04,37.33,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,29.29,67.09,,,,,,,,30.6,72.49,,0.9,71.56,3.67,,0.66,2.48,20.75,1.49,,469.19,121.47,,0.24,,,,,,,,,4.34,6.1,,0.45,,,,542.89,,,29.29,17.64,50.64,,,,,,,7.52,,,,6.23,,,,,,,,,56.08,593.41,,,,29.64,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,28.28,54.11,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,38.35,5.49,29.99,47.12,1.71,,0.07,,74.56,0.9,,535.71,52.31,5.24,0.52,,1.65,4.01,36.25,20.3,25.35,29.84,18.27,15.95,17.74,2.76,0.65,69.98,5.44,4.04,40.68,11.53,3.51,9.9,74.13,87.98,3.02,,,32.09,,48.78,1.5,41.42,41.49,6.69,12.73,,3.32,1.32,17.95,18.17,1.83,1.02,,,18.17,,6.32,1.09,1.81,0.9,2.43,,3.76,3.63,,3.67,,,33.43,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,14.84,45.22,,,,,,,13.28,,29.4,0.31,13.98,40,1.87,,1.29,0.17,11.63,3,,,33.87,2.68,1.52,,0.19,1.73,15.48,8.52,12.64,,,4.55,4.82,6.46,0.34,38.16,10.82,1.73,8.02,17.53,,,9.15,,2.01,,,12.87,,32.86,3.52,29.08,11.31,3.65,3.68,,,,,9.58,,1.73,,,8.68,12.46,,0.59,,3,4.2,606.5,11.04,13.34,,10.28,,13.61,30.61,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,30.19,52.07,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,52.31,2.83,19.81,52.67,5.74,,0.79,0.31,226.64,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.6,55.24,27.78,40.18,28.86,22.53,11.18,12.21,1.81,0.72,30.39,2.62,1.63,29.98,17.55,12.14,,152.87,57.85,7.22,,,17.07,,23.16,3.2,68.06,51.47,4.22,11.7,,2.6,1.74,,38.37,,1.7,,,28.32,35.81,3.47,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.74,53.2,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,37.63,2.6,9.4,7.7,25.1,24.8,,89.18,15,22.67,4.32,,32.46,3.27,,0.04,0.06,58.14,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.29,10.24,7.99,12.71,13.42,9.69,0.46,0.45,9.77,0.42,3.56,11.36,3.38,10.75,22.23,,,78.82,7.44,4.48,,,2.93,,3.39,1.26,11.63,10.64,0.58,0.35,,,,,9.74,0.93,0.84,,,6.42,8.38,0.48,1.69,1.83,0.88,4.77,18.59,10.96,10.87,,5.18,,16.25,12.4,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,51.34,0.1,22.6,,89.8,,,,6.1,53.71,,,53.93,1.82,,0.24,0.35,22.07,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.87,5.4,11.83,8.89,4.87,0.25,0.24,9.2,0.21,2.05,15.85,,8.01,,18.31,,39.58,6.28,2.09,,,0.5,,2.67,1,29.82,8.27,,0.14,,,,,6.78,,,,,3.58,8.89,,0.68,,0.87,0.79,24,5.88,3.46,,7.03,,13.14,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.32,55.03,1.2,,13.8,15.3,15.1,13,20.5,9.9,38.97,3.53,10.4,49.27,2.65,,0.06,0.79,275.25,1.01,,2.97,62.22,0.64,0.82,,0.59,2.02,21.71,19.6,31.61,21.26,19.34,5.61,5.92,4.61,0.08,18.72,3.2,2.02,27.44,14.52,8.81,5.55,267.47,45.44,13.74,,,19.54,,25.85,24.71,30.21,29.98,2.48,5.88,,1.35,1.64,,31.52,13.21,1.23,,,27.26,47.96,2.5,2.67,131.07,1.01,6.8,497.94,59.7,91.62,,7.53,,3.01,42.48,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,24.11,63.16,0.9,25.4,,21.7,23.3,,,14.2,59.28,,,63.17,5.31,,0.43,0.72,268.0,0.64,,94.05,32.85,1.8,1.05,,,,45.57,40.58,54.94,44.14,40.44,9.64,10.14,2.19,0.25,18.45,1.85,,32.38,22.54,11.84,11.59,254.91,90.8,1291,,,18.21,,22.24,23.34,54.81,32.76,0.6,9.97,,,,,54.2,,0.96,,,49.98,129.94,1.31,2.64,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,221.49,,,6,45606470933.0,Packaged Software,Technology Services
ADT,26.73,46.51,,3.7,,,,,,,41.11,2.78,14.88,45.81,0.49,,0.03,0.01,7.14,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.78,15.34,6.32,14.08,,5.11,2.81,2.94,6.52,0.24,20.86,15.62,3.04,8.55,11.77,29.94,2.64,6.64,81.58,2.1,,,13.82,,22.19,1.71,9.65,14.48,,1.4,,,,,6.7,,,,,3.81,5.42,,0.57,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.98,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,54.05,59.31,,9.9,,22.2,30.1,,18.33,10.6,63.48,,30.06,60.59,9.31,,1.17,3.5,133.16,2,,10.69,36.33,0.43,0.05,,,,22.3,19.6,23.07,14.84,14.56,1.7,2.05,4.48,0.83,8.9,4.12,,22.76,23.58,12.96,13.99,109.58,32.34,9,,,6.18,,9.03,2.61,31.55,26.47,1.42,1.97,,1,0.64,,21.86,4.09,1.29,,24.08,19.87,23.89,1.3,1.28,14.23,2,6.73,148.57,11.63,9.3,,9.04,,0.97,55.95,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,3.14,66.29,,6.5,8,7.3,6.3,10.2,5.28,6.9,70.81,4.27,14.85,67.12,0.88,,0.01,,86.34,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.09,20.37,11.42,,18.55,10.65,4.85,5.64,4.91,0.27,,,3.14,17.57,1,7.63,3.41,81.21,50.31,3.09,,,16.28,,26.85,2,19.53,20.36,3.7,3.15,,1.36,,,,1.37,1.23,,,9.14,,2.98,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.97,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,10.14,46.6,0.9,13,,,,,,6.1,45.98,0.4,13.6,47.56,3.58,,3.21,0.97,99.57,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.4,36.54,22.28,34.47,,12.08,2.34,2.55,2.74,0.46,7.41,2.98,0.4,18.35,22.19,,,85.72,35.21,3.81,,,6,,5.38,3.22,41.49,25.21,1.88,2.47,,1.18,2.02,,33.55,2.42,0.87,,12.46,21.99,40.6,1.29,1.51,5.24,4.22,3.75,15.66,5.02,7.97,,7.79,,,34.45,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,70.42,64.01,,20.5,20.8,11.4,7.9,4,4.55,3.1,73.69,8.04,47.81,67.12,3.15,,0.52,0.47,84.24,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.89,34.31,15.35,32.37,13.04,8.54,4.89,5.87,2.91,0.68,18.06,3.15,1.89,20.51,19.28,17.51,7.74,57.47,36.6,20.97,,,8.56,,29.57,2.07,68.49,30.86,1.21,5.69,,,,,31.57,1.88,1.31,,,13.99,41.45,1.76,2.01,2.61,0.76,2.16,5.78,4.54,3.17,,4.24,,1.79,56.16,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,45.19,54.86,,10.5,45.5,,,66.4,90.5,5.8,76.8,1.98,,61.63,4.19,,0.24,0.15,20.69,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.27,11.68,7.63,17.26,10.87,7.4,0.94,0.94,8.56,0.48,5.42,7.39,2.4,11.53,0.65,11.25,3.39,18.05,39.18,,,,4.58,,8.01,2.35,16.55,12.46,,0.74,,,,,13.84,1.24,0.93,,,8.59,25.48,,1.33,2.79,0.74,7.04,18.72,16.01,14.43,,11.24,,11.48,18.47,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,24.87,49.87,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,30.73,4.63,18.56,42.66,0.92,,0.04,0.01,101.15,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.49,22.82,12.93,,17.65,11.16,4.43,5.01,4.38,0.26,,,3.49,16.92,1.49,13.41,4.69,93.76,60.67,2.21,,,13.49,,20.7,2.06,20.27,20.17,3.67,2.73,,,,,,1.36,1.19,,,8.82,,3.89,13.15,2.06,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.8,,,10,41234689544.0,Electric Utilities,Utilities
AER,51.8,53.46,,6.4,,,5.5,,3.17,,48.87,0.52,11.59,53.24,0.77,,0.89,0.03,95.32,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.52,28.36,13.29,,15.95,9.39,7.73,8.13,3.53,0.24,,,1.04,7.95,,11.23,3.05,78.09,34.83,,,,42.04,,28.67,1.09,6.23,9.38,,2.55,,,,,,0.73,1.49,,,3.62,5.65,,1.69,1.29,3.38,4.6,3.68,3.2,19.62,,2.94,,15.77,14.8,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,11.33,67.81,,,5,,6.9,,,7.2,75.06,4.45,9.91,72,0.53,,0.19,0.06,19.53,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.49,27.61,15.16,,11.28,7.61,2.38,3.24,3.62,0.07,,,3.49,9.43,,7.04,2.35,22.83,20.79,1.61,,,6.07,,18.51,4.49,18.6,8.84,,1.11,,,,,,2.51,1.18,,,5.5,,,,16.01,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.71,,,5,,6.9,,,7.2,31.65,,,33.54,0.53,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.61,15.16,,,,,3.24,3.62,0.07,,,,6.72,,7.04,2.35,0.0,20.79,1.61,,,6.07,,18.51,4.4,18.2,8.65,,1.1,,,,,,,,,,5.39,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,64.81,,14.3,,129.9,,,49.89,64.1,66.75,3.79,,68.15,2.43,,0.44,0.21,22.71,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.79,16.07,11.54,,,5.09,2.23,3.77,6.22,0.54,,,4.08,7.53,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.35,18.07,17.95,,2.73,,,,,,1.51,,,,8.35,,,,2.85,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,55.59,64.2,,,,85.6,17.5,,1.59,11.1,44.53,,,60.59,1.97,,17.16,0.32,43.24,65.7,,16.58,43.65,,2.42,,,,,,63.08,30.78,32.01,6.2,7.9,,0.29,12.52,2.16,,,,,23.5,37.27,63.62,,,,,,,4.92,,,,5.89,,,,,47,,,,9.46,30.36,,,,6.15,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,13.49,46.58,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,53.04,,,48.56,2.47,,0.74,0.27,16.52,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.06,7.52,10.45,8.03,6.3,2.69,3.04,9.94,0.51,29.13,11.87,,8.94,26.44,39.51,9.9,20.18,62.12,2.57,,,17.97,,28.66,2.02,13.77,15.28,0.37,2.54,,,,,8.65,,,,,6.61,12.35,0.61,0.81,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,14.46,62.49,,9.1,,,,,,8,69.19,0.27,8.65,66.27,1.7,,1.88,0.82,6.4,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,31.39,,,,3.99,3.85,,0.69,,,0.28,21.69,18.75,,5.53,5.8,8.95,,,,,,,1.36,,,,3.55,,,,,,,0.91,,,26.39,,,5.25,1.36,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
