Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,20.95,66.14,2,8.4,5.9,40.8,24.6,,23.18,11.1,79.7,1.94,34.15,70.5,3.12,0.05,0.04,55.94,1.44,,,58.62,2.69,0.76,,0.28,1.59,11.92,9.33,13.93,11.98,9.68,0.58,0.59,8.39,0.37,4.23,9.89,1.6,15.15,26.05,,2.09,50.83,,4.81,,3.04,,4.88,1.9,14.64,17.82,1.11,0.44,,0.88,0.84,,10.53,,1.13,,,8.99,9.71,0.89,0.97,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.4,28.54,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABT,0.99,64.87,0.7,6.3,12.3,6.8,6.7,,,5.8,74.9,3.6,,68.65,5.29,0.52,0.49,113.1,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.93,28.62,19.65,36.01,21.94,18.94,4.87,5,3.49,0.54,13.88,2.87,1.96,24.27,12.91,8.41,6.41,106.57,55.24,10.7,,13.65,,15.92,5,35.68,25.42,2.21,4.88,,0.81,1.66,,35,5.21,1.15,,,25.03,45.88,2.61,1.92,24.06,1.18,7.63,64.74,12.05,14.52,,10.37,,3.1,41.28,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,20.4,63.87,,6.9,,13.2,4.1,,3.27,5.9,84.37,0.22,12.23,71.05,3.22,0.24,0.15,91.26,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.98,13.33,314.27,,,1.93,2.1,4.17,0.63,0.67,0.36,0.22,26.28,19.97,,,70.49,19.03,5.57,,6.05,,7.68,1.87,30.78,30.85,1.53,1.85,,,,,278.23,2.36,,,,20.1,31.07,1.72,1.29,4.13,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,46.22,,,,38.8,40.9,46.1,223.57,16.4,57.88,,,47.9,2.03,1.48,8.69,15.75,2.16,197.37,87.05,38.64,1.68,0.11,,,,97.48,64.89,27.62,22.41,34.69,2.34,2.5,1.03,0.57,9.04,3.08,,30.23,,,16.93,32.58,91.73,,,3.43,,2.56,5.05,87.5,87.5,3.92,2.9,,,,,32.46,4.98,,25.4,7.88,32.46,133.51,,,6.38,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,66.46,,12.2,,,16.9,,,10.9,68.36,,,68.86,2.35,0.14,0.04,78.14,1.18,18.83,519.12,44.07,8.34,0.67,,,,96.04,38.74,,15.35,12.23,2.86,3,1.04,0.52,,,,22.14,,15.72,10.23,86.12,96.46,5.51,,,,17.58,2.43,,21.93,,2.35,,,,,,3.36,1.06,,,67.85,,,2.3,11.59,1.17,,3.96,2,,,,,,243.79,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,50.31,,100.9,,,,,,,62.71,,,53.6,,4.31,,,4.49,,,,,,,,,,,,,,361.48,,,,,,,,,16.47,,,,,,,,,3.95,,,,,,,,,,,,5.98,5.63,,,,,3.81,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,60.37,,18.8,33.9,6,,,132.17,4.2,62.79,2.33,,62.23,3.61,0.04,0.02,20.63,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.33,13.65,5.93,31.22,11.25,6.29,0.32,0.33,7.33,0.11,1.05,6.88,2.33,8.65,19.11,,1.71,21.82,27.84,3.99,,1.41,,2.43,4.14,10.85,7.95,0.59,0.15,,,,,14.61,,,,,4.36,13.01,0.87,0.8,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.31,32.11,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,84.82,72.41,2.6,5.9,,7,21.8,,142.28,6.8,79.54,,37.7,74.8,2.92,0.15,0.15,49.14,1.32,,22.1,60.56,2.39,0.84,,,,19.43,13.87,24.44,,15.79,3.83,3.95,5.15,0.37,16.16,4.8,,31.95,13.47,23.91,6.24,32.57,50.71,3.86,,12.01,,19.46,4.17,28.91,26.28,2.19,3.52,,1.22,1.71,,21.41,,1.35,,,18.35,23.61,2.51,1.54,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.97,53.41,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,43,0.9,22.7,,62.7,72,31,57.41,34.8,40.8,,12.58,42.74,8.87,2.25,12.33,110.88,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.89,10.36,20.14,,13.45,2.99,2.77,9.18,0.73,13.75,4.23,,18.29,23.18,,,120.82,44.63,48.8,,21.54,,23.4,3.87,15.27,15.27,0.31,3.29,,,,,23.9,1.62,1.53,18.57,4.99,21.28,25.39,0.61,1.61,3.87,3.26,19.31,74.1,28.93,28.19,,33.01,,1.65,37.33,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,80.98,72.84,,,,2.6,0.1,,,,90.65,,,80.02,9.28,5.85,6.96,71.47,6.01,,,69.04,,0.15,,,,,,,,,29.57,23.66,,0.66,,,,,,,8.1,0.0,,,,,,,7.92,,,,25.19,,,,,,,,14.21,13.54,,,,,7.87,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,3.87,68.02,4.6,,,0.1,22.9,46.8,,7.7,77.12,0.84,0.93,71.8,2.3,0.26,0.55,101.66,1.13,,55.01,59.44,3.29,1.31,,0.21,0.84,19.92,16.05,20.87,13.54,12.03,1.89,0.93,5.02,0.19,4.4,5.11,0.88,20.43,8.34,13.58,7.45,97.6,6.58,4.87,,1.61,,5.59,6,54.66,25.32,9.04,0.85,,,,,19.8,,1.91,,,16.95,25.92,,1.9,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.65,158.84,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,3.04,67.15,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,79.44,2.54,,71.85,7.36,0.3,1.2,340.38,1.16,,20.04,71.1,0.43,0.17,,0.42,1.53,22.39,19.46,24.23,18.78,16.28,3.09,3.26,4.47,0.51,13.44,4.07,1.53,26.65,14.13,6.33,4.65,326.21,32.58,171.01,,10.79,,14.2,7.69,31.17,28.65,2.56,3.35,,1.46,0.98,,25.05,7.26,1.2,,,23.74,35.99,2.77,1.69,41.41,1.16,13.46,227.4,27.32,26.23,,19.64,,3.07,37.69,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,13.09,60.73,,,,,,,,30.6,69.9,,0.34,64.64,3.38,0.66,2.48,18.57,1.49,,469.19,121.47,,0.24,,,,,,,,,4.92,5.61,,0.45,,,,485.79,,,28.84,17.31,50.64,,,,,,7,,,,5.76,,,,,,,,,50.19,551.14,,,,26.53,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,3.31,58.68,1.7,9.4,,17.7,14.1,11.4,,16.8,63.07,,,61.18,12.93,0.85,1.32,567.82,1.16,,49.57,33.69,0.82,0.41,,,,37.46,33.1,38.66,22.33,20.86,10.3,12.05,2.67,0.5,31.17,2.53,,27.59,20.57,13.83,11.16,586.75,88.24,58.8,,24.86,,35.4,17.18,51.02,32.78,1.53,12.69,,0.95,1.18,,40.65,18.32,0.99,,,39.33,57.83,1.8,2.6,229.89,1.16,17.46,275.62,32.26,32.8,,22.15,,2.4,74.81,,,10,241068062221.0,Packaged Software,Technology Services
ADC,10.66,68.87,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,62.12,5.55,22.71,66.32,1.66,0.07,,72.7,0.9,,535.71,52.31,5.24,0.52,,1.65,4.05,35.57,19.92,24.87,33.74,20.15,17.55,17.4,2.81,0.65,69.98,5.58,4.1,40.61,11.67,2.82,9.74,73.87,87.98,3.02,,32.09,,48.78,1.47,40.39,40.46,6.53,12.44,,3.24,1.29,17.53,17.74,1.78,1,,,17.74,,6.17,1.06,1.76,0.9,2.43,,3.76,3.63,,3.67,,,32.6,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,18.08,62.16,,,,,,,13.28,,75.82,0.3,,67.23,1.91,1.29,0.17,12.18,3,,,33.87,2.68,1.52,,0.19,1.64,15.9,8.75,12.98,,,4.44,4.95,6.29,0.34,38.16,10.33,1.64,8.92,16.82,,,8.98,,2.01,,12.87,,32.86,3.69,30.45,11.85,3.82,3.84,,,,,10.1,,1.81,,,9.16,13.16,,0.62,,3,4.2,606.5,11.04,13.34,,10.28,,13.16,32.05,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,54.3,2.6,9.4,7.7,25.1,24.8,,89.18,15,79.26,4.24,21.2,62.66,3.27,0.04,0.06,60.56,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.23,10.25,7.99,12.71,12.23,8.99,0.45,0.45,9.76,0.42,3.56,10.91,3.32,11.25,22.23,,,78.38,7.44,4.48,,2.93,,3.39,1.31,12.11,11.08,0.61,0.35,,,,,10.15,0.97,0.87,,,6.69,8.77,0.5,1.76,1.91,0.88,4.77,18.59,10.96,10.87,,5.18,,16.24,12.91,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,45.02,0.1,22.6,,89.8,,,,6.1,59.94,,,49.76,1.82,0.24,0.35,22.16,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.78,5.36,11.73,8.82,4.83,0.24,0.24,9.28,0.21,2.05,15.79,,7.93,,22.64,,39.38,6.28,2.09,,0.5,,2.67,1,29.93,8.3,,0.14,,,,,6.74,,,,,3.56,8.82,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.35,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,74.68,1.2,,13.8,15.3,15.1,13,20.5,9.9,90.06,3.48,0.54,80.42,2.62,0.06,0.79,274.68,1.01,,2.97,62.22,0.64,0.82,,0.59,1.99,21.3,19.23,31.01,20.86,18.98,5.51,5.8,4.69,0.08,18.72,3.21,2.04,27.38,14.57,8.78,5.55,266.01,45.44,13.74,,19.54,,25.85,24.66,30.15,29.92,2.47,5.89,,1.34,1.64,,31.42,13.18,1.23,,,27.18,47.86,2.49,2.66,130.8,1.01,6.8,497.94,59.7,91.62,,7.53,,3.02,42.39,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,11.55,63.32,0.9,25.4,,21.7,23.3,,,14.2,75.95,,,68.13,4.94,0.49,0.76,256.99,0.69,,89.81,32.86,1.93,1.21,,,,46.15,41.18,56.01,43.12,39.09,9.23,9.89,2.17,0.22,17.66,1.8,,31.66,22.67,11.13,11.1,257.59,90.77,1210,,17.66,,21.44,25.62,55.63,32.37,0.59,9.84,,,,,55.76,,0.94,,,51.29,161.85,1.29,2.76,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.69,233.63,,,6,45606470933.0,Packaged Software,Technology Services
ADT,22.89,51.02,,3.7,,,,,,,52.08,2.41,18.38,51.94,0.5,0.03,0.01,7.45,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.41,15.5,6.39,14.23,,5.73,2.95,2.97,6.45,0.24,20.86,15.05,2.98,10.96,11.45,30.81,3.13,6.67,81.58,2.1,,13.82,,22.19,1.77,10.01,15.03,,1.43,,,,,6.86,,,,,3.9,5.55,,0.6,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.13,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,38.21,66.79,,9.9,,22.2,30.1,,18.33,10.6,70,,34.12,69.01,9.29,1.17,3.5,132.42,2,,10.69,36.33,0.43,0.05,,,,22.26,19.56,23.02,18.71,16.97,2,2.05,4.49,0.83,8.9,4.14,,25.2,23.59,12.15,11.93,109.11,32.34,9,,6.18,,9.03,2.6,31.38,26.33,1.41,1.94,,0.99,0.63,,21.87,4.07,1.28,,23.95,19.85,23.86,1.29,1.27,14.15,2,6.73,148.57,11.63,9.3,,9.04,,0.98,55.64,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,70.48,,6.5,8,7.3,6.3,10.2,5.28,6.9,72.2,4.4,9.42,71.46,0.87,0.01,,81.65,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.18,19.99,11.21,,20.82,11.65,5.01,5.54,5,0.27,,,3.28,17.66,0.8,7.47,4.4,80.68,50.31,3.09,,16.28,,26.85,1.89,18.47,19.26,3.5,3.03,,1.29,,,,1.29,1.16,,,8.64,,2.82,,1.96,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.78,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,,54.89,0.9,13,,,,,,6.1,62.92,0.36,11.31,58.23,3.72,3.21,0.97,108.64,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.36,39.55,24.11,37.3,,12.08,2.86,2.76,2.53,0.46,7.41,2.73,0.36,32.51,21.98,,,86.28,35.21,3.81,,6,,5.38,3.51,45.27,27.5,2.05,2.76,,1.29,2.2,,36.62,2.64,0.95,,13.6,23.98,44.33,1.41,1.65,5.71,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.59,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,55.15,67.47,,20.5,20.8,11.4,7.9,4,4.55,3.1,69.01,8.26,52.28,69.25,3.11,0.52,0.47,82.27,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.94,33.74,15.1,31.79,14.16,8.98,5.17,5.77,2.96,0.68,18.06,3.21,1.94,22.09,19.32,12.06,6.45,56.5,36.6,20.97,,8.56,,29.57,2.02,66.89,30.14,1.18,5.59,,,,,30.91,1.84,1.29,,,13.72,40.59,1.73,1.97,2.56,0.76,2.16,5.78,4.54,3.17,,4.24,,1.79,54.85,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,37.51,60.04,,10.5,45.5,,,66.4,90.5,5.8,72.1,1.86,,64.43,4.32,0.39,0.23,22.7,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.13,13.54,8.57,14.04,11.13,7.66,1,1.02,7.39,0.49,7.25,8.66,2.23,12.39,0.29,11.53,3.69,17.82,38.98,418.66,,4.12,,7.48,2.54,20.45,14.93,,0.83,,,,,11.53,1.41,1.03,,,8.08,20.25,,1.49,3.01,0.81,6.29,17.29,14.86,12.87,,10.26,,11.49,21.02,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.58,62.62,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,73.64,4.75,14.73,63.91,0.91,0.04,0.01,98.54,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.58,22.52,12.76,,18.52,11.68,4.56,4.95,4.44,0.26,,,3.58,17.51,1.4,13.56,4.02,93.36,60.67,2.21,,13.49,,20.7,2.01,19.75,19.65,3.57,2.68,,,,,,1.32,1.16,,,8.6,,3.79,12.81,2.01,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.24,,,10,41234689544.0,Electric Utilities,Utilities
AER,54.45,55.31,,6.4,,,5.5,,3.17,,58.03,0.53,21.05,57.3,0.77,0.89,0.03,94.5,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.24,13.23,,15.95,9.39,7.73,8.1,3.54,0.24,,,1.06,8.4,,10.18,3.07,77.33,34.83,,,42.04,,28.67,1.08,6.18,9.3,,2.53,,,,,,0.73,1.47,,,3.55,5.53,,1.67,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,15.99,14.67,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,57.48,,,5,,6.9,,,7.2,72.42,4.99,16.03,65.14,0.52,0.19,0.06,17.37,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.91,27.02,14.84,,17.46,10.72,2.83,3.17,3.7,0.07,,,3.91,9.06,,6.88,3.01,22.78,20.79,1.61,,6.07,,18.51,3.99,16.54,7.86,,1.01,,,,,,2.24,1.05,,,4.87,,,,14.24,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.52,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.02,14.84,,,,,3.17,3.7,0.07,,,,6.72,,6.88,3.01,0.0,20.79,1.61,,6.07,,18.51,4.12,17.05,8.1,,1.03,,,,,,,,,,5.05,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,60.53,,14.3,,129.9,,,49.89,64.1,78.8,3.98,4.95,67.33,2.31,0.44,0.21,21.53,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.98,15.06,10.81,,,8.47,2.36,3.53,6.64,0.54,,,4.26,16.39,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.22,17.06,16.95,,2.51,,,,,,1.43,,,,7.84,,,,2.7,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,52.33,65.55,,,,,,5.8,,30.4,84.4,,,74.17,1.55,14.67,0.32,32.51,56.68,,15.45,40.55,,2.44,,,,,,50.88,24.61,27.77,5.09,6.74,,0.29,13.24,2.84,,,,33.19,27.21,41.01,59.46,,,,,,3.75,,,,4.63,,,,,35.25,,,,7.37,23.09,,,,4.84,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,24.14,50.36,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,39.33,,,48.13,2.58,0.74,0.27,18.05,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.76,8.04,11.17,13.17,10.07,3.85,3.25,9.29,0.51,29.13,10.95,,12.03,25.94,37.9,7.3,20.17,62.12,2.57,,17.97,,28.66,2.19,14.93,16.57,0.4,2.73,,,,,9.42,,,,,7.16,13.4,0.67,0.88,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,53.65,,9.1,,,,,,8,67.84,0.3,27.23,59.73,1.52,1.88,0.82,5.79,3.05,49.42,37.39,6.56,4.11,0.19,,,0.3,,28.43,,,,3.36,3.48,,0.69,,,0.33,123.19,18.61,,5.53,5.79,8.95,,,,,,1.23,,,,3.26,,,,,,,0.83,,,24.1,,,4.75,1.23,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
