Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,24.27,52.42,1.5,7.9,7.7,13.5,33.2,24.7,58.71,10.5,59.96,1,,53.22,6.06,,0.74,0.61,139.01,1.78,125.99,57.06,66.46,1.56,0.5,,0.18,0.66,25.16,21.8,28.87,24.55,21.46,5.99,6.3,3.97,0.54,21.81,3.55,0.67,24.57,15.65,4.89,,133.81,54.39,17.3,,,21.75,,22.9,6.77,28.84,26.68,2.22,6.31,,0.78,1.65,,28.8,5.54,1.24,,,22.86,28.73,2.07,2.14,25.84,1.37,13.03,74.15,18.1,23.78,,16.15,,3.22,44.84,,,10,33913792728.0,Medical Specialties,Health Technology
AA,11.33,58.72,1.4,10.2,,,,,75.95,5.9,73.92,1.19,3.51,64.73,1.25,,0.44,0.55,34.34,1.55,79.98,58.53,26.31,10.94,0.65,,,1.19,,42.61,,8.12,5.18,0.92,0.93,,0.27,,,1.19,12.36,,,2.67,39.54,8.14,,,,,,,1.58,,,,0.58,,,,,,,,,,18.48,,,1.51,1.66,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,58.28,,10.4,,,,,597.78,27,59.46,,,60.02,0.66,,0.34,0.21,11.03,0.6,20.92,21.96,14.01,19.76,,,,,19.21,19.21,,10.28,6.13,0.68,0.72,5.21,,,,,5.92,,,4.03,16.54,20.23,1.4,,,,,5.34,,,11.41,,0.14,,,,,,,0.33,,,3.54,,,,,0.5,,5.17,4.89,,,12.18,,42.62,8.23,,,8,8696254174.0,Airlines,Transportation
AAP,6.93,33.45,3.6,,26,,,,,8.9,59.62,50.03,,39.08,1.73,,0.09,0.12,42.07,1.23,263.29,213.8,27.04,11.12,1.52,,100,2.34,130.53,16.69,16.89,22.27,10.68,0.52,0.53,0.77,0.21,3.13,14.03,2.34,15.18,6.28,82.92,,147.53,39.48,0.41,,,,,0.3,0.96,4207,4207,,0.22,,,,,7.15,21.25,0.2,,,4.59,15.21,,0.37,2.42,0.3,,0.91,0.64,,,0.32,,,5.62,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,27.02,48.26,2.9,1.3,5.7,20.9,23.2,14.6,102.85,15.7,51.11,0.62,30.12,47.56,9.8,,0.47,0.61,220.69,0.95,11.42,91.36,22.13,0.75,1.52,,0.15,0.45,26.91,24.68,31.97,24.91,22.85,7.83,8.65,3.72,0.2,27.06,3.11,0.46,29.5,19.96,11.24,6.08,184.32,45.96,120.35,,,26.44,,31.27,50.39,33.59,33.59,1.99,8.88,,1.26,1.42,,32.81,8.67,2.06,,,30.29,35.36,1.94,2.49,50.39,0.91,29.81,269.91,59,151.08,,35.41,,3.4,48.61,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,24.41,61.89,,,9.7,8.1,22.2,18.4,28.45,8.5,72.78,6.04,20.23,64.47,0.74,,0.99,0.07,27.11,1.84,,145.05,6.23,6.69,1.44,,1.49,4.92,23.98,12.65,23.24,,,,7.28,4.17,0.4,31.33,8.45,4.93,38.18,8.11,,2.74,26.99,62.62,1.87,,,15.39,,27.37,1.38,30.46,30.46,13.24,4.65,,2.44,1.19,11.81,14.77,1.38,0.6,,,10.08,20.23,,1.21,1.41,1.84,2.29,628.91,4.67,5.7,,4.27,,3.73,33.47,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,25.96,49.74,,,7.8,9.6,49.1,7.4,26.06,3.8,36.96,5.22,8.63,43.92,2.02,,0.31,0.19,192.94,0.81,73.4,65.71,76.62,3.91,10.42,,0.57,3.2,41.71,22.07,22.45,14.38,14.01,6.78,7.26,2.4,0.05,32.33,5.22,3.23,15.95,20.15,7.21,4.99,146.45,62.76,5.48,,,9.71,,24.95,50.24,64.31,18.03,1.16,6.4,,0.74,0.57,,19.66,,1.41,,,18.72,33.06,1.25,1.73,,0.71,3.83,192.43,9.41,53.28,,9.12,,2.93,41.85,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,54.76,,8.7,,,,,,,69.42,,,61.14,2,,9.52,9.3,2.75,10.96,,,406.96,,0.07,,,,,,,,,8.29,6.24,,0.79,,,,,,,32.02,1.06,,,,,,,,0.73,,,,23.59,,,,,,,,2.2,1.72,,,,,0.83,10.96,,,,,,,,0.68,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,61.37,,2.2,20.8,5.4,3.2,9.8,60.73,11,72.68,10.01,,64.09,3.72,,0.44,4.44,2.39,1.11,97.74,188.94,24.71,0.13,0.04,,0.79,6.3,9.37,7.01,9.43,8.8,6.75,2.14,2.25,10.67,0.66,25.65,10.91,6.3,13.06,14.54,4.92,6.6,2.64,50.83,7.5,,,17.86,,24.06,2.15,13.13,12.58,2.57,2.54,,,,,10.17,1.73,0.48,,,7.96,11.27,1.84,0.76,4.98,0.79,10.57,68.13,19.18,16.5,,16.25,,6,12.58,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,1.97,42.14,,50.3,,28.2,37.8,,8.08,24,43.24,,10.61,41.17,2.66,,0.03,0.02,219.95,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.72,11.63,,10.71,9.8,0.54,0.6,7.86,0.32,,,,7.58,30.77,,6.95,257.25,17.75,4.56,,,2.51,,6.31,1.32,11.29,7.61,0.24,0.3,,0.22,,,,,0.97,,,40.39,,0.3,0.51,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.03,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,32.82,40.82,2,8.4,5.9,40.8,24.6,,23.18,11.1,41.56,2.16,26.43,39.46,2.91,,0.07,0.06,50.94,1.38,,,56.6,3.53,0.8,,0.26,1.77,15,11.05,16.76,11.39,9.19,0.55,0.55,6.67,0.36,3.3,8.53,1.78,13.7,26.61,,1.4,51.3,,3.58,,,1.89,,3.62,1.74,21.05,14.68,0.91,0.4,,0.73,0.96,,11.96,,1,,,9.71,14.74,0.74,0.88,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.5,26.39,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,55.73,,38.3,,,,,322.31,8,83.13,,,67.26,3.3,,0.71,4.95,122.42,1.41,,29.97,7.3,1.12,0.28,,,,34.63,33.74,15.7,19.57,19.25,5.58,6.5,2.89,0.3,41.38,5.61,,26.57,,,10.63,166.53,82.59,20.75,,,46.11,,15.21,9.7,16.66,16.66,,7.7,,,,,18.44,2.82,,,19.71,18.4,13.82,,,10.75,1.41,21.22,720.92,19.41,63.33,,55.65,,3.7,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,9.9,54.9,0.7,6.3,12.3,6.8,6.7,,,5.8,37.84,3.49,,49.33,5.45,,0.52,0.49,114.88,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.87,29.95,20.56,37.68,20.63,18.08,4.74,5.23,3.34,0.54,13.88,2.83,1.9,22.34,12.77,8.41,6.41,106.86,55.24,10.7,,,13.65,,15.92,5.08,36.24,25.82,2.25,4.95,,0.82,1.69,,35.52,5.29,1.17,,,25.4,46.57,2.65,1.95,24.44,1.18,7.63,64.74,12.05,14.52,,10.37,,2.99,41.93,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,11.83,59.38,,6.9,,13.2,4.1,,3.27,5.9,70.44,0.22,3.59,63.57,3.21,,0.24,0.15,91.29,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.82,13.24,312.15,,,1.76,2.09,4.2,0.63,0.67,0.37,0.22,21.22,19.99,,,71.18,19.03,5.57,,,6.05,,7.68,1.84,30.33,30.4,1.5,1.85,,,,,274.15,2.36,,,,19.78,30.6,1.72,1.29,4.13,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,51.39,,,,38.8,40.9,46.1,223.57,16.4,61.8,,,54.82,2.08,,1.48,8.69,16.33,2.16,197.37,87.05,38.64,1.68,0.11,,,,98.79,65.76,27.99,13.7,10.94,2.2,2.53,1.01,0.57,9.04,2.97,,19.65,,,16.93,32.82,91.73,,,,3.43,,2.56,5.23,90.72,90.72,4.07,3.05,,,,,33.68,5.17,,26.34,8.17,33.68,138.39,,,6.61,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,6.42,55.57,,12.2,,,16.9,,,10.9,50.57,,,53.25,2.34,,0.14,0.04,77.94,1.18,18.83,519.12,44.07,8.34,0.67,,,,95.53,38.53,,13.78,10.95,2.57,2.98,1.05,0.52,,,,19.64,,15.92,10.11,86.55,96.46,5.51,,,,,17.58,2.42,,21.83,,2.34,,,,,,3.35,1.05,,,67.91,,,2.3,11.56,1.17,,3.96,2,,,,,,243.56,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,33.3,,100.9,,,,,,,21.65,,,28.63,,,4.31,,,4.49,,,,,,,,,,,,,,15.75,,,,,,,,,11.38,,,,,,,,,,3.06,,,,,,,,,,,,4.86,4.57,,,,,3.09,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,38.32,,18.8,33.9,6,,,132.17,4.2,36.44,2.62,0.19,36.89,3.58,,0.04,0.02,18.52,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.62,12.95,5.63,29.61,11.69,5.97,0.31,0.31,7.72,0.11,1.05,7.74,2.62,7.86,20.37,,1.68,21.83,27.84,3.99,,,1.41,,2.43,3.68,9.65,7.07,0.52,0.14,,,,,13.01,,,,,3.85,11.62,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.88,28.49,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,102.13,61.44,2.6,5.9,,7,21.8,,142.28,6.8,70.53,,49.65,62.17,2.91,,0.15,0.15,49.16,1.32,,22.1,60.56,2.39,0.84,,,,19.34,13.8,24.33,,13.56,3.52,3.93,5.17,0.37,16.16,4.8,,25.16,13.48,24.56,6.73,32.77,50.71,3.86,,,12.01,,19.46,4.17,28.92,26.29,2.19,3.48,,1.22,1.71,,21.44,,1.35,,,18.34,23.64,2.51,1.54,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.98,53.43,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.93,0.9,22.7,,62.7,72,31,57.41,34.8,37.51,,4.77,38.17,8.32,,2.25,12.33,97.9,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.73,9.26,18,,10.34,2.47,2.47,10.28,0.73,13.75,4.79,,13.21,23.5,,4.24,119.77,44.63,48.8,,,21.54,,23.4,3.41,13.48,13.48,0.27,2.96,,,,,21.12,1.43,1.35,16.4,4.41,18.76,22.41,0.54,1.42,3.42,3.26,19.31,74.1,28.93,28.19,,33.01,,1.81,32.94,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,92.62,76.19,,,,2.6,0.1,,,,92.17,,,82.52,10.06,,5.85,6.96,80.55,6.01,,,69.04,,0.15,,,,,,,,,39.14,25.91,,0.66,,,,,,,6.1,0.0,,,,,,,,8.87,,,,28.18,,,,,,,,16.01,15.26,,,,,8.87,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,13.86,57.52,4.6,,,0.1,22.9,46.8,,7.7,64.16,0.86,5.32,58.6,2.29,,0.26,0.55,98.24,1.13,,55.01,59.44,3.29,1.31,,0.21,0.86,19.55,15.75,20.75,13.29,11.81,1.85,0.91,5.12,0.19,4.4,5.29,0.9,19.75,8.37,13.58,7.45,98.18,6.58,4.87,,,1.61,,5.59,5.8,52.82,24.47,8.74,0.85,,,,,19.43,,1.84,,,16.61,25.32,,1.83,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.66,153.5,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,3.49,48.25,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,29.84,2.56,,41.35,7.36,,0.3,1.2,336.18,1.16,,20.04,71.1,0.43,0.17,,0.42,1.54,22.41,19.48,24.25,18.79,16.29,3.09,3.26,4.46,0.51,13.44,4.12,1.54,26.23,14.13,6.47,4.76,327.29,32.58,171.01,,,10.79,,14.2,7.59,30.79,28.3,2.53,3.31,,1.44,0.96,,24.77,7.17,1.19,,,23.45,35.55,2.74,1.67,40.9,1.16,13.46,227.4,27.32,26.23,,19.64,,3.03,37.23,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,19.42,65.07,,,,,,,,30.6,77.36,,0.81,70.36,3.57,,0.66,2.48,20.25,1.49,,469.19,121.47,,0.24,,,,,,,,,4.22,5.94,,0.45,,,,529.57,,,29.29,17.56,50.64,,,,,,,7.34,,,,6.04,,,,,,,,,54.73,579.3,,,,28.93,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,3.95,31.95,1.7,9.4,,17.7,14.1,11.4,,16.8,15.24,,7.71,24.65,12.2,,0.78,1.24,508.12,1.11,,49.25,33.27,0.78,0.42,,,,32.91,29.26,34.65,20.58,19.24,9.52,10.83,3.04,0.49,31.27,2.91,,24.73,19.24,13.41,10.87,576.72,88.66,51.2,,,25.59,,35.93,15.49,42.92,28.42,1.33,11.04,,0.83,1.02,,35.14,18.06,0.86,,,34.18,48.97,1.71,2.26,257.93,1.11,18.17,291.22,33.73,34.74,,23.21,,3.05,63.84,,,10,241068062221.0,Packaged Software,Technology Services
ADC,21.02,65.29,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,46.96,5.43,27.76,59.89,1.73,,0.07,,75.64,0.9,,535.71,52.31,5.24,0.52,,1.65,3.96,36.73,20.57,25.68,30.23,18.51,16.16,17.97,2.72,0.65,69.98,5.36,3.99,41.27,11.45,3.51,9.9,74.08,87.98,3.02,,,32.09,,48.78,1.53,42.02,42.09,6.79,12.91,,3.37,1.34,18.28,18.51,1.85,1.04,,,18.51,,6.42,1.11,1.83,0.9,2.43,,3.76,3.63,,3.67,,,33.92,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,19.05,60.13,,,,,,,13.28,,76.15,0.3,7.95,64.62,1.91,,1.29,0.17,12.26,3,,,33.87,2.68,1.52,,0.19,1.64,15.97,8.79,13.04,,,4.55,4.97,6.26,0.34,38.16,10.27,1.64,8.45,16.71,,,9.11,,2.01,,,12.87,,32.86,3.71,30.63,11.92,3.85,3.83,,,,,10.06,,1.82,,,9.15,13.13,,0.62,,3,4.2,606.5,11.04,13.34,,10.28,,13.08,32.24,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,24.19,49.74,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,48.54,2.89,16.72,49.63,5.69,,0.79,0.31,222.64,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.63,54.78,27.54,39.84,28.62,22.34,11.09,12.11,1.83,0.72,30.39,2.67,1.65,29.45,17.57,12.14,,153.25,57.85,7.22,,,17.07,,23.16,3.14,66.86,50.57,4.15,11.48,,2.55,1.71,,37.7,,1.67,,,27.87,35.14,3.41,1.82,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.76,52.26,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,53.44,2.6,9.4,7.7,25.1,24.8,,89.18,15,66.52,4.25,,57.64,3.27,,0.04,0.06,60.53,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.24,10.21,7.97,12.67,13.38,9.66,0.46,0.45,9.79,0.42,3.56,10.91,3.32,11.19,22.24,,,78.72,7.44,4.48,,,2.93,,3.39,1.31,12.11,11.07,0.6,0.35,,,,,10.13,0.97,0.87,,,6.72,8.73,0.5,1.76,1.91,0.88,4.77,18.59,10.96,10.87,,5.18,,16.3,12.91,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,49.65,0.1,22.6,,89.8,,,,6.1,66.46,,,55.14,1.81,,0.24,0.35,21.69,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.65,5.29,11.59,8.71,4.77,0.24,0.24,9.39,0.21,2.05,16.13,,7.79,,18.31,,39.54,6.28,2.09,,,0.5,,2.67,0.98,29.31,8.12,,0.13,,,,,6.56,,,,,3.46,8.6,,0.67,,0.87,0.79,24,5.88,3.46,,7.03,,13.64,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,6.8,58.87,1.2,,13.8,15.3,15.1,13,20.5,9.9,44.42,3.51,9.2,54.17,2.66,,0.06,0.79,275.83,1.01,,2.97,62.22,0.64,0.82,,0.59,2.01,21.92,19.8,31.92,21.47,19.53,5.67,5.97,4.56,0.08,18.72,3.19,2.01,27.51,14.49,8.81,5.54,266.91,45.44,13.74,,,19.54,,25.85,24.77,30.29,30.06,2.48,5.91,,1.35,1.65,,31.55,13.24,1.24,,,27.29,48.1,2.5,2.67,131.35,1.01,6.8,497.94,59.7,91.62,,7.53,,2.98,42.58,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,16.26,62.92,0.9,25.4,,21.7,23.3,,,14.2,61.44,,,63.9,5.26,,0.43,0.72,264.09,0.64,,94.05,32.85,1.8,1.05,,,,45.11,40.17,54.38,43.69,40.03,9.54,10.03,2.22,0.25,18.45,1.88,,31.99,22.56,11.83,11.59,254.43,90.8,1291,,,18.21,,22.24,23.01,54.03,32.3,0.59,9.84,,,,,53.43,,0.94,,,49.29,128.1,1.29,2.6,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,218.36,,,6,45606470933.0,Packaged Software,Technology Services
ADT,23.03,52.89,,3.7,,,,,,,72.15,2.75,14.9,58.35,0.49,,0.03,0.01,7.27,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.75,15.26,6.29,14.01,,5.09,2.8,2.92,6.55,0.24,20.86,15.34,3.03,8.71,11.94,26.67,2.63,6.64,81.58,2.1,,,13.82,,22.19,1.74,9.82,14.75,,1.39,,,,,6.6,,,,,3.73,5.37,,0.58,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.28,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,57.04,60.73,,9.9,,22.2,30.1,,18.33,10.6,73.64,,29.79,63.62,9.26,,1.17,3.5,132.63,2,,10.69,36.33,0.43,0.05,,,,22.16,19.47,22.92,14.75,14.47,1.68,2.04,4.51,0.83,8.9,4.14,,22.65,23.6,12.96,13.99,109.46,32.34,9,,,6.18,,9.03,2.6,31.4,26.35,1.41,1.95,,0.99,0.64,,21.83,4.07,1.29,,23.98,19.82,23.79,1.29,1.27,14.17,2,6.73,148.57,11.63,9.3,,9.04,,0.98,55.68,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,1.76,62.37,,6.5,8,7.3,6.3,10.2,5.28,6.9,56.09,4.27,14.08,59.98,0.88,,0.01,,84.62,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.09,20.32,11.39,,18.5,10.62,4.84,5.63,4.92,0.27,,,3.13,17.24,0.98,7.54,3.26,80.92,50.31,3.09,,,16.28,,26.85,1.96,19.14,19.96,3.63,3.15,,1.34,,,,1.34,1.21,,,9,,2.92,,2.03,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.53,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,37.07,,99.7,,,,,52.85,46.7,20.69,,1.1,31.01,15.01,,4.68,7.93,12.1,9.31,357.33,69.43,54.67,0.54,0.06,,,,32.34,28.49,323.68,,,,4.92,3.09,0.87,1.52,0.28,,39.67,,,24.21,24.5,49.15,,,,50.07,,15.22,3.14,10.8,10.08,,5.42,,,,,390.31,1.19,2.17,10.71,4.31,208.61,18.05,,3.84,3.14,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,4.61,43.13,0.9,13,,,,,,6.1,47.59,0.4,13.45,43.47,3.54,,3.21,0.97,97.83,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.4,35.71,21.77,33.68,,12.08,2.29,2.5,2.8,0.46,7.41,3.03,0.4,17.99,22.26,15.38,,85.87,35.21,3.81,,,6,,5.38,3.16,40.76,24.77,1.85,2.47,,1.16,1.98,,32.95,2.38,0.86,,12.24,21.6,39.91,1.27,1.48,5.15,4.22,3.75,15.66,5.02,7.97,,7.79,,,33.85,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,60.67,56.26,,20.5,20.8,11.4,7.9,4,4.55,3.1,52.19,8.34,44.67,54.96,3.13,,0.52,0.47,81.29,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.96,33.88,15.16,32.1,13.04,8.54,4.9,5.79,2.95,0.68,18.06,3.24,1.96,19.86,19.3,17.86,7.81,57.16,36.6,20.97,,,8.56,,29.57,2.02,66.09,29.78,1.17,5.59,,,,,30.81,1.84,1.28,,,13.67,40.47,1.72,1.96,2.55,0.76,2.16,5.78,4.54,3.17,,4.24,,1.78,54.56,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,20.83,61.82,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.57,4.52,17.99,58.4,0.93,,0.04,0.01,103.21,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.41,23.17,13.13,,17.92,11.33,4.49,5.09,4.32,0.26,,,3.41,17.25,1.59,13.47,4.75,93.72,60.67,2.21,,,13.49,,20.7,2.1,20.69,20.58,3.74,2.8,,,,,,1.39,1.21,,,9.01,,3.97,13.42,2.11,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.25,,,10,41234689544.0,Electric Utilities,Utilities
AER,46.88,53.15,,6.4,,,5.5,,3.17,,59.48,0.52,8.31,55.06,0.77,,0.89,0.03,94.14,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.52,28.25,13.24,,15.95,9.39,7.73,8.1,3.54,0.24,,,1.06,7.85,,11.23,3.05,77.92,34.83,,,,42.04,,28.67,1.08,6.16,9.26,,2.55,,,,,,0.72,1.47,,,3.55,5.54,,1.67,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,15.98,14.62,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,1.05,69.92,,,5,,6.9,,,7.2,87.46,4.54,15.99,77.41,0.53,,0.19,0.06,19.26,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.56,27.67,15.2,,11.31,7.62,2.39,3.25,3.61,0.07,,,3.56,9.28,,7.02,3.65,22.95,20.79,1.61,,,6.07,,18.51,4.43,18.34,8.71,,1.12,,,,,,2.48,1.16,,,5.42,,,,15.79,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.71,,,5,,6.9,,,7.2,31.65,,,33.54,0.53,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.67,15.2,,,,,3.25,3.61,0.07,,,,6.72,,7.02,3.65,0.0,20.79,1.61,,,6.07,,18.51,4.43,18.32,8.71,,1.1,,,,,,,,,,5.42,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,62.02,,14.3,,129.9,,,49.89,64.1,79.6,3.93,,68.4,2.33,,0.44,0.21,21.71,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.93,15.25,10.95,,,4.83,2.12,3.58,6.56,0.54,,,4.21,7.2,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.25,17.27,17.16,,2.48,,,,,,1.44,,,,7.93,,,,2.72,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,13.75,71.57,,,,85.6,17.5,,1.59,11.1,79.03,,,74.27,1.96,,17.16,0.32,44.28,65.7,,16.58,43.65,,2.42,,,,,,62.44,30.46,31.69,6.14,7.82,,0.29,12.52,2.11,,,,,23.27,37.08,63.62,,,,,,,5.04,,,,5.86,,,,,47.19,,,,9.69,30.45,,,,6.3,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,14.92,43.58,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,49.7,,,44.39,2.47,,0.74,0.27,16.43,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.13,7.57,10.43,8.09,6.34,2.71,3.07,9.87,0.51,29.13,11.94,,8.84,26.45,38.95,9.45,19.99,62.12,2.57,,,17.97,,28.66,2.01,13.69,15.2,0.36,2.47,,,,,8.63,,,,,6.55,12.23,0.61,0.8,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,56.12,,9.1,,,,,,8,59.71,0.29,,58.97,1.62,,1.88,0.82,5.87,3.05,49.42,37.39,6.56,4.11,0.19,,,0.29,,29.92,,,,3.82,3.67,,0.69,,,0.3,19.9,18.69,,5.53,5.8,8.95,,,,,,,1.27,,,,3.33,,,,,,,0.85,,,24.63,,,4.89,1.27,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,60.41,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,84.54,2.3,,69.86,2.39,,0.15,0.16,93.75,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.23,18.31,11.63,11.99,11.49,7.77,0.87,0.77,5.46,0.3,6.4,12.28,1.23,12.59,26.9,,,127.5,26.24,14.69,,,3.13,,10.32,1.73,16.74,7.44,0.3,0.53,,,,,8.14,1.55,0.83,,,5.25,12.61,0.31,0.81,7.31,0.72,3.43,14.41,7.05,9.57,,13.47,,,14.51,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
