Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CNC,,44.42,,2.8,2.9,,7.8,10.1,18.4,12.3,13.7,59.88,,,49.23,2.79,0.52,1,60.37,1.1,,34.68,37.34,2.99,0.65,,,,6.56,5.18,124.51,8.38,6.58,0.18,0.19,15.24,0.33,0.15,0.8,,8.59,20.95,6.2,3.59,84.47,10.37,4.03,,1.9,,1.78,1.13,10.48,8.94,1.02,0.2,,0.29,5.2,,134.79,0.71,1.71,0.58,,,33.76,,0.86,0.5,7.39,1.1,3.68,212.77,9.52,11.55,,3.52,,16.39,17.86,,,10,36717702349.0,Managed Health Care,Health Services
CNHI,8.71,66.84,9.25,1.6,20.1,,65.5,59.4,,26.25,18.7,83.88,3.82,,72.57,2.09,0.43,0.07,12.15,7.89,148.96,77.95,400.99,6.92,3.61,,0.34,3.82,12.01,10.2,59.76,30.69,23.59,2.34,1.87,8.33,0.17,3.08,4.42,3.82,8.09,29.68,,,13.2,32.27,2.69,,8.36,,19.69,1.99,9,8.87,1,0.67,,,,,23.48,0.92,1.47,1.41,,,8.49,15.71,0.44,0.89,5.47,6.47,4.07,11.79,9.11,23.21,,9.57,,,15.19,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,,51.72,,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,66.71,3.84,,56.68,2.81,0.06,0.01,111.24,0.64,27.33,79.71,27.07,2.34,1.08,,0.46,2.25,15.97,12.64,32.58,15.65,12.49,6.4,6.59,6.26,0.36,20.88,3.78,2.23,18.9,12.36,8.62,4.62,132.89,41.53,8.12,,31.66,,40.65,5.02,17.74,20.64,2.87,5.76,,1.36,1.46,,27.85,0.84,2.22,0.94,,,13.95,21.02,2.36,1.87,5.22,0.49,10.18,15.41,14.62,27.49,,11.58,,2.96,21.81,,,10,76311835087.66574,Railroads,Transportation
CNK,104.38,63.32,3.6,,,,,,,,50.8,58.48,,60.3,62.07,1.29,0.8,0.27,32.63,0.98,9.38,137.54,10.41,6.45,6.24,,,,19.03,12.04,28.5,13.84,8.4,1.94,2.26,5.25,0.11,7.94,5.71,,16.91,,13.1,5.34,15.51,64.89,1.72,,8.36,,10.15,7.16,21.05,19.78,,1.75,,,,,22.2,2.1,,1.25,,,13.39,20.68,,3.97,,0.96,4.98,16.02,8.47,63.74,,9.91,,4.57,101.97,,,7,2039795372.0000005,Movies/Entertainment,Consumer Services
CNM,31.88,51.88,,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,60.73,,,54.3,3.05,0.01,0.01,45.27,2.29,62.74,46.68,61.02,3,1.6,,,,15.9,12.75,14.88,12.95,12.43,1.53,1.61,6.29,0.27,10.8,8.77,,18.44,,10.45,6.71,37.43,26.74,6.29,,5.58,,10.11,5.22,21.33,21.33,0.63,1.34,,,,,12.84,1.21,,,,,12.19,13.34,0.84,,,1.34,7.12,44.47,15.51,23.93,,11.47,,4.27,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,60.75,,,3.4,,15,120.9,24.4,,10.5,68.02,1.11,,63.11,2.31,0.14,0.04,74.91,2.27,208.47,61.03,67.12,3.49,1.01,,0.21,1.11,15.74,11.55,18.77,24.24,16.5,3.66,2.42,6.35,0.4,12.9,7.18,1.11,15.5,2.86,18.26,6.53,119.92,55.65,5.22,,10.23,,15.37,2.48,17.79,19.31,,1.82,,,,,14.1,0.62,,0.76,,,13.01,12.4,,1.56,,1.06,5.71,46.57,9.89,15.32,,7.47,,4.54,57.62,,,9,3310056485.0,Medical Specialties,Health Technology
CNNE,6.64,59.21,,8.4,,,,,5.7,,4.4,61.09,1.14,,59.4,2.22,2.01,0.51,21.12,2.55,,50.74,,,0.18,,,1.14,,,,,,3.21,3.17,,0.82,,,2.25,,,,,18.33,3.03,,,,,,0.69,,,,2.97,,,,,,1.15,,,,,,,,5.21,0.73,2.55,,,,,,,,20.23,,,,4,1438823501.0,Restaurants,Consumer Services
CNP,7.2,69.01,10.58,,12.2,1.3,5.5,15.5,9.9,8.68,,83.21,1.54,,73.94,0.79,0.17,0.03,31.93,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.52,21.37,12.06,,18.39,10.47,4.2,4.66,4.68,0.25,,,2.62,18.35,8.81,10.24,2.85,28.04,44.49,2.24,,11.25,,21.35,1.97,21.15,21.2,16.31,2.39,,,,,,1.14,1.73,1.52,,,9.87,,1.25,,3.16,0.92,2.37,6.19,5.07,9.6,,4.29,,,26.17,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,9.26,54.6,,3.2,10.7,29.6,45.6,,54.8,,35.8,71.65,12.84,,59.87,3.24,0.09,0.07,34.84,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.45,10.74,6.39,11.39,,,3.32,2.63,9.31,0.53,23.8,9.81,4.56,13.88,27.42,,,29.21,27.06,16.01,,18.47,,24.21,2.58,13.39,12.6,0.61,2.6,,,,,10.74,1.19,1.22,1.13,,,7.15,9.9,0.53,0.72,2.58,0.53,10.01,14.77,14.84,19.15,,11.22,,9.27,24.36,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,82.59,60.18,21.29,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,72.42,4.15,42.68,62.93,16.35,26.29,2.08,103.42,33.58,,12.25,50.77,0.68,0.29,,0.83,2.29,27.8,24.1,50.23,20.14,19.47,8.21,9.71,3.6,0.68,19.33,1.91,2.29,28.76,9.02,12.31,9.88,62.63,48.51,,,26.24,,34.93,10.65,38.59,36.67,5.73,10.09,,2.43,4.48,,52.3,1.65,4.25,1.73,94.02,38.16,43.24,74.67,5.58,3.45,11.08,33.58,18.77,82.01,25.66,32.5,,30.82,,1.16,35.54,,,10,3134484051.9999995,Investment Managers,Finance
CNX,66.98,72.58,31.3,11.2,12.1,,246.7,,,39.84,12.9,84.74,,44.4,76.61,1.58,,,41.09,0.37,5.87,53.34,25.48,1.8,0.57,,,,9.8,6.35,51.17,,,4.63,6,10.2,0.5,11.72,2.7,,22.63,,49.11,9.9,13.95,28.03,1.15,,40.23,,12.35,1.44,12.92,246.05,820.17,4.91,,,,,42.56,2.95,4.16,2.59,,,9.63,14.9,,1.35,1.59,0.36,6.62,11.55,11.24,13.44,,1.59,,3.98,205.45,,,4,3505403598.0,Integrated Oil,Energy Minerals
CODI,4.53,65.25,,,3.5,,6.4,,,44.81,7.6,77.18,2.83,,69.46,1.32,0.2,0.04,23.44,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.29,27.77,13.32,,12.96,,1.51,1.7,3.6,0.31,,,4.29,9.49,19.6,,8.31,23.22,46.1,2.2,,6.24,,10.43,1.96,42.62,,,0.78,,,,,,1.01,,0.87,,,,,,1.43,,1.62,3.58,11.8,3.86,11.21,,,,6.7,28.24,,,9,1419944567.0,Investment Managers,Finance
COGT,87.73,30.99,25.93,,,,6.3,42.3,15.3,,,21.6,,52.43,26.15,,6.32,,,6.44,,,,,,,,,,,,4.6,,,,,,,,,,,12.24,,,,,,,,,4.86,,,,,,,,,,,,,3.79,6.25,,,,,4.94,6.44,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,168.66,58.7,23.6,,6.7,,,,,,4.8,63.53,,69.59,59.66,1.75,0.75,0.24,105.34,2.67,140.61,61.69,62.39,5.25,0.77,,,,80.8,24.39,158.46,14.26,,2.02,3.91,1.24,0.37,2.46,0.76,,34.89,11.98,41.68,11.85,56.85,32.17,0.86,,,,4.82,2.96,,125.85,17.73,3.23,,10.9,11.35,,131.02,1.85,,1.71,,,32.24,282.37,12.21,2.24,,1.65,,7.46,1.84,,,3.19,,1.55,159.61,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,53.92,,,18.4,,17.4,,33.8,,,65.06,,,55.86,6.12,3.17,12.85,26.65,6.38,233.78,44.57,92.88,,0.02,,,,,,,,17.42,1.96,2.18,,0.86,,,,28.91,,,,19.53,46.36,,,,,,1.4,,177.67,,2.83,,,,,,1.36,4.35,1.72,10.21,3.15,171.95,,,1.04,2.39,4.69,,,,,,,,6.04,63.45,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COIN,92.88,60.14,6.19,,71.1,,,,,,21.2,47.7,,,57.3,0.25,0.05,2.96,304.64,1.03,,9.52,13.42,2.38,0.49,,,,39.59,36.84,41.64,42.67,37.82,11.06,12.51,2.53,0.03,30.04,2.13,,80.18,,106.23,19.4,126.1,73.74,17.09,,29.76,,25.68,8.47,49.62,56.33,,15.47,,,,,50.01,2.42,5.11,,,16.59,49.72,76.98,,,10.12,1.03,0.62,821.56,14.76,20.89,,0.55,,,,,,3,19484029164.0,Investment Banks/Brokers,Finance
COKE,73.83,58.17,,,40.9,26,25.5,39,22,266.68,10.1,80.31,0.52,26.8,66.1,4.05,1.39,0.76,1259.92,2.47,29.94,35.28,31.2,1.77,1.48,,0.03,0.32,12.85,10.59,24.89,,,,1.68,7.78,0.24,6.73,4.14,0.79,,23.13,,,721.79,39.75,404.37,,7.81,,13.04,8.59,21.93,17.92,0.53,1.73,,0.57,0.81,,25.26,1.75,5.29,2.79,,,13.22,23.02,0.72,1.91,35.11,2.15,11.2,58.51,24.35,37.64,,21.84,,,58.09,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,35.16,,,,1.6,,,,,0.3,55.94,4.73,3.87,40.42,0.69,0.07,0.02,23.09,0.6,6.11,40.02,58.51,17.67,1.12,,2.21,3.83,,47.97,85.29,44.94,15.86,3.69,3.81,,0.43,4.46,1.82,3.83,51.31,,,4.76,26.31,31.55,1.73,,,,8.7,1.95,,58.02,,2.42,,,,20.57,54.18,0.88,3.15,,,,15.39,,,2.95,3.85,0.6,,,,,,2.96,,4.4,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
COLM,5.62,55.45,,3.3,5.3,66.5,21,39.6,36.7,135.7,14.9,60.46,2.37,,56.93,5.87,0.66,0.89,83.48,3.22,169.23,45.5,49.97,1.06,0.24,,0.33,1.44,17.24,11.75,9.7,16.07,10.69,1.36,1.4,5.8,0.65,14.48,10.11,1.44,19.5,10.33,,1.71,83.56,50.02,,,6.42,,8.15,2.67,23.06,23.06,3.25,1.48,,1.26,0.34,,10.64,1,1.71,0.82,,5.6,9.49,10.92,3.76,1.39,2.84,1.81,7.63,18.23,11.97,11.44,,11.66,,6.56,20.71,,,10,4401059129.0,Apparel/Footwear,Consumer Non-Durables
COMP,170.14,59.24,21.54,,,,5.7,0.8,32.1,,3.8,66.27,,35.71,60.87,3.5,0.59,0.42,6.83,0.92,,1.5,5.26,,1.19,,,,,,97.46,15,14.28,0.59,0.69,,0.36,0.71,1.12,,273.2,,,13.3,3.35,17.85,,,,,,7.98,,,,0.63,,,,,94.79,2.04,,,,,67.3,,,,31.05,0.92,,,,,,,,5.76,,,,,1560443712.0,Packaged Software,Technology Services
COO,24.86,39.62,12.45,,25.1,,14.3,177.2,6.7,2.09,13.8,54.07,,9.55,41.05,4.26,0.11,0.04,100.8,1.99,214.58,65.24,63.68,2.61,0.33,,,,35.38,22.19,118.5,29.38,18.81,5.36,5.89,2.83,0.66,4.97,0.94,,24.72,7.82,,7.66,102.53,66.36,5.66,,9.45,,16.9,2.53,56.16,34.87,6.71,5.28,,1.12,9.24,,106.68,0.98,3.63,1,,,32.75,132.99,5.69,1.88,8.5,1.18,3.02,26.16,5.79,4.67,,3.84,,0.01,29.91,,,10,16955086253.000002,Medical Specialties,Health Technology
COOP,52.61,60.81,0.47,10.3,33.3,,13.7,24.6,,,4,67.2,,9.13,62.98,0.87,0.12,0.08,99.42,0.61,,482.55,142.44,12.45,2,,,,20.91,19.92,,,,5.25,5.47,4.78,0.29,,,,7.44,37.32,33.66,9.1,53.19,48.74,,,18.87,,26.18,1.37,12.84,12.84,,2.4,,,,,,1.87,,,,,32.48,,,1.12,,0.61,3.44,98.28,8.07,11.5,,3.25,,,19.3,,,8,3620517398.0,Finance/Rental/Leasing,Finance
COP,,54.5,,,14.4,32.3,88.6,,346.9,36.73,38.8,44.59,10.36,,53.14,3.73,0.63,0.37,111.75,1.3,13.57,49.13,35.32,0.72,0.37,,0.36,2.79,8.72,5.54,15.17,8.19,5.13,2.31,2.54,11.47,0.52,16.74,7.19,2.79,13.79,26.47,,5.77,110.25,30.76,12.3,,18.01,,25.17,2.58,13.29,13.66,0.79,2.37,,,,,14.22,1.01,1.25,1.09,,,6.29,10.41,0.55,0.77,2.58,1.16,10.41,23.23,18.89,20.22,,11.18,,5.42,28.01,,,6,147973913149.0,Oil & Gas Production,Energy Minerals
COR,17.27,58.95,,2,55.2,5,5.2,15.1,11.9,44.63,12.7,57.07,1.09,8.04,58.25,4.81,0.06,0.71,245.02,0.88,23.4,61.87,28.08,1.34,5.58,,0.15,0.85,22.68,15.07,16.48,14.4,11.87,0.16,0.17,4.41,0.01,1.02,6.24,0.9,16.37,20.1,8.72,6.61,220.17,3.37,18.04,,0.51,,1.07,61.1,32.63,18.32,,0.17,,,,,16.3,1.11,,1.28,,,14.04,19.86,,1.63,,0.53,2.32,102.74,15.93,167.38,,11.78,,4.6,64.65,,,8,35810259008.0,Medical Distributors,Distribution Services
CORT,93.05,64.7,42.71,4,3,,,3.4,,,14.9,69.28,,70.93,65.15,27.11,3.01,56.01,57.54,3.7,289.18,630.97,29.13,0.05,0.01,,,,38.26,37.96,37.92,,,6.8,8.73,2.61,0.82,23.01,2.4,,32.89,4.53,55.75,30.7,40.44,98.44,,,22.56,,22.81,9.43,45.67,45.67,8.46,10.21,,,,,44.68,1.42,4.38,1.26,25.69,18.74,44.68,66.5,,2.46,9.43,3.64,21.04,4325.34,25.42,25.77,,51.14,,,71.04,,,8,3432235094.0000005,Pharmaceuticals: Major,Health Technology
COST,51.68,69.52,1.82,,10.3,13.5,12,13.9,7.2,26.58,9.1,80.4,0.84,11.43,73.88,9.94,0.31,1.35,964.01,0.97,28.83,30.73,3.7,0.68,0.35,,0.26,0.47,42.44,34.62,63.44,40.76,33.12,1.54,1.65,2.36,0.34,2.61,1.55,0.49,53.91,15.48,10.02,6.88,631.58,12.61,54.94,,2.9,,3.65,18.08,58.18,58.33,4.23,1.69,,2.79,2.51,,64.66,1.53,6.85,2.01,,,37.81,66,4.12,4.5,18.08,0.44,10.62,32.61,28.99,31.39,,16.01,,0.63,86.69,,,10,246550075175.00003,Specialty Stores,Retail Trade
COTY,,42.23,,,5.7,,,15.5,,,,56.66,,,46.94,0.52,0.11,0.07,7.32,0.85,132.96,230.81,31.58,4.45,1.01,,,,19.46,10.88,43.9,11.62,8.47,1.66,1.68,5.14,0.34,3.83,3.7,,14.09,,23.59,4.27,10.42,64.93,2.43,,2.78,,9.69,1.57,41.59,17.02,,1.03,,,,,28.83,0.7,,0.7,,,13.39,121.56,,1.18,,0.55,1.36,54.27,5.4,4.12,,3.78,,5.83,,,,5,10156910967.0,Household/Personal Care,Consumer Non-Durables
COUR,,41.64,,,,,,,,,23.2,41.47,,,40.6,1.93,2.29,193.03,7.11,2.61,,114.62,31.26,,0.01,,,,,,5.59,15.28,7.77,0.53,0.57,,0.65,10.19,6.31,,21.16,,209.15,7.73,16.88,53.37,,,,,,1.86,,21.81,,1.59,,,,,15.69,0.42,1.39,,2.82,2.25,12.44,,,,1.96,2.61,,,,,,,,3.96,,,,,2727373427.0,Internet Software/Services,Technology Services
CP,12.2,46.84,,,59.4,2.2,,2.8,1.8,,5.8,67.02,1.07,,52.98,2.25,0.08,0.02,76.69,0.53,21.03,35.32,48.08,3.01,0.5,,0.18,0.73,21.36,15.89,57.35,22.94,17.24,7.72,8.02,4.68,0.54,14.44,2.15,0.72,21.41,7.59,14.93,10.73,99.68,51.36,6.29,,24.5,,35.01,2.27,27.34,25.03,,6.98,,,,,48.07,0.77,2.23,1.16,,,20.47,27.16,,1.92,4.35,0.46,4.34,10.34,7.16,8.29,,4.74,,,28.94,,,10,74405082759.37338,Railroads,Transportation
CPA,5.29,40.35,10.75,0.3,18.5,60.1,,,,55.34,65.8,27.94,6.05,,35.51,2.52,0.7,0.52,93.37,0.98,18.44,30.48,18.03,1.99,0.82,,0.32,6.05,5.17,5.17,4.32,6.53,4.37,1.25,1.36,19.34,0.42,31.36,28.21,6.91,5.53,4.9,8.93,6.66,110.75,36.21,5.57,,19.22,,22.75,1.74,5.71,6.21,,1.07,,,,,3.53,0.84,0.71,0.72,,,3.53,6.71,,0.37,1.81,0.89,12.96,26.35,24.66,33.2,,13.64,,6.06,23.28,,,8,3693262972.0,Airlines,Transportation
CPB,15.63,47.28,,0.4,6.8,0.5,,,,,4.9,69.64,3.51,2.31,54.18,1.86,0.03,0.01,45.29,0.61,71.25,72.51,23.41,5.32,1.99,,0.56,3.29,20.54,14.58,30.94,12.88,9.92,1.95,2.14,4.87,0.25,6.93,4.96,3.29,14.02,8.7,6.76,3.9,51.54,30.83,4.93,,5.88,,12.74,3.56,23.96,17.03,18.92,1.41,,,,,20.36,0.88,,0.8,,,11.51,27.37,,1.18,,0.22,4.24,37.91,9.44,14.94,,7.66,,,15.51,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPG,,45.37,,,27.6,181.1,,63.8,80,14.56,26.4,64.94,16.39,,51.31,,0.01,,5.43,0.88,,115.69,33.36,1.44,0.43,,0.37,6.09,9.57,3.62,10.63,,,2.54,1.7,10.45,0.58,16.49,15.67,6.11,4.39,16.06,11.56,7.69,6.6,57.88,5.82,,25.09,,25.44,0.69,3.75,6.04,,1.07,,,,,6.16,0.82,0.45,0.71,,,2.02,3.04,,0.4,0.72,0.88,9.29,7.28,7.4,16.74,,7.5,,,,,,4,4540839274.133391,Integrated Oil,Energy Minerals
CPK,31.8,69.83,5.43,,12.2,10.1,4.4,8.1,,2.76,7.7,79.47,2.98,9.7,74.21,1.38,,,132.32,0.38,22.6,55.42,28.3,4.87,1.05,,0.45,1.87,20.74,15.03,,16.1,9.62,5.15,5.77,4.82,0.39,,,1.93,21.19,5.89,9.12,10.52,117.87,42.02,3.28,,14.16,,28.8,2.22,26.84,24.32,3.08,3.78,,,,,,1.12,1.98,1.34,,,12.35,69.15,3.63,4.3,3.63,0.32,3.41,8.66,7.62,8.89,,4.99,,,28.27,,,10,1977751620.0000005,Gas Distributors,Utilities
CPRI,,29.89,20,8.3,,,7.2,28.5,,,17.9,50.63,,20.41,35.38,1.86,0.1,0.05,20.48,0.93,206.81,83.5,26.61,8.79,2.34,,,,27.51,14.21,15.28,22.21,12.58,1.21,1.17,3.64,0.22,7.71,15.32,,12.48,15.52,,,45.97,64.18,168,,,,3.5,1.63,,13.09,6.23,0.51,,,,,6.63,0.45,,0.35,,,4.54,,,0.44,,0.38,,7.84,3.8,,,2.09,,2.43,6.92,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,2.32,77.73,,,28,,11.3,13,21.6,22.19,15.8,86.46,,,81.76,39.19,5.44,28.82,62.7,7.03,6.76,57.95,15.03,0.07,0.02,,,,32.37,28.71,53.28,27.21,24.74,11.18,11.74,3.09,0.89,22.78,1.65,,40.38,19.44,11.59,9.97,50.17,45.02,,,32.17,,37.1,8.03,44.15,44.15,2.49,14.38,,1.44,2.04,,63.61,1.25,4.18,1.71,24.21,17.32,41.51,58.3,2.48,4.05,8.71,6.96,17.88,50.23,22.28,20.11,,28.71,,,73.76,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,54.83,48.92,3.47,,30.4,,39.2,,8.7,,46.2,48.03,,32.96,46.85,16.1,4.2,134.78,21.48,5.11,95.77,56,43.99,0.02,0.01,,,,11.96,9.84,9.38,7.38,,3.57,4.52,8.36,0.86,48.17,8.66,,14.19,23.74,41.5,17.22,20.76,86.32,,,31.01,,37.78,3.88,18.2,18.17,,5.68,,,,,11.8,1.03,2.04,,7.73,5.98,11.64,15.81,0.73,2.16,5.18,4.92,23.73,1452.29,33.49,27.81,,52.33,,,85.92,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,34.86,58.12,,,9.7,6.4,20.4,10.4,56.3,4.82,10.6,68.7,4.3,13.17,62.04,2.06,0.07,0.01,122.9,0.11,,132.32,2.51,3.23,0.73,,2.82,3.32,33.76,15.38,42,50.02,18.23,10.37,10.64,2.96,0.53,25.32,2.98,3.35,77.22,17.3,,2.61,120.01,61.35,2.31,,22.32,,19.66,2.76,38.89,84.64,5.26,8.64,,,,17.88,34.05,1.02,3.22,0.96,,,16.4,24.47,5.54,1.98,2.76,0.11,3.77,,5.58,7.08,,3.33,,4.68,29.4,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,,72.78,1.61,,,17.5,29.6,42.8,54.8,,16.2,87.63,12.28,,79.22,2.03,0.19,0.02,54.64,0.69,11.9,4.42,19.06,3.65,,,0.8,6.32,11.5,9.67,14.5,13.49,11.08,3.99,4.63,8.7,,31.95,10.79,6.32,12.72,27.14,,5.07,39.47,52.88,4.43,,31.28,,39.97,,11.8,11.79,0.66,2.89,,,,,9.12,1.38,,1.03,,,8.67,8.8,0.62,1.26,,0.61,15.77,22.25,22.81,,,20.25,,9.27,29.86,,,7,25687797421.0,Gas Distributors,Utilities
CR,38.47,71.28,,0.7,,,,5.1,,1.57,,81.43,0.37,1.6,75.31,8.07,0.45,0.75,184.36,2.18,97.77,42.36,56.22,0.83,0.22,,0.17,0.43,28.89,25.32,42.36,23.04,20.56,4.28,4.64,3.46,0.59,10.96,2.36,0.45,31.22,1.21,15.38,8.1,98.82,38.49,12.84,,11.56,,15.73,6.7,40.61,38.41,,4.74,,,,,42.93,1.87,5.51,4.25,,63.14,37.2,58.94,,3.19,17.76,1.48,10.87,51.81,18.98,18.54,,14.79,,2.31,36.43,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,4.5,66.15,4.09,6.2,33.2,,,,,,,73.91,2.22,12.81,69.23,1.98,0.27,0.2,59.59,0.97,17.8,68.24,31.46,1.1,0.35,,0.34,2.22,7.92,5.78,12.05,7.6,4.6,1.85,2.44,12.63,0.49,20.24,9.79,2.6,13.35,,,5.62,44.1,46.61,5.72,,20.09,,15.59,1.52,9.38,15.24,,1.74,,,,,8.67,1.35,1.02,,,,8.67,,,0.67,1.52,0.89,11.31,23.52,20.26,22.28,,7.43,,0.67,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,34.48,14.51,0.5,33.4,,,,5.6,,,34.97,1.92,3.43,32.76,5.8,1.44,23.61,5.1,3.16,218.49,54.29,44.42,0.09,0.02,,0.36,1.92,9.6,7.21,3.72,,,,1.19,10.42,0.72,31.96,21.13,3.91,17.3,,11.2,,6.68,48.45,240.1,,8.47,,10.72,2.33,18.5,18.5,0.98,1.53,,,,,4.8,0.76,1.36,,18.21,3.09,4.43,6.74,1.12,,2.3,2.18,8.64,43.87,17.33,12.25,,16.7,,6.57,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,111.28,61.53,12.72,,,,4,,,,43.7,65.93,,103.8,61.95,51.06,5.74,23.93,45.84,7.81,147.96,72.43,79.5,,0.03,,,,,,,,116.48,23.14,33.57,,0.86,,,,126.98,,130.63,49.77,21.59,62.47,,,,,,13.88,,289.25,,34.49,,,,,,2.12,13.25,,24.78,16.85,5785,,,,13.77,7.36,,,,,,,,0.01,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,8.79,76.54,11.73,,,,14.7,,,22.89,,89.11,3.1,1.64,82.37,0.72,0.15,0.04,15.28,0.93,,113.01,68.47,2.76,1.17,,1.39,3.1,14.66,4.68,,4.79,1.88,1.01,2.09,6.82,0.31,,,3.1,8.43,,68.54,14.86,8.84,81.08,2.17,,2.17,,15.22,0.86,18.51,44,,1.05,,,,,,1.73,1.31,,,,2.47,,,,0.87,0.93,0.79,5.93,5.8,2.87,,5.3,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,49.98,66.07,4.19,4.1,6.4,37.1,21.7,56.4,5.7,76.79,13.6,71.48,5.5,14.43,67.28,3.22,0.29,0.2,101.4,1.39,72.01,48.64,46.29,2.29,0.71,,0.41,2.11,16.03,11.92,33.5,14.75,11,2.15,2.28,6.24,0.43,6.8,3.5,1.39,16.58,,13.65,5.39,68.33,35.3,8.72,,9.86,,13.38,3.15,20.28,19.64,1.57,1.97,,,,,29.45,1.48,2.47,,,,15.05,28.79,1.75,2.98,6.99,0.96,7.23,21.24,13.23,16.72,,8.76,,0.64,22.58,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,43.71,1.95,5.8,2.6,71,18.5,23,0.1,,4.9,63.95,11.31,,50.26,3.18,0.36,0.16,53.97,2.21,140.93,61.75,25.83,3.02,1.34,,0.51,5.85,8.73,7.67,10.18,11.15,8.36,1,0.99,11.45,0.35,9.77,14.27,5.93,10.76,19.06,,,70.62,48.28,9.99,,8.11,,10.82,2.35,8.54,8.7,2.49,0.68,,0.66,0.61,,7.05,0.76,1.59,0.52,,,5.81,7,1.62,0.55,6.54,0.96,9.84,27.67,17.39,28.02,,13.41,,12.59,8.18,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,7.19,73.26,5.79,,15.8,,10.5,,,4.15,12.3,81.73,0.83,2.16,76.73,1.06,0.03,0.01,15.16,0.6,12.63,116.66,50.03,3.51,1.32,,,0.83,86.89,8.64,,,6.72,4.17,5.76,1.15,0.36,,,,34.41,15.46,,9.51,6.1,,,,,,,1.93,,,,3.29,,,,,,2.49,,3.55,,,7.29,,,2.48,2.26,0.6,,1.55,1.52,,,,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
