Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,25.64,34.55,10.96,2.6,6.2,5.8,5.2,24.3,,,12.8,33.06,2.24,13.78,31.67,2.81,0.05,0.04,51.04,1.33,,,56.48,4.47,0.82,,0.26,1.76,20.87,14.03,27.27,11.12,8.84,0.54,0.55,4.79,0.35,2,5.27,2.08,13.67,24.95,8.13,2.33,52.13,,2.5,,0.98,,2.54,1.78,40.19,14.97,1.28,0.39,,0.78,1.68,,19.37,0.98,,0.98,,,14.3,60.47,0.81,0.9,,1.33,1.63,40.75,5.81,4.49,,3.02,,3.78,27.62,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,1.27,47.4,7.82,,38.3,,,,,322.31,8,46.67,,,46.78,4.63,0.99,4.98,133.39,1.62,,33.1,6.78,0.96,0.27,,,,32.41,31.59,18.07,21.12,20.78,6.06,6.86,3.09,0.38,37.96,4.94,,30.14,,,10.76,168.05,83.07,22.92,,16.96,,15.01,9.85,46.8,46.8,,7.98,,,,,21.06,0.79,4.75,,,18.05,21.06,35.31,,,10.85,1.62,7.98,839.68,21.23,22.05,,19.8,,4.14,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,8.34,50.17,5.8,0.7,6.3,12.3,6.8,6.7,,,5.8,62.77,3.57,13.66,53.68,5.25,0.52,0.52,114.99,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.91,28.11,19.55,31.89,22.03,17.38,4.59,5.02,3.56,0.54,15.74,3.25,2.05,22.28,11.34,8.9,6.44,109.04,55.55,11.5,,13.99,,16.24,5.01,34.95,25.44,2.21,4.88,,1.37,1.61,,30.99,1.05,5.07,1.13,,,23.03,40.48,3.15,1.92,22.68,1.14,7.9,65.41,12.45,14.86,,10.65,,3.41,41.09,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,27.81,35.48,13.62,,6.9,,13.2,4.1,,3.27,5.9,24.69,0.2,30.29,28.86,2.78,1.75,0.61,98.53,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,26.59,14.13,43.72,,,1.78,2.13,3.76,0.56,4.86,2.52,0.2,22.28,18.22,27.02,11.51,78.06,19.84,4.58,,5.17,,7.87,1.97,37.46,30.5,1.51,1.93,,,,,39.79,1.26,2.41,,,,15.22,23.33,1.95,1.33,4.3,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,49.83,3.82,,,,38.8,40.9,46.1,223.57,16.4,42.35,,,46.96,2.83,1.64,11.45,16.95,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.53,18.5,11.37,14.08,17.37,2.25,2.48,4.87,0.59,21.82,7.19,,22.27,,,16.17,34.17,91.61,,,13.83,,12.08,4.88,21.73,21.73,0.97,3.03,,,,,13.84,0.5,2.4,,16.95,7.24,13.84,21.16,,,5.97,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,33.66,,,12.2,,,16.9,,,10.9,31.72,,,32.61,1.68,0.13,0.04,37.96,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.35,8.75,,8.76,6.92,1.58,1.78,8.81,0.52,,,,10.68,0.95,10.67,8.87,85.3,96.45,5.11,,8.99,,17.48,1.15,12.45,10.82,,1.12,,,,,,0.45,1.55,0.52,,,26.88,,,1.14,5.02,1.06,5.05,19.42,10.06,9.78,,8.25,,,111.86,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,27.04,71.89,163.19,,100.9,,,,,,,79.53,,131.52,74.52,,5.79,,,6.03,,,,,,,,,,,,,,102.1,,,,,,,,,25.03,,,,,,,,,10.15,,,,,,,,,,,,,14.91,13.98,,,,,10.16,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,59.58,6.11,,18.8,33.9,6,,,132.17,4.2,71.1,2.41,,62.93,3.54,0.04,0.02,19.92,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.41,14.61,6.03,32.38,12.71,6.59,0.31,0.32,6.84,0.11,0.99,6.81,3.01,8.74,16.18,,1.78,21.49,27.85,3.83,,1.25,,2.28,3.82,11.65,7.97,0.59,0.15,,,,,14.74,0.93,,,,,4.32,14.63,1.26,0.84,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.89,29.18,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,85.16,41.65,12.8,2.6,5.9,,7,21.8,,142.28,6.8,33.87,,47.17,37.96,3.6,0.26,0.17,51.9,1.56,,21.51,50.45,2.07,0.77,,,,17.01,12.7,22.55,,13.95,3.64,3.89,5.88,0.43,17.25,5.13,,27.61,13.35,23.1,7.94,34.08,52.2,4.73,,14.04,,22.14,4.09,24.48,22.37,1.86,3.45,,1.14,1.72,,19.98,1.52,,1.33,,,17.54,22.37,2.16,1.54,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.51,52.95,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.67,,0.9,22.7,,62.7,72,31,57.41,34.8,40.18,,,39.3,6.52,2.3,13.15,71.24,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.73,6.37,10.12,,7.13,1.7,1.66,14.86,0.73,16.36,7.6,,14.47,25.35,,,111.9,44.28,44.08,,20.65,,21.88,2.37,10.54,10.54,0.21,2.18,,,,,13.31,0.64,1.05,0.96,10.68,3.05,12.1,13.06,0.42,0.99,2.37,3.29,17.31,67.54,25.93,24.8,,28.79,,2.67,22.59,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,54.66,42.19,7.62,,,,2.6,0.1,,,,50.66,,64.58,42.39,9.03,4.19,8.79,79.08,4.29,,,71.34,,0.14,,,,,,1051.44,,,40.5,24.18,,0.63,2.3,0.08,,,,,15.73,0.0,,,,,,,8.84,,,,26.09,,,,,537.96,,,,14.62,13.97,164.75,,,,8.84,4.29,,,,,,,,0.31,,,,,1598748014.0,Biotechnology,Health Technology
ACM,26.14,37.43,13.09,2.5,,,13,17,11,,9.8,28.81,0.82,31.33,31.08,2.4,0.25,0.52,107.68,1.13,,56.38,59.69,2.8,1.39,,0.19,0.82,17.59,14.69,22.46,14.35,12.8,2.04,0.99,5.69,0.18,4.4,4.96,0.97,21.13,10.21,11.48,4.13,102.15,6.73,4.98,,2.5,,5.74,6.53,36.38,23.82,2.46,0.91,,,,,20.72,1.05,,1.91,,,17.73,44.31,3.92,1.92,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.4,157.33,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,2.36,47.12,3.56,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,41.08,2.64,19.45,45.31,6.89,0.48,1.02,356.18,1.47,,20.16,70.39,0.7,0.28,,0.44,1.5,22.1,19.31,24.69,20.9,17.08,3.26,3.37,4.52,0.49,13.65,4.06,1.66,27.92,12.39,8.87,7.03,334.74,32.45,133.92,,11.41,,15.04,7.63,29.88,29,3.12,3.41,,1.4,1.09,,24.98,1.06,7.17,1.2,,,23.43,35.02,3.3,1.74,39.89,1.47,13.88,245.06,27.33,27.23,,19.83,,1.92,38.17,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,46.61,53.53,11,,,,,,,,30.6,55.73,,24.57,53.58,3.74,0.68,2.5,21.8,1.51,,452.01,118.12,,0.25,,,,,,408.9,,,4.48,5.84,,0.44,1.43,0.23,,570.94,,,28.45,18.97,51.48,,,,,,7.98,,,,5.99,,,,,444.9,1.15,,,,58.92,85.83,,,,32.06,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,32.71,,2.5,0.9,,8.8,13.9,6.9,48.68,13.3,28.74,,,29.16,10.61,0.75,1.3,446.48,1.07,,51.08,33.15,0.76,0.43,,,,27.42,24.47,24.73,18.09,16.78,8.29,9.05,3.65,0.47,36.61,4.01,,21.88,18.42,12.13,9.76,570.38,89.04,45.8,,25.85,,36,13.93,36.01,24.24,1.49,9.33,,0.78,0.81,,25.41,0.78,19.9,0.73,,,24.83,33.37,1.6,1.88,365.97,1.07,18.71,304.83,35.09,36.84,,23.74,,3.99,53.51,,,10,241068062221.0,Packaged Software,Technology Services
ADC,23.27,33.77,3.77,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,31.22,5.84,25.95,31.33,1.7,0.08,0.01,70.3,0.74,,573.52,54.1,5.08,0.51,,1.67,4.26,35.3,19.88,23.88,30.53,18.39,15.95,17.44,2.83,0.65,73.03,5.75,4.32,37.92,12.04,2.92,11.75,74.22,87.94,2.87,,31.62,,48.86,1.42,38.84,39.43,6.36,11.8,,3.42,1.27,16.62,16.16,0.95,1.73,0.94,,,16.16,,5.96,0.99,1.7,0.74,2.41,,3.83,3.64,,3.69,,,31.23,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,57.37,0.92,,,,,,,13.28,,49.58,0.26,10.36,55.7,2.06,1.25,0.17,13.8,3.42,,,38.31,2.94,1.41,,0.19,1.45,19.57,10.76,14.98,,,5,5.68,5.11,0.35,37.93,8.65,1.45,9.8,12.24,,,9.66,,1.91,,12.01,,30.96,3.98,38.33,12.9,4.16,4.53,,,,,11.95,1.43,,2.18,,,10.79,16.29,,0.71,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.08,109.41,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,8.94,50.78,,1.9,,10.4,9.3,16.8,1.7,,1.2,59.64,2.93,,53.75,5.65,0.79,0.31,216.99,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.7,53.81,26.87,36.19,30.98,23.45,10.99,11.98,1.86,0.73,33.12,2.9,1.7,30.54,16.89,20.59,10.88,153.55,57.08,6.42,,17.35,,21.96,3.06,65.95,53.41,4.9,11.48,,2.79,1.83,,34.66,1.41,,1.65,,,28.09,36.08,3.82,1.76,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.45,50.17,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,39.58,,2.6,9.4,7.7,25.1,24.8,,89.18,15,42.31,5.19,,39.65,3.1,0.04,0.07,50.58,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.95,11.63,8.46,9.94,13.48,9.42,0.42,0.4,8.6,0.42,4.05,14.57,3.95,10.92,23.27,,,78.57,7.08,3.58,,2.07,,2.85,1.1,14.37,10.24,0.56,0.29,,,,,7.37,0.64,0.86,0.73,,,5.14,6.91,0.53,1.32,1.61,0.84,3.34,14.4,8.6,7.7,,4.13,,16.95,11.09,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,36.56,,3.5,,,,,,,4.5,42.28,,,36.3,1.74,0.26,0.39,17.44,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.31,5.09,12.06,7.62,4.16,0.21,0.23,9.7,0.23,1.89,18.72,,8.88,26.53,29.98,,37.58,6.32,2.09,,0.12,,2.72,0.69,75.83,9.49,0.49,0.11,,,,,5.56,0.46,,,,,2.86,8.67,0.46,0.52,,0.9,0.19,23.38,5.76,0.85,,4.79,,22.26,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,18.58,46.54,6.89,0.9,25.4,,21.7,23.3,,,14.2,41.23,,19.27,43.8,5.79,0.38,0.66,297.59,0.65,,102.91,35.66,1.75,0.99,,,,49.88,44.1,51.83,32.68,30.45,9.44,10.9,2,0.26,21.04,1.96,,32.26,22.29,11.65,11.74,261.77,90.71,,,18.3,,21.86,24.52,59.05,35.94,0.66,10.82,,,,,51.41,1.14,,1.01,,,47.7,101.15,1.44,2.86,,0.65,11.12,392,23.35,51.52,,9.86,,0.69,222.27,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.65,38.04,4.93,,3.7,,,,,,,48.35,3.16,0.39,38.16,0.41,0.08,0.01,6.97,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.16,28.53,7.56,12.52,,5.15,2.74,2.68,3.51,0.24,21.42,17.8,3.16,8.59,8.55,26.47,2.59,6.62,78.76,1.95,,17.19,,20.04,1.63,7.26,13.38,,1.29,,,,,6.03,1.05,,,,,3.62,4.83,,0.55,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.22,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,26.98,54.27,,,9.9,,22.2,30.1,,18.33,10.6,47.63,,6.2,54.13,8.7,1.41,4.48,128.24,2.11,,11.17,35.23,0.41,0.05,,,,20.11,17.78,17.03,13.83,12.43,1.47,1.9,4.97,0.82,11.15,5.44,,21.6,23.58,13.89,13.9,100.23,32.28,12.12,,6.5,,9.15,2.45,29.35,24.76,1.32,1.9,,1.02,0.55,,17.28,1.28,3.6,1.24,132.21,18.24,16.03,19.89,1.27,1.27,11.78,2.11,6.89,155.12,11.61,9.24,,9.02,,2.87,52.1,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,32.47,48.85,9.82,,6.5,8,7.3,6.3,10.2,5.28,6.9,53.18,4.11,33.89,49.25,0.89,,,90.12,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.97,21.63,11.97,,19.25,11.08,5.07,5.81,4.62,0.27,,,2.97,18.26,1.29,7.85,3.97,83.08,49.45,2.94,,15.52,,25.95,2.03,21.2,20.99,3.82,3.29,,1.53,,,,1.08,1.4,1.26,,,9.68,,3.03,,2.11,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.77,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,69.22,,,99.7,,,,,52.85,46.7,82.94,,5.58,75.26,13.61,2.45,5.64,16.51,6.03,461.76,71.29,51.67,0.87,0.06,,,,74.83,59.18,,,,,7.8,1.34,0.84,,,,55.03,,,24.38,21.54,50.48,,,49.64,,10.43,3.99,16.85,15.15,,8.3,,,,,,0.77,1.81,3.13,33.69,7.03,2751.67,27.65,,4.76,4.87,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,2.12,49.11,9.43,0.9,13,,,,,,6.1,44.46,0.35,6.41,46.85,4.49,2.25,0.99,115.14,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.35,78.04,34.95,58.85,,12.08,2.75,2.95,1.28,0.53,5.01,1.7,0.35,23.01,15.15,,,85.14,35.16,2.31,,2.91,,4.34,3.73,101,31.55,2.35,2.94,,1.61,3.82,,58.39,1.35,2.91,1.03,,13.67,32.7,90.02,2.49,1.78,6.02,3.32,1.74,8.27,2.59,3.75,,8.16,,,40.87,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,49.09,40.42,2.11,,20.5,20.8,11.4,7.9,4,4.55,3.1,34.2,8.64,25.87,36.94,3.3,0.59,0.61,78.65,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.03,23.27,12.77,22.85,11.26,7.66,4.32,5.45,4.3,0.69,23.84,4.45,2.03,15.84,11.55,28.41,14.56,64.18,40.9,27.86,,13.05,,34.15,2.05,41.48,24.31,0.95,5.35,,,,,22.43,1.23,1.67,1.21,,,11.76,25.83,2.63,1.88,2.57,0.83,3.5,8.35,6.58,5.13,,5.69,,2.55,52.07,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,36.75,,,10.5,45.5,,,66.4,90.5,5.8,30.68,2.65,,34.08,3.72,0.19,0.12,16.46,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.04,10.16,6.69,22.85,9.21,6.32,0.79,0.81,9.84,0.47,3.56,6.08,3.04,9.04,1.67,10.05,3.02,17.91,38.95,,,4.28,,8,1.81,14.07,9.98,,0.6,,,,,16.64,0.92,0.97,0.75,,,8.28,44.97,,1.08,2.14,0.63,6.46,18.28,15.69,13.34,,11.06,,8.29,14.24,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,23.61,40,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.54,5.12,13.13,41.05,0.88,0.04,0.01,92.51,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.86,21.65,12.18,,16.71,10.6,4.2,4.75,4.62,0.27,,,4.02,15.74,0.96,13,4.64,94.28,61.23,2.17,,13.46,,20.61,1.85,18.65,18.58,3.38,2.5,,,,,,0.98,1.24,1.07,,,7.65,,,10.88,1.85,0.41,2.7,5.48,4.94,10.22,,4.35,,0.79,19.68,,,10,41234689544.0,Electric Utilities,Utilities
AER,33.02,48.85,4.38,,6.4,,,5.5,,3.17,,54.75,0.79,5.52,49.86,0.74,2.25,0.08,95.49,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.45,13.6,,15.95,9.39,7.73,8.03,3.28,0.23,,,1.05,7.89,,12.74,2.68,85.67,32.61,,,32.41,,26.37,1.08,7.71,9.8,,2.43,,,,,,1.11,0.75,1.42,,,3.42,7.37,,1.6,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.83,14.91,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,38.92,,,,5,,6.9,,,7.2,37.07,6.9,,39.47,0.42,0.16,0.07,12.75,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.41,28.63,15.45,,9.74,6.64,2.08,3.33,3.49,0.07,,,5.44,6.21,,6.76,2.74,21.38,19.44,1.43,,8.34,,17.25,2.76,8.85,5.5,,0.74,,,,,,0.6,1.48,0.77,,,3.8,,,,8.92,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,32.68,,,,5,,6.9,,,7.2,31.63,,,32.95,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.63,15.45,,,,,3.33,3.49,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,8.34,,17.25,2.76,8.85,5.5,,0.74,,,,,,,,,,,3.8,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
