Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,17.22,59.74,2,8.4,5.9,40.8,24.6,,23.18,11.1,77.2,2.05,16.08,66.33,2.95,0.07,0.06,53.21,1.38,,,56.6,3.53,0.8,,0.26,1.68,15.62,11.51,17.45,11.86,9.57,0.57,0.58,6.4,0.36,3.3,8.17,1.68,14.5,26.23,,1.35,51.4,,3.58,,1.89,,3.62,1.82,21.99,15.33,0.95,0.42,,0.83,1.08,,12.56,,1.04,,,10.18,15.42,0.77,0.92,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.37,27.57,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,64.6,,38.3,,,,,322.31,8,70.03,,,67.97,3.56,0.71,4.95,133.27,1.41,,29.97,7.3,1.12,0.28,,,,38.68,37.69,17.54,21.87,21.52,6.24,7.26,2.59,0.3,41.38,5.16,,28.88,,,10.59,167.98,82.59,20.75,,46.11,,15.21,10.56,18.13,18.13,,8.29,,,,,20.08,3.07,,,21.46,20.01,15.08,,,11.7,1.41,21.22,720.92,19.41,63.33,,55.65,,3.35,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,28.1,63.89,0.7,6.3,12.3,6.8,6.7,,,5.8,80.75,3.47,6.9,69.31,5.43,0.52,0.49,116.05,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.86,29.73,20.41,37.41,22.65,17.94,4.7,5.19,3.36,0.54,13.88,2.8,1.89,22.56,12.79,8.46,6.43,107.25,55.24,10.7,,13.65,,15.92,5.13,36.61,26.08,2.27,4.94,,0.91,1.86,,35.89,5.35,1.18,,,25.66,47.07,2.68,1.97,24.69,1.18,7.63,64.74,12.05,14.52,,10.37,,2.99,42.35,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,33.93,61.07,,6.9,,13.2,4.1,,3.27,5.9,70.01,0.21,13.76,63.93,3.28,0.24,0.15,94.56,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.6,13.68,322.38,,,1.76,2.16,4.07,0.63,0.67,0.35,0.21,20.58,19.91,,,72.14,19.03,5.57,,6.05,,7.68,1.91,31.42,31.49,1.56,1.87,,,,,281.56,2.45,,,,20.34,31.44,1.78,1.34,4.28,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,43.48,,,,38.8,40.9,46.1,223.57,16.4,54.62,,,45.47,1.76,1.48,8.69,14.91,2.16,197.37,87.05,38.64,1.68,0.11,,,,89.55,59.61,25.37,12.42,9.92,2,2.29,1.12,0.57,9.04,3.26,,17.86,,,16.96,33.17,91.73,,,3.43,,2.56,4.78,82.83,82.83,3.71,2.77,,,,,30.75,4.72,,24.05,7.46,30.75,126.36,,,6.04,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,2.49,28.39,,12.2,,,16.9,,,10.9,43.78,,7,29.69,1.9,0.14,0.04,56.96,1.18,18.83,519.12,44.07,8.34,0.67,,,,75.25,30.36,,10.86,8.63,2.02,2.35,1.33,0.52,,,,14.37,,15.89,10.07,87.09,96.46,5.51,,,,17.58,1.77,,15.96,,1.66,,,,,,2.45,0.77,,,47.94,,,1.68,8.45,1.17,,3.96,2,,,,,,178,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,47.25,,100.9,,,,,,,55.84,,,50.76,,4.31,,,4.49,,,,,,,,,,,,,,18.39,,,,,,,,,11.38,,,,,,,,,3.11,,,,,,,,,,,,4.94,4.64,,,,,3.14,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,38.9,,18.8,33.9,6,,,132.17,4.2,36.8,2.6,,38.12,3.58,0.04,0.02,18.45,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.6,12.86,5.59,29.42,11.61,5.94,0.31,0.31,7.78,0.11,1.05,7.77,2.6,7.82,20.54,,1.66,21.89,27.84,3.99,,1.41,,2.43,3.67,9.61,7.04,0.52,0.13,,,,,12.89,,,,,3.84,11.5,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.95,28.38,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,139.54,65.96,2.6,5.9,,7,21.8,,142.28,6.8,72.98,,54.06,68.15,3.02,0.15,0.15,52.63,1.32,,22.1,60.56,2.39,0.84,,,,20.58,14.69,25.89,,14.42,3.72,4.18,4.86,0.37,16.16,4.49,,26.93,13.27,24.56,6.73,33.01,50.71,3.86,,12.01,,19.46,4.46,30.96,28.14,2.35,3.74,,1.43,1.98,,22.98,,1.45,,,19.61,25.33,2.69,1.65,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.78,57.21,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,54.04,0.9,22.7,,62.7,72,31,57.41,34.8,73.64,,,60.9,8.61,2.25,12.33,96.54,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.34,9.84,19.14,,10.99,2.62,2.63,9.67,0.73,13.75,4.85,,13.24,23.33,,4.24,118.48,44.63,48.8,,21.54,,23.4,3.37,13.31,13.31,0.27,2.86,,,,,20.81,1.41,1.33,16.18,4.35,18.53,22.13,0.53,1.41,3.37,3.26,19.31,74.1,28.93,28.19,,33.01,,1.72,32.53,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,132.09,66.55,,,,2.6,0.1,,,,77.06,,34.99,68.91,11.22,5.85,6.96,89.95,6.01,,,69.04,,0.15,,,,,,,,,44.11,29.2,,0.66,,,,,,,6.9,0.0,,,,,,,9.9,,,,31.51,,,,,,,,17.87,17.03,,,,,9.9,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.14,69.02,4.6,,,0.1,22.9,46.8,,7.7,75.19,0.83,4.41,71.91,2.37,0.26,0.55,106.21,1.13,,55.01,59.44,3.29,1.31,,0.21,0.83,21.16,17.04,22.45,14.38,12.77,2,0.99,4.73,0.19,4.4,4.89,0.83,21.35,8.02,13.76,7.12,98.72,6.58,4.87,,1.61,,5.59,6.27,57.1,26.45,9.45,0.92,,,,,20.95,,1.99,,,17.92,27.41,,1.98,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.4,165.95,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,15.82,63.97,0.3,13.5,13.6,5.4,10.7,1.4,10.85,9.3,66.96,2.61,11.59,65.11,7.46,0.26,1.22,368.66,1.1,,20.51,69.84,0.37,0.15,,0.43,1.48,23.26,20.28,26.34,21.31,17.36,3.31,3.5,4.3,0.51,13.27,3.74,1.63,28.76,13.15,9.12,7.21,328.57,32.61,162.73,,11.19,,14.79,8.16,32.25,30.82,3.31,3.58,,1.49,1.18,,27.18,8.61,1.28,,,25.63,39.12,3.23,1.79,54.14,1.1,13.75,236.59,27.79,26.8,,19.63,,2.6,39.98,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,45.95,1.7,9.4,,17.7,14.1,11.4,,16.8,58.97,,14.2,49.61,12.04,0.78,1.24,508.0,1.11,,49.25,33.27,0.78,0.42,,,,32.32,28.73,34.02,20.24,18.94,9.36,10.64,3.09,0.49,31.27,2.93,,24.72,19.27,13.41,10.8,574.01,88.66,51.2,,25.59,,35.93,15.54,42.91,28.41,1.33,11.01,,0.91,1.12,,35.09,18.09,0.86,,,34.12,50.03,1.71,2.26,259.2,1.11,18.17,291.22,33.73,34.74,,22.82,,3.03,63.74,,,10,241068062221.0,Packaged Software,Technology Services
ADC,39.69,51.69,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,58.05,5.43,37.71,51.06,1.7,0.07,,75.33,0.9,,535.71,52.31,5.24,0.52,,1.65,3.96,36.15,20.24,25.28,29.76,18.22,15.91,17.69,2.77,0.65,69.98,5.38,4.03,40.65,11.55,3.57,10.34,74.3,87.98,3.02,,32.09,,48.78,1.52,41.85,41.92,6.76,12.85,,3.63,1.45,18.16,18.38,1.84,1.03,,,18.38,,6.39,1.1,1.83,0.9,2.43,,3.76,3.63,,3.67,,,33.78,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,41.54,51.56,,,,,,,13.28,,59.34,0.3,17.37,53.04,1.88,1.29,0.17,11.99,3,,,33.87,2.68,1.52,,0.19,1.69,15.59,8.58,12.73,,,4.55,4.86,6.41,0.34,38.16,10.49,1.69,8.27,17.35,,,9.27,,2.01,,12.87,,32.86,3.63,29.98,11.66,3.76,3.78,,,,,9.9,,1.78,,,8.94,12.82,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.5,31.55,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,31.77,59.62,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,72.66,2.78,18.46,64.28,5.94,0.79,0.31,225.89,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.57,57.37,28.84,41.73,29.97,23.4,11.61,12.68,1.74,0.72,30.39,2.63,1.6,29.94,17.44,12,,151.86,57.85,7.22,,17.07,,23.16,3.19,67.83,51.3,4.2,11.64,,2.82,1.89,,38.25,,1.7,,,28.25,35.66,3.46,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.67,53.02,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,48.52,0.1,22.6,,89.8,,,,6.1,47.04,,,48.12,1.81,0.24,0.35,21.35,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.7,5.32,11.65,9.17,4.96,0.24,0.24,9.35,0.21,2.05,16.38,,7.85,,,,39.62,6.28,2.09,,0.5,,2.67,0.97,28.85,8,,0.14,,,,,6.48,,,,,3.44,8.47,,0.66,,0.87,0.79,24,5.88,3.46,,7.03,,13.53,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.13,71.24,1.2,,13.8,15.3,15.1,13,20.5,9.9,80.89,3.32,13.7,74.79,2.72,0.06,0.79,290.04,1.01,,2.97,62.22,0.64,0.82,,0.59,1.9,22.83,20.62,33.25,22.36,20.34,5.9,6.22,4.38,0.08,18.72,3.04,1.9,28.9,14.39,8.73,5.39,268.42,45.44,13.74,,19.54,,25.85,26.04,31.84,31.59,2.61,6.22,,1.55,1.89,,33.17,13.92,1.3,,,28.71,50.5,2.63,2.81,138.11,1.01,6.8,497.94,59.7,91.62,,7.53,,2.89,44.76,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,11.46,40.92,,3.7,,,,,,,37.69,2.86,12.36,38.98,0.47,0.03,0.01,6.86,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.86,14.97,6.17,13.74,,4.99,2.74,2.87,6.68,0.24,20.86,16.25,3.13,8.22,12.59,29.94,2.64,6.62,81.58,2.1,,13.82,,22.19,1.64,9.27,13.91,,1.35,,,,,6.36,,,,,3.65,5.16,,0.55,,0.59,4.07,28.19,6.32,18.83,,4.34,,28.49,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,7.75,61.17,,6.5,8,7.3,6.3,10.2,5.28,6.9,61.6,4.15,17.34,60.1,0.89,0.01,,87.93,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3,20.62,11.56,,18.78,10.78,4.91,5.71,4.85,0.27,,,3.04,17.92,1.13,7.58,3.78,81.9,50.31,3.09,,16.28,,26.85,2.03,19.89,20.74,3.77,3.23,,1.51,,,,1.39,1.25,,,9.31,,3.04,,2.11,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.37,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,3.54,67.85,0.9,13,,,,,,6.1,87.85,0.37,3.99,76.69,3.74,3.21,0.97,106.67,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,40.04,24.41,37.77,,12.08,2.57,2.8,2.5,0.46,7.41,2.78,0.37,19.69,21.95,,,85.35,35.21,3.81,,6,,5.38,3.45,44.43,26.99,2.01,2.68,,1.38,2.35,,35.92,2.59,0.94,,13.35,23.57,43.48,1.39,1.62,5.61,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.9,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,71.13,48.31,,20.5,20.8,11.4,7.9,4,4.55,3.1,54.08,8.34,35.39,47.28,3.07,0.52,0.47,82.08,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.96,32.68,14.63,31.39,13.04,8.54,4.73,5.59,3.06,0.68,18.06,3.23,1.96,19.29,19.35,18.44,9.01,58.25,36.6,20.97,,8.56,,29.57,2.05,66.73,30.07,1.18,5.66,,,,,31.28,1.87,1.31,,,13.94,41.19,1.75,1.99,2.59,0.76,2.16,5.78,4.54,3.17,,4.24,,1.84,55.84,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,39.88,42.9,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,45.91,4.67,28.75,40.76,0.91,0.04,0.01,99.66,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.52,22.5,12.75,,17.4,11,4.36,4.94,4.44,0.26,,,3.52,16.68,1.39,13.4,4.69,94.07,60.67,2.21,,13.49,,20.7,2.03,19.97,19.87,3.61,2.68,,,,,,1.34,1.17,,,8.69,,3.84,12.96,2.03,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.48,,,10,41234689544.0,Electric Utilities,Utilities
AER,59.1,61.32,,6.4,,,5.5,,3.17,,77.43,0.51,13.72,66.98,0.78,0.89,0.03,97.14,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.51,28.48,13.34,,15.95,9.39,7.73,8.16,3.51,0.24,,,1.03,8.05,,11.61,3.2,78.62,34.83,,,42.04,,28.67,1.11,6.35,9.56,,2.55,,,,,,0.75,1.51,,,3.63,5.73,,1.72,1.31,3.38,4.6,3.68,3.2,19.62,,2.94,,15.58,15.08,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,40.88,37.85,,,5,,6.9,,,7.2,20.35,5,14.73,29.84,0.51,0.19,0.06,17.41,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.92,26.8,14.72,,10.96,7.39,2.31,3.15,3.73,0.07,,,3.95,8.41,,7.12,2.31,22.93,20.79,1.61,,6.07,,18.51,4,16.58,7.88,,1.02,,,,,,2.24,1.05,,,4.88,,,,14.27,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,1.93,39.41,,14.3,,129.9,,,49.89,64.1,17.59,4.31,,31.32,2.23,0.44,0.21,19.98,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.31,14.43,10.36,,,5.24,2.08,3.39,6.93,0.54,,,4.59,7.29,,38.82,30.51,0.0,34.88,9.58,,13.71,,23.57,2.07,15.89,15.79,,2.34,,,,,,1.33,,,,7.33,,,,2.5,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,144.5,70.82,,,,85.6,17.5,,1.59,11.1,83.22,,41.69,75.23,2.1,17.16,0.32,47.86,65.7,,16.58,43.65,,2.42,,,,,,68.06,33.21,34.13,6.67,8.52,,0.29,12.52,1.95,,,,,23.98,37.9,63.62,,,,,,5.45,,,,6.38,,,,,50.99,,,,10.47,32.95,,,,6.81,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,5.52,47.14,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,50.1,,,47.63,2.47,0.74,0.27,16.48,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.04,7.5,10.43,7.93,6.22,2.66,3.04,9.96,0.51,29.13,11.88,,9.33,26.44,36.65,7.45,19.92,62.12,2.57,,17.97,,28.66,2.02,13.76,15.27,0.37,2.54,,,,,8.68,,,,,6.61,12.36,0.61,0.8,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,13.73,59.89,,9.1,,,,,,8,65.07,0.27,,61.79,1.76,1.88,0.82,6.58,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,31.82,,,,4.1,3.9,,0.69,,,0.28,24.1,18.79,,5.53,5.81,8.95,,,,,,1.43,,,,3.75,,,,,,,0.96,,,27.75,,,5.48,1.43,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,62.14,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,67,2.17,,64.2,2.42,0.15,0.16,98.75,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.16,19.18,12.19,12.56,12.09,8.15,0.91,0.8,5.21,0.3,6.4,11.66,1.16,13.22,26.44,,,126.12,26.24,14.69,,3.13,,10.32,1.82,17.63,7.84,0.31,0.55,,,,,8.59,1.64,0.88,,,5.55,13.24,0.32,0.85,7.7,0.72,3.43,14.41,7.05,9.57,,13.47,,,15.29,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,69.59,49.77,,2,17.3,10.3,15.9,23.9,17.21,12.4,49.36,2.45,38.03,47.09,4.88,1.73,956.31,19.66,3.04,140.5,93.05,12.32,,,,0.18,0.51,22.76,14.39,43.3,,,5.21,6.99,4.39,0.74,16.32,2.23,0.51,19.24,16.91,19.26,14.21,15.16,40.19,749.09,,17.74,,33.47,2.57,39.32,35.75,2.05,7.07,,,,,43.17,2.03,1.82,,,14.72,29.74,2.23,2.65,2.57,1.97,5.01,10.11,9.2,6.81,,6.38,,0.37,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,101.95,41.06,6.9,36,,,,,39.42,,40.78,,59.57,39.92,10.07,9.1,8.82,42.07,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,16.68,58.88,,0.85,,,,,,5,97.78,0.0,89.33,,,,,,3.62,,,,73.46,,,,,,,,5.23,4.6,,,,,3.62,9.71,,,,,,,,0.59,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,46.57,,,,,,,,49.4,62.52,,,51.75,2.01,0.29,8.69,3.32,1.36,,93.8,95.75,,0.07,,,,,,,,,0.15,0.21,,0.31,,,,,,63.38,27.07,52.62,0.83,,,,,,2.01,,,,0.28,,,,,,,,,3.42,,,,,2.37,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,15.82,46.41,,1.1,,,4.2,,1.45,1.7,34.14,4.94,,43.07,0.6,0.02,0.01,35.74,0.52,31.81,110.69,62.6,5.38,0.7,,0.7,4.92,20.56,10.66,,19.35,10.24,3.1,3.21,4.86,0.44,,,4.92,14.92,,9.68,1.56,44.54,35.49,2.48,,11.35,,13.34,0.7,14.13,14.13,,1.61,,,,,,0.73,,,,16.74,,,6.68,0.84,0.44,2.23,4.05,3.5,4.96,,2.52,,,11.95,,,10,13401612433.0,Electric Utilities,Utilities
