Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACA,26.55,61.45,,6.9,,13.2,4.1,,3.27,5.9,67.27,0.21,9.39,64.62,3.24,,0.24,0.15,94.07,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.19,13.45,317,,,1.78,2.12,4.13,0.63,0.67,0.36,0.21,21.87,19.95,,,71.41,19.03,5.57,,,6.05,,7.68,1.9,31.25,31.33,1.55,1.85,,,,,278.13,2.43,,,,20.1,31.05,1.77,1.33,4.26,1.36,4.09,12.41,6.71,6.29,,4.98,,0.56,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,40.9,,,,38.8,40.9,46.1,223.57,16.4,29.48,,,36.77,1.84,,1.48,8.69,15.48,2.16,197.37,87.05,38.64,1.68,0.11,,,,91.95,61.21,26.05,12.75,10.19,2.05,2.36,1.09,0.57,9.04,3.14,,18.63,,,16.93,32.91,91.73,,,,3.43,,2.56,4.96,86,86,3.86,2.89,,,,,31.91,4.9,,24.97,7.74,31.91,131.2,,,6.27,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,14.65,46.93,,12.2,,,16.9,,,10.9,29.3,,2.02,40.07,2.3,,0.14,0.04,75.66,1.18,18.83,519.12,44.07,8.34,0.67,,,,93.51,37.72,,13.49,10.72,2.52,2.92,1.07,0.52,,,,19.05,,15.92,10.11,86.67,96.46,5.51,,,,,17.58,2.35,,21.19,,2.26,,,,,,3.25,1.02,,,65.77,,,2.23,11.23,1.17,,3.96,2,,,,,,236.44,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,29.71,,100.9,,,,,,,15.2,,,23.37,,,4.31,,,4.49,,,,,,,,,,,,,,17.04,,,,,,,,,11.38,,,,,,,,,,2.92,,,,,,,,,,,,4.63,4.36,,,,,2.95,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,39.51,,18.8,33.9,6,,,132.17,4.2,40.99,2.58,,39.07,3.58,,0.04,0.02,18.5,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.58,12.92,5.61,29.6,11.66,5.96,0.31,0.31,7.74,0.11,1.05,7.75,2.58,7.85,20.38,,1.68,21.84,27.84,3.99,,,1.41,,2.43,3.68,9.64,7.06,0.52,0.14,,,,,12.94,,,,,3.84,11.51,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.88,28.46,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,121.01,58.33,2.6,5.9,,7,21.8,,142.28,6.8,51.43,,53.62,56.04,2.92,,0.15,0.15,49.47,1.32,,22.1,60.56,2.39,0.84,,,,19.4,13.85,24.4,,13.6,3.53,3.94,5.15,0.37,16.16,4.77,,25.32,13.47,24.56,6.73,32.84,50.71,3.86,,,12.01,,19.46,4.2,29.1,26.45,2.2,3.51,,1.23,1.72,,21.58,,1.36,,,18.48,23.78,2.53,1.55,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.97,53.77,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,54.02,0.9,22.7,,62.7,72,31,57.41,34.8,72.97,,1.63,61.49,8.43,,2.25,12.33,108.05,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.96,9.47,18.42,,10.58,2.52,2.53,10.04,0.73,13.75,4.34,,14.59,23.44,,4.24,119.39,44.63,48.8,,,21.54,,23.4,3.77,14.88,14.88,0.3,3.18,,,,,23.28,1.58,1.49,18.1,4.86,20.72,24.79,0.6,1.57,3.77,3.26,19.31,74.1,28.93,28.19,,33.01,,1.77,36.38,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,107.5,72.75,,,,2.6,0.1,,,,67.23,,2.52,73.37,10.93,,5.85,6.96,84.15,6.01,,,69.04,,0.15,,,,,,,,,42.85,28.36,,0.66,,,,,,,6.19,0.0,,,,,,,,9.27,,,,29.45,,,,,,,,16.73,15.94,,,,,9.27,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.81,67.16,4.6,,,0.1,22.9,46.8,,7.7,76.3,0.82,2.81,71.23,2.32,,0.26,0.55,103.19,1.13,,55.01,59.44,3.29,1.31,,0.21,0.82,20.19,16.26,21.42,13.73,12.19,1.91,0.94,4.95,0.19,4.4,5.03,0.86,20.74,8.22,13.58,7.45,98.33,6.58,4.87,,,1.61,,5.59,6.09,55.48,25.7,9.18,0.9,,,,,20.45,,1.94,,,17.5,26.66,,1.92,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.53,161.23,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,8.43,66.27,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,77.82,2.39,0.12,69.59,7.36,,0.3,1.2,355.81,1.16,,20.04,71.1,0.43,0.17,,0.42,1.44,22.41,19.48,24.25,18.79,16.29,3.09,3.26,4.46,0.51,13.44,3.89,1.44,27.69,14.13,6.56,4.9,327.79,32.58,171.01,,,10.79,,14.2,8.04,32.58,29.95,2.67,3.52,,1.53,1.02,,26.15,7.59,1.26,,,24.79,37.64,2.9,1.76,43.29,1.16,13.46,227.4,27.32,26.23,,19.64,,3.05,39.4,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,33.06,66.73,,,,,,,,30.6,70.47,,3.94,70.76,3.64,,0.66,2.48,20.74,1.49,,469.19,121.47,,0.24,,,,,,,,,4.31,6.06,,0.45,,,,542.65,,,29.29,17.64,50.64,,,,,,,7.51,,,,6.23,,,,,,,,,56.05,593.14,,,,29.63,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,10.5,38.15,1.7,9.4,,17.7,14.1,11.4,,16.8,31.39,,10.21,34.68,12.25,,0.78,1.24,515.56,1.11,,49.25,33.27,0.78,0.42,,,,33.1,29.42,34.84,20.7,19.35,9.57,10.89,3.02,0.49,31.27,2.87,,25.08,19.23,13.41,10.83,576.8,88.66,51.2,,,25.59,,35.93,15.71,43.53,28.82,1.35,11.15,,0.84,1.04,,35.64,18.32,0.87,,,34.7,49.63,1.74,2.29,261.71,1.11,18.17,291.22,33.73,34.74,,23.21,,3.03,64.66,,,10,241068062221.0,Packaged Software,Technology Services
ADC,31.7,52.74,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,35.11,5.48,29.77,45.17,1.7,,0.07,,74.4,0.9,,535.71,52.31,5.24,0.52,,1.65,4,36.23,20.29,25.34,29.82,18.26,15.94,17.73,2.76,0.65,69.98,5.45,4.03,40.59,11.54,3.51,9.9,74.13,87.98,3.02,,,32.09,,48.78,1.5,41.33,41.4,6.68,12.69,,3.32,1.32,17.91,18.14,1.82,1.02,,,18.14,,6.31,1.09,1.8,0.9,2.43,,3.76,3.63,,3.67,,,33.36,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,19.04,50.9,,,,,,,13.28,,47.26,0.3,15.33,49.3,1.85,,1.29,0.17,11.95,3,,,33.87,2.68,1.52,,0.19,1.67,15.36,8.45,12.54,,,4.55,4.78,6.51,0.34,38.16,10.52,1.67,8.25,17.76,,,9.16,,2.01,,,12.87,,32.86,3.62,29.9,11.63,3.75,3.74,,,,,9.84,,1.78,,,8.94,12.79,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.8,31.47,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,30.91,56.85,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,67.55,2.76,19.4,60.45,5.72,,0.79,0.31,232.5,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.56,55.08,27.69,40.06,28.78,22.46,11.15,12.17,1.82,0.72,30.39,2.55,1.57,30.75,17.55,12.14,,152.81,57.85,7.22,,,17.07,,23.16,3.28,69.81,52.8,4.33,11.98,,2.66,1.78,,39.37,,1.75,,,29.11,36.7,3.56,1.9,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.75,54.57,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,45.35,2.6,9.4,7.7,25.1,24.8,,89.18,15,41.34,4.35,,43.82,3.25,,0.04,0.06,59.37,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.31,9.93,7.75,12.32,13.01,9.39,0.45,0.44,10.07,0.42,3.56,11.13,3.4,10.97,22.33,,,78.84,7.44,4.48,,,2.93,,3.39,1.28,11.87,10.86,0.59,0.34,,,,,9.94,0.95,0.86,,,6.57,8.54,0.49,1.72,1.87,0.88,4.77,18.59,10.96,10.87,,5.18,,16.91,12.66,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,57.81,0.1,22.6,,89.8,,,,6.1,68.69,,,62.98,1.82,,0.24,0.35,22.9,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.76,5.35,11.71,8.8,4.82,0.24,0.24,9.29,0.21,2.05,15.28,,8.31,,18.31,,39.58,6.28,2.09,,,0.5,,2.67,1.04,30.95,8.58,,0.14,,,,,6.7,,,,,3.53,8.74,,0.71,,0.87,0.79,24,5.88,3.46,,7.03,,13.39,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,14.38,52.95,1.2,,13.8,15.3,15.1,13,20.5,9.9,33.92,3.58,10.72,46.17,2.64,,0.06,0.79,274.35,1.01,,2.97,62.22,0.64,0.82,,0.59,2.05,21.6,19.51,31.45,21.15,19.24,5.58,5.89,4.63,0.08,18.72,3.21,2.05,27.34,14.53,8.81,5.55,267.5,45.44,13.74,,,19.54,,25.85,24.63,30.12,29.89,2.47,5.87,,1.34,1.64,,31.45,13.16,1.23,,,27.15,47.83,2.49,2.66,130.64,1.01,6.8,497.94,59.7,91.62,,7.53,,3.03,42.35,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.05,68.36,0.9,25.4,,21.7,23.3,,,14.2,74.66,,,71.26,5.28,,0.43,0.72,273.27,0.64,,94.05,32.85,1.8,1.05,,,,45.3,40.33,54.6,43.87,40.19,9.58,10.07,2.21,0.25,18.45,1.82,,33.03,22.55,11.84,11.59,254.97,90.8,1291,,,18.21,,22.24,23.81,55.9,33.42,0.61,10.25,,,,,55.33,,0.97,,,51.02,132.55,1.34,2.69,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,225.92,,,6,45606470933.0,Packaged Software,Technology Services
ADUS,57.62,54.72,,9.9,,22.2,30.1,,18.33,10.6,48.07,,29.71,52.9,9.3,,1.17,3.5,131.83,2,,10.69,36.33,0.43,0.05,,,,22.28,19.58,23.04,14.83,14.55,1.69,2.05,4.49,0.83,8.9,4.16,,22.54,23.58,12.96,13.99,109.58,32.34,9,,,6.18,,9.03,2.59,31.24,26.21,1.4,1.95,,0.99,0.63,,21.88,4.05,1.28,,23.84,19.86,23.87,1.28,1.26,14.08,2,6.73,148.57,11.63,9.3,,9.04,,0.98,55.39,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,7.44,64.19,,6.5,8,7.3,6.3,10.2,5.28,6.9,64.55,4.22,16.34,63.88,0.89,,0.01,,86.06,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.05,20.5,11.49,,18.67,10.72,4.88,5.68,4.88,0.27,,,3.09,17.51,1.07,7.63,3.41,81.23,50.31,3.09,,,16.28,,26.85,1.99,19.47,20.3,3.69,3.2,,1.36,,,,1.36,1.23,,,9.11,,2.97,,2.06,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.9,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,49.06,,99.7,,,,,52.85,46.7,63.81,,33.48,53.21,14.52,,4.68,7.93,13.13,9.31,357.33,69.43,54.67,0.54,0.06,,,,31.02,27.33,310.46,,,,4.72,3.22,0.87,1.52,0.26,,43.05,,,24.21,24.54,49.15,,,,50.07,,15.22,3.41,11.72,10.94,,5.84,,,,,423.53,1.29,2.35,11.62,4.67,226.34,19.62,,4.17,3.41,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,11.11,55.67,0.9,13,,,,,,6.1,71.48,0.39,11.21,62.05,3.55,,3.21,0.97,103.81,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.39,35.92,21.9,33.88,,12.08,2.3,2.51,2.78,0.46,7.41,2.86,0.39,19.13,22.24,,,85.7,35.21,3.81,,,6,,5.38,3.36,43.25,26.28,1.96,2.56,,1.23,2.1,,34.97,2.53,0.91,,12.99,22.93,42.32,1.35,1.57,5.46,4.22,3.75,15.66,5.02,7.97,,7.79,,,35.92,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,75.11,63.21,,20.5,20.8,11.4,7.9,4,4.55,3.1,70.32,8.09,46.84,65.69,3.17,,0.52,0.47,84.08,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.9,34.81,15.58,32.59,13.04,8.54,4.93,5.95,2.87,0.68,18.06,3.11,1.9,20.45,19.27,17.7,8.18,57.56,36.6,20.97,,,8.56,,29.57,2.07,68.36,30.8,1.21,5.71,,,,,31.56,1.89,1.32,,,13.99,41.5,1.76,2.01,2.61,0.76,2.16,5.78,4.54,3.17,,4.24,,1.77,56.05,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,47.41,58.42,,10.5,45.5,,,66.4,90.5,5.8,83.37,1.99,,66.94,4.2,,0.24,0.15,21.08,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.28,11.76,7.69,17.39,10.95,7.45,0.95,0.94,8.5,0.48,5.42,7.25,2.41,11.75,0.61,11.25,3.39,18.05,39.18,,,,4.58,,8.01,2.39,16.86,12.7,,0.78,,,,,14.07,1.27,0.94,,,8.75,25.93,,1.35,2.84,0.74,7.04,18.72,16.01,14.43,,11.24,,11.37,18.82,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,29.71,47.82,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,26.81,4.63,20.05,39.84,0.92,,0.04,0.01,100.74,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.49,22.79,12.92,,17.63,11.14,4.42,5.01,4.39,0.26,,,3.49,16.85,1.48,13.41,4.69,93.78,60.67,2.21,,,13.49,,20.7,2.05,20.19,20.08,3.65,2.73,,,,,,1.35,1.18,,,8.79,,3.88,13.1,2.05,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.71,,,10,41234689544.0,Electric Utilities,Utilities
AER,51.21,50.54,,6.4,,,5.5,,3.17,,40.56,0.51,8.1,48.59,0.77,,0.89,0.03,94.45,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.51,28.29,13.26,,15.95,9.39,7.73,8.11,3.53,0.24,,,1.05,7.87,,11.23,3.05,78.12,34.83,,,,42.04,,28.67,1.08,6.18,9.29,,2.52,,,,,,0.73,1.47,,,3.56,5.58,,1.67,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,15.9,14.67,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,35.71,,,5,,6.9,,,7.2,31.65,,,33.54,0.54,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.81,15.28,,,,,3.27,3.6,0.07,,,,6.72,,7.04,2.35,0.0,20.79,1.61,,,6.07,,18.51,4.49,18.6,8.84,,1.12,,,,,,,,,,5.51,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,50.04,,14.3,,129.9,,,49.89,64.1,33.73,4.07,,45.8,2.4,,0.44,0.21,21.28,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.07,15.82,11.36,,,5.01,2.2,3.71,6.32,0.54,,,4.32,7.06,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.2,16.93,16.82,,2.64,,,,,,1.41,,,,8.27,,,,2.67,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,60.12,57.35,,,,85.6,17.5,,1.59,11.1,28.38,,,49.71,1.94,,17.16,0.32,41.65,65.7,,16.58,43.65,,2.42,,,,,,61.62,30.07,31.28,6.06,7.72,,0.29,12.52,2.25,,,,,23.5,37.27,63.62,,,,,,,4.74,,,,5.72,,,,,45.75,,,,9.11,29.56,,,,5.92,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AG,19.79,64.49,,9.1,,,,,,8,73.73,0.27,10.67,68.99,1.69,,1.88,0.82,6.54,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,31.5,,,,3.97,3.86,,0.69,,,0.28,22.17,18.74,,5.53,5.8,8.95,,,,,,,1.4,,,,3.64,,,,,,,0.94,,,27.15,,,5.4,1.4,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
