Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,13.75,49.62,,38.3,,,,,322.31,8,40.15,,,46.06,4.67,,0.99,4.98,137.4,1.62,,33.1,6.78,0.96,0.27,,,,32.74,31.92,18.25,21.15,20.82,6.14,6.93,3.05,0.38,37.96,4.79,,30.69,,,10.66,165.61,83.07,22.92,,,16.96,,15.01,10.15,48.21,48.21,,8.21,,,,,21.71,4.89,,,18.59,21.71,36.37,,,11.18,1.62,7.98,839.68,21.23,22.05,,19.8,,4.1,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,23.57,53.4,0.7,6.3,12.3,6.8,6.7,,,5.8,54.81,3.49,10.86,53.59,5.29,,0.52,0.52,116.8,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.87,28.45,19.79,32.29,22.34,17.65,4.65,5.08,3.51,0.54,15.74,3.2,1.87,22.63,11.29,8.9,6.5,108.1,55.55,11.5,,,13.99,,16.24,5.09,35.5,25.84,2.25,4.95,,1.39,1.63,,31.5,5.15,1.15,,,23.36,41.11,3.2,1.95,23.04,1.14,7.9,65.41,12.45,14.86,,10.65,,3.37,41.71,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,36.61,76.51,,6.9,,13.2,4.1,,3.27,5.9,91.68,0.19,7.2,83.25,2.88,,1.75,0.61,106.24,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,28.35,15.07,46.62,,,1.9,2.27,3.53,0.56,4.86,2.33,0.19,24.03,18.05,26.49,11.51,76.17,19.84,4.58,,,5.17,,7.87,2.13,40.4,32.89,1.63,2.11,,,,,42.92,2.6,,,,16.39,25.18,2.1,1.44,4.63,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACHC,,22.52,,12.2,,,16.9,,,10.9,22.41,,,21.32,1.74,,0.13,0.04,41.43,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.66,8.99,,9.19,7.26,1.64,1.83,8.58,0.52,,,,11.29,0.82,11.97,9.07,85.15,96.45,5.11,,,8.99,,17.48,1.25,13.59,11.82,,1.22,,,,,,1.7,0.57,,,29.37,,,1.25,5.48,1.06,5.05,19.42,10.06,9.78,,8.25,,,121.88,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,69.52,,100.9,,,,,,,85.44,,,76.25,,,4.31,,,4.49,,,,,,,,,,,,,,26.38,,,,,,,,,11.86,,,,,,,,,,4.51,,,,,,,,,,,,7.16,6.73,,,,,4.56,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,60.15,,18.8,33.9,6,,,132.17,4.2,72.56,2.44,,65.05,3.53,,0.04,0.02,19.36,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.44,14.39,5.94,31.89,12.52,6.49,0.31,0.31,6.95,0.11,0.99,7.01,2.44,8.52,16.52,,1.83,21.45,27.85,3.83,,,1.25,,2.28,3.72,11.32,7.74,0.57,0.14,,,,,14.34,,,,,4.24,14.22,1.22,0.81,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.1,28.47,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,101.76,63.65,2.6,5.9,,7,21.8,,142.28,6.8,61.92,,46.56,64.3,3.82,,0.26,0.17,55.82,1.56,,21.51,50.45,2.07,0.77,,,,18.74,14,24.84,,15.63,4.03,4.29,5.34,0.43,17.25,4.77,,27.44,13.04,34.45,7.88,34.16,52.2,4.73,,,14.04,,22.14,4.4,26.33,24.06,2.01,3.73,,1.34,1.85,,21.49,,1.43,,,18.84,24.07,2.54,1.65,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.14,56.96,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,34.81,0.9,22.7,,62.7,72,31,57.41,34.8,34.66,,,33.78,7.27,,2.3,13.15,85.33,4.45,183.28,30.95,67.21,0.16,0.05,,,,8.44,7.98,12.68,,8.38,2,2.07,11.85,0.73,16.36,6.34,,12.27,24.48,,,115.7,44.28,44.08,,,20.65,,21.88,2.84,12.62,12.62,0.26,2.64,,,,,15.89,1.26,1.16,12.79,3.65,14.47,15.63,0.5,1.18,2.84,3.29,17.31,67.54,25.93,24.8,,28.79,,2.23,27.09,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,89.41,73.82,,,,2.6,0.1,,,,89.97,,73.3,79.73,13.41,,5.85,6.96,106.53,6.01,,,69.04,,0.15,,,,,,,,,52.84,34.97,,0.66,2.3,,,,,,9.69,0.0,,,,,,,,11.73,,,,37.31,,,,,,,,21.18,20.18,,,,,11.73,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,31.76,63.22,4.6,,,0.1,22.9,46.8,,7.7,62.49,0.8,13.72,62.98,2.4,,0.26,0.55,111.58,1.13,,55.01,59.44,3.29,1.31,,0.21,0.8,21.89,17.63,23.22,14.88,13.21,2.07,1.02,4.57,0.19,4.4,4.65,0.8,22.37,7.88,13.78,7.62,99.15,6.58,4.87,,,1.61,,5.59,6.59,59.99,27.79,9.93,0.96,,,,,22.12,,2.1,,,18.89,28.82,,2.08,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.28,174.34,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,12.84,51.04,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,56.66,2.61,17.76,51.42,7.33,,0.26,1.22,357.3,1.1,,20.51,69.84,0.37,0.15,,0.43,1.48,22.67,19.78,25.69,20.78,16.92,3.23,3.41,4.41,0.51,13.27,3.86,1.64,27.75,13.24,8.94,7.11,329.91,32.61,162.73,,,11.19,,14.79,7.9,31.26,29.87,3.21,3.5,,1.44,1.15,,26.33,8.34,1.24,,,24.88,37.98,3.13,1.73,52.39,1.1,13.75,236.59,27.79,26.8,,19.63,,2.65,38.71,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,33.57,66.02,,,,,,,,30.6,86.8,,8.39,74.47,3.55,,0.66,2.48,21.1,1.49,,469.19,121.47,,0.24,,,,,,,,,4.19,5.89,,0.45,1.43,,,553.02,,,29.41,18.38,50.64,,,,,,,7.64,,,,6.32,,,,,,,,,57.03,602.84,,,,30.14,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,54.19,1.7,9.4,,17.7,16.7,11.4,,16.8,67.68,,2.72,60.34,11.79,,0.78,1.24,504.48,1.11,,49.25,33.27,0.78,0.42,,,,31.37,27.89,33.03,19.64,18.35,9.09,10.33,3.19,0.49,31.27,2.95,,24.55,19.35,12.53,10.8,580.0,88.66,51.2,,,25.59,,35.93,15.43,42.61,28.21,1.32,10.92,,0.9,1.12,,34.91,17.96,0.85,,,33.94,49.63,1.7,2.24,257.39,1.11,18.17,291.22,33.73,34.74,,22.82,,3.12,63.3,,,10,241068062221.0,Packaged Software,Technology Services
ADC,29.73,58.2,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,72.2,5.37,22.18,62.2,1.82,,0.08,0.01,76.02,0.74,,573.52,54.1,5.08,0.51,,1.67,3.92,37.31,21.01,25.24,31.94,19.55,16.92,18.43,2.68,0.65,73.03,5.31,3.98,41.75,11.64,1.72,11.36,74.49,87.94,2.87,,,31.62,,48.86,1.54,42,42.64,6.88,12.79,,3.69,1.37,17.97,17.48,1.87,1.02,,,17.48,,6.45,1.08,1.84,0.74,2.41,,3.83,3.64,,3.69,,,34.09,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,35.13,43.49,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,36.32,2.9,12.39,40.69,5.7,,0.79,0.31,220.47,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.64,54.89,27.6,39.92,28.68,22.38,11.11,12.13,1.82,0.72,30.39,2.69,1.67,29.22,17.56,12,,151.48,57.85,7.22,,,17.07,,23.16,3.11,66.21,50.07,4.1,11.35,,2.76,1.85,,37.32,,1.66,,,27.56,34.84,3.38,1.8,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.74,51.75,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,32.88,2.6,9.4,7.7,25.1,24.8,,89.18,15,31.54,4.91,,31.53,3.19,,0.04,0.06,52.36,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.74,9.2,7.17,11.41,13.74,9.56,0.42,0.41,10.87,0.42,3.56,12.62,3.85,10.32,22.6,,,79.65,7.44,4.48,,,2.93,,3.39,1.13,10.47,9.58,0.52,0.3,,,,,8.73,0.84,0.75,,,5.83,7.56,0.43,1.52,1.65,0.88,4.77,18.59,10.96,10.87,,5.18,,18.92,11.16,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,52.24,0.1,22.6,,89.8,,,,6.1,74.82,,,58.47,1.8,,0.24,0.35,21.15,1.08,21.59,65.9,45.85,3.8,1.32,,,,9.59,4.77,10.44,8.83,4.77,0.24,0.21,10.43,0.21,1.89,16.99,,8.2,,,,39.57,6.28,2.09,,,0.5,,2.67,0.96,28.58,7.92,,0.13,,,,,6.41,,,,,3.39,8.44,,0.65,,0.87,0.79,24,5.88,3.46,,7.03,,14.94,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,26.2,75.47,1.2,,13.8,15.3,15.1,13,13.01,9,86.19,3.18,16.81,79.59,3.11,,0.19,0.79,306.78,1.01,,3.27,65.98,1.56,1.75,,0.59,1.82,23.26,21.09,30.93,23.53,21.73,6.18,6.84,4.3,0.11,22.11,3.26,2,30.83,14.82,8.76,7.46,268.67,42.56,9.92,,,20.87,,21.92,23.38,32.74,32.53,2.69,6.84,,1.6,1.76,,30.94,10.47,1.34,,,27.09,44.46,2.6,3.1,75.75,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,46.06,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,33.76,80.04,0.9,25.4,,21.7,23.3,,,14.2,92.58,,29.34,85.38,5.93,,0.43,0.72,313.89,0.64,,94.05,32.85,1.8,1.05,,,,51.57,45.91,62.16,33.86,32.03,9.72,11.47,1.94,0.25,18.45,1.58,,34.2,22.24,11.89,11.59,258.09,90.8,1291,,,18.21,,22.24,27.34,64.19,38.37,0.7,11.7,,,,,63.46,,1.12,,,58.54,152.17,1.53,3.09,,0.64,11,369.7,23.5,57.58,,9.97,,0.47,259.41,,,6,45606470933.0,Packaged Software,Technology Services
ADT,17.01,59.59,,3.7,,,,,,,65.37,2.63,,62.06,0.44,,0.08,0.01,7.72,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.63,30.07,7.96,13.2,,5.21,2.89,2.83,3.33,0.24,21.42,16.07,2.89,9.61,6.9,26.05,2.58,6.88,78.76,1.95,,,17.19,,20.04,1.81,8.04,14.82,,1.45,,,,,6.67,,,,,4,5.34,,0.61,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.07,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,58.61,48.38,,9.9,,22.2,30.1,,18.33,10.6,49.16,,19.56,48.57,8.67,,1.41,4.48,127.83,2.11,,11.17,35.23,0.41,0.05,,,,19.99,17.68,16.93,13.75,12.36,1.46,1.89,5,0.82,11.15,5.45,,22,23.6,12.46,12.34,104.0,32.28,12.12,,,6.5,,9.15,2.45,29.28,24.7,1.32,1.9,,1.02,0.55,,17.26,3.59,1.24,131.78,18.18,15.98,19.82,1.27,1.27,11.74,2.11,6.89,155.12,11.61,9.24,,9.02,,2.88,52.01,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,13.35,67.64,,6.5,8,7.3,6.3,10.2,5.28,6.9,79.75,3.96,16.2,71.75,0.89,,,,92.3,0.63,73.28,83.66,27.63,4.31,1.54,,0.61,2.86,21.57,9.99,,19.26,11.08,5.07,5.8,4.64,0.27,,,2.9,18.77,4.09,7.63,3.75,81.73,49.45,2.94,,,15.52,,25.95,2.08,21.72,21.5,3.91,3.36,,1.56,,,,1.44,1.29,,,9.41,,2.06,,2.16,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.31,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,42.79,,99.7,,,,,52.85,46.7,43.2,,43.81,40.53,10.18,,2.45,5.64,12.55,6.03,461.76,71.29,51.67,0.87,0.06,,,,53,41.91,,,,,5.53,1.89,0.84,,,,41.83,,,24.38,20.85,50.48,,,,49.64,,10.43,3.03,12.81,11.51,,6.28,,,,,,1.38,2.38,25.61,5.34,2091.67,21.03,,3.62,3.7,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,22.21,67.17,0.9,13,,,,,,6.1,76.56,0.34,7.04,71.42,4.54,,2.25,0.99,117.0,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.54,35.63,59.99,,12.08,2.8,3.01,1.26,0.53,5.01,1.67,0.34,23.49,15.1,,,85.43,35.16,2.31,,,2.91,,4.34,3.79,102.63,32.05,2.39,2.93,,1.64,3.88,,59.34,2.95,1.05,,13.9,33.22,91.48,2.53,1.81,6.12,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.49,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,68.85,34.58,,20.5,20.8,11.4,7.9,4,4.55,3.1,18.47,8.64,16.17,27.46,3.38,,0.59,0.61,78.13,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.03,23.51,12.87,23.48,12.73,8.8,4.62,5.48,4.25,0.69,23.84,4.74,2.03,17.13,11.49,21.78,11.29,61.99,40.9,27.86,,,13.05,,34.15,1.96,39.07,22.73,0.89,5.14,,,,,21.45,1.6,1.16,,,11.24,24.76,2.52,1.8,2.46,0.83,3.5,8.35,6.58,5.13,,5.69,,2.45,49.76,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,10.6,28.69,,10.5,45.5,,,66.4,90.5,5.8,8.66,2.39,,19.86,4.08,,0.24,0.15,18.21,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.74,10.9,7.13,16.11,9.27,6.45,0.84,0.87,9.17,0.48,5.42,8.39,2.74,9.39,1.05,11.52,3.39,18.04,39.18,,,,4.58,,8.01,2.06,14.57,10.97,,0.67,,,,,12.14,1.09,0.82,,,7.56,22.41,,1.17,2.45,0.74,7.04,18.72,16.01,14.43,,11.24,,12.72,16.26,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,26.45,36.3,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,26.92,5.01,7.25,32.97,0.89,,0.04,0.01,94.51,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.78,22.13,12.45,,17.08,10.84,4.3,4.85,4.52,0.27,,,3.95,15.98,1.11,13.07,4.89,93.7,61.23,2.17,,,13.46,,20.61,1.89,19.05,18.98,3.45,2.55,,,,,,1.26,1.09,,,7.8,,,11.12,1.89,0.41,2.7,5.48,4.94,10.22,,4.35,,0.75,20.11,,,10,41234689544.0,Electric Utilities,Utilities
AER,41.04,57.42,,6.4,,,5.5,,3.17,,62.97,0.51,3.43,59.66,0.74,,2.25,0.08,97.59,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.51,30.64,13.68,,15.95,9.39,7.73,8.08,3.26,0.23,,,1.02,7.97,,12.44,3.1,83.91,32.61,,,,32.41,,26.37,1.11,7.88,10.02,,2.5,,,,,,0.76,1.45,,,3.51,7.53,,1.63,1.29,4.45,3.53,3.38,2.94,15.15,,2.69,,11.32,15.22,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,10.32,27.41,,,5,,6.9,,,7.2,27.11,6.37,,25.66,0.42,,0.16,0.07,13.89,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,4.99,26.01,14.04,,9.9,8.07,2.12,3.02,3.84,0.07,,,4.99,6.83,,6.37,5.03,21.62,19.44,1.43,,,8.34,,17.25,3,9.65,5.99,,0.8,,,,,,1.61,0.84,,,4.14,,,,9.71,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.78,,,5,,6.9,,,7.2,31.65,,,33.55,0.42,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.01,14.04,,,,,3.02,3.84,0.07,,,,6.72,,6.37,5.03,0.0,19.44,1.43,,,8.34,,17.25,2.94,9.44,5.86,,0.79,,,,,,,,,,4.06,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,16.39,51.54,,14.3,,129.9,,,49.89,64.1,56.94,4.1,,54,2.2,,0.3,0.16,22.01,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.1,20.26,11.99,,,6.17,2.26,2.91,4.94,0.53,,,4.37,11.1,,,25.28,0.0,26.47,4.92,,,8.78,,15.35,2.31,27.97,25.45,,2.53,,,,,,1.78,,,,8.67,,,,2.81,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,109.9,55.94,,,,85.6,17.5,,1.59,11.1,53.44,,49.03,55.6,2.01,,15.58,0.3,57.59,64.66,,18.63,43.32,66.55,2.51,,,,,183.17,51.51,32.88,33.79,6.61,7.76,,0.28,15.07,2.1,,,,,23.97,37.78,65.71,,,,,,,6.38,,,,7.16,,,,,47.59,,,,12.1,33.01,,,,7.91,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,62.39,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,66.88,,,66.17,2.57,,0.74,0.27,17.99,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.62,7.93,11.03,8.68,6.81,2.91,3.21,9.42,0.51,29.13,10.92,,10.78,25.99,35.78,7.03,19.67,62.12,2.57,,,17.97,,28.66,2.19,14.97,16.61,0.4,2.74,,,,,9.44,,,,,7.18,13.42,0.67,0.88,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,42.36,38.28,,9.1,,,,,,8,19.06,0.28,,30.01,1.87,,1.86,0.94,6.21,3.03,51.44,36.36,8.18,2.7,0.17,,,0.28,,22.85,,,,3.6,3.75,,0.7,,,0.31,20.36,18.8,,5.53,5.83,11.66,,,,,,,1.4,,,,3.53,,,,,,,0.91,,,20.81,,,5.01,1.4,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
