Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACLX,105.34,49.29,,,,,,,,39.02,,64.26,45.08,4.5,,2.54,4.05,62.01,2.84,,,211.86,,0.41,,,,,,26.9,,,44.57,59.54,,0.43,221.31,3.24,,,,,,0.0,,,,,,,,11.34,,,,62.86,,,,,27.95,,,32.98,21.02,24,,,,11.34,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,0.71,50.46,4.6,,,0.1,22.9,46.8,7.7,53.11,0.85,1.64,51.1,2.13,,0.2,0.44,89.53,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,34.92,24.1,23.03,14.67,12.78,1.88,0.92,2.86,0.2,3.98,4.87,0.99,19.85,8.83,58.7,,83.29,6.54,5.01,,,0.42,,5.51,5.42,198.96,24.76,8.84,0.83,,,,,20.93,,2.03,,,17.23,76.37,,1.77,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.29,133.63,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,36.19,56.89,0.3,15.1,11.9,7.8,16.1,6.2,13.6,59.96,2.13,18.88,56.63,8.34,,0.41,2.32,377.32,1.33,,20.67,69.65,0.29,0.12,,0.4,1.28,24.81,21.49,25.33,22.96,18.89,3.45,3.54,4.03,0.52,13.98,3.82,1.37,31.23,15.11,12.3,6.75,343.04,32.5,160.43,,,10.65,,13.6,8.87,34.97,32.64,2.91,3.69,,1.82,1.14,,26.71,6.43,1.36,,,25.32,38.34,2.74,1.95,28.52,1.33,13.89,213.29,28.33,27.64,,20.55,,2.54,43.77,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,29.47,70.46,,,,,,,30.6,85.49,,,77.21,3.56,,1.23,3.57,16.52,2.12,,500.24,126.62,,0.25,,,,,,,,,4.23,4.98,,0.5,,,,164.98,,,21.67,14.96,49.2,,,,,,,5.86,,,,5.75,,,,,,,,,11.09,289.42,,,,10.13,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,73.09,28.75,1.7,9.4,,17.7,14.1,11.4,16.8,11.02,,16.19,21.26,14.12,,0.95,1.92,553.44,1.34,,51.51,36.2,0.52,0.25,,,,34.61,30.73,34.53,24.32,22.45,11.16,12.33,2.89,0.56,35.77,2.78,,30.89,22.35,15.1,11.31,576.1,87.87,58.85,,,27.97,,34.26,15.25,46.86,39.87,1.86,13.08,,1.28,1.17,,36.6,13.04,1.04,,,34.81,48.93,1.84,2.63,95.92,1.34,19.31,290.37,34.43,36,,21.47,,1.9,79.4,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,40.82,,5.9,6.7,5.7,1.7,14.6,5.9,45.73,6.95,,41.49,1.45,,0.09,0.01,57.51,0.8,,516.77,50.06,5.2,0.46,,1.65,5.07,32.62,17.9,21.22,22.79,13.72,136.21,15.45,3.07,0.67,72.86,6.77,5.14,30.74,13.03,,,64.87,87.59,3.2,,,31.62,,48.32,1.15,33.63,32.6,5.26,10.2,,2.82,1.1,14.52,13.98,1.42,0.82,,,13.98,,4.86,0.87,1.39,0.8,2.34,,3.56,3.42,,3.55,,,26.75,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,14.22,36.29,,,,,,,,20.24,0.32,18.9,29.58,1.77,,0.82,0.14,11.36,2.02,,,39.32,2.5,1.67,,0.25,1.75,11.85,7.1,11.57,,,4.17,4.35,8.44,0.32,37.66,12.03,1.75,8.06,23.8,,1.28,7.47,,2.33,,,17.33,,37.44,3.41,19.25,14.2,4.58,3.28,,,,,8.73,,1.59,,,8.41,11.72,,0.59,,2.02,5.89,743.17,13.76,20.45,,11.88,,18.13,27.05,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,7.37,51,,30.2,11.6,25.1,26.1,12.4,17.3,56.38,3.22,11.69,52.08,5.25,,0.45,0.19,190.11,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.82,30.29,18.14,31.11,34.39,22.32,10.31,8.72,3.3,0.74,28.02,3.44,1.95,27.51,18.29,8.72,1.92,183.18,62.47,12.28,,,24.34,,29.87,2.65,34.01,25.62,2.1,8.28,,1.41,1.46,,29.5,,1.23,,,21.01,25.43,1.7,1.51,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.87,45.59,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,37.46,0.6,8.8,4.6,30.8,34.3,,16.4,49.62,4.25,,42.07,3.56,,0.08,0.16,53.45,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.46,6.79,5.69,75.09,10.44,8.14,0.4,0.38,14.73,0.46,0.5,1.71,3.72,10.03,18.08,,,84.26,7.78,6.66,,,4.06,,4.23,1.13,7.44,7.09,0.43,0.3,,,,,56.43,0.69,0.75,,43.46,14.24,14.99,0.34,,1.52,1.07,6.85,24.67,14.91,15.96,,7.05,,13.27,11.93,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,48.73,0.1,22.6,,89.8,,,6.1,46.84,,,48.17,2.05,,0.28,0.39,34.38,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.4,5.56,11.18,8.82,5.29,0.3,0.3,10.64,0.25,2.72,13.32,,12.46,,25.9,2.07,41.4,6.83,2.3,,,1.39,,2.99,1.37,15.35,12.33,,0.21,,,,,7.73,,,,,4.87,11.97,,1.36,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.16,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,7.39,77.68,1.4,,10.8,13.1,11.6,16.2,8.4,88.72,3.61,,82.51,2.35,,0.03,0.5,255.87,1.01,,2.87,64.89,0.6,0.77,,0.6,2.01,21.49,19.31,31.36,21.48,17.79,5.56,6.02,4.65,0.08,19.19,3.23,2.19,28,14.6,9.01,7.41,259.94,42.37,11.09,,,20.13,,21.44,24.32,29.79,29.68,2.25,6,,1.47,1.84,,31.27,14.78,1.29,,,26.86,49.17,2.46,2.84,165.08,1.01,6.55,468.47,59.97,98.92,,5.75,,3.12,42.15,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,15.73,54.49,0.7,,,35.7,33.4,14.9,16,49.06,,25.03,51.49,4.8,,0.5,0.74,257.2,0.75,,88.76,39.8,2.11,1.79,,,,49.79,44.28,32.12,32.86,30.37,9.11,10.41,2.01,0.16,32.42,3.15,,32.4,,20.1,10.95,255.74,90.55,363.33,,,17.15,,20.39,37.11,60.52,34.8,,10.41,,,,,32.21,,1.02,,,31.25,52.92,,3,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.17,292.27,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,49.11,,,,,,,,34.2,2.07,0.63,45.23,0.4,,0.1,0.03,6.74,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,2.07,25.37,7.24,15.58,,5.93,3.02,2.22,3.94,0.19,14.28,16.06,2.39,17.95,10.45,,,6.66,65.95,2,,,0.54,,15.76,1.92,168.5,17.06,,0.95,,,,,6.71,,,,,3.65,12.65,,0.53,,0.63,0.22,18.01,4.04,1.15,,13.55,,3.1,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,47.59,,8.9,,16,16.2,125.9,8.9,37.66,,0.54,45.26,4.22,,0.57,0.37,89.1,1.51,,10.95,42.73,2.2,0.32,,,,18.8,16.15,16.46,14.53,12.58,1.4,1.55,5.32,0.66,9.42,6.71,,19.26,23.48,15,6.09,111.99,31.69,7.89,,,5.61,,8.14,2.11,25.1,21.68,1.42,1.4,,1.1,0.79,,14.96,,0.96,,,13.63,16.13,1.13,0.95,,1.51,6.04,110.49,10.3,8.88,,8.32,,5.75,42.84,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,54.02,,7,7.1,6.9,6.1,,8.6,66.74,4.68,,59.91,0.84,,,,71.6,0.52,56.33,70.22,27.34,4.75,1.45,,0.59,3.53,18.45,10.27,,17.57,9.83,4.07,4.37,5.42,0.28,,,3.74,15.57,,5.68,5.36,106.2,43.39,2.89,,,14.59,,19.8,1.7,16.27,16.92,4.57,2.38,,1.26,,,,1.15,0.94,,,6.96,,3.23,149.17,1.77,0.33,3.01,5.88,5.34,10.9,,3.55,,,19.09,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,40.97,,63.2,,,,,31.7,34.38,,,41.15,21.79,,6.35,7.88,15.86,11.53,233.81,55.61,50.03,0.33,0.07,,,,22.11,21.29,65.7,,,,5.16,4.52,0.86,7.85,1.4,,,,,,30.71,50.65,,,,25.77,,23.32,5.25,22.34,20.33,,5.75,,,,,73.81,2.18,2.62,12.49,5.87,57.93,80.48,,5.98,5.25,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,16.39,42.98,0.9,13,,,,,6.1,37.96,0.4,,40.62,3.58,,3.11,1.02,99.39,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.4,26.63,18.01,25.02,,12.08,2.37,2.24,3.76,0.45,8.93,3.99,0.4,42.55,23.03,,,95.94,35.78,19.54,,,7.75,,8.5,3.24,29.23,20.41,1.52,2.25,,1.04,1.66,,25.32,2.19,0.78,,12.39,17.89,25.79,0.92,1.38,5.31,4.1,5.83,21.34,7.5,11.59,,12.21,,,35,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,8.72,47.79,,20.5,20.8,11.8,7.9,4,3.1,57.64,13.83,5.45,51.39,2.18,,0.32,0.17,49.63,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,3.25,10.27,6.42,27.42,13.28,7.33,3.56,3.86,9.74,0.68,14.13,3.8,3.25,19.67,22.17,,,52.56,33.23,13.32,,,29.69,,26.12,1.28,12.08,22.55,0.88,3.68,,,,,25.96,1.28,0.88,,,9.34,10.52,0.9,1.35,1.63,0.74,7,11.61,9.28,10.3,,5.33,,0.55,35.96,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,,60.81,,5.4,5.4,6.6,7.6,8.6,6.8,71.04,5.49,,65.93,0.84,,0.05,0.01,82.45,0.6,65.49,106.07,18.49,6.03,1.69,,0.74,4.14,21.75,12.02,,17.82,10.42,4.03,4.43,4.6,0.27,,,4.26,14.66,1.14,6.07,6.36,104.52,57.84,2.14,,,11.7,,19.33,1.71,18.95,18.46,4.2,2.21,,,,,,1.19,0.98,,,10.13,,3.26,23.16,1.72,0.44,2.4,5.33,4.83,9.31,,3.92,,,18,,,10,41234689544.0,Electric Utilities,Utilities
AER,25.68,60.44,,,,,,,,64.45,,23.1,60.98,0.68,,1.58,0.05,77.85,4.44,4.44,63.59,5.66,10.74,2.92,,,,30.68,13.77,,15.95,9.39,7.73,8.16,3.26,0.23,,,,,,,13.1,62.08,32.4,,,,33.76,,26.6,1.01,7.19,9.34,,2.49,,,,,,0.72,1.43,,,3.44,7.59,,2.18,1.25,4.39,3.6,3.34,2.9,15.72,,2.65,,24.9,14.08,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,39.44,,,5,,7.1,,7.3,34.06,5.45,,38.06,0.46,,0.26,0.08,16.0,0.83,32.17,58.38,50.8,12.73,9.86,,0.43,4.17,34.46,17.02,,17.23,10.94,3.06,2.87,2.9,0.06,,,4.17,8.43,,7.04,5.08,24.17,20.17,1.84,,,,,18.33,5.52,,10.53,,0.85,,,,,,,0.98,,,3.24,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,7.1,,7.3,31.65,,,33.54,0.46,,0.26,0.08,62.61,0.83,32.17,58.38,50.8,12.73,9.86,,,,34.47,17.03,,,,,2.87,2.9,0.06,,,,8.39,,7.04,5.08,0.0,20.17,1.84,,,,,18.33,5.52,,10.53,,0.86,,,,,,,,,,3.24,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,63.44,,,,,,,,78.76,4.15,,69.32,3.64,,2.42,2.61,18.32,3.22,20.1,45.73,49.34,0.41,1.71,,0.05,4.15,2.95,2.64,12.01,,2.57,1.2,1.4,33.9,0.06,11.65,6.68,4.6,8.75,,,19.99,0.0,52.8,24.18,,,36.66,,47.14,13.67,21.68,6.25,,1.72,,,,,14.8,1.95,,,,3.63,,,,13.67,3.1,23.66,45.2,34.45,80.3,,41.34,,,,,,2,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,229.49,41.32,,,,,,5.8,30.4,33.11,,211.88,37.93,1.64,,12.29,0.31,36.98,48.83,,14.68,41.18,,2.37,,,,,,473.97,59.57,60.17,7.2,8.22,,0.29,1.71,0.29,,,,,25.68,40.43,54.6,,,,,,,4.29,,,,5.77,,,,,362.71,,,,8.56,69.71,,,,5.44,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,68.59,51.83,,6.5,,24.4,19.9,26.5,26.8,63.88,,37.75,55.06,2.21,,0.68,0.29,19.99,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.3,10.7,14.89,13.17,10.07,3.85,4.16,6.99,0.45,27.92,8.41,,,24.27,,26.88,21.74,61.25,1.97,,,12.98,,27.12,2.53,25.69,31.83,0.58,3.32,,,,,11.89,,,,,8.86,22.4,1.27,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,41.17,,18.8,,20.4,,,10.3,46.18,0.46,,42.69,0.88,,1.93,0.76,4.65,2.97,38.96,38.6,4.42,,0.19,,,0.46,,,,,,2.84,2.3,,0.69,,,0.46,,18.21,,,7.47,,,,,,,,1,,,,2.19,,,,,,,0.53,,,68.51,,,5.34,1,2.37,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
