Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,21.08,67.23,2,8.4,5.9,40.8,24.6,,23.18,11.1,81.83,1.97,32.4,72.06,3.12,0.05,0.04,56.0,1.44,,,58.62,2.69,0.76,,0.28,1.61,11.94,9.35,13.95,12.01,9.7,0.58,0.59,8.38,0.37,4.23,9.88,1.61,15.16,26.04,,2.09,50.83,,4.81,,3.04,,4.88,1.91,14.66,17.83,1.11,0.44,,0.88,0.84,,10.5,,1.13,,,9.03,9.68,0.9,0.97,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.4,28.57,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,11.05,38.13,,38.3,,,,,322.31,8,51.88,,,42.04,3.16,0.71,4.95,117.53,1.41,,29.97,7.3,1.12,0.28,,,,32.9,32.06,14.77,20.66,16.7,5.89,6.17,3.04,0.3,41.38,5.85,,28.47,,,10.6,165.46,82.59,20.75,,46.11,,15.21,9.31,15.99,15.99,,7.29,,,,,17.58,2.71,,,18.93,17.52,13.23,,,10.32,1.41,21.22,720.92,19.41,63.33,,55.65,,3.9,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,2.38,64.87,0.7,6.3,12.3,6.8,6.7,,,5.8,72.17,3.57,,68.24,5.3,0.52,0.49,112.9,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.91,28.72,19.72,36.14,22.01,19.01,4.89,5.02,3.48,0.54,13.88,2.88,1.95,24.23,12.9,8.41,6.41,106.58,55.24,10.7,,13.65,,15.92,5,35.62,25.37,2.21,4.87,,0.81,1.66,,34.93,5.2,1.15,,,25.02,45.82,2.61,1.91,24.02,1.18,7.63,64.74,12.05,14.52,,10.37,,3.12,41.2,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,19.95,58.31,,6.9,,13.2,4.1,,3.27,5.9,62.84,0.22,12.7,61.33,3.19,0.24,0.15,90.47,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.66,13.16,310.11,,,1.9,2.07,4.23,0.63,0.67,0.37,0.22,26.05,20,,,70.49,19.03,5.57,,6.05,,7.68,1.84,30.32,30.39,1.5,1.83,,,,,274.05,2.34,,,,19.8,30.6,1.7,1.28,4.09,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,42.88,,,,38.8,40.9,46.1,223.57,16.4,43.27,,,42.21,1.95,1.48,8.69,15.7,2.16,197.37,87.05,38.64,1.68,0.11,,,,95.08,63.29,26.94,21.86,33.83,2.29,2.44,1.05,0.57,9.04,3.09,,30.13,,,16.93,32.59,91.73,,,3.43,,2.56,5.03,87.22,87.22,3.91,2.89,,,,,32.36,4.97,,25.32,7.85,32.36,133.07,,,6.36,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,67.65,,12.2,,,16.9,,,10.9,71.76,,,70.56,2.35,0.14,0.04,79.06,1.18,18.83,519.12,44.07,8.34,0.67,,,,95.89,38.68,,15.33,12.21,2.86,2.99,1.04,0.52,,,,22.4,,15.72,10.23,86.12,96.46,5.51,,,,17.58,2.45,,22.15,,2.36,,,,,,3.4,1.07,,,68.59,,,2.33,11.73,1.17,,3.96,2,,,,,,247.06,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,41.34,,100.9,,,,,,,34.89,,,39.09,,4.31,,,4.49,,,,,,,,,,,,,,342.52,,,,,,,,,16.47,,,,,,,,,3.79,,,,,,,,,,,,5.65,5.31,,,,,3.6,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,81.7,69.2,2.6,5.9,,7,21.8,,142.28,6.8,66.01,,38.81,69.11,2.92,0.15,0.15,48.89,1.32,,22.1,60.56,2.39,0.84,,,,19.39,13.84,24.4,,15.76,3.82,3.94,5.16,0.37,16.16,4.83,,31.79,13.47,23.91,6.24,32.58,50.71,3.86,,12.01,,19.46,4.15,28.76,26.14,2.18,3.44,,1.22,1.7,,21.35,,1.34,,,18.24,23.52,2.5,1.53,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.97,53.14,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.57,0.9,22.7,,62.7,72,31,57.41,34.8,39.19,,11.59,41.97,8.93,2.25,12.33,109.02,4.42,179.55,30.91,63.45,0.15,0.05,,,,11.01,10.48,20.37,,13.6,3.03,2.8,9.08,0.73,13.75,4.3,,17.98,23.15,,,120.77,44.63,48.8,,21.54,,23.4,3.8,15.02,15.02,0.31,3.22,,,,,23.5,1.59,1.5,18.26,4.91,20.95,25,0.6,1.59,3.8,3.26,19.31,74.1,28.93,28.19,,33.01,,1.62,36.71,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,2.39,64.75,4.6,,,0.1,22.9,46.8,,7.7,63.23,0.84,1.14,65.5,2.33,0.26,0.55,99.87,1.13,,55.01,59.44,3.29,1.31,,0.21,0.84,20.3,16.35,21.54,13.8,12.26,1.92,0.95,4.93,0.19,4.4,5.2,0.88,20.07,8.2,13.04,6.91,97.6,6.58,4.87,,1.61,,5.59,5.9,53.69,24.87,8.88,0.88,,,,,19.83,,1.88,,,16.91,25.87,,1.86,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.54,156.05,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,2.35,64.94,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,67.51,2.49,,67.11,7.41,0.3,1.2,337.39,1.16,,20.04,71.1,0.43,0.17,,0.42,1.5,22.63,19.67,24.49,18.98,16.45,3.12,3.29,4.42,0.51,13.44,4.1,1.5,26.41,14.09,6.33,4.65,326.24,32.58,171.01,,10.79,,14.2,7.62,30.9,28.4,2.54,3.3,,1.45,0.97,,24.83,7.2,1.19,,,23.5,35.72,2.75,1.67,41.05,1.16,13.46,227.4,27.32,26.23,,19.64,,3.04,37.36,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,12.52,53.22,,,,,,,,30.6,46.62,,,52.49,3.25,0.66,2.48,18.45,1.49,,469.19,121.47,,0.24,,,,,,,,,4.73,5.39,,0.45,,,,482.67,,,28.84,17.31,50.64,,,,,,6.74,,,,5.55,,,,,,,,,49.86,530.57,,,,26.36,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,2.36,57.38,1.7,9.4,,17.7,14.1,11.4,,16.8,55.22,,,58.12,13.07,0.85,1.32,560.54,1.16,,49.57,33.69,0.82,0.41,,,,38.01,33.58,39.23,22.66,21.16,10.45,12.23,2.63,0.5,31.17,2.56,,27.24,20.54,13.83,11.16,586.94,88.24,58.8,,24.86,,35.4,16.96,50.36,32.36,1.51,12.5,,0.94,1.17,,40.17,18.09,0.98,,,38.83,57.12,1.78,2.56,226.94,1.16,17.46,275.62,32.26,32.8,,22.15,,2.37,73.85,,,10,241068062221.0,Packaged Software,Technology Services
ADC,10.64,72.12,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,75.44,5.52,24.26,72.31,1.67,0.07,,73.34,0.9,,535.71,52.31,5.24,0.52,,1.65,4.03,35.58,19.92,24.88,33.75,20.16,17.55,17.41,2.81,0.65,69.98,5.53,4.08,40.95,11.66,3.51,9.9,73.93,87.98,3.02,,32.09,,48.78,1.48,40.74,40.81,6.58,12.53,,3.27,1.3,17.66,17.89,1.8,1.01,,,17.89,,6.22,1.07,1.78,0.9,2.43,,3.76,3.63,,3.67,,,32.89,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,17.48,63.03,,,,,,,13.28,,77.79,0.3,1.49,68.47,1.91,1.29,0.17,12.26,3,,,33.87,2.68,1.52,,0.19,1.64,15.89,8.75,12.98,,,4.44,4.95,6.29,0.34,38.16,10.26,1.64,8.98,16.84,,,8.99,,2.01,,12.87,,32.86,3.72,30.65,11.93,3.85,3.82,,,,,10.07,,1.82,,,9.17,13.12,,0.62,,3,4.2,606.5,11.04,13.34,,10.28,,13.16,32.26,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,25.56,53.07,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,54.33,2.8,20.6,54.72,5.84,0.79,0.31,227.17,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.58,56.28,28.3,40.94,29.41,22.96,11.39,12.44,1.78,0.72,30.39,2.61,1.63,30.02,17.49,15.55,,154.35,57.85,7.22,,17.07,,23.16,3.2,68.22,51.59,4.23,11.72,,2.6,1.74,,38.4,,1.71,,,28.42,35.89,3.48,1.86,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.7,53.33,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,55.62,2.6,9.4,7.7,25.1,24.8,,89.18,15,77.71,4.23,20.69,63.89,3.27,0.04,0.06,60.96,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.22,10.22,7.98,12.68,12.21,8.97,0.45,0.45,9.78,0.42,3.56,10.84,3.29,11.32,22.24,,,78.4,7.44,4.48,,2.93,,3.39,1.32,12.19,11.15,0.61,0.35,,,,,10.2,0.98,0.88,,,6.74,8.82,0.5,1.77,1.92,0.88,4.77,18.59,10.96,10.87,,5.18,,16.3,13,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,46.84,0.1,22.6,,89.8,,,,6.1,64.64,,,52.53,1.82,0.24,0.35,22.33,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.78,5.36,11.73,8.82,4.83,0.24,0.24,9.28,0.21,2.05,15.79,,7.99,,22.64,,39.38,6.28,2.09,,0.5,,2.67,1,29.95,8.3,,0.14,,,,,6.74,,,,,3.56,8.83,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.35,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,71.9,1.2,,13.8,15.3,15.1,13,20.5,9.9,73.11,3.44,0.44,74,2.64,0.06,0.79,272.68,1.01,,2.97,62.22,0.64,0.82,,0.59,1.97,21.55,19.46,31.39,21.1,19.2,5.57,5.87,4.64,0.08,18.72,3.23,2.03,27.18,14.54,8.78,5.55,266.05,45.44,13.74,,19.54,,25.85,24.48,29.93,29.7,2.45,5.85,,1.33,1.63,,31.2,13.08,1.22,,,26.97,47.48,2.48,2.64,129.85,1.01,6.8,497.94,59.7,91.62,,7.53,,3,42.08,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,10.95,60.23,0.9,25.4,,21.7,23.3,,,14.2,61.51,,,62.29,4.95,0.49,0.76,254.62,0.69,,89.81,32.86,1.93,1.21,,,,46.29,41.3,56.18,43.25,39.21,9.25,9.92,2.16,0.22,17.66,1.82,,31.37,22.66,11.13,11.1,257.65,90.77,1210,,17.66,,21.44,25.39,55.11,32.07,0.59,9.75,,,,,55.25,,0.93,,,50.86,160.32,1.28,2.73,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.69,231.47,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.29,48.98,,3.7,,,,,,,44.88,2.44,7.51,48.45,0.5,0.03,0.01,7.36,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.44,15.54,6.4,14.23,,5.75,2.96,2.98,6.44,0.24,20.86,15.15,2.98,10.82,11.45,26.67,2.63,6.67,81.58,2.1,,13.82,,22.19,1.76,9.95,14.93,,1.41,,,,,6.8,,,,,3.88,5.51,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.13,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,37.53,63.78,,9.9,,22.2,30.1,,18.33,10.6,58.08,,34.48,63.72,9.26,1.17,3.5,132.14,2,,10.69,36.33,0.43,0.05,,,,22.15,19.47,22.91,18.62,16.89,1.99,2.04,4.51,0.83,8.9,4.15,,25.15,23.6,12.15,11.93,109.11,32.34,9,,6.18,,9.03,2.59,31.31,26.27,1.4,1.94,,0.99,0.63,,21.79,4.06,1.28,,23.9,19.78,23.77,1.29,1.27,14.12,2,6.73,148.57,11.63,9.3,,9.04,,0.98,55.52,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,65.28,,6.5,8,7.3,6.3,10.2,5.28,6.9,58.69,4.38,9.16,62.97,0.86,0.01,,82.34,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.17,19.87,11.14,,20.7,11.58,4.98,5.5,5.03,0.27,,,3.27,17.81,0.74,7.52,3.32,80.7,50.31,3.09,,16.28,,26.85,1.9,18.63,19.42,3.53,3.01,,1.3,,,,1.31,1.17,,,8.7,,2.84,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.95,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,48.38,,99.7,,,,,52.85,46.7,49.27,,12.24,48.23,17.47,4.68,7.93,14.42,9.31,357.33,69.43,54.67,0.54,0.06,,,,38.97,34.33,390.02,,,,5.93,2.57,0.87,1.52,0.24,,47.28,,,24.21,24.39,49.15,,,50.07,,15.22,3.75,12.88,12.02,,6.39,,,,,465.15,1.42,2.58,12.76,5.13,248.59,21.51,,4.58,3.75,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,49.58,0.9,13,,,,,,6.1,43.07,0.37,12.11,49.04,3.7,3.21,0.97,106.56,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,39.16,23.87,36.94,,12.08,2.84,2.74,2.55,0.46,7.41,2.78,0.37,31.89,22.01,15.38,,86.26,35.21,3.81,,6,,5.38,3.45,44.4,26.98,2.01,2.66,,1.26,2.16,,35.9,2.59,0.94,,13.34,23.55,43.49,1.39,1.61,5.61,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.87,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,51.75,62.3,,20.5,20.8,11.4,7.9,4,4.55,3.1,51.38,8.34,52.85,60.54,3.09,0.52,0.47,81.21,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.96,33.67,15.07,31.66,14.16,8.98,5.15,5.76,2.97,0.68,18.06,3.26,1.96,21.8,19.32,18.34,7.47,56.53,36.6,20.97,,8.56,,29.57,1.99,66.02,29.75,1.17,5.53,,,,,30.39,1.81,1.27,,,13.54,40,1.7,1.94,2.51,0.76,2.16,5.78,4.54,3.17,,4.24,,1.8,54.14,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,32.56,52.46,,10.5,45.5,,,66.4,90.5,5.8,46.41,1.87,,51.59,4.33,0.39,0.23,21.7,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.14,13.65,8.64,14.16,11.22,7.73,1.01,1.03,7.33,0.49,7.25,9.06,2.27,11.84,0.25,11.23,3.71,17.82,38.98,418.66,,4.12,,7.48,2.43,19.55,14.28,,0.79,,,,,11.01,1.35,0.99,,,7.75,19.33,,1.42,2.88,0.81,6.29,17.29,14.86,12.87,,10.26,,11.44,20.09,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.78,59.56,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,59.38,4.72,15.76,58.45,0.91,0.04,0.01,98.54,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.56,22.47,12.73,,18.47,11.65,4.55,4.93,4.45,0.26,,,3.56,17.53,1.38,13.47,4.75,93.37,60.67,2.21,,13.49,,20.7,2.01,19.75,19.65,3.57,2.66,,,,,,1.32,1.16,,,8.63,,3.79,12.81,2.01,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.24,,,10,41234689544.0,Electric Utilities,Utilities
AER,52.53,52.92,,6.4,,,5.5,,3.17,,49.34,0.53,22.62,53.15,0.77,0.89,0.03,94.13,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.22,13.22,,15.95,9.39,7.73,8.09,3.54,0.24,,,1.05,8.36,,10.18,3.07,77.33,34.83,,,42.04,,28.67,1.08,6.16,9.26,,2.52,,,,,,0.72,1.47,,,3.56,5.62,,1.67,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,16.04,14.62,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,46.21,,,5,,6.9,,,7.2,35.65,5.11,16.33,44.66,0.51,0.19,0.06,17.2,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4,26.76,14.7,,17.29,10.62,2.8,3.14,3.74,0.07,,,4,8.97,,7.08,3.65,22.79,20.79,1.61,,6.07,,18.51,3.95,16.38,7.78,,1,,,,,,2.21,1.04,,,4.85,,,,14.1,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.76,14.7,,,,,3.14,3.74,0.07,,,,6.72,,7.08,3.65,0.0,20.79,1.61,,6.07,,18.51,3.99,16.54,7.86,,1,,,,,,,,,,4.9,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,53.16,,14.3,,129.9,,,49.89,64.1,51.69,4.11,7.72,54.34,2.32,0.44,0.21,20.74,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.11,15.11,10.85,,,8.5,2.37,3.55,6.62,0.54,,,4.4,15.78,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.23,17.13,17.02,,2.52,,,,,,1.38,,,,7.87,,,,2.6,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,50.97,62.02,,,,,,5.8,,30.4,66.61,,,66.64,1.57,14.67,0.32,31.58,56.68,,15.45,40.55,,2.44,,,,,,51.59,24.95,28.16,5.16,6.83,,0.29,13.24,2.78,,,,33.19,27.21,41.01,59.46,,,,,,3.82,,,,4.72,,,,,35.96,,,,7.16,23.56,,,,4.7,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
