Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,6.77,56.84,,50.3,,28.2,37.8,,8.08,24,64.46,,4.18,61.19,2.7,0.03,0.02,238.59,1.25,45.36,16.38,4.15,6.36,1.58,,,,13.31,12.16,,11.2,10.26,0.57,0.63,7.51,0.32,,,,8.22,29.79,,6.95,258.75,17.75,4.56,,2.51,,6.31,1.43,12.24,8.25,0.26,0.31,,0.24,,,,,1.05,,,43.81,,0.33,0.55,,0.45,4.25,19.44,10.28,12.31,,8.62,,,13.04,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,42.84,52.77,2,8.4,5.9,40.8,24.6,,23.18,11.1,67.48,2.09,28.08,57.1,2.92,0.07,0.06,52.76,1.38,,,56.6,3.53,0.8,,0.26,1.71,15.08,11.11,16.85,11.45,9.24,0.55,0.56,6.63,0.36,3.3,8.24,1.71,14.28,26.55,,1.35,51.35,,3.58,,1.89,,3.62,1.8,21.8,15.2,0.94,0.4,,0.75,0.99,,12.41,,1.03,,,10.05,15.23,0.76,0.91,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.5,27.34,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,55.62,,38.3,,,,,322.31,8,46.87,,,56.52,3.42,0.71,4.95,126.81,1.41,,29.97,7.3,1.12,0.28,,,,36.6,35.66,16.59,20.69,20.35,5.9,6.87,2.73,0.3,41.38,5.42,,27.54,,,10.6,167.24,82.59,20.75,,46.11,,15.21,10.05,17.25,17.25,,7.94,,,,,19.11,2.92,,,20.42,19.05,14.36,,,11.13,1.41,21.22,720.92,19.41,63.33,,55.65,,3.52,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,16.95,52.04,0.7,6.3,12.3,6.8,6.7,,,5.8,53.06,3.58,,50.02,5.28,0.52,0.49,114.01,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.92,28.55,19.61,35.93,19.67,17.24,4.52,4.99,3.5,0.54,13.88,2.85,1.96,22.17,12.92,8.45,6.41,107.02,55.24,10.7,,13.65,,15.92,5.04,35.97,25.62,2.23,4.9,,0.81,1.67,,35.26,5.25,1.16,,,25.25,46.25,2.63,1.93,24.26,1.18,7.63,64.74,12.05,14.52,,10.37,,3.11,41.61,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,27.25,62.82,,6.9,,13.2,4.1,,3.27,5.9,71.98,0.21,6.56,66.83,3.26,0.24,0.15,94.76,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.4,13.57,319.81,,,1.8,2.14,4.1,0.63,0.67,0.35,0.21,22.03,19.93,,,71.64,19.03,5.57,,6.05,,7.68,1.91,31.48,31.56,1.56,1.91,,,,,284.58,2.45,,,,20.54,31.8,1.78,1.34,4.29,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,40.7,,,,38.8,40.9,46.1,223.57,16.4,31.79,,,37.11,1.94,1.48,8.69,15.39,2.16,197.37,87.05,38.64,1.68,0.11,,,,94.64,63,26.82,13.12,10.48,2.11,2.42,1.06,0.57,9.04,3.16,,18.51,,,16.93,32.98,91.73,,,3.43,,2.56,4.93,85.44,85.44,3.83,2.87,,,,,31.73,4.87,,24.82,7.7,31.73,130.33,,,6.23,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,16.53,22.84,,12.2,,,16.9,,,10.9,5.69,,3.42,13.62,2.03,0.14,0.04,63.42,1.18,18.83,519.12,44.07,8.34,0.67,,,,81.43,32.85,,11.75,9.34,2.19,2.54,1.23,0.52,,,,15.96,,15.88,10.07,86.81,96.46,5.51,,,,17.58,1.97,,17.76,,1.9,,,,,,2.73,0.86,,,54.95,,,1.87,9.41,1.17,,3.96,2,,,,,,198.16,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,37.91,,100.9,,,,,,,46.78,,,39.36,,4.31,,,4.49,,,,,,,,,,,,,,18.31,,,,,,,,,11.38,,,,,,,,,3.03,,,,,,,,,,,,4.81,4.52,,,,,3.06,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,39.19,,18.8,33.9,6,,,132.17,4.2,39.12,2.6,,38.46,3.58,0.04,0.02,18.48,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.6,12.93,5.62,29.58,11.67,5.97,0.31,0.31,7.73,0.11,1.05,7.76,2.6,7.84,20.4,,1.68,21.85,27.84,3.99,,1.41,,2.43,3.67,9.63,7.05,0.52,0.14,,,,,13.02,,,,,3.89,11.58,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.89,28.43,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,123.23,66.12,2.6,5.9,,7,21.8,,142.28,6.8,74.45,,51.64,68.8,2.95,0.15,0.15,50.9,1.32,,22.1,60.56,2.39,0.84,,,,19.76,14.1,24.86,,13.85,3.59,4.02,5.06,0.37,16.16,4.64,,26.05,13.41,24.56,6.73,32.87,50.71,3.86,,12.01,,19.46,4.32,29.94,27.22,2.27,3.59,,1.27,1.77,,22.21,,1.4,,,18.95,24.47,2.6,1.59,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.91,55.33,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,49.39,0.9,22.7,,62.7,72,31,57.41,34.8,54.29,,,52.76,8.74,2.25,12.33,104.84,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.61,10.09,19.62,,11.27,2.69,2.7,9.43,0.73,13.75,4.47,,14.16,23.26,,4.24,119.2,44.63,48.8,,21.54,,23.4,3.66,14.44,14.44,0.29,3.14,,,,,22.63,1.53,1.44,17.56,4.72,20.06,23.97,0.58,1.53,3.66,3.26,19.31,74.1,28.93,28.19,,33.01,,1.68,35.3,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,91.58,68.98,,,,2.6,0.1,,,,58.26,,,67.29,10.69,5.85,6.96,83.51,6.01,,,69.04,,0.15,,,,,,,,,41.82,27.68,,0.66,,,,,,,6.19,0.0,,,,,,,9.2,,,,29.21,,,,,,,,16.6,15.82,,,,,9.2,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,20.59,67.34,4.6,,,0.1,22.9,46.8,,7.7,76.76,0.81,2.1,71.5,2.34,0.26,0.55,103.27,1.13,,55.01,59.44,3.29,1.31,,0.21,0.81,20.59,16.58,21.84,13.99,12.43,1.95,0.96,4.86,0.19,4.4,5.03,0.85,20.76,8.14,13.58,7.45,98.48,6.58,4.87,,1.61,,5.59,6.1,55.52,25.72,9.19,0.9,,,,,20.45,,1.94,,,17.49,26.68,,1.93,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.47,161.36,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,11.34,61.95,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,66.97,2.59,,63.29,6.68,0.26,1.22,353.48,1.1,,20.51,71.85,0.36,0.15,,0.55,1.47,22.34,19.14,25.31,19.49,16.68,3.17,3.36,4.48,0.51,13.27,3.89,1.67,27.53,13.4,9.49,7.48,327.59,32.61,162.73,,11.19,,14.79,7.82,30.93,38.01,3.69,3.45,,1.84,1.14,,26.06,7.22,1.23,,,24.56,35.86,3.94,1.7,30.87,1.1,13.75,236.59,27.79,26.8,,19.63,,2.65,38.34,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,23.25,59.18,,,,,,,,30.6,39.81,,,56.06,3.59,0.66,2.48,20.31,1.49,,469.19,121.47,,0.24,,,,,,,,,4.24,5.97,,0.45,,,,531.88,,,29.29,17.72,50.64,,,,,,7.37,,,,6.08,,,,,,,,,54.89,580.83,,,,29.01,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,32.17,59.45,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,61.74,5.47,27.82,57.46,1.71,0.07,,75.33,0.9,,535.71,52.31,5.24,0.52,,1.65,3.99,36.33,20.34,25.4,29.9,18.31,15.99,17.78,2.75,0.65,69.98,5.38,4.02,41.1,11.52,3.51,9.9,74.16,87.98,3.02,,32.09,,48.78,1.52,41.85,41.92,6.76,12.89,,3.36,1.33,18.14,18.36,1.84,1.03,,,18.36,,6.39,1.1,1.83,0.9,2.43,,3.76,3.63,,3.67,,,33.78,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,17.98,49.98,,,,,,,13.28,,44.72,0.3,15.38,47.89,1.88,1.29,0.17,11.9,3,,,33.87,2.68,1.52,,0.19,1.67,15.65,8.61,12.78,,,4.55,4.87,6.39,0.34,38.16,10.56,1.67,8.21,17.25,,,9.18,,2.01,,12.87,,32.86,3.61,29.78,11.59,3.74,3.76,,,,,9.79,,1.77,,,8.88,12.74,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.45,31.34,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,34.13,54.39,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,56.78,2.76,18.73,55.95,5.84,0.79,0.31,230.17,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.56,56.33,28.32,40.97,29.43,22.98,11.4,12.45,1.78,0.72,30.39,2.58,1.59,30.45,17.49,12.14,,152.6,57.85,7.22,,17.07,,23.16,3.25,69.12,52.28,4.29,11.85,,2.64,1.76,,38.91,,1.73,,,28.79,36.34,3.53,1.88,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.7,54.03,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,47.49,2.6,9.4,7.7,25.1,24.8,,89.18,15,46.02,4.25,,46.86,3.27,0.04,0.06,59.74,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.24,10.16,7.92,12.6,13.3,9.6,0.46,0.45,9.84,0.42,3.56,11.06,3.31,11.04,22.26,,,78.9,7.44,4.48,,2.93,,3.39,1.29,11.95,10.93,0.6,0.35,,,,,10.01,0.96,0.86,,,6.64,8.6,0.49,1.74,1.88,0.88,4.77,18.59,10.96,10.87,,5.18,,16.44,12.74,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,53.12,0.1,22.6,,89.8,,,,6.1,51.81,,,54.32,1.83,0.24,0.35,22.57,1.08,21.59,65.9,45.85,3.8,1.32,,,,11.18,5.56,12.18,9.15,5.01,0.25,0.25,8.94,0.21,2.05,15.5,,8.17,,17.9,,39.63,6.28,2.09,,0.5,,2.67,1.02,30.5,8.45,,0.15,,,,,6.86,,,,,3.66,9.01,,0.7,,0.87,0.79,24,5.88,3.46,,7.03,,12.47,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,14.69,57.17,1.2,,13.8,15.3,15.1,13,20.5,9.9,56.52,3.51,10.48,55.09,2.63,0.06,0.79,276.73,1.01,,2.97,62.22,0.64,0.82,,0.59,2.01,21.42,19.34,31.18,20.97,19.08,5.54,5.84,4.67,0.08,18.72,3.18,2.01,27.57,14.55,8.74,5.41,267.67,45.44,13.74,,19.54,,25.85,24.84,30.38,30.14,2.49,5.94,,1.35,1.65,,31.65,13.28,1.24,,,27.41,48.24,2.51,2.68,131.78,1.01,6.8,497.94,59.7,91.62,,7.53,,3.07,42.71,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,24.89,68.98,0.9,25.4,,21.7,23.3,,,14.2,75.02,,,71.78,5.35,0.43,0.72,275.48,0.64,,94.05,32.85,1.8,1.05,,,,45.95,40.91,55.39,44.5,40.77,9.72,10.22,2.18,0.25,18.45,1.8,,33.28,22.52,11.84,11.59,255.23,90.8,1291,,18.21,,22.24,24,56.34,33.68,0.62,10.28,,,,,55.68,,0.98,,,51.4,133.53,1.35,2.71,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,227.67,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.5,49.85,,3.7,,,,,,,48.45,2.78,8.48,50.37,0.49,0.03,0.01,7.23,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.78,15.39,6.34,14.13,,5.13,2.82,2.95,6.5,0.24,20.86,15.42,3.05,8.66,11.67,29.94,2.64,6.63,81.58,2.1,,13.82,,22.19,1.73,9.77,14.67,,1.4,,,,,6.68,,,,,3.79,5.4,,0.58,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.79,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,56.13,57.51,,9.9,,22.2,30.1,,18.33,10.6,59.84,,28.71,57.97,9.18,1.17,3.5,133.03,2,,10.69,36.33,0.43,0.05,,,,21.89,19.24,22.64,14.57,14.29,1.66,2.02,4.57,0.83,8.9,4.12,,22.74,23.64,12.96,13.99,109.7,32.34,9,,6.18,,9.03,2.61,31.52,26.45,1.41,1.95,,1,0.64,,21.93,4.09,1.29,,24.06,19.89,23.91,1.3,1.28,14.21,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.89,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,10.26,69.63,,6.5,8,7.3,6.3,10.2,5.28,6.9,78.5,4.2,11.56,72.1,0.89,0.01,,87.46,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.04,20.52,11.5,,18.68,10.73,4.89,5.68,4.87,0.27,,,3.09,17.82,1.08,7.58,3.78,81.58,50.31,3.09,,16.28,,26.85,2.02,19.79,20.63,3.75,3.2,,1.38,,,,1.39,1.25,,,9.25,,3.02,,2.1,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.25,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,46.85,,99.7,,,,,52.85,46.7,53.04,,22.66,48.88,15.84,4.68,7.93,12.85,9.31,357.33,69.43,54.67,0.54,0.06,,,,34.57,30.45,346.01,,,,5.26,2.89,0.87,1.52,0.26,,42.13,,,24.21,24.56,49.15,,,50.07,,15.22,3.34,11.47,10.71,,5.72,,,,,414.52,1.26,2.3,11.37,4.57,221.56,19.19,,4.08,3.34,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,2.88,58.53,0.9,13,,,,,,6.1,76.98,0.38,4.03,66.11,3.64,3.21,0.97,105.36,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.38,37.75,23.02,35.61,,12.08,2.42,2.64,2.65,0.46,7.41,2.82,0.38,19.4,22.1,,,85.63,35.21,3.81,,6,,5.38,3.4,43.85,26.64,1.99,2.63,,1.25,2.13,,35.45,2.56,0.93,,13.19,23.22,42.93,1.37,1.6,5.54,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.42,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,79.25,48.38,,20.5,20.8,11.4,7.9,4,4.55,3.1,29.66,8.51,36.58,42.3,3.1,0.52,0.47,80.56,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2,33.77,15.11,31.74,13.04,8.54,4.8,5.77,2.96,0.68,18.06,3.26,2,19.47,19.32,17.78,8.25,57.69,36.6,20.97,,8.56,,29.57,1.99,65.5,29.51,1.16,5.48,,,,,30.36,1.81,1.26,,,13.46,39.86,1.69,1.93,2.51,0.76,2.16,5.78,4.54,3.17,,4.24,,1.81,54.07,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,23.9,67.84,,10.5,45.5,,,66.4,90.5,5.8,92.73,1.83,,78.6,4.28,0.24,0.15,22.39,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.1,12.33,8.06,18.22,11.47,7.81,0.99,0.99,8.11,0.48,5.42,6.83,2.21,12.48,0.38,11.25,3.39,18.05,39.18,,,4.58,,8.01,2.54,17.91,13.49,,0.82,,,,,14.93,1.34,1,,,9.32,27.55,,1.44,3.02,0.74,7.04,18.72,16.01,14.43,,11.24,,10.73,19.99,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,33.32,56.78,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,59.36,4.57,16.47,55.6,0.92,0.04,0.01,102.6,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.45,22.88,12.96,,17.69,11.18,4.44,5.02,4.37,0.26,,,3.45,17.16,1.5,13.41,4.69,93.84,60.67,2.21,,13.49,,20.7,2.09,20.56,20.45,3.72,2.78,,,,,,1.38,1.21,,,8.92,,3.95,13.34,2.09,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.11,,,10,41234689544.0,Electric Utilities,Utilities
AER,55.45,51.33,,6.4,,,5.5,,3.17,,44.26,0.53,12.09,49.97,0.77,0.89,0.03,94.72,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.26,13.24,,15.95,9.39,7.73,8.1,3.54,0.24,,,1.06,7.9,,11.23,3.05,78.22,34.83,,,42.04,,28.67,1.09,6.19,9.32,,2.53,,,,,,0.73,1.48,,,3.55,5.57,,1.68,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,15.98,14.71,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,12.7,71.76,,,5,,6.9,,,7.2,83,4.34,,77.16,0.54,0.19,0.06,20.06,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.4,28.07,15.42,,11.47,7.74,2.42,3.3,3.56,0.07,,,3.4,9.69,,7.12,2.31,22.85,20.79,1.61,,6.07,,18.51,4.61,19.1,9.08,,1.15,,,,,,2.58,1.21,,,5.67,,,,16.44,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.74,,,5,,6.9,,,7.2,31.65,,,33.54,0.54,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,28.07,15.42,,,,,3.3,3.56,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,4.62,19.11,9.08,,1.15,,,,,,,,,,5.66,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,106.91,54.08,,,,85.6,17.5,,1.59,11.1,22.62,,18.12,44.85,1.88,17.16,0.32,40.83,65.7,,16.58,43.65,,2.42,,,,,,59.4,28.98,30.15,5.84,7.44,,0.29,12.52,2.29,,,,,24.22,37.48,63.62,,,,,,4.65,,,,5.44,,,,,43.5,,,,8.93,28.13,,,,5.81,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
