Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,44.87,,50.3,,28.2,37.8,,24,39.64,,3.09,41.92,2.68,,0.01,0.01,233.92,1.06,39.87,15.83,3.89,6.19,1.53,,,,12.98,11.86,98.45,12.28,9.7,0.57,0.62,7.7,0.33,0.62,2.08,,8.07,31.6,,8.9,257.5,17.75,4.56,,,2.51,,6.31,1.41,12,8.09,0.25,0.29,,0.24,3.91,,48.92,,1.07,,,15.07,126.94,0.3,0.52,,0.38,4.45,21.33,10.46,12.53,,9.09,,,12.85,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,5.45,49.98,2,8.4,5.9,40.8,24.6,,11.1,39.86,2.1,21.79,44.29,3.07,,0.05,0.04,52.8,1.44,,,58.62,2.69,0.76,,0.28,1.72,11.39,8.92,13.24,11.46,9.26,0.55,0.56,8.78,0.37,4.23,10.48,1.73,15.96,26.5,,2.09,50.74,,4.81,,,3.04,,4.88,1.8,13.82,16.82,1.04,0.41,,0.83,0.79,,9.93,,1.07,,,8.55,9.15,0.84,0.91,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.58,26.94,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,10.58,24.35,,38.3,,,,,8,22.01,,3.29,22.23,3.11,,0.71,4.95,115.08,1.41,,29.97,7.3,1.12,0.28,,,,32.23,31.4,14.38,20.24,16.36,5.77,6.05,3.1,0.3,41.38,5.97,,27.63,,,11.88,165.23,82.59,20.75,,,46.11,,15.21,9.12,15.66,15.66,,7.09,,,,,17.07,2.65,,,18.53,17.02,12.9,,,10.1,1.41,21.22,720.92,19.41,63.33,,55.65,,4,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,56.92,0.7,6.3,12.3,6.8,6.7,,5.8,51.56,3.75,,56.77,5.2,,0.52,0.49,108.71,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,2.01,27.9,19.16,35.16,21.39,18.47,4.75,4.87,3.58,0.54,13.88,2.99,2.04,31.45,12.99,8.41,6.41,106.4,55.24,10.7,,,13.65,,15.92,4.81,34.29,24.43,2.12,4.66,,0.78,1.59,,33.64,5.01,1.1,,,24.05,44.05,2.51,1.84,23.13,1.18,7.63,64.74,12.05,14.52,,10.37,,3.18,39.68,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,5.22,43.23,,6.9,,13.2,4.1,,5.9,42.62,0.24,,41.61,2.94,,0.24,0.15,81.33,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.24,21.57,11.99,273.75,,,1.73,1.89,4.64,0.63,0.67,0.41,0.24,20.62,20.36,,,69.97,19.03,5.57,,,6.05,,7.68,1.64,27.02,27.08,1.34,1.59,,,,,235.34,2.1,,,,17.03,26.29,1.53,1.15,3.68,1.36,4.09,12.41,6.71,6.29,,4.98,,0.65,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,36.43,,,,38.8,40.9,46.1,16.4,24.27,,,30.47,1.4,,1.48,10.62,15.63,2.16,197.37,87.05,38.64,1.49,0.09,,,,94.86,63.15,32.54,23.44,37.83,2.28,2.43,1.05,0.57,9.04,3.11,,27.36,,,17.91,32.48,91.73,,,,3.43,,2.56,4.99,86.83,86.83,3.89,2.92,,,,,40.66,4.93,,24.81,7.78,40.66,1420.51,,,6.3,1.95,4.03,40.04,4.61,7.04,,8.04,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,58.28,,12.2,,,16.9,,10.9,62.16,,,60.39,2.19,,0.14,0.04,71.58,1.18,18.83,519.12,44.07,8.34,0.67,,,,89.62,36.15,,14.33,11.41,2.67,2.8,1.12,0.52,,,,20.52,,15.72,10.23,85.8,96.46,5.51,,,,,17.58,2.22,,20.05,,2.12,,,,,,3.08,0.97,,,61.18,,,2.11,10.62,1.17,,3.96,2,,,,,,223.69,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,37.33,,100.9,,,,,,22.73,,,30.29,,,5.78,,,6.01,,,,,,,,,,,,,,197.69,,,,,,,,,16.47,,,,,,,,,,3.06,,,,,,,,,,,,4.23,4,,,,,3.08,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,43.02,,18.8,33.9,6,,,4.2,38.6,2.46,,41.22,3.59,,0.04,0.02,19.51,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.46,13.26,5.77,30.25,10.93,6.11,0.31,0.32,7.54,0.11,1.05,7.35,2.46,9.79,19.84,,1.71,21.8,27.84,3.99,,,1.41,,2.43,3.88,10.16,7.45,0.55,0.14,,,,,13.63,,,,,4.06,12.11,0.83,0.76,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.66,30.02,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,64.65,69.1,2.6,5.9,,7,21.8,,6.8,71.4,,27.42,69.55,2.81,,0.15,0.15,46.59,1.32,,22.1,60.56,2.39,0.84,,,,18.44,13.16,22.79,,14.98,3.64,3.75,5.42,0.37,16.16,5.07,,30.92,13.72,23.91,6.24,32.43,50.71,3.86,,,12.01,,19.46,3.95,27.41,24.91,2.08,3.2,,1.16,1.62,,20.06,,1.28,,,17.17,22.06,2.38,1.46,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.22,50.64,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.11,0.9,22.7,,62.7,72,31,34.8,47.93,,20.54,42.73,8.48,,2.25,12.33,112.47,4.42,179.55,30.91,63.45,0.15,0.05,,,,11.48,10.92,18.62,,11.25,2.98,2.92,8.71,0.73,13.75,4.17,,17.76,23.41,,,121.75,44.63,48.8,,,21.54,,23.4,3.92,15.49,15.49,0.32,3.33,,,,,24.18,1.64,1.55,18.84,5.06,21.55,25.74,0.62,1.64,3.92,3.26,19.31,74.1,28.93,28.19,,33.01,,1.76,37.87,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,65.05,52.87,,,,2.6,0.1,,,64.4,,,55,5.77,,5.32,6.57,59.05,5.46,,,75.9,,0.18,,,,,,,,,14.89,17.67,,0.64,,,,,,,8.1,0.0,,,,,,,,6.34,,,,21.67,,,,,,,,10.82,10.29,,,,,6.34,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,66.8,4.6,,,0.1,22.9,46.8,7.7,78.27,0.89,,71.53,2.24,,0.26,0.55,96.58,1.13,,55.01,59.44,3.29,1.31,,0.21,0.89,19.44,15.66,19.6,13.46,11.73,1.84,0.91,5.14,0.19,4.4,5.38,0.93,17.98,8.65,13.04,6.91,96.37,6.58,4.87,,,1.61,,5.59,5.7,51.92,24.05,8.59,0.79,,,,,18.43,,1.82,,,15.8,24.07,,1.8,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.9,150.91,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,47.24,0.3,15.1,11.9,7.8,16.1,6.2,13.6,31.21,2.74,,40.65,7.08,,0.3,1.2,315.83,1.16,,20.04,71.1,0.43,0.17,,0.42,1.65,21,18.25,22.87,17.61,15.27,2.89,3.05,4.76,0.51,13.44,4.38,1.65,24.85,14.36,6.4,4.64,325.67,32.58,171.01,,,10.79,,14.2,7.13,28.92,26.59,2.37,3.11,,1.36,0.91,,23.21,6.74,1.12,,,22,33.45,2.57,1.57,38.42,1.16,13.46,227.4,27.32,26.23,,19.64,,3.23,34.98,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,4.92,54.25,,,,,,,30.6,66.91,,20.57,58.35,2.55,,0.66,2.48,17.79,1.49,,469.19,121.47,,0.24,,,,,,,,,4.91,5.24,,0.45,,,,494.38,,,28.84,17.09,50.64,,,,,,,6.42,,,,4.4,,,,,,,,,48.08,418.22,,,,25.06,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,10.17,50.67,1.7,9.4,,17.7,14.1,11.4,16.8,59.21,,,51.45,12.12,,0.85,1.32,536.3,1.16,,49.57,33.69,0.82,0.41,,,,35.52,31.39,35.45,21.17,19.78,9.76,11.43,2.82,0.5,31.17,2.68,,33.45,20.78,13.83,11.16,583.24,88.24,58.8,,,24.86,,35.4,16.22,48.19,30.96,1.45,11.93,,0.9,1.12,,38.42,17.31,0.93,,,37.13,54.58,1.7,2.45,217.13,1.16,17.46,275.62,32.26,32.8,,22.15,,2.61,70.66,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,75.37,,5.9,6.7,5.7,1.7,14.6,5.9,73.51,5.66,6.85,75.43,1.65,,0.07,,72.1,0.9,,535.71,52.31,5.24,0.52,,1.65,4.13,35.18,19.7,24.65,32.49,19.79,17.33,17.22,2.84,0.65,69.98,5.62,4.17,40.63,11.73,2.82,9.74,73.67,87.98,3.02,,,32.09,,48.78,1.45,40.06,40.12,6.47,12.33,,3.21,1.28,17.41,17.62,1.77,0.99,,,17.62,,6.12,1.05,1.75,0.9,2.43,,3.76,3.63,,3.67,,,32.33,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,8.48,49.93,,,,,,,,58.92,0.32,,51.85,1.75,,1.29,0.17,11.09,3,,,33.87,2.68,1.52,,0.19,1.77,14.77,8.13,11.6,,,4.14,4.6,6.77,0.34,38.16,11.34,1.77,26.4,19.98,,,8.87,,2.01,,,12.87,,32.86,3.35,27.73,10.79,3.48,3.45,,,,,9.08,,1.62,,,8.3,11.95,,0.56,,3,4.2,606.5,11.04,13.34,,10.3,,15.34,29.18,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,25.54,42.99,,30.2,11.6,25.1,26.1,12.4,17.3,47.16,2.97,18.97,43.15,5.13,,0.72,0.29,211.31,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.68,43.3,23.48,34.43,23.33,19.49,10.28,10.67,2.31,0.72,29.28,2.92,1.74,40.65,18.5,15.55,,157.94,59.84,9.13,,,20.45,,25.76,2.97,49.37,34.75,2.85,10.08,,1.75,1.56,,34.49,,1.49,,,24.73,30.72,2.26,1.71,,1.13,4.37,59.43,5.61,6,,5.53,,2.65,49.84,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,34.46,2.6,9.4,7.7,25.1,24.8,,15,24.61,4.28,19,28.73,3.25,,0.04,0.06,58.44,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.26,9.97,7.78,12.32,11.91,8.74,0.44,0.44,10.03,0.42,3.56,11.31,3.41,11.15,22.33,,,78.07,7.44,4.48,,,2.93,,3.39,1.26,11.69,10.69,0.58,0.34,,,,,9.78,0.94,0.84,,,6.41,8.42,0.48,1.7,1.84,0.88,4.77,18.59,10.96,10.87,,5.18,,16.92,12.46,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,24.31,0.1,22.6,,89.8,,,6.1,8.53,,,17.8,1.81,,0.24,0.35,20.99,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.55,5.24,11.54,8.63,4.72,0.24,0.24,9.48,0.21,2.05,16.67,,7.66,,22.64,,39.53,6.28,2.09,,,0.5,,2.67,0.95,28.36,7.86,,0.13,,,,,6.42,,,,,3.44,8.41,,0.65,,0.87,0.79,24,5.88,3.46,,7.03,,13.77,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,66.29,1.2,,13.8,15.3,15.1,13,9.9,65.9,3.63,,67.61,2.56,,0.06,0.79,262.18,1.01,,2.97,62.22,0.64,0.82,,0.59,2.08,20.63,18.63,29.6,20.2,17.22,5.33,5.62,4.85,0.08,18.72,3.36,2.14,26.22,14.68,8.78,5.55,265.55,45.44,13.74,,,19.54,,25.85,23.54,28.78,28.56,2.36,5.65,,1.28,1.57,,30.12,12.58,1.18,,,26.05,45.82,2.38,2.57,124.85,1.01,6.8,497.94,59.7,91.62,,7.52,,3.13,40.46,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,19.14,50.89,0.9,25.4,,21.7,23.3,,14.2,57.79,,,51.72,4.54,,0.49,0.76,240.44,0.69,,89.81,32.86,1.93,1.21,,,,43.14,38.5,50.89,40.31,36.54,8.62,9.25,2.32,0.22,17.66,1.92,,48.92,22.94,11.13,11.1,256.52,90.77,1210,,,17.66,,21.44,23.97,52.04,30.28,0.55,9.19,,,,,52.19,,0.88,,,47.98,151.45,1.21,2.58,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.76,218.58,,,6,45606470933.0,Packaged Software,Technology Services
ADT,10.49,44.35,,3.7,,,,,,47.37,2.47,5.6,43.45,0.48,,0.03,0.01,7.22,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.47,15.35,6.33,13.94,,5.68,2.92,2.94,6.51,0.24,20.86,15.44,3.01,10.38,12.11,30.81,3.13,6.69,81.58,2.1,,,13.82,,22.19,1.73,9.76,14.65,,1.35,,,,,6.53,,,,,3.68,5.3,,0.58,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.32,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,22.31,58.31,,9.9,,22.2,30.1,,10.6,62.3,,24.1,59.21,8.69,,1.17,3.5,124.63,2,,10.69,36.33,0.43,0.05,,,,20.75,18.23,21.04,17.44,15.82,1.87,1.91,4.82,0.83,8.9,4.4,,26.36,23.9,12.15,11.93,108.73,32.34,9,,,6.18,,9.03,2.45,29.53,24.78,1.33,1.81,,0.93,0.6,,20.16,3.83,1.21,,22.54,18.35,22.02,1.21,1.2,13.32,2,6.73,148.57,11.63,9.3,,9.04,,1.06,52.37,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,65.85,,6.5,8,7.3,6.3,10.2,6.9,57.46,4.47,3.87,64.46,0.86,,0.01,,80.31,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.23,19.67,11.03,,20.49,11.47,4.93,5.45,5.08,0.27,,,3.32,18.5,0.65,7.47,4.4,80.89,50.31,3.09,,,16.28,,26.85,1.86,18.17,18.94,3.44,2.97,,1.27,,,,1.27,1.15,,,8.48,,2.77,,1.93,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.44,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,41.13,,99.7,,,,,46.7,29.2,,,35.41,15.62,,4.68,7.93,13.29,9.31,357.33,69.43,54.67,0.54,0.06,,,,36.6,32.24,340.12,,,,5.57,2.73,0.87,1.52,0.26,,,,,24.21,24.29,49.15,,,,50.07,,15.22,3.45,11.87,11.08,,5.9,,,,,428.69,1.3,2.38,11.76,4.73,229.08,19.83,,4.22,3.45,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,40.68,0.9,13,,,,,6.1,39.47,0.4,2.25,38.93,3.49,,3.21,0.97,99.42,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.4,35.82,21.84,32.61,,12.08,2.59,2.5,2.79,0.46,7.41,2.98,0.4,65.8,22.35,,,86.72,35.21,3.81,,,6,,5.38,3.21,41.43,25.17,1.88,2.43,,1.18,2.01,,33.55,2.42,0.87,,12.44,21.96,40.58,1.29,1.51,5.23,4.22,3.75,15.66,5.02,7.97,,7.79,,,34.4,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,44.95,53.44,,20.5,20.8,11.4,7.9,4,3.1,50.17,9.15,50.58,51.21,2.83,,0.52,0.47,74.15,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.15,30.17,13.5,28.54,14.16,8.98,4.71,5.16,3.31,0.68,18.06,3.57,2.15,23.73,19.55,12.61,6.97,55.63,36.6,20.97,,,8.56,,29.57,1.86,60.28,27.16,1.07,5.14,,,,,28.42,1.69,1.18,,,12.57,37.28,1.59,1.81,2.35,0.76,2.16,5.78,4.54,3.17,,4.24,,1.94,50.44,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,30.89,52.64,,10.5,45.5,,,66.4,5.8,59.98,1.94,,54.59,4.16,,0.39,0.23,21.2,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.23,12.74,8.06,12.82,10.56,7.25,0.94,0.96,7.85,0.49,7.25,9.27,2.37,11.85,0.74,11.53,3.69,17.78,38.98,418.66,,,4.12,,7.48,2.38,19.1,13.95,,0.77,,,,,10.79,1.32,0.96,,,7.51,18.94,,1.39,2.81,0.81,6.29,17.29,14.86,12.87,,10.26,,12.86,19.63,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,8.65,58.67,,5.1,5.9,3.4,0.9,1.3,6.7,43.62,4.76,14.39,54.02,0.91,,0.04,0.01,97.53,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.59,22.4,12.7,,18.42,11.62,4.54,4.92,4.46,0.26,,,3.64,17.35,1.42,13.56,4.02,93.51,60.67,2.21,,,13.49,,20.7,1.99,19.55,19.44,3.53,2.62,,,,,,1.31,1.15,,,8.49,,3.75,12.68,1.99,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.02,,,10,41234689544.0,Electric Utilities,Utilities
AER,49.4,48.58,,6.4,,,5.5,,,56.61,0.27,21.68,49.94,0.76,,0.89,0.03,91.71,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.27,28,13.12,,15.95,9.39,7.73,8.03,3.57,0.24,,,1.1,10.21,,10.18,3.07,76.82,34.83,,,,42.04,,28.67,1.05,6,9.02,,2.42,,,,,,0.7,1.43,,,3.37,5.23,,1.62,1.24,3.38,4.6,3.68,3.2,19.62,,2.94,,16.63,14.24,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,40.37,,,5,,6.9,,7.2,40.09,5.26,7.41,39.76,0.5,,0.19,0.06,16.66,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4.12,26.41,14.51,,17.07,10.48,2.76,3.1,3.79,0.07,,,4.12,6.39,,6.88,3.01,22.67,20.79,1.61,,,6.07,,18.51,3.83,15.87,7.54,,0.96,,,,,,2.14,1.01,,,4.7,,,,13.66,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.5,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.28,14.44,,,,,3.09,3.81,0.07,,,,6.35,,6.88,3.01,0.0,20.79,1.61,,,6.07,,18.51,3.77,15.61,7.42,,0.94,,,,,,,,,,4.62,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
