Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,8.54,48.64,2,8.4,5.9,40.8,24.6,,11.1,20.19,2.03,21.74,38.68,3.1,,0.05,0.04,52.76,1.44,,,58.62,2.69,0.76,,0.28,1.66,11.76,9.2,13.74,11.82,9.55,0.57,0.58,8.5,0.37,4.23,10.49,1.67,15.95,26.17,,2.09,50.72,,4.81,,,3.04,,4.88,1.8,13.81,16.8,1.04,0.43,,0.83,0.79,,9.9,,1.06,,,8.5,9.16,0.84,0.91,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.46,26.92,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,8.8,20.37,,38.3,,,,,8,6.37,,5.33,13.68,3.75,,0.78,5.4,125.31,1.44,,31.15,7.78,0.93,0.26,,,,33.63,32.91,17.25,21.28,18.26,6.43,7.07,2.97,0.32,40.97,5.27,,27.52,,,11.88,170.02,82.86,20.56,,,48.23,,15.86,10.11,16.78,16.78,,8.04,,,,,19.63,2.89,,,21.28,19.5,14.07,,,11.22,1.44,22.9,794.68,22.38,69.5,,64.25,,3.21,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,58.44,0.7,6.3,12.3,6.8,6.7,,5.8,58.72,3.64,,59.81,5.24,,0.52,0.49,108.63,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.95,28.28,19.42,35.59,21.68,18.72,4.81,4.94,3.54,0.54,13.88,2.99,1.99,31.48,12.95,8.17,6.35,106.35,55.24,10.7,,,13.65,,15.92,4.81,34.27,24.41,2.12,4.66,,0.78,1.59,,33.58,5.01,1.1,,,24.06,44.07,2.51,1.84,23.11,1.18,7.63,64.74,12.05,14.52,,10.37,,3.14,39.65,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,4.53,32.3,,6.9,,13.2,4.1,,5.9,14.48,0.26,1.51,25.44,2.94,,0.24,0.15,76.27,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.26,22.03,12.19,273.78,,,1.68,1.89,4.54,0.63,0.67,2.71,0.26,20.82,20.36,,,69.55,19.03,5.57,,,6.05,,7.68,1.54,26.12,27.94,1.38,1.53,,,,,36.92,2.02,,,,16.55,25.53,1.5,1.08,3.45,1.36,4.09,12.41,6.71,6.29,,4.98,,0.65,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,57.91,,,,38.8,40.9,46.1,16.4,40.47,,,53.2,2.3,,1.42,7.89,18.41,2.04,155.25,99.1,38.89,9.83,0.13,,,,,443.26,42.22,29.72,48.59,2.87,3.31,,0.54,7.83,2.09,,32.13,,,17.91,33.41,92.27,,,,,,,6.55,,,,3.77,,,,,47.94,,,38.35,10.7,47.94,1673.65,,,8.56,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,57.4,,12.2,,,16.9,,10.9,60.03,,,59.24,2.23,,0.14,0.04,71.03,1.18,18.83,519.12,44.07,8.34,0.67,,,,90.27,36.42,,14.47,11.5,2.68,2.82,1.11,0.52,,,,20.62,,15.49,9.88,85.81,96.46,5.51,,,,,17.58,2.2,,19.89,,2.15,,,,,,3.05,0.96,,,61.53,,,2.09,10.54,1.17,,3.96,2,,,,,,221.94,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,41.39,,100.9,,,,,,20.63,,,33.61,,,5.78,,,6.01,,,,,,,,,,,,,,199.73,,,,,,,,,16.47,,,,,,,,,,3.29,,,,,,,,,,,,4.55,4.3,,,,,3.31,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,40.51,,18.8,33.9,6,,,4.2,29.85,2.45,,37.08,3.6,,0.04,0.02,19.44,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.45,13.38,5.82,30.6,11.03,6.16,0.32,0.32,7.47,0.11,1.05,7.37,2.45,9.81,19.56,,1.71,21.8,27.84,3.99,,,1.41,,2.43,3.86,10.13,7.42,0.55,0.15,,,,,13.66,,,,,4.07,12.15,0.82,0.75,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.52,29.91,,,7,13551493187.000002,Food Retail,Retail Trade
ACLS,,36.1,0.9,22.7,,62.7,72,31,34.8,32.03,,8.92,33.26,8.68,,2.25,12.33,109.43,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.49,10.11,19.41,,11.25,2.98,2.67,9.53,0.73,13.75,4.05,,17.27,23.29,,,121.91,44.63,48.8,,,21.54,,23.4,3.81,15.05,15.05,0.31,3.23,,,,,25.01,1.6,1.51,18.33,4.92,20.95,25.05,0.6,1.59,3.82,3.26,19.31,74.1,28.93,28.19,,33.01,,1.7,36.79,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,54.88,31.07,,,,2.6,0.1,,,9.53,,,21.68,6.27,,5.32,6.57,51.09,5.46,,,75.9,,0.18,,,,,,,,,15.82,18.78,,0.64,,,,,,,8.1,0.0,,,,,,,,5.48,,,,19.34,,,,,,,,9.36,8.9,,,,,5.48,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,,44.81,0.3,15.1,11.9,7.8,16.1,6.2,13.6,18.66,2.71,,35.36,7.16,,0.3,1.2,313.74,1.16,,20.04,71.1,0.43,0.17,,0.42,1.63,21.48,18.67,23.24,18.01,15.62,2.96,3.12,4.66,0.51,13.44,4.41,1.63,24.72,14.29,6.41,4.64,325.54,32.58,171.01,,,10.79,,14.2,7.09,28.73,26.41,2.36,3.1,,1.35,0.9,,23.04,6.69,1.11,,,21.81,33.21,2.55,1.56,38.17,1.16,13.46,227.4,27.32,26.23,,19.64,,3.19,34.74,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,9.07,28.8,,,,,,,30.6,10.32,,29.78,21.11,2.64,,0.79,2.73,15.15,1.62,,502.91,127.4,,0.27,,,,,,,,,3.92,4.74,,0.44,,,,502.16,,,28.84,17.12,50.08,,,,,,,5.45,,,,4.79,,,,,,,,,22.61,,,,,16.47,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,9.77,36.42,1.7,9.4,,17.7,14.1,11.4,16.8,20.84,,,28.96,12.34,,0.85,1.32,509.34,1.16,,49.57,33.69,0.82,0.41,,,,35.21,31.11,36.33,20.98,19.6,9.68,11.33,2.84,0.5,31.17,2.82,,31.8,20.72,13.83,11.16,582.46,88.24,58.8,,,24.86,,35.4,15.41,45.76,29.41,1.37,11.33,,0.85,1.06,,36.48,16.44,0.89,,,35.29,51.87,1.61,2.33,206.21,1.16,17.46,275.62,32.26,32.8,,22.15,,2.55,67.1,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,76.53,,5.9,6.7,5.7,1.7,14.6,5.9,75.85,5.77,8.14,77.4,1.64,,0.07,,71.07,0.9,,535.71,52.31,5.24,0.52,,1.65,4.21,35.14,19.68,24.57,32.45,19.77,17.31,17.2,2.85,0.65,69.98,5.71,4.25,39.99,11.75,2.82,9.74,73.81,87.98,3.02,,,32.09,,48.78,1.43,39.48,39.55,6.38,12.15,,3.17,1.26,17.13,17.34,1.74,0.98,,,17.34,,6.03,1.04,1.72,0.9,2.43,,3.76,3.63,,3.67,,,31.87,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,29.42,,,,,,,,13.09,0.36,,22.56,1.65,,0.96,0.16,9.93,2.23,,,36.57,2.76,1.59,,0.26,2,15.09,7.98,11.37,,,4.02,4.53,6.63,0.32,39.85,13.12,2,26.13,21.55,,,7.96,,1.81,,,11.06,,31.03,3.07,29.21,12.83,4.14,3.19,,,,,7.91,,1.49,,,7.14,10.1,,0.51,,2.23,3.51,616.28,10.4,11.57,,9.33,,17.24,26.13,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,22.59,32.28,,30.2,11.6,25.1,26.1,12.4,17.3,19.12,3.17,19.91,26.97,5.28,,0.72,0.29,200.57,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.79,42.23,22.9,35.56,22.76,19.01,10.03,10.41,2.37,0.72,29.28,3.08,1.85,38.56,18.4,15.55,,158.32,59.84,9.13,,,20.45,,25.76,2.82,46.86,32.99,2.7,9.59,,1.66,1.48,,32.69,,1.42,,,23.45,29.21,2.14,1.62,,1.13,4.37,59.43,5.61,6,,5.53,,2.51,47.3,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,31.77,2.6,9.4,7.7,25.1,24.8,,15,11.81,4.28,15.86,23.51,3.26,,0.04,0.06,58.18,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.26,10.02,7.82,12.43,11.97,8.79,0.44,0.44,9.98,0.42,3.56,11.36,3.44,11.1,22.3,,,78.07,7.44,4.48,,,2.93,,3.39,1.26,11.64,10.64,0.58,0.34,,,,,9.71,0.93,0.84,,,6.49,8.38,0.48,1.69,1.83,0.88,4.77,18.59,10.96,10.87,,5.18,,16.67,12.41,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,32.03,0.1,22.6,,89.8,,,6.1,15.88,,,26.43,1.89,,0.25,0.36,22.82,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.11,4.99,10.41,6.78,4.2,0.25,0.25,10.98,0.22,2.37,17.56,,7.81,,22.64,,40.41,6.77,2.43,,,1.04,,3.06,0.99,14,7.97,,0.13,,,,,5.99,,,,,3.44,8.12,,0.79,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.7,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,62.94,1.2,,13.8,15.3,15.1,13,9.9,55.28,3.65,,62.81,2.58,,0.06,0.79,258.14,1.01,,2.97,62.22,0.64,0.82,,0.59,2.09,20.7,18.69,30.14,20.27,17.28,5.35,5.64,4.83,0.08,18.72,3.41,2.15,25.75,14.63,8.2,5.15,265.05,45.44,13.74,,,19.54,,25.85,23.17,28.34,28.12,2.32,5.5,,1.26,1.54,,29.56,12.39,1.16,,,25.56,45.15,2.35,2.53,122.92,1.01,6.8,497.94,59.7,91.62,,7.52,,3.12,39.84,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,22.97,34.18,0.9,25.4,,21.7,23.3,,14.2,17.85,,,26.63,4.52,,0.49,0.76,225.66,0.69,,89.81,32.86,1.93,1.21,,,,41.72,37.23,50.64,38.99,35.34,8.34,8.94,2.4,0.22,17.66,2.05,,45.94,22.96,11.13,11.1,256.28,90.77,1210,,,17.66,,21.44,22.5,48.86,28.43,0.52,8.62,,,,,48.97,,0.83,,,45.05,142.15,1.14,2.42,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.76,205.2,,,6,45606470933.0,Packaged Software,Technology Services
ADT,16.09,30.04,,3.7,,,,,,10.75,2.6,12.37,21.51,0.47,,0.03,0.01,6.87,0.75,99.17,116.01,32.51,3.42,2.03,,0.32,2.6,18.44,6.67,13.79,,5.23,2.9,2.67,5.42,0.24,20.86,15.09,3.15,10.41,12.46,31.03,3.2,6.69,81.58,2.1,,,13.82,,22.19,1.64,9.28,13.82,,1.36,,,,,6.82,,,,,3.6,5.12,,0.55,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.94,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,25.48,44.69,,9.9,,22.2,30.1,,10.6,25.61,,32.12,38.01,6.41,,0.54,0.51,117.73,1.35,,11.08,38.32,1.34,0.21,,,,23.01,20.1,18.43,19.5,17.11,1.98,2.07,4.35,0.72,11.22,5.73,,26.49,23.74,12.15,11.93,108.53,32.14,8.42,,,6.04,,8.83,2.66,29.21,24.78,1.33,1.82,,0.93,0.46,,15.78,,1.18,,,14.54,16.77,1.2,1.24,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.41,51.4,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,66.66,,6.5,8,7.3,6.3,10.2,6.9,58.67,4.49,3.65,65.64,0.87,,0.01,,80.19,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.25,20.53,11.48,,20.82,11.65,5.01,5.48,4.87,0.27,,,3.37,18.42,0.8,7.48,4.38,81.13,50.31,2.97,,,16.28,,25.8,1.85,18.43,19.2,3.49,2.93,,1.29,,,,1.26,1.15,,,8.49,,2.74,,1.92,0.45,2.88,5.92,5.36,10.43,,3.89,,,20.4,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,46.1,,99.7,,,,,46.7,29.78,,,39.82,17.09,,4.68,7.93,15.01,9.31,357.33,69.43,54.67,0.54,0.06,,,,37.94,33.42,379.74,,,,5.77,2.64,0.87,1.52,0.23,,,,,24.21,24.27,49.15,,,,50.07,,15.22,3.9,13.4,12.51,,6.67,,,,,484.25,1.47,2.69,13.28,5.34,258.75,22.43,,4.77,3.9,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,36.14,0.9,13,,,,,6.1,24.56,0.41,1.27,31.55,3.59,,3.21,0.97,97.66,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.41,36.66,22.35,34.58,,12.08,2.65,2.56,2.73,0.46,7.41,3.03,0.41,64.64,22.18,,,86.79,35.21,3.81,,,6,,5.38,3.16,40.78,24.77,1.85,2.46,,1.16,1.98,,32.94,2.38,0.86,,12.22,21.63,39.9,1.27,1.48,5.14,4.22,3.75,15.66,5.02,7.97,,7.79,,,33.86,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,43.74,51.19,,20.5,20.8,11.4,7.9,4,3.1,34.41,9.28,47.01,45.38,2.94,,0.52,0.47,73.17,1.51,106.42,52.57,0.4,0.72,0.1,,0.67,2.18,38.3,15.11,29.88,13.27,8.21,4.85,5.55,2.61,0.68,18.06,2.91,2.18,22.83,19.45,11.62,5.97,55.54,36.6,20.97,,,8.56,,29.57,1.85,77.02,30.6,1.2,5.1,,,,,35.29,1.69,1.18,,,12.49,37.12,1.58,1.8,2.34,0.76,2.16,5.78,4.54,3.17,,4.24,,1.92,50.12,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,26.13,41.26,,10.5,45.5,,,66.4,5.8,24.83,2.11,,36.77,4.16,,0.39,0.23,19.78,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.42,12.37,7.82,12.82,10.25,7.04,0.92,0.93,8.08,0.49,7.25,9.94,2.57,11.07,0.74,11.53,3.69,17.78,38.98,418.66,,,4.12,,7.48,2.22,17.82,13.01,,0.72,,,,,10.01,1.23,0.9,,,7.1,17.62,,1.3,2.62,0.81,6.29,17.29,14.86,12.87,,10.26,,12.89,18.31,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,8.15,64.18,,5.1,5.9,3.4,0.9,1.3,6.7,50.7,4.73,14.4,60.82,0.92,,0.04,0.01,98.06,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.57,22.87,12.96,,18.8,11.86,4.63,5.02,4.37,0.26,,,3.62,17.48,1.5,13.39,4.72,93.44,60.67,2.21,,,13.49,,20.7,2,19.65,19.55,3.55,2.62,,,,,,1.32,1.16,,,8.56,,3.77,12.75,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.13,,,10,41234689544.0,Electric Utilities,Utilities
AER,46.04,30.09,,6.4,,,5.5,,,13.16,0.3,19.92,22.34,0.75,,0.89,0.03,86.24,3.42,5.35,58.48,3.06,9.64,2.69,,,0.3,27.71,12.99,,15.95,9.39,7.73,7.93,3.61,0.24,,,1.15,10.01,,9.73,2.97,76.44,34.83,,,,42.04,,28.67,0.99,5.7,8.84,,2.34,,,,,,0.66,1.34,,,3.29,5.1,,1.53,1.16,3.38,4.6,3.68,3.2,19.62,,2.94,,17.22,13.39,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,34.75,,,5,,6.9,,7.2,20.44,5.36,7.27,30.21,0.51,,0.19,0.06,16.29,0.97,26.58,87.18,46.9,10.74,9.24,,0.33,4.2,26.61,14.8,,19.88,11.96,3.05,3.11,3.76,0.07,,,4.2,6.3,,6.88,3.01,22.68,20.79,1.61,,,6.07,,18.51,3.74,22.63,7.99,,0.93,,,,,,2.1,0.98,,,4.57,,,,13.35,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.51,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.61,14.8,,,,,3.11,3.76,0.07,,,,8.98,,6.88,3.01,0.0,20.79,1.61,,,6.07,,18.51,3.94,23.79,8.4,,0.98,,,,,,,,,,4.83,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,71.06,33.76,,,,,,5.8,30.4,21.24,,,28.62,1.38,,14.67,0.32,24.55,56.68,,15.45,40.55,,2.44,,,,,,44.14,21.35,24.09,4.48,5.84,,0.29,13.24,3.68,,,,33.19,27.21,40.81,59.46,,,,,,,2.89,,,,3.55,,,,,27.18,,,,5.57,17.79,,,,3.65,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,10.19,40.2,1.2,12.1,,32.7,10.6,54.7,37.5,19.09,,,33.06,2.29,,0.62,0.23,16.88,1.28,1.55,144.86,62,2.26,0.7,,,,10.63,7.89,11.11,13.17,10.07,3.85,3.12,9.41,0.5,28.12,11.42,,13.54,25.84,37.44,6.93,19.98,61.88,2.28,,,16.04,,27.76,1.98,15.82,18.05,0.43,2.6,,,,,9.22,,,,,6.9,14.46,0.72,0.91,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,5.44,27.58,,9.1,,,,,8,13.73,0.39,39.13,21.6,1.34,,1.88,0.82,4.82,3.05,49.42,37.39,6.56,4.11,0.19,,,0.39,,27.03,,,,3.15,2.99,,0.69,,,0.39,,18.45,,5.53,5.78,8.95,,,,,,,1.06,,,,2.79,,,,,,,0.71,,,20.51,,,4.08,1.06,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
