Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,13.3,53.76,,50.3,,28.2,37.8,,8.08,24,63.09,,22.4,56.75,2.69,0.03,0.02,242.2,1.25,45.36,16.38,4.15,6.36,1.58,,,,13.25,12.11,,12.53,9.9,0.58,0.63,7.55,0.32,,,,8.91,29.9,,8.9,254.94,17.75,4.56,,2.51,,6.31,1.45,12.43,8.37,0.26,0.31,,0.24,,,,,1.06,,,44.45,,0.33,0.56,,0.45,4.25,19.44,10.28,12.31,,8.62,,,13.24,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,20.82,68.44,2,8.4,5.9,40.8,24.6,,23.18,11.1,84.34,1.97,33.43,73.83,3.12,0.05,0.04,56.22,1.44,,,58.62,2.69,0.76,,0.28,1.61,11.95,9.36,13.96,12.02,9.71,0.58,0.59,8.37,0.37,4.23,9.84,1.62,15.22,26.03,,2.09,50.84,,4.81,,3.04,,4.88,1.91,14.72,17.9,1.11,0.44,,0.88,0.85,,10.57,,1.13,,,9.04,9.77,0.9,0.97,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.42,28.68,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,6.08,36.92,,38.3,,,,,322.31,8,44.96,,,39.72,3.19,0.71,4.95,116.6,1.41,,29.97,7.3,1.12,0.28,,,,33.16,32.3,14.92,20.82,16.83,5.93,6.22,3.02,0.3,41.38,5.89,,28.25,,,10.6,165.46,82.59,20.75,,46.11,,15.21,9.24,15.86,15.86,,7.21,,,,,17.49,2.69,,,18.78,17.44,13.12,,,10.24,1.41,21.22,720.92,19.41,63.33,,55.65,,3.87,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,0.87,64.06,0.7,6.3,12.3,6.8,6.7,,,5.8,67.53,3.57,,66.6,5.29,0.52,0.49,112.76,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.91,28.69,19.7,36.08,21.98,18.97,4.88,5.01,3.49,0.54,13.88,2.88,1.95,24.2,12.91,8.41,6.41,106.59,55.24,10.7,,13.65,,15.92,4.99,35.57,25.34,2.2,4.82,,0.8,1.65,,34.81,5.2,1.14,,,24.97,45.78,2.6,1.91,23.99,1.18,7.63,64.74,12.05,14.52,,10.37,,3.1,41.15,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,18.09,58.31,,6.9,,13.2,4.1,,3.27,5.9,62.84,0.22,10.41,61.33,3.18,0.24,0.15,90.47,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.48,13.06,307.75,,,1.89,2.06,4.26,0.63,0.67,0.37,0.22,26.05,20.03,,,70.49,19.03,5.57,,6.05,,7.68,1.83,30.06,30.13,1.49,1.81,,,,,271.68,2.34,,,,19.63,30.34,1.7,1.28,4.09,1.36,4.09,12.41,6.71,6.29,,4.98,,0.58,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,49.7,,,,38.8,40.9,46.1,223.57,16.4,64.91,,,53.43,1.94,1.48,8.69,16.32,2.16,197.37,87.05,38.64,1.68,0.11,,,,94.64,63,26.84,21.78,33.7,2.28,2.42,1.06,0.57,9.04,2.97,,31.32,,,16.93,32.6,91.73,,,3.43,,2.56,5.23,90.67,90.67,4.07,3.07,,,,,33.65,5.16,,26.32,8.16,33.65,138.28,,,6.61,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,70.89,,12.2,,,16.9,,,10.9,79.59,,,75.16,2.37,0.14,0.04,80.85,1.18,18.83,519.12,44.07,8.34,0.67,,,,96.84,39.06,,15.47,12.32,2.88,3.02,1.03,0.52,,,,22.9,,15.72,10.23,86.12,96.46,5.51,,,,17.58,2.51,,22.65,,2.37,,,,,,3.47,1.09,,,68.62,,,2.38,12,1.17,,3.96,2,,,,,,252.66,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,40.9,,100.9,,,,,,,33.78,,,38.43,,4.31,,,4.49,,,,,,,,,,,,,,317.63,,,,,,,,,16.47,,,,,,,,,3.58,,,,,,,,,,,,5.62,5.28,,,,,3.58,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,48.04,,18.8,33.9,6,,,132.17,4.2,33.24,2.37,,44.25,3.6,0.04,0.02,20.12,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.37,13.47,5.85,30.8,12.16,6.21,0.32,0.32,7.42,0.11,1.05,7.13,2.37,8.48,19.41,,1.71,21.82,27.84,3.99,,1.41,,2.43,4,10.48,7.68,0.57,0.15,,,,,14.38,,,,,4.29,12.79,0.85,0.78,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.45,30.95,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,80.54,72.16,2.6,5.9,,7,21.8,,142.28,6.8,77.3,,31.12,74.12,2.91,0.15,0.15,49.67,1.32,,22.1,60.56,2.39,0.84,,,,19.35,13.81,24.29,,15.69,3.81,3.93,5.17,0.37,16.16,4.75,,32.3,13.49,23.91,6.24,32.59,50.71,3.86,,12.01,,19.46,4.21,29.22,26.56,2.21,3.49,,1.23,1.72,,21.65,,1.37,,,18.52,23.86,2.54,1.56,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.99,53.99,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,43.1,0.9,22.7,,62.7,72,31,57.41,34.8,41.36,,9.16,42.89,8.83,2.25,12.33,109.48,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.82,10.29,19.97,,13.34,2.97,2.75,9.24,0.73,13.75,4.28,,18.06,23.21,,,120.72,44.63,48.8,,21.54,,23.4,3.82,15.08,15.08,0.31,3.27,,,,,23.64,1.6,1.51,18.34,4.93,20.95,25.07,0.6,1.59,3.82,3.26,19.31,74.1,28.93,28.19,,33.01,,1.66,36.86,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,73.61,59.11,,,,2.6,0.1,,,,47.99,,,57.56,8.93,5.85,6.96,67.48,6.01,,,69.04,,0.15,,,,,,,,,28.34,22.68,,0.66,,,,,,,8.1,0.0,,,,,,,7.63,,,,24.26,,,,,,,,13.42,12.78,,,,,7.43,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.59,63.49,4.6,,,0.1,22.9,46.8,,7.7,59.71,0.85,1.31,63.49,2.33,0.26,0.55,99.53,1.13,,55.01,59.44,3.29,1.31,,0.21,0.85,19.99,16.1,21.54,13.58,12.06,1.89,0.93,5,0.19,4.4,5.22,0.88,20.01,8.2,13.58,7.45,97.6,6.58,4.87,,1.61,,5.59,5.88,53.51,24.79,8.85,0.87,,,,,19.62,,1.87,,,16.81,25.61,,1.86,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.54,155.52,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,0.85,67.35,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,73.71,2.53,,70.65,7.37,0.3,1.2,340.21,1.16,,20.04,71.1,0.43,0.17,,0.42,1.52,22.45,19.51,24.27,18.81,16.31,3.09,3.27,4.45,0.51,13.44,4.07,1.52,26.63,14.13,6.33,4.65,326.27,32.58,171.01,,10.79,,14.2,7.68,31.15,28.64,2.56,3.37,,1.46,0.98,,25,7.26,1.2,,,23.68,35.98,2.77,1.69,41.39,1.16,13.46,227.4,27.32,26.23,,19.64,,3.02,37.68,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,5.91,51.64,,,,,,,,30.6,42.06,,,49.97,3.22,0.66,2.48,18.27,1.49,,469.19,121.47,,0.24,,,,,,,,,4.7,5.35,,0.45,,,,477.97,,,28.84,17.31,50.64,,,,,,6.69,,,,5.51,,,,,,,,,49.38,527.14,,,,26.1,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,61.63,1.7,9.4,,17.7,14.1,11.4,,16.8,68.24,,,64.83,12.94,0.85,1.32,569.63,1.16,,49.57,33.69,0.82,0.41,,,,37.54,33.17,38.72,22.36,20.89,10.31,12.08,2.66,0.5,31.17,2.52,,27.68,20.57,13.83,11.16,587.14,88.24,58.8,,24.86,,35.4,17.23,51.18,32.89,1.54,12.72,,0.96,1.19,,40.81,18.38,0.99,,,39.45,58.05,1.81,2.61,230.62,1.16,17.46,275.62,32.26,32.8,,22.15,,2.4,75.05,,,10,241068062221.0,Packaged Software,Technology Services
ADC,11.49,66.72,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,57.25,5.6,25.7,63.21,1.68,0.07,,72.86,0.9,,535.71,52.31,5.24,0.52,,1.65,4.09,35.81,20.05,25.04,33.97,20.29,17.66,17.52,2.79,0.65,69.98,5.56,4.13,40.68,11.62,3.51,9.9,73.94,87.98,3.02,,32.09,,48.78,1.47,40.48,40.55,6.54,12.47,,3.25,1.29,17.6,17.81,1.78,1,,,17.81,,6.18,1.07,1.77,0.9,2.43,,3.76,3.63,,3.67,,,32.67,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,15.92,65.16,,,,,,,13.28,,82.87,0.29,2.12,71.61,1.91,1.29,0.17,12.42,3,,,33.87,2.68,1.52,,0.19,1.63,15.95,8.78,13.04,,,4.46,4.97,6.27,0.34,38.16,10.13,1.63,9.09,16.71,,,8.99,,2.01,,12.87,,32.86,3.76,31.05,12.08,3.9,3.92,,,,,10.21,,1.85,,,9.26,13.3,,0.63,,3,4.2,606.5,11.04,13.34,,10.28,,13.1,32.68,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,24.56,55.73,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,61.91,2.78,18.55,58.77,5.73,0.79,0.31,230.89,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.57,55.24,27.77,40.15,28.84,22.51,11.17,12.21,1.81,0.72,30.39,2.57,1.62,30.51,17.55,12.29,,154.3,57.85,7.22,,17.07,,23.16,3.26,69.34,52.44,4.3,11.9,,2.64,1.77,,39.13,,1.74,,,28.92,36.5,3.54,1.89,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.73,54.2,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,54.61,2.6,9.4,7.7,25.1,24.8,,89.18,15,72.31,4.2,19.19,61.8,3.28,0.04,0.06,60.84,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.2,10.28,8.02,12.74,12.27,9.01,0.45,0.45,9.73,0.42,3.56,10.86,3.28,11.3,22.23,,,78.41,7.44,4.48,,2.93,,3.39,1.31,12.17,11.13,0.61,0.36,,,,,10.22,0.97,0.88,,,6.72,8.77,0.5,1.77,1.92,0.88,4.77,18.59,10.96,10.87,,5.18,,16.21,12.97,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,48.88,0.1,22.6,,89.8,,,,6.1,69.65,,,55.61,1.82,0.24,0.35,22.53,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.83,5.38,11.78,8.85,4.85,0.25,0.24,9.23,0.21,2.05,15.53,,8.06,,22.64,,39.38,6.28,2.09,,0.5,,2.67,1.02,30.45,8.44,,0.14,,,,,6.8,,,,,3.59,8.89,,0.7,,0.87,0.79,24,5.88,3.46,,7.03,,13.24,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,0.34,72.67,1.2,,13.8,15.3,15.1,13,20.5,9.9,75.41,3.48,1.62,75.18,2.63,0.06,0.79,273.36,1.01,,2.97,62.22,0.64,0.82,,0.59,1.99,21.43,19.35,31.16,20.95,19.06,5.53,5.84,4.67,0.08,18.72,3.22,2.04,27.25,14.56,8.78,5.55,266.09,45.44,13.74,,19.54,,25.85,24.54,30.01,29.78,2.46,5.82,,1.34,1.63,,31.29,13.12,1.22,,,27.04,47.62,2.48,2.65,130.17,1.01,6.8,497.94,59.7,91.62,,7.53,,2.99,42.19,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,19.81,48.98,,3.7,,,,,,,44.88,2.42,6.61,48.45,0.49,0.03,0.01,7.36,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.42,15.45,6.37,14.18,,5.72,2.94,2.96,6.47,0.24,20.86,15.15,3,10.82,11.55,30.81,3.13,6.67,81.58,2.1,,13.82,,22.19,1.76,9.95,14.93,,1.42,,,,,6.81,,,,,3.88,5.51,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.29,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,37.37,60.08,,9.9,,22.2,30.1,,18.33,10.6,44.81,,32.93,57.29,9.25,1.17,3.5,131.08,2,,10.69,36.33,0.43,0.05,,,,22.08,19.4,22.86,18.58,16.86,1.98,2.03,4.53,0.83,8.9,4.18,,24.95,23.61,12.15,11.93,109.11,32.34,9,,6.18,,9.03,2.57,31.06,26.06,1.39,1.93,,0.98,0.63,,21.52,4.03,1.27,,23.7,19.54,23.45,1.28,1.26,14,2,6.73,148.57,11.63,9.3,,9.04,,0.98,55.08,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,64.74,,6.5,8,7.3,6.3,10.2,5.28,6.9,56.99,4.41,9.85,62.05,0.87,0.01,,82.28,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.19,19.97,11.2,,20.79,11.63,5,5.53,5.01,0.27,,,3.28,17.79,0.79,7.52,3.32,80.72,50.31,3.09,,16.28,,26.85,1.9,18.62,19.41,3.53,3.03,,1.3,,,,1.3,1.17,,,8.72,,2.84,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.94,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,,50.39,0.9,13,,,,,,6.1,46.52,0.38,8.83,50.44,3.67,3.21,0.97,107.04,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.38,38.43,23.43,36.24,,12.08,2.78,2.69,2.6,0.46,7.41,2.77,0.38,32.03,22.06,15.38,,86.24,35.21,3.81,,6,,5.38,3.46,44.6,27.1,2.02,2.66,,1.27,2.17,,36.02,2.6,0.94,,13.4,23.65,43.7,1.39,1.62,5.63,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.04,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,51.9,64.62,,20.5,20.8,11.4,7.9,4,4.55,3.1,61.27,8.21,55.06,64.54,3.07,0.52,0.47,82.09,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.93,33.41,14.95,31.34,14.16,8.98,5.1,5.71,2.99,0.68,18.06,3.21,1.93,22.04,19.34,18.44,7.56,56.56,36.6,20.97,,8.56,,29.57,2.02,66.74,30.07,1.18,5.57,,,,,30.83,1.84,1.28,,,13.65,40.52,1.72,1.96,2.55,0.76,2.16,5.78,4.54,3.17,,4.24,,1.81,54.73,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,34.64,45.82,,10.5,45.5,,,66.4,90.5,5.8,32.24,2,,41.9,4.26,0.39,0.23,20.78,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.29,13.22,8.37,13.65,10.81,7.45,0.97,0.99,7.56,0.49,7.25,9.46,2.41,11.34,0.42,11.23,3.71,17.82,38.98,418.66,,4.12,,7.48,2.33,18.72,13.67,,0.75,,,,,10.47,1.29,0.94,,,7.41,18.51,,1.36,2.76,0.81,6.29,17.29,14.86,12.87,,10.26,,11.87,19.24,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.9,64.67,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,77.01,4.64,13.95,67.43,0.91,0.04,0.01,99.75,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.5,22.47,12.74,,18.47,11.65,4.55,4.94,4.45,0.26,,,3.5,17.74,1.38,13.47,4.75,93.39,60.67,2.21,,13.49,,20.7,2.03,19.99,19.89,3.62,2.68,,,,,,1.34,1.17,,,8.68,,3.84,12.97,2.03,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.5,,,10,41234689544.0,Electric Utilities,Utilities
AER,53.74,60.52,,6.4,,,5.5,,3.17,,72.08,0.53,21.65,65.08,0.77,0.89,0.03,96.54,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.19,13.21,,15.95,9.39,7.73,8.08,3.55,0.24,,,1.05,8.58,,10.18,3.07,77.41,34.83,,,42.04,,28.67,1.11,6.31,9.5,,2.53,,,,,,0.74,1.5,,,3.61,5.66,,1.71,1.3,3.38,4.6,3.68,3.2,19.62,,2.94,,16.1,14.99,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,47.22,,,5,,6.9,,,7.2,39.53,5,15.72,46.43,0.51,0.19,0.06,17.26,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.92,26.69,14.66,,17.24,10.59,2.79,3.14,3.75,0.07,,,3.92,9,,7.08,3.65,22.8,20.79,1.61,,6.07,,18.51,3.97,16.44,7.81,,0.98,,,,,,2.22,1.04,,,4.89,,,,14.15,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.68,14.65,,,,,3.13,3.75,0.07,,,,6.72,,7.08,3.65,0.0,20.79,1.61,,6.07,,18.51,3.96,16.38,7.78,,0.99,,,,,,,,,,4.85,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,55.31,,14.3,,129.9,,,49.89,64.1,58.02,4.06,8.85,57.65,2.26,0.44,0.21,21.01,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.06,14.64,10.51,,,8.23,2.3,3.43,6.83,0.54,,,4.34,15.99,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.15,16.5,16.4,,2.42,,,,,,1.39,,,,7.58,,,,2.63,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,40.16,80.52,,,,,,5.8,,30.4,92.01,,,87.05,1.57,14.67,0.32,41.66,56.68,,15.45,40.55,,2.44,,,,,,51.59,24.75,27.93,5.12,6.78,,0.29,12.52,2.15,,,,32.97,27.27,41.01,59.46,,,,,,4.9,,,,6.22,,,,,47.47,,,,9.06,31.1,,,,5.89,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
