Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,27.33,44.83,1.5,7.9,7.7,13.5,33.2,24.7,10.5,62.35,1.04,12.14,48.46,6.51,0.85,0.65,134.9,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.68,28.4,24.03,26.17,26.06,22.71,6.22,6.11,3.52,0.57,23.33,3.91,0.7,25.84,15.93,4.95,102.1,135.96,50.63,14.64,,18.84,,19.54,6.33,31.89,25.36,2.11,6.03,,0.81,1.61,,25.85,4.92,1.19,,,20.96,31.59,1.92,2.03,21.45,1.64,11.49,63.42,15.6,20.99,,14.11,,2.81,44.38,,,10,33913792728.0,Medical Specialties,Health Technology
AA,15.72,37.67,1.4,10.2,,,,,5.9,14.63,1.05,35.06,27.87,1.05,0.45,0.53,37.49,1.61,83.25,57.67,25.57,134.11,0.64,,,1.07,,416.93,,21.37,7.72,0.77,0.76,,0.28,,,1.07,306.27,,63.4,3.09,39.53,6.37,,,,,,1.69,,,,0.64,,,,,,,,,,207.13,,,1.69,1.77,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,30.31,,10.4,,,,,27,33.39,,3.44,29.29,0.66,0.33,0.21,11.28,0.58,20.92,21.48,13.98,14.34,,,,,14.02,14.02,,11.88,6.91,0.71,0.74,7.13,,,,,5.22,,46,4,18.55,21.59,1.73,,0.94,,6.83,,18.8,6.14,,0.15,,,,,,,0.32,,,2.83,,,,,0.48,0.76,7.26,6.75,,,3.98,,39.36,8.17,,,8,8696254174.0,Airlines,Transportation
AAON,17.24,62.07,,26.3,8.1,29.5,31.8,,29.5,88.87,0.61,5.85,73.41,26.96,0.07,0.49,80.62,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.4,28.76,23.65,52.2,,,,5.7,3.48,0.82,10.92,1.92,0.4,,20.63,,,77.41,35.56,58.55,,15.44,,19.77,8.44,37.55,37.55,1.5,5.78,,2.07,4.6,,53.04,4.18,1.16,,29.53,27.37,40.39,1.62,5.73,10.47,1.57,19.39,38.08,29.18,25.9,,21.96,,0.83,77.22,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,7.7,39.85,3.6,,26,,,,8.9,45.95,33.14,22.9,40.84,1.3,0.09,0.11,64.28,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.56,72.95,17.97,15.62,19.55,10.71,0.65,0.65,1.37,0.21,4.18,12.3,1.56,17.48,6.04,116.65,1.3,163.69,39.77,1.15,,0.14,,0.85,1.49,93.16,93.16,,0.34,,,,,8.13,4,0.3,,,5.7,12.65,,0.56,3.87,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.43,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,2.68,73.56,2.9,1.3,5.7,20.9,23.2,14.6,15.7,71.51,0.62,,74,9.83,0.54,0.64,214.29,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.45,27.69,25.29,32.61,25.71,23.83,8.03,8.71,3.61,0.22,26.71,3.1,0.47,29.15,20.31,10.5,5,178.63,45.59,59.12,,26.31,,30.98,44.3,33.33,33.33,1.97,8.77,,1.38,1.56,,32.84,8.1,2.17,,,30.28,35.48,1.87,2.5,44.27,0.99,29.34,275.4,56.47,150.79,,34.62,,3.15,48.53,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,16.5,52.9,,,9.7,8.1,22.2,18.4,8.5,60.34,7.51,1.73,55.05,0.64,0.98,0.06,21.79,2.06,,143.65,6.4,6.71,1.43,,1.49,6.1,21.73,11.53,24.08,,,,6.62,4.6,0.4,27.51,9.21,6.15,,8.03,,2.19,29.23,62.64,1.88,,15.46,,27.6,1.11,24.48,24.48,10.64,3.75,,2.12,1.18,9.6,13.63,1.11,0.48,,,8.69,16.92,,0.98,1.12,2.06,2.29,612.23,4.67,5.68,,4.28,,3.94,27.21,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABCL,,21.78,,8.7,,,,,,4.07,,,13.37,2.05,6.66,9.48,3.02,7.76,,,342.96,,0.07,,,,,,,,,8.29,7.37,,0.77,,,,,,,,1.2,,,,,,,0.78,,,,24.35,,,,,,,,2.44,1.84,,,,,0.92,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,31.88,,2.2,20.8,5.4,3.2,9.8,11,30,11.55,,30.03,3.4,0.4,3.65,2.08,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.26,9.06,6.69,8.28,8.12,6.18,1.95,2.1,11.04,0.65,25.4,11.38,7.26,11.99,14.89,6.1,6.19,2.98,50.66,6.83,,18.25,,23.83,2.05,12.24,11.71,2.39,2.24,,,,,8.84,1.59,0.4,,,6.86,9.96,1.7,0.67,4.84,0.7,10.77,64.69,18.64,17.03,,17.22,,6.57,10.91,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,8.72,51.13,,50.3,,28.2,37.8,,24,48.59,,8.1,49.62,2.69,0.01,0.01,233.12,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.27,9.57,99.66,10.84,9.99,0.56,0.63,9.74,0.33,0.64,2.09,,7.89,31.31,,9.41,251.46,18.22,5.43,,3.68,,6.86,1.41,8.5,7.41,0.23,0.31,,0.24,4.22,,48.7,,1.07,,,15.07,126.49,0.3,0.51,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.81,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,11.22,64.53,2,8.4,5.9,40.8,24.6,,11.1,61.97,2.15,2.84,63.76,3.05,0.05,0.04,50.7,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.13,8.71,13.01,11.81,9.26,0.55,0.55,8.98,0.37,4.23,10.91,1.78,15.48,26.67,,2.11,50.48,,4.81,,3.04,,4.88,1.73,13.27,16.15,1,0.4,,0.87,0.83,,9.52,,1.02,,,8.15,8.79,0.81,0.88,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.66,26.01,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABT,,47.36,0.7,6.3,12.3,6.8,21.3,,5.8,47.13,3.81,,48.28,5,0.47,0.46,103.99,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.04,26.36,18.15,38.36,20.39,17.66,4.51,4.68,3.79,0.54,12.21,2.72,2.12,22.37,14.8,8.1,5.7,107.28,55.1,10.17,,13.96,,15.76,4.66,32.4,23.69,2.06,4.51,,0.87,1.91,,36.92,5.17,1.09,,,25.44,41.51,2.07,1.74,25.36,1.11,7.71,67.68,12.14,14.89,,10.32,,3.26,38.63,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,21.04,48.81,,6.9,,13.2,4.1,,5.9,48.61,0.24,8,47.51,3.18,0.41,0.29,84.51,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.24,22.39,12.39,45.05,,,1.71,1.92,4.47,0.65,4.27,2.45,0.24,24.83,22.87,,,67.97,18.95,6.11,,6.05,,7.6,1.73,28.94,30.96,1.53,1.75,,,,,40.91,2.24,,,,13.12,18.62,1.56,1.14,3.65,1.36,4.04,12.16,6.5,6.18,,4.91,,2.65,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,40.65,,,,38.8,40.9,46.1,16.4,38.63,,,41.21,1.31,1.42,7.89,14.87,2.04,155.25,99.1,38.89,9.83,0.13,,,,,337.12,32.11,22.61,36.95,2.18,2.51,,0.54,7.83,2.59,,30.96,,,18.65,32.56,92.27,,,,,,5.29,,,,3.02,,,,,38.72,,,30.98,8.65,38.72,1351.82,,,6.92,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,50.05,,12.2,,,16.9,,10.9,57.59,,,52.48,2.16,0.16,0.04,68.29,1.27,18.65,504.43,43.97,9.27,0.69,,,,106.83,38.47,,13.84,11,2.57,2.76,0.94,0.52,,,,19.05,1.04,10.26,11.3,85.98,96.44,5.93,,,,17.7,2.18,,19.08,,2.09,,,,,,3.16,0.91,,,63,,,2.07,11.75,1.25,,3.32,1.65,,,3.15,,,234.56,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,33.24,,100.9,,,,,,19.83,,,29.62,,5.78,,,6.01,,,,,,,,,,,,,,123.62,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,3.56,3.36,,,,,2.59,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,36,,18.8,33.9,6,,,4.2,27.97,2.39,,32.47,3.57,0.03,0.01,19.93,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.41,12.28,5.65,40.69,11.05,6.05,0.32,0.32,8.14,0.11,0.79,5.46,2.41,8.22,21.88,8,1.59,21.88,27.82,4.29,,1.64,,2.67,4.18,8.94,7.32,0.54,0.15,,,,,18.47,,,,,4.36,14.07,0.62,0.82,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.71,34.47,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,63.68,56.85,2.6,5.9,,7,21.8,,6.8,64.94,,26.14,58.86,2.54,0.19,0.17,36.02,1.37,,22.6,71.62,2.69,0.84,,,,17.82,11.92,22.79,,12.01,2.99,3.16,5.61,0.38,13.85,5.39,,20.61,15.14,,,31.52,50.52,3.24,,9.88,,17.2,3.04,26.68,20.82,1.74,2.65,,1.06,1.64,,19.03,,1.04,,,15.49,20.8,1.87,1.13,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.29,40.14,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,74.31,0.9,22.7,,62.7,72,31,34.8,79.33,,,77.44,9.52,1.92,11.83,140.65,4,174.18,32.12,62.57,0.15,0.05,,,,14.1,13.46,28.31,,11.25,2.98,3.62,7.09,0.69,12.8,3.16,,,22.26,6.4,,117.23,44.58,50.74,,22.16,,24,5.09,18.58,18.58,0.38,4.12,,,,,32.17,2.05,1.98,36.63,6.54,28.26,34.06,0.74,2.15,5.08,2.87,20.88,79.89,31.17,31.17,,36.43,,1.23,50.78,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,49.78,51.32,,,,2.6,0.1,,,50.18,,7.8,52.61,6.1,5.32,6.57,53.81,5.46,,,75.9,,0.18,,,,,,,,,15.31,18.17,,0.64,,,,,,,9.52,0.0,,,,,,,5.77,,,,20.37,,,,,,,,9.86,9.37,,,,,5.77,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,3.4,50.74,4.6,,,0.1,22.9,46.8,7.7,66.49,0.9,,56.78,2.15,0.19,0.44,88.45,1.06,,54.74,60.22,4.7,1.23,,0.15,0.9,33.91,23.57,19.69,12.69,11.05,1.74,0.88,2.95,0.19,4.48,5.72,0.99,17.53,7.03,14.85,8.1,94.75,6.56,4.98,,,,5.49,5.47,,23.31,8.33,0.79,,,,,17.8,,1.84,,,15.27,64.33,,1.73,,1.06,,45.39,7.23,,,9.55,,4.48,140.52,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,38.47,0.3,15.1,11.9,7.8,16.1,6.2,13.6,41.5,2.86,,39.92,7.15,0.32,1.62,285.35,1.26,,20.38,70.2,0.29,0.12,,0.4,1.75,18.96,16.46,20.17,15.68,13.32,2.55,2.75,5.27,0.53,13.62,4.9,1.81,21.83,15.47,7.59,5.7,340.63,32.58,166.32,,10.89,,13.76,6.62,25.87,23.9,2.13,2.82,,1.22,0.81,,20.71,5.32,1.02,,,19.59,28.75,2.14,1.46,26.69,1.26,13.95,222.24,28,27.34,,20.22,,3.43,32.52,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,68.79,1.7,9.4,,17.7,14.1,11.4,16.8,82.13,,,75.06,12.37,0.85,1.32,522.25,1.16,,49.57,33.69,0.82,0.41,,,,35.3,31.19,36.43,23.54,21.83,10.82,11.36,2.83,0.5,31.17,2.72,,29.07,20.74,13.79,11.25,573.28,88.24,58.8,,24.86,,35.4,15.76,46.92,30.15,1.41,11.66,,0.96,1.2,,37.4,16.83,0.91,,,36.17,51.8,1.65,2.39,211.44,1.16,17.46,275.62,32.26,32.8,,22.3,,2.54,69.22,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,62.07,,5.9,6.7,5.7,1.7,14.6,5.9,71.27,6.58,,64.34,1.49,0.05,,61.63,0.81,,533.39,51.33,5.22,0.49,,1.65,4.79,33.57,18.45,22.18,29.22,17.72,15.47,15.86,2.98,0.66,71.49,6.46,4.87,34.13,12.49,,7.66,74.9,87.76,3.11,,30.91,,48.58,1.24,36.25,34.66,5.59,10.77,,3,1.18,15.32,15.05,1.51,0.87,,,15.05,,5.27,0.92,1.49,0.81,2.31,,3.58,3.41,,3.6,,,28.2,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,9.2,37.51,,,,,,,,19.35,0.33,2.65,29.46,1.67,0.96,0.16,10.74,2.23,,,36.57,2.76,1.59,,0.26,1.86,15.32,8.11,11.55,,,4.09,4.6,6.53,0.32,39.85,12.13,1.86,8.41,21.07,,,7.8,,1.81,,11.06,,31.03,3.33,31.59,13.88,4.48,3.42,,,,,8.57,,1.62,,,7.74,10.93,,0.56,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.86,28.41,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,13.65,61.02,,30.2,11.6,25.1,26.1,12.4,17.3,57.06,2.71,8.9,58.87,5.88,0.72,0.29,235.38,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.51,47.48,25.75,39.97,42.21,29.86,13.15,11.71,2.11,0.72,29.28,2.62,1.56,37.31,18.05,,10500,162.92,59.84,9.13,,20.45,,25.76,3.31,55,38.71,3.17,11.26,,2.13,1.9,,38.44,,1.66,,,27.55,34.23,2.51,1.9,,1.13,4.37,59.43,5.61,6,,5.53,,2.24,55.7,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,44.01,2.6,9.4,7.7,25.1,24.8,,15,36.99,4.12,,41.04,3.3,0.04,0.07,59.91,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.17,9.01,7.25,7.6,11.7,8.67,0.45,0.44,11.1,0.42,5.75,17.81,3.34,10.86,20.94,,,80.93,7.73,5.35,,3.32,,3.89,1.3,10.47,9.49,0.52,0.35,,,,,6.09,0.89,0.86,,,4.74,5.55,0.41,3.58,1.86,0.88,5.45,20.57,12.3,12.43,,6.06,,18.76,12.82,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,33.44,0.1,22.6,,89.8,,,6.1,25.89,,,29.99,1.9,0.25,0.36,25.36,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.51,5.2,10.86,6.83,4.29,0.26,0.26,10.52,0.22,2.37,15.8,,8,,33.4,1.3,40.38,6.77,2.43,,1.04,,3.06,1.1,15.56,8.86,,0.16,,,,,6.67,,,,,3.86,9.01,,0.87,,0.91,1.68,29.5,7.18,7.21,,8.37,,11.8,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,14.01,46.96,1.4,,10.8,13.1,11.6,16.2,8.7,43.85,4.04,7.44,45.56,2.09,0.06,1,244.41,1.01,,2.83,61.8,0.58,0.71,,0.59,2.23,19.41,17.49,28.71,18.79,14.94,4.93,5.29,5.15,0.07,18.43,3.48,2.29,24.21,14.82,10.46,5.92,266.0,45.38,13.25,,19.56,,25.65,21.65,27.28,27.22,2.06,5.34,,1.35,1.7,,28.96,11.14,1.14,,,24.97,44.57,2.26,2.47,102.69,1.01,6.57,490.28,60.08,94.27,,7.17,,3.32,38.66,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,3.61,72.13,0.9,25.4,,21.7,23.3,,14.2,88.49,,,79.67,4.74,0.49,0.76,244.12,0.69,,89.81,32.86,1.93,1.21,,,,44,39.26,53.4,41.11,37.27,8.79,9.43,2.27,0.22,17.66,1.9,,30.21,22.8,12.04,9.3,253.39,90.77,1210,,17.66,,21.44,24.34,52.84,30.75,0.56,9.34,,,,,52.95,,0.89,,,48.73,153.73,1.23,2.62,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.73,223.13,,,6,45606470933.0,Packaged Software,Technology Services
ADT,11.84,47.4,,3.7,,,,,,26.52,2.51,8.13,39.7,0.46,,,7.12,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.53,18.91,6.84,15.21,,5.23,2.98,2.73,5.29,0.23,17.97,14.59,3.09,14.3,9.84,,3.01,6.95,77.47,2.28,,12.8,,21.23,1.73,9.62,14.33,,1.28,,,,,7.09,,,,,3.91,6.3,,0.58,,0.56,4,22.76,5.09,19.36,,6.01,,20.39,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,,37.91,,6.5,8,7.3,6.3,10.2,6.9,31.92,5.13,5.06,34.88,0.81,0.02,0.01,70.19,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.7,18.49,10.34,,17.61,10.17,4.39,4.94,5.41,0.28,,,3.82,15.22,,5.5,3.7,85.61,48.75,3.18,,15.84,,25.99,1.64,16.14,16.81,3.06,2.56,,1.22,,,,1.13,1,,,7.24,,2.67,,1.7,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.03,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,50.68,,63.2,,,,,31.7,38.38,,,47.86,15.89,5.18,7.55,12.44,10.06,299.51,63.69,51.98,0.45,0.07,,,,24.17,22.48,70.56,,,,4.43,4.14,0.85,6.28,1.25,,,,20,,24.13,49.49,,,21.43,,18.33,4.16,23.92,21.08,,5.12,,,,,83.49,1.97,2.2,11.11,4.66,58.13,92.15,,5.34,4.16,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
