Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,33.94,50.13,2,8.4,5.9,40.8,24.6,,23.18,11.1,33.27,1.96,16.79,45.39,2.96,,0.07,0.06,54.87,1.38,,,56.6,3.53,0.8,,0.26,1.6,15.83,11.67,17.69,12.03,9.7,0.58,0.58,6.32,0.36,3.3,7.92,1.6,14.98,26.12,,1.62,51.5,,3.58,,,1.89,,3.62,1.88,22.67,15.81,0.98,0.43,,0.85,1.12,,12.88,,1.07,,,10.49,15.86,0.79,0.95,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.28,28.43,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,7.31,46.44,,38.3,,,,,322.31,8,37.41,,,42.84,4.61,,0.99,4.98,132.19,1.62,,33.1,6.78,0.96,0.27,,,,32.17,31.36,17.93,20.96,20.62,6,6.81,3.11,0.38,37.96,4.98,,29.87,,,10.69,165.98,83.07,22.92,,,16.96,,15.01,9.76,46.38,46.38,,7.88,,,,,20.84,4.71,,,17.89,20.84,34.99,,,10.76,1.62,7.98,839.68,21.23,22.05,,19.8,,4.17,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,19.93,55.37,0.7,6.3,12.3,6.8,6.7,,,5.8,63.95,3.53,14.7,57.4,5.27,,0.52,0.52,117.36,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.89,28.29,19.67,32.1,22.22,17.54,4.62,5.05,3.53,0.54,15.74,3.19,1.89,22.74,11.31,8.9,6.48,108.17,55.55,11.5,,,13.99,,16.24,5.12,35.67,25.96,2.26,4.97,,1.4,1.64,,31.62,5.17,1.16,,,23.53,41.31,3.22,1.95,23.15,1.14,7.9,65.41,12.45,14.86,,10.65,,3.4,41.91,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,28.08,63.03,,6.9,,13.2,4.1,,3.27,5.9,59.59,0.2,9.66,62.61,2.82,,1.75,0.61,103.65,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,27.29,14.5,44.88,,,1.83,2.18,3.66,0.56,4.86,2.39,0.2,23.44,18.15,26.64,11.51,76.6,19.84,4.58,,,5.17,,7.87,2.08,39.41,32.09,1.59,2.02,,,,,41.86,2.54,,,,16,24.55,2.05,1.4,4.52,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,60.23,,,,38.8,40.9,46.1,223.57,16.4,54.25,,3.45,59.99,2.78,,1.64,11.45,17.03,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.26,18.26,11.22,13.9,17.14,2.22,2.45,4.94,0.59,21.82,7.15,,21.64,,,15.82,33.58,91.61,,,,13.83,,12.08,4.91,21.83,21.83,0.98,3.08,,,,,13.91,2.42,,17.03,7.28,13.91,21.31,,,6,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,17.38,,12.2,,,16.9,,,10.9,8.06,,,13.55,1.67,,0.13,0.04,37.13,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.09,8.55,,8.74,6.9,1.56,1.74,9.02,0.52,,,,10.12,0.96,11.97,9.07,85.08,96.45,5.11,,,8.99,,17.48,1.12,12.17,10.59,,1.11,,,,,,1.52,0.51,,,26.27,,,1.12,4.91,1.06,5.05,19.42,10.06,9.78,,8.25,,,109.21,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,66.66,,100.9,,,,,,,67.26,,,67.94,,,5.79,,,6.03,,,,,,,,,,,,,,26.48,,,,,,,,,16.18,,,,,,,,,,4.01,,,,,,,,,,,,5.88,5.51,,,,,4.01,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,53.35,,18.8,33.9,6,,,132.17,4.2,49.35,2.52,,53.25,3.52,,0.04,0.02,19.01,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.52,14.27,5.89,31.61,12.41,6.44,0.3,0.31,7.01,0.11,0.99,7.14,2.52,8.37,16.73,,1.83,21.45,27.85,3.83,,,1.25,,2.28,3.65,11.12,7.6,0.56,0.14,,,,,14.12,,,,,4.13,14.01,1.2,0.8,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.24,27.96,,,7,13551493187.000002,Food Retail,Retail Trade
ACLS,,19.98,0.9,22.7,,62.7,72,31,57.41,34.8,6.71,,,13.65,6.63,,2.3,13.15,72.14,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.98,6.6,10.49,,6.93,1.65,1.71,14.33,0.73,16.36,7.5,,14.66,25.2,,,114.74,44.28,44.08,,,20.65,,21.88,2.4,10.67,10.67,0.22,2.23,,,,,13.47,1.07,0.98,10.82,3.09,12.24,13.23,0.43,0.99,2.4,3.29,17.31,67.54,25.93,24.8,,28.79,,2.6,22.9,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,75.44,46.84,,,,2.6,0.1,,,,30.55,,80.64,41.39,10.04,,4.19,8.79,88.22,4.29,,,71.34,,0.14,,,,,,1183.49,,,45.58,27.21,,0.63,2.3,0.08,,,,,10.09,0.0,,,,,,,,9.86,,,,29.16,,,,,600.12,,,16.31,15.59,183.79,,,,9.86,4.29,,,,,,,,0.28,,,,,1598748014.0,Biotechnology,Health Technology
ACM,24.04,53.42,4.6,,,0.1,22.9,46.8,,7.7,48.15,0.82,20.39,50.85,2.37,,0.26,0.55,109.13,1.13,,55.01,59.44,3.29,1.31,,0.21,0.82,21.26,17.12,22.56,14.45,12.83,2.01,0.99,4.7,0.19,4.4,4.76,0.82,21.88,8,13.78,7.62,99.26,6.58,4.87,,,1.61,,5.59,6.44,58.67,27.18,9.71,0.93,,,,,21.58,,2.05,,,18.49,28.21,,2.04,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.38,170.52,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,14.96,46.26,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,39.12,2.63,24.13,43.83,7.31,,0.26,1.22,352.79,1.1,,20.51,69.84,0.37,0.15,,0.43,1.49,22.55,19.67,25.54,20.67,16.83,3.21,3.39,4.43,0.51,13.27,3.91,1.65,27.51,13.26,8.98,7.11,330.35,32.61,162.73,,,11.19,,14.79,7.8,30.87,29.5,3.17,3.48,,1.43,1.13,,26.05,8.24,1.23,,,24.57,37.46,3.09,1.71,51.73,1.1,13.75,236.59,27.79,26.8,,19.63,,2.67,38.22,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,22.27,70.56,,,,,,,,30.6,80.88,,2.31,75.58,3.55,,0.68,2.5,21.99,1.51,,452.01,118.12,,0.25,,,,,,387.64,,,4.32,5.54,,0.44,1.43,0.23,,576.02,,,29.4,18.57,51.48,,,,,,,8.05,,,,6.1,,,,,448.79,,,,59.43,86.57,,,,32.34,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,47.99,1.7,9.4,,17.7,16.7,11.4,,16.8,39.51,,2.37,46.86,11.94,,0.78,1.24,499.51,1.11,,49.25,33.27,0.78,0.42,,,,31.93,28.38,33.61,19.99,18.68,9.25,10.51,3.13,0.49,31.27,2.98,,24.31,19.3,13.41,10.8,581.55,88.66,51.2,,,25.59,,35.93,15.28,42.19,27.94,1.31,10.81,,0.89,1.11,,34.54,17.78,0.84,,,33.58,49.13,1.68,2.22,254.85,1.11,18.17,291.22,33.73,34.74,,22.82,,3.07,62.67,,,10,241068062221.0,Packaged Software,Technology Services
ADC,30.6,59.87,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,68.99,5.33,24.86,63.28,1.83,,0.08,0.01,76.75,0.74,,573.52,54.1,5.08,0.51,,1.67,3.89,37.37,21.05,25.28,32.32,19.47,16.89,18.46,2.68,0.65,73.03,5.26,3.96,41.8,11.63,3.11,10.96,74.16,87.94,2.87,,,31.62,,48.86,1.55,42.4,43.05,6.94,12.88,,3.73,1.39,18.14,17.64,1.88,1.02,,,17.64,,6.51,1.09,1.86,0.74,2.41,,3.83,3.64,,3.69,,,34.42,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,25.91,42.41,,,,,,,13.28,,34.55,0.31,6.96,39.46,1.86,,1.25,0.17,11.43,3.42,,,38.31,2.94,1.41,,0.19,1.74,17.16,9.43,13.13,,,4.6,4.98,5.83,0.35,37.93,10.45,1.74,8.37,15.27,,,9.23,,1.91,,,12.01,,30.96,3.3,31.72,10.67,3.44,3.75,,,,,9.87,,1.81,,,8.94,13.48,,0.59,,3.42,3.78,475.57,9.9,11.55,,10.09,,10.79,87.85,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,24.74,36.7,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,30.27,3.08,6.66,33,5.27,,0.79,0.31,209.65,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.74,50.38,25.33,36.64,26.32,20.55,10.2,11.13,1.98,0.72,30.39,2.83,1.77,27.94,17.82,11.69,,151.77,57.85,7.22,,,17.07,,23.16,2.96,62.96,47.62,3.9,10.78,,2.62,1.76,,35.49,,1.57,,,26.24,33.1,3.21,1.71,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.91,49.21,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,40.44,3.5,,,,,,,4.5,32.63,,,38.2,1.89,,0.26,0.39,19.75,1.11,21.21,66.68,45.49,3.66,1.13,,,,9.66,4.79,11.37,8.2,4.4,0.22,0.21,10.35,0.23,1.89,16.52,,9.86,25.77,32.65,,37.92,6.32,2.07,,,0.12,,2.72,0.79,92.29,10.75,0.55,0.12,,,,,6.21,,,,,3.21,9.58,0.52,0.58,,0.9,0.19,23.52,5.79,0.85,,4.96,,19.52,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,27.42,55.03,1.2,,13.8,15.3,15.1,13,13.01,9,36.43,3.28,15.84,49.48,3.07,,0.19,0.79,297.89,1.01,,3.27,65.98,1.56,1.75,,0.59,1.88,22.73,20.61,30.23,22.99,21.23,6.04,6.68,4.4,0.11,22.11,3.36,2.08,29.93,14.88,8.76,7.46,268.81,42.56,9.92,,,20.87,,21.92,22.71,31.79,31.59,2.61,6.64,,1.55,1.71,,30,10.17,1.3,,,26.28,43.18,2.52,3.01,73.55,1.01,7.01,518.83,59.25,86.24,,6.18,,1.78,44.73,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,34.81,58.33,0.9,25.4,,21.7,23.3,,,14.2,47.08,,32.45,54.57,5.82,,0.43,0.72,302.05,0.64,,94.05,32.85,1.8,1.05,,,,50.5,44.96,60.87,33.16,31.36,9.52,11.23,1.98,0.25,18.45,1.65,,32.91,22.29,11.87,11.57,258.56,90.8,1291,,,18.21,,22.24,26.31,61.77,36.93,0.68,11.26,,,,,61.08,,1.08,,,56.31,146.44,1.48,2.97,,0.64,11,369.7,23.5,57.58,,9.97,,0.48,249.63,,,6,45606470933.0,Packaged Software,Technology Services
ADT,15.28,54.62,,3.7,,,,,,,51.7,2.65,,54.23,0.43,,0.08,0.01,7.56,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.65,29.49,7.81,12.94,,5.11,2.83,2.77,3.39,0.24,21.42,16.41,2.91,9.41,7.49,26.05,2.58,6.84,78.76,1.95,,,17.19,,20.04,1.77,7.88,14.51,,1.38,,,,,6.51,,,,,3.88,5.22,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,33.45,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,53.55,33.66,,9.9,,22.2,30.1,,18.33,10.6,18.24,,19.11,28.33,8.25,,1.41,4.48,118.27,2.11,,11.17,35.23,0.41,0.05,,,,18.67,16.51,15.82,12.85,11.54,1.37,1.76,5.36,0.82,11.15,5.89,,20.3,23.87,12.51,12.28,103.1,32.28,12.12,,,6.5,,9.15,2.26,27.06,22.83,1.22,1.74,,0.94,0.51,,15.97,3.32,1.14,121.93,16.82,14.78,18.33,1.17,1.17,10.86,2.11,6.89,155.12,11.61,9.24,,9.02,,3.07,48.08,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,15.2,63.3,,6.5,8,7.3,6.3,10.2,5.28,6.9,68.3,3.91,18.87,65.15,0.9,,,,92.35,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.83,21.71,12.02,,19.38,11.15,5.1,5.83,4.61,0.27,,,2.87,18.77,1.36,7.7,3.78,81.95,49.45,2.94,,,15.52,,25.95,2.08,21.73,21.51,3.91,3.38,,1.56,,,,1.44,1.29,,,9.91,,3.1,,2.16,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.32,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,37.94,,99.7,,,,,52.85,46.7,35.29,,37.91,34.88,9.25,,2.45,5.64,11.26,6.03,461.76,71.29,51.67,0.87,0.06,,,,47.09,37.24,,,,,4.91,2.12,0.84,,,,37.53,,,24.38,20.96,50.48,,,,49.64,,10.43,2.72,11.49,10.33,,5.65,,,,,,1.23,2.14,22.98,4.79,1876.69,18.85,,3.24,3.32,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,15.49,48.34,0.9,13,,,,,,6.1,29.81,0.37,4.58,42.47,4.36,,2.25,0.99,109.84,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.37,74.19,33.23,55.95,,12.08,2.61,2.8,1.35,0.53,5.01,1.78,0.37,22.06,15.28,,,85.35,35.16,2.31,,,2.91,,4.34,3.55,96.35,30.09,2.25,2.81,,1.54,3.64,,55.67,2.77,0.99,,13.05,31.18,85.91,2.37,1.7,5.74,3.32,1.74,8.27,2.59,3.75,,8.16,,,38.95,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,78.11,44.87,,20.5,20.8,11.4,7.9,4,4.55,3.1,51.25,8.43,22.91,44.92,3.18,,0.59,0.61,79.99,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.98,21.52,11.78,21.79,12.73,8.8,4.28,5.01,4.65,0.69,23.84,4.64,1.98,17.54,11.66,22.21,11.69,62.4,40.9,27.86,,,13.05,,34.15,2.03,40,23.27,0.91,5.31,,,,,22.26,1.66,1.21,,,11.68,25.67,2.61,1.87,2.55,0.83,3.5,8.35,6.58,5.13,,5.69,,2.64,51.61,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,30.11,47.03,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,59.34,4.93,8.65,49.91,0.89,,0.04,0.01,96.49,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.72,22.11,12.44,,17.07,10.83,4.29,4.85,4.52,0.27,,,3.86,16.38,1.1,12.97,4.3,93.09,61.23,2.17,,,13.46,,20.61,1.93,19.45,19.38,3.52,2.59,,,,,,1.29,1.12,,,7.97,,,11.35,1.93,0.41,2.7,5.48,4.94,10.22,,4.35,,0.75,20.53,,,10,41234689544.0,Electric Utilities,Utilities
AER,42.13,46.93,,6.4,,,5.5,,3.17,,38.72,0.79,6.57,44.19,0.74,,2.25,0.08,94.94,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.43,13.59,,15.95,9.39,7.73,8.03,3.29,0.23,,,1.05,7.9,,12.27,3.09,84.16,32.61,,,,32.41,,26.37,1.08,7.67,9.74,,2.42,,,,,,0.74,1.41,,,3.43,7.33,,1.59,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.86,14.81,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,35.61,,,5,,6.9,,,7.2,31.65,,,33.52,0.43,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.19,14.14,,,,,3.04,3.82,0.07,,,,6.72,,6.48,4.07,0.0,19.44,1.43,,,8.34,,17.25,3.02,9.7,6.02,,0.81,,,,,,,,,,4.17,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,16.81,44.96,,14.3,,129.9,,,49.89,64.1,35.65,4.3,,42.81,2.15,,0.3,0.16,20.93,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.3,19.69,11.65,,,5.99,2.2,2.83,5.08,0.53,,,4.59,10.56,,,25.28,0.0,26.47,4.92,,,8.78,,15.35,2.2,26.59,24.2,,2.46,,,,,,1.69,,,,8.26,,,,2.67,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,79.67,71.13,,,,85.6,17.5,,1.59,11.1,78.64,,31.66,74.26,2.26,,15.58,0.3,62.06,64.66,,18.63,43.32,66.55,2.51,,,,,211.55,59.49,32.79,34.82,7.38,8.96,,0.28,15.07,1.95,,,,,25.57,37.98,65.71,,,,,,,6.87,,,,7.69,,,,,51.26,,,,13.04,35.59,,,,8.52,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AG,39.58,48.06,,9.1,,,,,,8,54.49,0.26,,47.64,1.84,,1.86,0.94,6.61,3.03,51.44,36.36,8.18,2.7,0.17,,,0.26,,22.28,,,,3.55,3.65,,0.7,,,0.28,25.13,18.78,,5.53,5.88,11.66,,,,,,,1.51,,,,3.82,,,,,,,0.97,,,22.34,,,5.37,1.51,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,47.72,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,58.65,2.3,,49.4,2.28,,0.15,0.15,94.35,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.23,36.81,17.38,29.84,11.78,8.14,0.91,0.84,2.72,0.31,2.8,5.01,1.23,14.68,25.16,,,114.93,25.39,8.9,,,1.35,,8.69,1.7,41.75,10.13,0.4,0.55,,,,,19.91,1.62,0.89,,,8.9,1292.48,0.54,0.86,5.86,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.67,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,63.6,38.7,,2,17.3,10.3,15.9,23.9,17.21,12.4,45.66,2.64,22.82,38.22,2.93,,0.84,1.06,18.32,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.55,17.83,11.8,37.19,,,4.55,6.01,5.61,0.66,16.68,2.65,0.55,15.81,17.18,28.71,19.46,16.21,41.55,68.69,,,19.9,,34.16,2.28,30.53,31.05,1.78,6.29,,,,,37.43,1.81,1.61,,,13,23.17,1.98,2.31,2.28,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
