Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,46.62,,50.3,,28.2,37.8,,24,47.07,,5.49,45.32,2.68,0.01,0.01,225.61,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.15,9.45,98.47,10.71,9.87,0.55,0.63,9.85,0.33,0.64,2.16,,7.63,31.6,,9.41,253.25,18.22,5.43,,3.68,,6.86,1.36,8.22,7.17,0.22,0.3,,0.23,4.08,,47.14,,1.03,,,14.6,122.41,0.29,0.5,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.4,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,10.83,54.56,2,8.4,5.9,40.8,24.6,,11.1,43.61,2.16,6.11,50.53,3.05,0.05,0.04,50.43,1.44,,,58.62,2.69,0.76,,0.28,1.77,11.06,8.66,12.93,11.12,8.99,0.53,0.55,9.04,0.37,4.23,10.97,1.79,13.78,26.73,,2.11,50.55,,4.81,,3.04,,4.88,1.72,13.2,16.06,1,0.4,,0.87,0.82,,9.46,,1.02,,,8.11,8.73,0.81,0.87,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.66,25.73,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,13.09,63.05,,38.3,,,,,8,81.93,,7.77,71.14,4.29,0.78,5.4,152.73,1.44,,31.15,7.78,0.93,0.26,,,,41.33,40.45,20.79,26.61,22.44,7.95,8.68,2.42,0.32,40.97,4.33,,35.11,,18.6,10.87,167.86,82.86,20.56,,48.23,,15.86,12.32,20.45,20.45,,9.74,,,,,23.92,3.53,,,25.93,23.77,17.19,,,13.67,1.44,22.9,794.68,22.38,69.5,,64.25,,2.72,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,42.69,0.7,6.3,12.3,6.8,21.3,,5.8,26.44,3.85,,38.65,4.98,0.47,0.46,102.33,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.06,26.17,18.02,38.08,20.24,17.53,4.48,4.65,3.82,0.54,12.21,2.77,2.14,22.03,14.83,8.1,5.7,107.46,55.1,10.17,,13.96,,15.76,4.59,31.88,23.31,2.03,4.43,,0.86,1.88,,36.32,5.09,1.07,,,25.05,40.86,2.03,1.71,24.96,1.11,7.71,67.68,12.14,14.89,,10.32,,3.29,38.04,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,16.02,41.26,,6.9,,13.2,4.1,,5.9,37.68,0.24,7.17,38.59,3.11,0.41,0.29,82.0,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.24,21.71,12.01,43.67,,,1.65,1.87,4.61,0.65,4.27,2.53,0.24,24.16,22.98,,,68.38,18.95,6.11,,6.05,,7.6,1.68,28.08,30.04,1.49,1.68,,,,,39.34,2.17,,,,12.63,17.91,1.51,1.11,3.54,1.36,4.04,12.16,6.5,6.18,,4.91,,2.75,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,54.23,,,,38.8,40.9,46.1,16.4,53.46,,,56.33,1.56,1.42,7.89,15.59,2.04,155.25,99.1,38.89,9.83,0.13,,,,,363.52,34.63,24.38,39.85,2.35,2.71,,0.54,7.83,2.47,,32.49,,,18.65,32.81,92.27,,,,,,5.55,,,,3.15,,,,,40.59,,,32.48,9.06,40.59,1417.27,,,7.25,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,42.89,,12.2,,,16.9,,10.9,30.28,,,39.42,2.12,0.16,0.04,66.74,1.27,18.65,504.43,43.97,9.27,0.69,,,,104.22,37.53,,13.5,10.73,2.51,2.69,0.96,0.52,,,,19.26,1.07,10.26,11.3,86.26,96.44,5.93,,,,17.7,2.13,,18.64,,2.02,,,,,,3.09,0.89,,,61,,,2.03,11.49,1.25,,3.32,1.65,,,3.15,,,230.14,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,58.66,,100.9,,,,,,67.86,,,63.18,,5.78,,,6.01,,,,,,,,,,,,,,166.33,,,,,,,,,,,,,,,,,,3.54,,,,,,,,,,,,4.9,4.63,,,,,3.57,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,43.69,,18.8,33.9,6,,,4.2,53.41,2.42,,46.3,3.57,0.03,0.01,19.88,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.42,12.28,5.65,40.67,11.05,6.05,0.32,0.32,8.14,0.11,0.79,5.46,2.42,8.17,21.92,8,1.59,21.89,27.82,4.29,,1.64,,2.67,4.17,8.91,7.31,0.54,0.14,,,,,18.41,,,,,4.35,14.07,0.62,0.82,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.72,34.28,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,55.42,70.76,2.6,5.9,,7,21.8,,6.8,74.35,,18.53,74.23,2.63,0.19,0.17,39.18,1.37,,22.6,71.62,2.69,0.84,,,,19.04,12.73,24.34,,12.83,3.19,3.37,5.25,0.38,13.85,4.96,,22.36,14.83,,,31.64,50.52,3.24,,9.88,,17.2,3.31,29.02,22.65,1.89,2.87,,1.15,1.78,,20.68,,1.13,,,16.85,22.61,2.03,1.23,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.11,43.53,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,65.44,0.9,22.7,,62.7,72,31,34.8,61.55,,,64.3,9.55,1.92,11.83,141.75,4,174.18,32.12,62.57,0.15,0.05,,,,14.17,13.53,28.44,,11.25,2.98,3.64,7.06,0.69,12.8,3.13,,,22.25,6.4,,116.86,44.58,50.74,,22.16,,24,5.12,18.73,18.73,0.38,4.16,,,,,32.41,2.07,2,36.91,6.6,28.49,34.33,0.75,2.17,5.12,2.87,20.88,79.89,31.17,31.17,,36.43,,1.23,51.17,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,64.45,47.43,,,,2.6,0.1,,,37.6,,,44.82,6.04,5.32,6.57,54.72,5.46,,,75.9,,0.18,,,,,,,,,15.11,17.94,,0.64,,,,,,,9.52,0.0,,,,,,,5.87,,,,20.16,,,,,,,,10.02,9.53,,,,,5.87,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,3.13,37.87,4.6,,,0.1,22.9,46.8,7.7,22.06,0.92,,33.38,2.12,0.19,0.44,86.97,1.06,,54.74,60.22,4.7,1.23,,0.15,0.92,32.96,22.9,19.14,12.35,10.76,1.69,0.86,3.03,0.19,4.48,5.81,1.02,17.39,7.17,14.85,8.1,95.07,6.56,4.98,,,,5.49,5.38,,22.92,8.19,0.78,,,,,17.51,,1.81,,,15.02,63.23,,1.7,,1.06,,45.39,7.23,,,9.55,,4.63,138.05,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,56.23,0.3,15.1,11.9,7.8,16.1,6.2,13.6,61.57,2.69,,60.35,6.88,0.3,1.2,305.75,1.16,,20.04,71.1,0.43,0.17,,0.42,1.62,20.19,17.55,21.85,16.93,14.68,2.78,2.94,4.95,0.51,13.44,4.53,1.68,23.57,14.55,7.17,5.2,325.89,32.58,171.01,,10.79,,14.2,6.9,28,25.74,2.3,3.02,,1.31,0.88,,22.47,6.52,1.08,,,21.3,32.34,2.49,1.52,37.2,1.16,13.46,227.4,27.32,26.23,,19.64,,3.34,34.01,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,3.36,49.79,,,,,,,30.6,51.11,,19.88,50.08,3,0.79,2.73,17.78,1.62,,502.91,127.4,,0.27,,,,,,,,,4.48,5.42,,0.44,,,,598.95,,,27,16.71,50.08,,,,,,6.4,,,,5.71,,,,,,,,,26.54,,,,,19.33,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,,58.95,,5.9,6.7,5.7,1.7,14.6,5.9,60.82,6.55,,59.31,1.5,0.05,,61.9,0.81,,533.39,51.33,5.22,0.49,,1.65,4.78,33.65,18.49,22.23,29.28,17.76,15.51,15.89,2.97,0.66,71.49,6.43,4.84,34.32,12.47,,7.66,75.03,87.76,3.11,,30.91,,48.58,1.24,36.41,34.81,5.61,10.81,,3.02,1.19,15.37,15.11,1.52,0.87,,,15.11,,5.29,0.92,1.5,0.81,2.31,,3.58,3.41,,3.6,,,28.26,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,7.45,50.48,,,,,,,,59.28,0.32,,52.26,1.71,0.96,0.16,11.16,2.23,,,36.57,2.76,1.59,,0.26,1.8,15.76,8.34,11.88,,,4.2,4.73,6.35,0.32,39.85,11.68,1.8,8.74,20.21,,,7.85,,1.81,,11.06,,31.03,3.46,32.82,14.42,4.65,3.57,,,,,8.92,,1.68,,,8.05,11.33,,0.58,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.24,29.37,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,20.37,50.22,,30.2,11.6,25.1,26.1,12.4,17.3,47.73,2.76,21.13,46.88,5.72,0.72,0.29,230.02,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.56,46.11,25,38.82,24.85,20.75,10.95,11.37,2.17,0.72,29.28,2.68,1.61,29.06,18.13,,10500,161.58,59.84,9.13,,20.45,,25.76,3.24,53.74,37.83,3.1,11.01,,2.08,1.86,,37.57,,1.62,,,26.91,33.46,2.46,1.86,,1.13,4.37,59.43,5.61,6,,5.53,,2.29,54.25,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,57.69,2.6,9.4,7.7,25.1,24.8,,15,73.17,3.97,,62.69,3.32,0.04,0.07,62.69,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.02,9.26,7.45,7.81,12.02,8.91,0.46,0.45,10.8,0.42,5.75,17.02,3.18,11.35,20.91,,,81.02,7.73,5.35,,3.32,,3.89,1.36,10.96,9.93,0.54,0.36,,,,,6.35,0.93,0.9,,,4.96,5.8,0.43,3.74,1.95,0.88,5.45,20.57,12.3,12.43,,6.06,,18.12,13.42,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,35.21,0.1,22.6,,89.8,,,6.1,41.33,,,35.21,1.9,0.25,0.36,24.71,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.4,5.14,10.73,6.75,4.24,0.26,0.25,10.64,0.22,2.37,16.22,,7.73,,33.4,1.3,40.41,6.77,2.43,,1.04,,3.06,1.07,15.16,8.63,,0.15,,,,,6.54,,,,,3.78,8.83,,0.85,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.03,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,,70.04,0.9,25.4,,21.7,23.3,,14.2,75.49,,,73.82,4.8,0.49,0.76,246.3,0.69,,89.81,32.86,1.93,1.21,,,,44.66,39.85,54.2,41.73,37.83,8.93,9.57,2.24,0.22,17.66,1.88,,30.46,22.76,12.04,9.3,254.24,90.77,1210,,17.66,,21.44,24.56,53.31,31.02,0.57,9.4,,,,,53.4,,0.9,,,49.18,155.08,1.24,2.65,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.71,223.91,,,6,45606470933.0,Packaged Software,Technology Services
ADT,17.91,50.88,,3.7,,,,,,33.76,2.4,1.43,45.71,0.47,,,7.4,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.4,19.22,6.95,15.46,,5.23,3.03,2.78,5.2,0.23,17.97,14.03,2.97,11.37,9.31,,3.01,6.91,77.47,2.28,,12.8,,21.23,1.8,10,14.89,,1.35,,,,,7.38,,,,,4.03,6.56,,0.61,,0.56,4,22.76,5.09,19.36,,6.01,,19.68,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,23.85,53.84,,9.9,,22.2,30.1,,10.6,46.27,,23.15,49.92,6.27,0.54,0.51,117.38,1.35,,11.08,38.32,1.34,0.21,,,,22.33,19.51,17.89,18.93,16.6,1.92,2.01,4.48,0.72,11.22,5.75,,23.34,23.86,8.7,9.6,107.56,32.14,8.42,,6.04,,8.83,2.65,29.13,24.71,1.32,1.75,,1.02,0.5,,15.59,,1.18,,,14.41,16.62,1.19,1.24,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.45,51.26,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,51.29,,6.5,8,7.3,6.3,10.2,6.9,64.65,5.09,,55.87,0.82,0.02,0.01,70.56,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.68,18.67,10.44,,17.78,10.27,4.44,4.99,5.36,0.28,,,3.8,15.28,,5.5,3.7,85.87,48.75,3.18,,15.84,,25.99,1.64,16.22,16.9,3.07,2.58,,1.23,,,,1.13,1.01,,,7.27,,2.68,,1.71,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.14,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,41.27,,63.2,,,,,31.7,37.49,,,38.98,13.91,5.18,7.55,11.0,10.06,299.51,63.69,51.98,0.45,0.07,,,,20.37,18.95,59.47,,,,3.73,4.91,0.85,6.28,1.42,,,,20,,24.17,49.49,,,21.43,,18.33,3.68,21.15,18.64,,4.54,,,,,73.83,1.75,1.94,9.82,4.12,51.4,81.47,,4.72,3.68,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,48.63,0.9,13,,,,,6.1,39.5,0.38,1.12,44.58,3.69,3.42,0.99,106.95,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.38,35.54,22.29,32.03,,12.08,2.74,2.57,2.81,0.45,8.02,3.12,0.38,35.68,22.64,,2.54,88.14,35.3,7.02,,6.58,,6.45,3.5,39.32,25.4,1.9,2.58,,1.3,2.11,,32.23,2.53,0.91,,13.78,21.61,35.41,1.17,1.57,5.66,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.4,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,36.47,50.06,,20.5,20.8,11.4,7.9,4,3.1,54.25,10.09,26.2,50.97,2.62,0.52,0.27,68.05,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.37,33.79,13.33,32.71,13.27,8.21,4.3,4.9,2.96,0.68,15.31,3.15,2.37,21.27,22.04,,5.63,54.03,33.66,17.59,,6.8,,26.36,1.74,71.63,28.46,1.12,4.96,,,,,32.42,1.69,1.17,,,12.56,39.86,1.16,1.77,2.21,0.88,1.61,4.53,3.57,2.38,,3.43,,1.61,49.31,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,86.19,29.47,,10.5,45.5,,,66.4,5.8,18.5,2.02,3.68,25.39,4.11,0.39,0.23,19.3,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.32,12.01,7.6,12.46,9.96,6.84,0.89,0.9,8.33,0.49,7.25,10.18,2.58,10.42,0.9,12.7,4.5,17.78,38.98,418.66,,4.12,,7.48,2.16,17.39,12.7,,0.72,,,,,9.78,1.2,0.88,,,6.86,17.22,,1.27,2.56,0.81,6.29,17.29,14.86,12.87,,10.26,,13.27,17.87,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,7.19,46.99,,5.1,5.9,3.4,,1.3,6.7,49.71,5.24,8.5,47.16,0.86,0.04,0.01,87.56,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.95,20.05,11.71,,17.24,10.87,4.25,4.66,4.99,0.26,,,4.02,15.6,0.81,6.36,5.7,94.85,60.01,2.25,,14.57,,21.27,1.79,16.34,16.91,3.07,2.37,,,,,,1.16,1.05,,,7.99,,3.14,23.1,1.79,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.83,,,10,41234689544.0,Electric Utilities,Utilities
AER,45.95,56.55,,6.4,,,5.5,,,57.4,0.27,28.14,56.75,0.77,0.78,0.03,93.9,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.59,13.41,,15.95,9.39,7.73,8.18,3.5,0.24,,,1.06,,,,2.45,72.19,34.73,,,42.81,,28.61,1.1,6.21,9.63,,2.62,,,,,,0.75,1.53,,,3.85,5.36,,1.74,1.31,3.48,4.68,3.68,3.2,20.12,,2.94,,16.63,15.07,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,4.15,31.23,,,5,,6.9,,7.2,21.4,4.84,11.63,25.76,0.47,0.26,0.08,17.89,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.79,27.14,15.09,,20.27,12.2,3.11,3.17,3.68,0.06,,,3.79,9.37,,6.1,3.4,24.19,20.21,1.66,,4.24,,17.9,4.38,24.85,8.77,,1,,,,,,4.1,1.1,,,4.67,,,,43.63,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.47,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,27.14,15.09,,,,,3.17,3.68,0.06,,,,9.18,,6.1,3.4,0.0,20.21,1.66,,4.24,,17.9,4.3,24.35,8.59,,0.98,,,,,,,,,,4.57,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,39.52,36.11,,14.3,,129.9,,,64.1,34.67,4.12,46.08,35.49,2.33,0.98,0.39,20.21,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.12,10.5,8.57,,,6.74,2.19,3.72,9.52,0.55,,,4.37,11.63,,,34.65,0.0,45.95,25.04,,19.98,,35.36,2.08,11.25,11.25,,2.26,,,,,,1.13,,,,4.98,,,,2.57,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,90.93,43.23,,,,,,5.8,30.4,31.12,,,39.82,1.48,14.67,0.32,28.98,56.68,,15.45,40.55,,2.44,,,,,,48.13,23.28,26.27,4.89,6.37,,0.29,13.24,3.12,,,,,16,39.94,59.46,,,,,,3.41,,,,4.21,,,,,32.06,,,,6.57,21.04,,,,4.31,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,18.59,49.25,1.2,12.1,,32.7,10.6,54.7,37.5,48.32,,,50.47,2.27,0.62,0.23,17.14,1.28,1.55,144.86,62,2.26,0.7,,,,10.52,7.81,10.99,13.17,10.07,3.85,3.09,9.51,0.5,28.12,11.25,,,25.94,,5.98,20.32,61.88,2.28,,16.04,,27.76,2.01,16.06,18.33,0.44,2.66,,,,,9.48,,,,,7.02,14.82,0.73,0.92,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
