Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,49.5,,50.3,,28.2,37.8,,24,58.77,,,51.1,2.57,,0.02,0.01,210.87,1.06,37.87,13.72,8,5.3,1.69,,,,10.05,9.39,56.96,10.22,9.43,0.55,0.66,9.95,0.32,1.15,3.97,,6.5,31.62,13.9,11.75,241.18,18.62,6.47,,,4.07,,7.23,1.32,7.37,6.46,0.2,0.3,,0.21,2.32,,26.75,,1.02,,,14.34,83.7,0.26,0.49,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.3,12.19,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,54.25,2,8.4,5.9,40.8,24.6,,11.1,56.75,2.63,4.29,56.39,2.93,,0.05,0.04,41.79,1.48,,,60.22,2.73,0.8,,0.27,2.15,9.73,7.59,15.5,10.63,8.34,0.49,0.5,10.28,0.37,3.2,9.89,2.18,12.69,25.39,,1.9,52.02,,4.92,,,3.15,,5.04,1.45,10.69,12.94,0.8,0.34,,0.7,0.91,,10.51,,0.86,,,8.77,9.53,0.71,0.76,,1.48,5.21,63.86,11.09,14.3,,7.6,,,22.23,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,30.01,62.46,,38.3,,,,,8,64.08,,4.27,63.88,5.98,,1.01,4.37,166.67,1.66,,30.09,8.04,1.03,0.28,,,,43.97,43.1,24.95,28.61,24.27,8.63,9.69,2.27,0.4,38.86,3.63,,36.52,,3.58,13,164.53,82.83,18.29,,,48.32,,15.31,13.02,23.02,23.02,,11.18,,,,,28.82,3.84,,,26.37,28.61,19.68,,,14.42,1.66,24.12,820.81,23.88,72.17,,67.71,,2.22,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,16.06,62.51,0.7,6.3,12.3,6.8,21.3,,5.8,58.05,3.23,9.89,61.75,5.38,,0.53,0.47,120.76,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.73,29.68,20.55,42.87,23.43,20.34,5.17,5.4,3.37,0.53,12.61,2.41,1.83,26.22,15.93,0.9,1.81,106.81,55.19,10.17,,,14.27,,16.15,5.42,37.04,29.01,2.52,5.26,,1.07,2.16,,41.75,6.65,1.3,,,29.06,43.38,2.23,1.94,34.31,1.16,7.8,72.21,12.35,15.31,,10.58,,2.68,46.27,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,45.46,54.9,,6.9,,13.2,4.1,,5.9,50.7,0.24,11.3,54.13,3.23,,0.24,0.18,82.88,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.23,11.82,78.89,,,1.8,1.96,4.94,0.65,2.49,1.43,0.24,23.95,22.88,,7.05,65.51,19.23,6.5,,,6.9,,7.92,1.73,25.42,29.8,1.48,1.75,,,,,70.09,2.23,,,,15.5,22.46,1.34,1.14,3.76,1.18,4.6,13.78,7.31,7.01,,5.02,,3.8,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,31.37,44.39,,,,38.8,40.9,46.1,16.4,55.5,,2.37,47.01,4.3,,1.73,7.67,19.98,2.42,137.65,138.21,40.3,,0.13,,,,,,215.3,23.73,35.24,3.75,4.95,,0.58,2.3,0.51,,35.7,,,26.64,31.24,94.27,,,,,,,7.63,,,,4.5,,,,,203.86,,,27,10.98,203.86,,,,8.96,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,21.47,40.8,,12.2,,,16.9,,10.9,21.56,,17.4,33.96,2.36,,0.11,0.07,80.27,0.67,18.31,472.02,43.34,7.93,0.54,,,,155.52,46.68,231.13,14.79,11.73,2.74,3.01,0.64,0.52,1.3,0.52,,22.98,6.18,,10.37,84.53,96.38,6.25,,,,,17.52,2.63,,22.85,,2.53,,,,,194.85,3.93,1.08,,,16.05,,,1.96,15.18,0.67,,2.53,1.24,,,6.77,,1.13,334.63,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,82.08,48.53,,100.9,,,,,,65.28,,,52.95,,,4.08,,,4.21,,,,,,,,,,,,,,208.63,,,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,5.6,5.31,,,,,4.21,4.21,,,,,,,,0.32,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,30.85,58.62,2.6,5.9,,7,21.8,,6.8,64.21,,33.84,60.21,2.3,,0.16,0.15,32.2,1.36,,23.37,76.62,2.99,0.81,,,,19.17,12.04,33.14,,10.97,2.77,2.98,5.22,0.38,9,3.82,,19.56,16.09,,4.95,30.59,50.49,2.81,,,8.37,,15.17,2.63,28.75,21.47,1.79,2.42,,1.09,2.32,,26.93,,0.94,,,20.91,33.79,1.82,1.07,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,36.59,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,43.57,0.9,22.7,,62.7,72,31,34.8,45.34,,,44.52,7.99,,1.78,11.2,111.89,3.79,162.49,34,59.97,0.15,0.05,,,,11.27,10.78,23.56,,11.25,2.98,2.83,8.87,0.68,12.05,3.73,,,22.76,,14.06,121.49,43.46,49.71,,,21.78,,23.51,4.23,15.06,15.06,0.31,3.25,,,,,27.25,1.68,1.67,41.14,5.52,23.7,27.61,0.6,1.79,4.23,2.71,21.61,84.29,32.35,32.58,,38.22,,1.46,43.54,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,139.86,57.04,,,,2.6,0.1,,,48.41,,87.16,55.01,6.49,,5.94,7.19,68.37,6.06,,,90.59,,0.2,,,,,,16.26,,,45.83,27.5,,0.59,168.73,5.16,,,,,,0.0,,,,,,,,7.36,,,,29.88,,,,,17.18,,,9.86,9.49,15.46,,,,7.36,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,7.01,59.02,4.6,,,0.1,22.9,46.8,7.7,68.73,0.83,5.46,63.04,2.15,,0.2,0.44,91.89,1.05,,54.73,61.01,4.81,1.21,,0.21,0.83,35.68,24.63,23.52,14.98,13.05,1.92,0.94,2.8,0.2,3.98,4.75,0.96,20.32,8.74,58.7,,81.17,6.54,5.01,,,0.42,,5.51,5.56,204.2,25.41,9.08,0.85,,,,,21.48,,2.08,,,17.73,78.42,,1.82,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.19,137.15,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,45.26,50.29,0.3,15.1,11.9,7.8,16.1,6.2,13.6,38.47,2.14,16.69,46.3,8.37,,0.41,2.32,380.48,1.33,,20.67,69.65,0.29,0.12,,0.4,1.29,24.93,21.6,25.47,23.08,18.98,3.47,3.55,4.01,0.52,13.98,3.78,1.37,31.59,15.09,12.3,6.75,343.6,32.5,160.43,,,10.65,,13.6,8.94,35.26,32.91,2.94,3.77,,1.84,1.15,,26.94,6.49,1.37,,,25.51,38.65,2.77,1.96,28.76,1.33,13.89,213.29,28.33,27.64,,20.55,,2.52,44.14,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,85.8,45.65,1.7,9.4,,17.7,14.1,11.4,16.8,55.61,,12.84,48.27,14.57,,0.95,1.92,579.14,1.34,,51.51,36.2,0.52,0.25,,,,36.11,32.06,35.97,25.38,23.43,11.65,12.86,2.77,0.56,35.77,2.65,,32.3,22.26,15.1,11.31,579.02,87.87,58.85,,,27.97,,34.26,15.95,49.04,41.72,1.95,13.69,,1.34,1.23,,38.31,13.64,1.08,,,36.42,51.29,1.92,2.75,100.37,1.34,19.31,290.37,34.43,36,,21.47,,1.83,83.09,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,53.68,,5.9,6.7,5.7,1.7,14.6,5.9,75.15,6.99,,60.85,1.47,,0.09,0.01,57.22,0.8,,516.77,50.06,5.2,0.46,,1.65,5.1,33.06,18.14,21.51,22.79,13.72,138.1,15.66,3.02,0.67,72.86,6.81,5.15,30.25,12.91,,,61.59,87.59,3.2,,,31.62,,48.32,1.14,33.46,32.44,5.23,10.14,,2.81,1.1,14.41,13.93,1.41,0.82,,,13.93,,4.83,0.87,1.38,0.8,2.34,,3.56,3.42,,3.55,,,26.61,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,42.07,40.5,,,,,,,,34.27,0.33,33.4,37.71,1.77,,0.82,0.14,11.03,2.02,,,39.32,2.51,1.67,,0.25,1.81,11.88,7.12,11.58,,,4.26,4.36,8.42,0.32,37.66,12.35,1.81,8.41,23.81,,,7.45,,2.33,,,17.33,,37.44,3.33,18.71,13.8,4.45,3.23,,,,,8.55,,1.54,,,8.16,11.44,,0.57,,2.02,5.89,739.29,13.76,20.45,,11.86,,18.09,26.29,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,6.76,58.4,,30.2,11.6,25.1,26.1,12.4,17.3,65.8,3.12,10.85,61.44,5.4,,0.45,0.19,199.19,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.76,31.25,18.71,32.08,37.45,23.34,11.48,8.99,3.2,0.74,28.02,3.28,1.84,32.66,18.19,8.72,0.21,179.75,62.47,12.28,,,24.34,,29.87,2.78,35.64,26.85,2.2,8.68,,1.48,1.53,,30.92,,1.29,,,22.03,26.68,1.78,1.58,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.78,47.77,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,49.01,0.6,8.8,4.6,30.8,34.3,,16.4,73.75,3.94,,59.26,3.58,,0.08,0.16,57.07,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.21,6.91,5.8,76.41,10.63,8.29,0.41,0.38,14.47,0.46,0.5,1.6,3.47,10.7,18.12,,,84.11,7.78,6.66,,,4.06,,4.23,1.21,7.95,7.57,0.46,0.32,,,,,60.24,0.74,0.8,,46.4,15.23,16.03,0.36,,1.62,1.07,6.85,24.67,14.91,15.96,,7.05,,13.01,12.74,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,57.57,0.1,22.6,,89.8,,,6.1,73.92,,,62.93,2.05,,0.28,0.39,34.46,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.62,5.7,11.43,9.02,5.41,0.31,0.31,10.4,0.25,2.72,13.29,,12.8,,25.9,2.07,41.46,6.83,2.3,,,1.39,,2.99,1.38,15.38,12.36,,0.22,,,,,8.08,,,,,5.08,12.52,,1.37,,0.91,2.27,35.35,8.59,9.62,,7.63,,10.8,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,17.1,42.02,1.4,,10.8,13.1,11.6,16.2,8.4,34.5,3.89,0.83,35.72,2.3,,0.03,0.5,244.67,1.01,,2.87,64.89,0.6,0.77,,0.6,2.17,20.6,18.51,30.07,19.18,15.93,5.03,5.77,4.85,0.08,19.19,3.37,2.28,24.33,14.71,9.01,7.41,262.12,42.37,11.09,,,20.13,,21.44,23.26,28.48,28.38,2.15,5.75,,1.4,1.76,,29.9,14.13,1.24,,,25.68,47.02,2.35,2.72,157.85,1.01,6.55,468.47,59.97,98.92,,5.75,,3.33,40.31,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,35.06,53.69,0.9,25.4,,21.7,23.3,,14.2,58.29,,23.72,54.02,4.71,,0.52,0.86,262.73,0.82,,82.86,41.82,2.07,1.42,,,,49.31,43.9,44.43,44.36,40.11,9.21,10.12,2.03,0.19,22.78,2.23,,32.65,22.6,20.7,11.4,256.54,90.7,1128,,,16.48,,20.52,30.31,62.42,34.49,0.63,10.32,,,,,45.31,,0.99,,,43.22,94.14,1.38,2.9,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.73,268.14,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,43.25,,3.7,,,,,,28.11,2.13,18.88,37.97,0.41,,0.01,,6.6,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,2.13,25.62,7.18,16.32,,5.23,2.87,2.45,3.9,0.24,15.02,13.98,2.44,,11.28,,,7.82,74.17,1.97,,,8.17,,19.94,1.61,12.94,15.83,,1.07,,,,,7.19,,,,,3.67,7.18,,0.51,,0.52,2.69,16.27,3.6,13.58,,,,11.78,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,60.64,,9.9,,22.2,30.1,,10.6,58.12,,15.25,61.58,4.84,,0.45,0.37,98.55,1.38,,11.39,40.81,1.64,0.25,,,,18.51,16.06,16.66,15.76,14.27,1.5,1.62,5.4,0.69,9.71,6.43,,20.62,24.22,15,5.71,109.28,32.11,8.19,,,5.91,,8.59,2.26,25.67,22.82,1.22,1.57,,0.94,0.5,,15.61,,1.03,,,14.29,16.86,1.13,1.09,,1.38,6.43,121.61,11.05,9.36,,8.72,,3.95,45.22,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,64.84,,6.5,8,7.3,6.3,10.2,6.9,78.56,4.83,,71.39,0.85,,0.01,,72.32,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.49,18.93,10.6,,18.31,10.25,4.24,4.81,5.28,0.28,,,3.71,15.7,,5.68,7.36,97.69,46.23,2.75,,,15.36,,20.77,1.7,16.55,17.24,3.13,2.57,,1.25,,,,1.16,1,,,7.44,,2.96,,1.76,0.43,2.95,5.87,5.34,10.63,,3.43,,,19.13,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,44.65,,63.2,,,,,31.7,40.66,,,44.7,21.95,,6.35,7.88,15.69,11.53,233.81,55.61,50.03,0.33,0.07,,,,22.27,21.45,66.29,,,,5.19,4.49,0.86,7.85,1.41,,,,,,30.99,50.65,,,,25.77,,23.32,5.2,22.1,20.12,,5.69,,,,,72.96,2.16,2.59,12.35,5.81,57.25,79.67,,5.92,5.2,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.97,46.31,0.9,13,,,,,6.1,40.84,0.4,2.02,45.11,3.59,,3.11,1.02,100.35,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.4,26.76,18.1,25.19,,12.08,2.39,2.25,3.74,0.45,8.93,3.95,0.4,43.07,23.01,,,95.7,35.78,19.54,,,7.75,,8.5,3.27,29.51,20.6,1.54,2.29,,1.05,1.67,,25.55,2.21,0.79,,12.51,18.11,26,0.93,1.39,5.36,4.1,5.83,21.34,7.5,11.59,,12.21,,,35.33,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,68.84,49.15,,3.1,,,,,,31.26,1.37,43.8,42.53,4.29,,0.29,0.2,22.36,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.93,22.8,11.44,9.34,11.57,7.87,1,1.07,4.39,0.49,11.45,13.16,2.25,12.74,0.28,,4.67,17.58,37.75,81.6,,,4.3,,6.51,2.54,20.14,17.5,,0.86,,,,,7.63,1.57,1.08,,,5.66,8.17,,1.4,3.19,0.7,6.27,9.8,8.72,13.49,,7.93,,14.21,21.71,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,58.2,,5.1,5.9,3.4,,1.3,6.7,49.88,5.4,,57.57,0.82,,0.05,0.01,83.39,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.07,21.69,12.09,,18.18,10.63,4.11,4.59,4.61,0.26,,,4.19,14.81,0.67,6.07,7.03,96.63,58.62,2.08,,,11.63,,19.78,1.74,19.71,19.55,3.55,2.28,,,,,,1.23,1.01,,,8.66,,3.58,45.08,1.74,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.41,,,10,41234689544.0,Electric Utilities,Utilities
AER,37.69,65.57,,6.4,,,5.5,,,74.35,,29.73,69,0.73,,1,0.04,82.84,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.7,13.51,,15.95,9.39,7.73,8.11,3.37,0.23,,,,,,,,64.9,33.43,,,,41.39,,27.31,1.01,5.96,9.5,,2.45,,,,,,0.72,1.45,,,3.55,5.3,,1.91,1.22,3.68,4.45,3.46,3,19.27,,2.77,,22.56,13.95,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,51.66,,,5,,6.9,,7.2,72.78,5.39,,58.37,0.44,,0.19,0.07,15.94,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.22,26.37,14.71,,19.18,11.54,2.95,2.96,3.79,0.06,,,4.26,8.32,,7.04,4.2,25.85,19.77,1.7,,,1.97,,17.69,6.48,48.3,9.06,,0.88,,,,,,,0.97,,,3.7,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.38,14.71,,,,,2.96,3.79,0.06,,,,8.56,,7.04,4.2,0.0,19.77,1.7,,,1.97,,17.69,6.65,49.67,9.31,,0.91,,,,,,,,,,3.8,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,333.94,44.91,,,,,,5.8,30.4,46.42,,88.52,44.91,1.65,,12.29,0.31,37.52,48.83,,14.68,41.18,,2.37,,,,,,479.02,33.28,33.28,5.8,8.2,,0.29,1.71,0.28,,,,,26.97,41.46,54.6,,,,,,,4.35,,,,5.94,,,,,368.54,,,,8.69,70.8,,,,5.52,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,78.59,50.79,,6.5,,24.4,19.9,26.5,26.8,52.88,,24.97,51.9,2.2,,0.68,0.29,20.74,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.24,10.65,14.83,13.17,10.07,3.85,4.14,7.02,0.45,27.92,8.11,,,24.29,,26.88,21.9,61.25,1.97,,,12.98,,27.12,2.63,26.66,33.03,0.6,3.42,,,,,12.26,,,,,9.12,23.06,1.32,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,67.71,,9.1,,,,,8,87.23,0.39,,76.98,1.2,,1.56,0.73,5.39,2.57,42.22,38.29,5.06,,0.19,,,0.39,,,,,,3.42,2.83,,0.69,,,0.36,,18.52,,,6.87,4.42,,,,,,,1.14,,,,2.63,,,,,,,0.65,,,27.97,,,5.44,1.14,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
