Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,,54.07,16.93,,38.3,,,,,322.31,8,58.49,,,54.96,4.74,0.99,4.98,138.3,1.62,,33.1,6.78,0.96,0.27,,,,33.37,32.53,18.6,21.81,21.46,6.26,7.06,3,0.38,37.96,4.81,,30.85,,,10.78,167.13,83.07,22.92,,16.96,,15.01,10.12,48.09,48.09,,8.2,,,,,21.64,0.83,4.93,,,18.71,21.64,36.28,,,11.25,1.62,7.98,839.68,21.23,22.05,,19.8,,4.03,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,11.56,45.56,,0.7,6.3,12.3,6.8,6.7,,,5.8,37.4,3.62,8.47,41.71,5.26,0.52,0.52,115.5,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.91,28.22,19.62,32.02,22.03,17.4,4.58,5.04,3.54,0.54,15.74,3.25,1.91,22.26,11.32,8.9,6.48,108.67,55.55,11.5,,13.99,,16.24,5.01,34.92,25.42,2.21,4.9,,1.38,1.61,,30.98,1.06,5.09,1.14,,,23.02,40.48,3.17,1.92,22.66,1.14,7.9,65.41,12.45,14.86,,10.65,,3.4,41.04,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,35.94,56.59,28.07,,6.9,,13.2,4.1,,3.27,5.9,41.32,0.18,25.16,51.69,2.92,1.75,0.61,107.06,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,29,15.41,47.68,,,1.92,2.32,3.45,0.56,4.86,2.31,0.19,24.22,18,26.64,11.51,77.43,19.84,4.58,,5.17,,7.87,2.15,41.03,33.41,1.64,2.12,,,,,43.58,1.38,2.62,,,,16.66,25.54,2.12,1.45,4.71,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,66.71,12.99,,,,38.8,40.9,46.1,223.57,16.4,75.17,,18.68,70.24,2.91,1.64,11.45,18.53,2.29,235.21,82.57,38.31,0.4,0.09,,,,21.02,18.94,11.64,15.93,19.64,2.54,2.54,4.76,0.59,21.82,6.49,,24.29,,,15.88,33.98,91.61,,,13.83,,12.08,5.41,24.05,24.05,1.08,3.4,,,,,15.31,0.55,2.63,,18.53,7.92,15.31,23.4,,,6.61,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,36.98,,,12.2,,,16.9,,,10.9,30.61,,,38.71,1.75,0.13,0.04,39.87,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.72,9.04,,9.19,7.26,1.66,1.84,8.53,0.52,,,,11.11,0.79,10.74,8.88,85.15,96.45,5.11,,8.99,,17.48,1.25,13.58,11.81,,1.22,,,,,,0.47,1.63,0.55,,,29.34,,,1.2,5.48,1.06,5.05,19.42,10.06,9.78,,8.25,,,122.08,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,61.73,17.88,,100.9,,,,,,,55,,17.88,59.48,,5.79,,,6.03,,,,,,,,,,,,,,57.91,,,,,,,,,23.13,,,,,,,,,7.14,,,,,,,,,,,,,10.29,9.65,,,,,7.02,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,38.16,6.64,,18.8,33.9,6,,,132.17,4.2,13.9,2.52,,29.19,3.53,0.04,0.02,18.51,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.53,14.35,5.92,31.81,12.43,6.45,0.3,0.31,6.97,0.11,0.99,7.1,2.53,8.16,16.6,,1.83,21.47,27.85,3.83,,1.25,,2.28,3.67,11.18,7.64,0.56,0.14,,,,,14.15,0.86,,,,,4.09,14.03,1.17,0.78,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.16,27.99,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,108.44,43.43,23.27,2.6,5.9,,7,21.8,,142.28,6.8,22.15,,68.44,35.49,3.74,0.26,0.17,53.41,1.56,,21.51,50.45,2.07,0.77,,,,18.12,13.54,24.02,,14.41,3.76,4.14,5.52,0.43,17.25,4.94,,26.8,13.14,27.68,7.94,34.1,52.2,4.73,,14.04,,22.14,4.25,25.41,23.22,1.94,3.59,,1.17,1.77,,20.76,1.57,,1.36,,,18.19,23.2,2.22,1.58,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.26,54.97,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,44.35,,0.9,22.7,,62.7,72,31,57.41,34.8,56.5,,,49.41,6.68,2.3,13.15,76.49,4.45,183.28,30.95,67.21,0.16,0.05,,,,7.1,6.71,10.66,,7.41,1.77,1.74,14.08,0.73,16.36,7.02,,15.54,25.14,,,113.18,44.28,44.08,,20.65,,21.88,2.57,11.41,11.41,0.23,2.38,,,,,14.4,0.68,1.13,1.03,11.47,3.27,13.06,14.1,0.45,1.05,2.57,3.29,17.31,67.54,25.93,24.8,,28.79,,2.56,24.48,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,83.32,40.5,38.91,,,,2.6,0.1,,,,27.75,,90.39,35.56,9.45,4.19,8.79,82.27,4.29,,,71.34,,0.14,,,,,,1133.99,,,42.75,26.08,,0.63,2.3,0.08,,,,,14.8,0.0,,,,,,,9.25,,,,27.3,,,,,562.99,,,,15.21,14.54,172.42,,,,9.19,4.29,,,,,,,,0.3,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21,51.22,16.2,2.5,,,13,17,11,,9.8,26.73,0.77,28.72,44.29,2.44,0.25,0.52,112.47,1.13,,56.38,59.69,2.8,1.39,,0.19,0.78,18.28,15.26,23.33,14.94,13.32,2.13,1.03,5.47,0.18,4.4,4.74,0.92,22.07,10.02,11.48,4.13,101.81,6.73,4.98,,2.5,,5.74,6.85,38.12,24.96,2.57,0.96,,,,,21.71,1.1,,1.99,,,18.58,46.43,4.1,2,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.24,164.86,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,5.43,53.9,2.25,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,58.69,2.61,22.42,55.37,7.43,0.26,1.22,362.9,1.1,,20.51,69.84,0.37,0.15,,0.43,1.49,23.13,20.18,26.21,21.02,17.11,3.27,3.48,4.32,0.51,13.27,3.83,1.65,28.36,13.17,9.12,7.13,331.54,32.61,162.73,,11.19,,14.79,7.95,31.45,30.06,3.23,3.53,,1.47,1.17,,26.5,1.09,8.47,1.26,,,24.95,38.2,3.18,1.76,52.71,1.1,13.75,236.59,27.79,26.8,,19.63,,2.61,38.95,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,40.28,50.41,3.98,,,,,,,,30.6,30.05,,9.64,43.95,3.87,0.68,2.5,21.35,1.51,,452.01,118.12,,0.25,,,,,,419.53,,,4.56,5.99,,0.44,1.43,0.23,,580.12,,,28.45,18.78,51.48,,,,,,8.25,,,,6.19,,,,,459.59,1.14,,,,57.7,88.66,,,,31.4,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,65.92,,1.7,9.4,,17.7,16.7,11.4,,16.8,73.9,,7.55,70.38,12.8,0.78,1.24,547.05,1.11,,49.25,33.27,0.78,0.42,,,,35.09,31.2,36.94,21.77,20.34,10.07,11.55,2.85,0.49,31.27,2.72,,26.62,19.06,13.38,10.79,585.98,88.66,51.2,,25.59,,35.93,16.76,46.28,30.64,1.43,11.89,,0.98,1.21,,37.86,0.93,19.47,0.92,,,36.87,53.9,1.84,2.43,279.56,1.11,18.17,291.22,33.73,34.74,,22.82,,2.79,68.75,,,10,241068062221.0,Packaged Software,Technology Services
ADC,28.73,40.68,,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,25.54,5.49,26.12,34.92,1.8,0.08,0.01,74.0,0.74,,573.52,54.1,5.08,0.51,,1.67,4.02,36.91,20.79,24.97,31.84,19.19,16.64,18.24,2.71,0.65,73.03,5.42,4.08,40.31,11.72,2.17,11.35,74.07,87.94,2.87,,31.62,,48.86,1.51,41.14,41.76,6.74,12.51,,3.6,1.34,17.58,17.13,1,1.82,0.99,,,17.13,,6.28,1.05,1.8,0.74,2.41,,3.83,3.64,,3.69,,,33.39,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,16.48,63.52,1.5,,,,,,,13.28,,76.65,0.27,0.09,68.87,2.02,1.25,0.17,13.6,3.42,,,38.31,2.94,1.41,,0.19,1.5,19.08,10.49,14.61,,,4.88,5.54,5.24,0.35,37.93,8.93,1.5,9.49,12.77,,,9.5,,1.91,,12.01,,30.96,3.86,37.11,12.49,4.03,4.39,,,,,11.55,1.43,,2.15,,,10.46,15.76,,0.7,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.38,102.77,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,22.13,45.79,3.24,1.9,,10.4,9.3,16.8,1.7,,1.2,41.2,2.9,,45.03,5.68,0.79,0.31,215.61,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.68,54.1,27.02,36.38,31.26,23.66,11.09,12.05,1.85,0.73,33.12,2.87,1.68,30.32,16.87,20.58,10.84,153.04,57.08,6.42,,17.35,,21.96,3.09,66.58,53.91,4.95,11.59,,2.77,1.82,,34.97,1.41,,1.64,,,28.36,36.42,3.79,1.75,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.41,50.59,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,41.34,,2.6,9.4,7.7,25.1,24.8,,89.18,15,40.94,5.08,,41.33,3.11,0.04,0.07,52.08,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.85,11.67,8.48,9.97,13.74,9.6,0.42,0.4,8.57,0.42,4.05,14.18,3.85,11.27,23.21,,,78.03,7.08,3.58,,2.07,,2.85,1.13,14.77,10.52,0.57,0.3,,,,,7.56,0.67,0.88,0.75,,,5.25,7.11,0.55,1.36,1.66,0.84,3.34,14.4,8.6,7.7,,4.13,,16.68,11.4,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADP,32.91,52.69,9.12,1.2,,13.8,15.3,15.1,13,13.01,9,48.4,3.27,23.44,49.81,3.11,0.19,0.79,302.23,1.01,,3.27,65.98,1.56,1.75,,0.59,1.88,23.25,21.08,30.92,22.99,21.23,6.04,6.84,4.3,0.11,22.11,3.36,2.07,30.37,14.82,8.76,7.46,271.14,42.56,9.92,,20.87,,21.92,22.68,31.76,31.55,2.61,6.64,,1.58,1.73,,29.96,1.11,10.32,1.32,,,26.31,43.12,2.56,3.06,73.47,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,44.68,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,36.4,52.06,18.61,0.9,25.4,,21.7,23.3,,,14.2,47.15,,40.04,49.74,5.97,0.38,0.66,303.99,0.65,,102.91,35.66,1.75,0.99,,,,51.56,45.58,53.57,33.87,31.56,9.78,11.27,1.94,0.26,21.04,1.89,,32.98,22.22,11.62,11.72,261.3,90.71,,,18.3,,21.86,25.42,61.22,37.26,0.68,11.19,,,,,53.32,1.16,,1.03,,,49.47,104.88,1.47,2.93,,0.65,11.12,392,23.35,51.52,,9.86,,0.67,230.26,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.65,41.17,10.78,,3.7,,,,,,,18.04,2.73,5.11,31.8,0.43,0.08,0.01,7.33,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.7,29.56,7.83,12.97,,5.15,2.82,2.78,3.38,0.24,21.42,16.69,2.97,9.04,7.6,26.47,2.59,6.72,78.76,1.95,,17.19,,20.04,1.74,7.74,14.26,,1.37,,,,,6.43,1.09,,,,,3.86,5.15,,0.58,,0.64,5.45,14.81,3.29,24.01,,10.07,,33.74,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,39.08,48.66,0.43,,9.9,,22.2,30.1,,18.33,10.6,58.41,,9.23,51.48,8.32,1.41,4.48,122.96,2.11,,11.17,35.23,0.41,0.05,,,,18.83,16.66,15.95,12.96,11.64,1.38,1.78,5.31,0.82,11.15,5.76,,20.84,23.82,12.62,12.5,101.27,32.28,12.12,,6.5,,9.15,2.32,27.7,23.37,1.25,1.8,,0.98,0.53,,16.31,1.21,3.45,1.19,126.76,17.49,15.13,18.77,1.22,1.22,11.12,2.11,6.89,155.12,11.61,9.24,,9.02,,3.04,49.19,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,15.6,49.46,6.22,,6.5,8,7.3,6.3,10.2,5.28,6.9,30.45,4.01,26.14,43.14,0.9,,,91.24,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.9,21.79,12.06,,19.38,11.15,5.1,5.86,4.59,0.27,,,2.94,18.48,1.4,7.87,3.92,82.49,49.45,2.94,,15.52,,25.95,2.06,21.45,21.24,3.86,3.33,,1.54,,,,1.11,1.42,1.27,,,9.76,,3.06,,2.13,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.02,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,21.84,54.84,25.13,0.9,13,,,,,,6.1,48.93,0.34,11.43,53.07,4.54,2.25,0.99,116.55,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.59,35.65,60.02,,12.08,2.82,3.01,1.26,0.53,5.01,1.65,0.34,23.77,15.1,,,85.23,35.16,2.31,,2.91,,4.34,3.83,103.85,32.44,2.42,3.06,,1.63,3.87,,59.99,1.37,2.94,1.05,,13.84,33.62,92.56,2.52,1.8,6.19,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.98,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,63.62,52.66,6.25,,20.5,20.8,11.4,7.9,4,4.55,3.1,51.63,7.92,28.51,53.04,3.42,0.59,0.61,84.31,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.89,23.57,12.9,23.8,12.73,8.8,4.53,5.49,4.24,0.69,23.84,4.36,1.89,17.66,11.46,25.2,13.27,63.47,40.9,27.86,,13.05,,34.15,2.16,42.27,24.59,0.96,5.67,,,,,23.62,1.33,1.75,1.28,,,12.38,27.22,2.76,1.98,2.71,0.83,3.5,8.35,6.58,5.13,,5.69,,2.44,54.89,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,42.58,,,10.5,45.5,,,66.4,90.5,5.8,36.36,2.47,,41.3,3.81,0.19,0.12,17.7,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.82,10.84,7.14,24.38,9.7,6.66,0.83,0.87,9.23,0.47,3.56,5.65,2.82,9.72,1.23,10.09,3.09,17.95,38.95,,,4.28,,8,1.95,15.13,10.73,,0.67,,,,,17.87,0.99,1.05,0.8,,,8.89,48.38,,1.15,2.3,0.63,6.46,18.28,15.69,13.34,,11.06,,7.59,15.26,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.04,40.81,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,27.74,4.94,8.87,36.78,0.89,0.04,0.01,95.1,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.74,22.06,12.41,,17,10.79,4.28,4.84,4.53,0.27,,,3.89,16.18,1.09,13,4.64,93.84,61.23,2.17,,13.46,,20.61,1.91,19.27,19.19,3.49,2.57,,,,,,1.01,1.27,1.1,,,7.92,,,11.19,1.92,0.41,2.7,5.48,4.94,10.22,,4.35,,0.75,20.34,,,10,41234689544.0,Electric Utilities,Utilities
AER,35.16,48.11,8.13,,6.4,,,5.5,,3.17,,43.5,0.78,5.88,45.89,0.74,2.25,0.08,96.31,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.49,13.62,,15.95,9.39,7.73,8.04,3.28,0.23,,,1.05,7.95,,12.74,2.68,84.98,32.61,,,32.41,,26.37,1.09,7.75,9.84,,2.44,,,,,,1.13,0.75,1.43,,,3.43,7.4,,1.61,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.78,14.97,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,36.33,,,,5,,6.9,,,7.2,31.65,,,33.69,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,25.74,13.89,,,,,2.99,3.89,0.07,,,,6.72,,6.54,2.97,0.0,19.44,1.43,,8.34,,17.25,2.82,9.06,5.63,,0.76,,,,,,,,,,,3.89,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,21.84,58,3.72,,14.3,,129.9,,,49.89,64.1,55.44,3.99,,57.51,2.38,0.3,0.16,23.23,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.96,21.69,12.84,,,6.69,2.45,3.11,4.61,0.53,,,4.23,11.97,,,25.9,0.0,26.47,4.92,,8.78,,15.35,2.43,29.39,26.74,,2.7,,,,,,,1.88,,,,9.08,,,,2.96,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,10.48,57.02,24.71,,,,85.6,17.5,,1.59,11.1,40.54,,52.69,51.71,2.62,15.58,0.3,66.32,64.66,,18.63,43.32,66.55,2.51,,,,,257.72,72.47,38.56,40.94,8.68,10.92,,0.28,15.07,1.73,,,,,26.03,38.62,65.71,,,,,,7.77,,,,8.72,,,,,58,1.72,,,,13.93,40.22,,,,9.11,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,42.8,12.9,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,38.78,,11.97,41,2.21,0.9,0.27,16.05,1.6,0.45,126.67,62.76,2.29,0.76,,,,10.04,7.47,10.84,8.36,6.55,2.8,3,9.96,0.47,27.65,11.6,,10.5,27.16,31.74,4.59,17.74,62.43,2.75,,18.26,,29.03,1.96,13.14,14.27,0.34,2.44,,,,,8.9,0.9,,,,,6.08,11.44,0.57,0.73,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.18,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
