Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,,49.5,1.5,7.9,7.7,13.5,33.2,24.7,10.5,46.63,1.01,9.45,48.22,6.2,0.99,0.58,137.01,2.61,116.07,53.51,73.66,1.6,0.47,,0.18,0.69,27.89,23.45,27.13,24.16,21.18,5.84,5.85,3.59,0.54,21.57,3.79,0.71,24.21,17.18,9.5,3.53,149.32,50.71,14.21,,18.15,,19.76,6.62,31.48,26.4,2.2,5.75,,0.87,1.72,,26.62,5.87,1.21,,,22.15,34.16,1.89,2.14,27.44,1.97,11.55,64.95,15.98,22.07,,14.5,,2.23,45.71,,,10,33913792728.0,Medical Specialties,Health Technology
AA,,44.78,1.4,10.2,,,,,5.9,47.86,1.51,8.43,45.42,0.95,0.31,0.49,26.32,1.45,86.07,58.94,24.77,12.36,0.45,,,1.5,,37.2,,14.35,5.33,0.54,0.55,,0.3,,,1.5,60.61,,,,40.3,7,,,,,,1.12,,,,0.43,,,,,,,,,,49.66,,,0.91,1.17,0.74,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,64.54,,10.4,,,,,27,80.11,,3.77,70.06,0.77,0.34,0.19,15.46,0.62,20.89,20.46,14.17,12.45,,,,,13.25,13.25,35.84,11.13,6.91,0.78,0.82,7.55,,2.29,11.86,,5.59,,34.88,3.56,19.67,22.37,1.87,,1.56,,7.6,,14.13,6.81,,0.2,,,,,7.81,,0.45,,,2.71,,,,,0.51,1.25,8.53,7.75,,,4.5,,28.79,10.43,,,8,8696254174.0,Airlines,Transportation
AAON,28.74,70.15,,23.5,10.5,20.6,22,,22.6,77.3,0.59,15.22,72.52,19.09,,,86.9,3.03,97.77,18.07,48.15,0.36,0.13,,0.2,0.37,33.59,27.86,237.73,,,,6.33,2.98,0.72,2.66,0.43,0.37,,19.61,,,82.24,32.77,42.97,,15.18,,18.83,10.22,41.92,41.92,3.44,6.38,,2.69,21.14,,241.07,4.97,1.33,,43.23,57.1,126.58,2.21,7.94,12.94,1.5,19.51,38.13,29.02,27.91,,22.62,,0.34,89.4,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,54.25,5.1,,192.4,8,16.8,,10.4,66.89,126.3,3.39,56.97,1.91,0.06,0.08,66.42,1.23,275.59,217.45,25.94,6.26,1.51,,0.77,3.47,22.49,11.8,,20.4,10.71,0.65,0.67,4.45,0.22,,,1.54,17.73,16,,2.05,208.08,41.67,3.92,,1.72,,2.98,1.46,20.75,15.38,1.65,0.34,,1.07,,,,1.62,0.3,,,14.37,,2.6,0.55,3.64,0.27,1.6,6.46,4.79,7.26,,3.59,,,8.25,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,30.08,42.16,2.9,1.3,5.7,20.9,23.2,14.6,15.7,45.98,0.73,7.73,42.01,8.35,0.55,0.68,181.42,1.07,11.88,92.38,21.56,0.81,1.46,,0.15,0.53,23.51,21.49,26.72,23.7,21.69,7.35,7.4,4.25,0.21,27.71,3.79,0.53,28.01,21.26,12.46,2.63,178.27,45.03,40.5,,26.16,,30.76,38.13,28.45,28.45,1.68,7.44,,1.17,1.27,,26.83,6.9,1.86,,,24.64,28.47,1.54,2.11,38.13,1.02,29.33,279.4,57.36,159.97,,34.58,,3.59,43.07,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,40.23,,,9.7,8.1,22.2,18.4,8.5,36.3,7.67,13.52,37.79,0.62,0.84,0.05,21.25,1.94,,145.67,6.48,6.84,1.43,,1.57,6.21,22.34,11.68,27.51,,,,6.63,4.48,0.4,23.98,8.17,6.31,,6.44,,,32.95,62.84,1.88,,14.66,,27.6,1.08,25.3,25.3,11,3.62,,2.19,1.33,9.41,15.14,1.11,0.47,,,8.46,17.19,,0.98,1.1,1.94,2.15,576.18,4.53,5.34,,4.22,,3.3,27.6,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,6.56,74,,,7.8,9.6,49.1,7.4,3.8,77.73,5.5,12.07,75.04,2.08,0.34,0.22,178.0,0.87,69.9,59.2,76.32,3.46,5.73,,0.67,3.35,42.81,21.12,16.43,14.42,13.83,6.67,6.68,2.34,0.08,40.62,6.98,3.46,15.85,26.31,9.5,0.85,137.63,62.42,6.09,,8.95,,24.92,30.49,65.56,20.2,1.3,5.85,,0.9,0.47,,14.38,,1.33,,,13.89,24.65,0.98,1.5,,0.76,3.58,171.32,8.18,36.93,,9.52,,6.81,39.6,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,48.99,,8.7,,,,,,56.49,,,50.44,3.1,6.39,9.83,5.08,7.33,,,330.79,,0.07,,,,,,,,,8.29,21.45,,0.77,,,,,,,,1.38,,,,,,,1.29,,,,38.78,,,,,,,,3.48,2.76,,,,,1.51,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,4.28,55.77,,10.1,15.8,5.3,6.9,2,15.3,75.6,7.7,,63.54,3.86,0.52,4.74,2.69,1.11,107.16,185.4,23.19,0.17,0.04,,0.73,5.68,12.96,9.12,11.64,9.17,6.97,2.24,2.45,7.72,0.65,20.35,7.91,5.68,14.16,10.68,6.94,5.52,3.42,50.3,19.12,,18.29,,22.51,2.31,13.93,13.37,5.81,2.56,,,,,12.54,1.75,0.45,,,9.34,14.42,,0.84,5.12,0.79,10.98,52.73,15.37,17.44,,18.54,,5.36,12.67,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,48.65,,58.9,,53,58.9,21.4,22.6,45.84,,,47.62,3.5,0.02,0.01,208.29,1.06,37.87,17.45,7.15,3.4,1.09,,,,8.1,7.57,49.04,7.41,6.88,0.43,0.53,12.35,0.39,1.08,3.66,,6.43,31.81,1.3,15.63,251.96,18.62,6.46,,4.07,,7.23,1.34,7.41,6.5,0.19,0.3,,0.2,0.91,,28.79,0.61,1.05,,,16.85,12.86,0.24,0.47,1.34,0.45,7.45,38.82,18.88,19.42,,13.63,,16.47,12.33,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,49.86,2,8.4,5.9,40.8,24.6,,11.1,63.89,2.68,,54.17,2.89,0.06,0.05,41.6,1.4,,,59.87,2.7,0.8,,0.28,2.16,9.6,7.43,20.83,10.37,8.14,0.49,0.49,10.42,0.37,2.36,7.34,2.19,12.42,24.42,,1.68,53.22,,4.97,,3.1,,5.06,1.43,10.83,13.2,0.82,0.34,,0.72,1.24,,14.11,,0.87,,,11.09,12.39,0.82,0.79,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.19,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,21.12,54.56,,38.3,,,,,8,52.61,,18.94,53.54,5.56,1.01,4.37,153.43,1.66,,30.09,8.04,1.03,0.28,,,,40.82,40.01,22.69,26.53,22.5,8.01,8.99,2.45,0.4,38.86,3.97,,33.22,,3.58,13,163.81,82.83,18.29,,48.32,,15.31,11.88,21.03,21.03,,10.12,,,,,26.22,3.54,,,24.28,26.01,17.97,,,13.15,1.66,24.12,820.81,23.88,72.17,,67.71,,2.43,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,12.27,69.4,0.7,6.3,12.3,6.8,21.3,,5.8,78.9,3.25,7.48,73.58,5.35,0.53,0.47,120.05,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.74,29.52,20.44,42.6,23.28,20.21,5.14,5.37,3.39,0.53,12.61,2.44,1.84,25.97,15.95,0.9,1.81,106.65,55.19,10.17,,14.27,,16.15,5.36,36.63,28.68,2.49,5.21,,1.06,2.15,,41.24,6.61,1.29,,,28.74,42.84,2.22,1.93,33.92,1.16,7.8,72.21,12.35,15.31,,10.58,,2.72,45.75,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,25.77,53.31,,6.9,,13.2,4.1,,5.9,53.44,0.24,2.63,52.88,3.17,0.24,0.18,81.74,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,19.87,11.6,76.63,,,1.76,1.93,5.03,0.65,2.49,1.44,0.24,23.7,22.97,,7.05,65.31,19.23,6.5,,6.9,,7.92,1.71,25.18,29.51,1.46,1.72,,,,,69.45,2.2,,,,15.35,22.17,1.32,1.13,3.72,1.18,4.6,13.78,7.31,7.01,,5.02,,3.93,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
