Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,20.49,58.88,2,8.4,5.9,40.8,24.6,,23.18,11.1,62.37,1.97,33.75,59.53,3.1,0.05,0.04,55.43,1.44,,,58.62,2.69,0.76,,0.28,1.61,11.72,9.17,13.69,11.78,9.52,0.57,0.58,8.53,0.37,4.23,9.98,1.62,15.01,26.2,,2.09,50.81,,4.81,,3.04,,4.88,1.89,14.51,17.65,1.1,0.43,,0.87,0.83,,10.39,,1.12,,,8.92,9.6,0.89,0.96,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.48,28.28,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,16.09,32.91,,38.3,,,,,322.31,8,35.32,,,33.78,3.16,0.71,4.95,116.85,1.41,,29.97,7.3,1.12,0.28,,,,32.49,31.65,14.73,20.4,16.49,5.81,6.1,3.08,0.3,41.38,5.95,,25.67,,,11.88,165.82,82.59,20.75,,46.11,,15.21,9.15,15.71,15.71,,7.19,,,,,17.39,2.69,,,18.82,17.33,13.08,,,10.26,1.41,21.22,720.92,19.41,63.33,,55.65,,3.91,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,63.3,0.7,6.3,12.3,6.8,6.7,,,5.8,70.39,3.6,,66.19,5.27,0.52,0.49,112.69,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.93,28.47,19.55,35.83,21.83,18.85,4.84,4.97,3.51,0.54,13.88,2.88,1.96,24.18,12.93,8.41,6.41,106.51,55.24,10.7,,13.65,,15.92,4.99,35.55,25.32,2.2,4.8,,0.8,1.65,,34.82,5.19,1.14,,,24.91,45.7,2.6,1.91,23.98,1.18,7.63,64.74,12.05,14.52,,10.37,,3.14,41.13,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,20.33,54.97,,6.9,,13.2,4.1,,3.27,5.9,67.67,0.23,13.34,58.69,3.11,0.24,0.15,91.41,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.23,22.77,12.66,298.44,,,1.83,2,4.39,0.63,0.67,0.38,0.23,25.71,20.11,,,70.33,19.03,5.57,,6.05,,7.68,1.77,29.02,29.09,1.44,1.75,,,,,262.34,2.37,,,,18.95,29.3,1.72,1.29,4.14,1.36,4.09,12.41,6.71,6.29,,4.98,,0.59,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,41.96,,,,38.8,40.9,46.1,223.57,16.4,44.34,,,40.97,1.93,1.48,8.69,15.94,2.16,197.37,87.05,38.64,1.68,0.11,,,,94.5,62.9,26.77,21.73,33.62,2.27,2.42,1.06,0.57,9.04,3.05,,27.92,,,17.91,32.54,91.73,,,3.43,,2.56,5.11,88.56,88.56,3.97,2.95,,,,,32.85,5.04,,25.71,7.97,32.85,135.1,,,6.45,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,66.17,,12.2,,,16.9,,,10.9,75.28,,,70.54,2.31,0.14,0.04,79.91,1.18,18.83,519.12,44.07,8.34,0.67,,,,94.09,37.95,,15.04,11.98,2.8,2.94,1.06,0.52,,,,22.73,,15.72,10.23,86.0,96.46,5.51,,,,17.58,2.48,,22.38,,2.29,,,,,,3.43,1.08,,,66.01,,,2.36,11.86,1.17,,3.96,2,,,,,,249.72,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,43.19,,100.9,,,,,,,43.9,,,42.34,,4.31,,,4.49,,,,,,,,,,,,,,331.85,,,,,,,,,16.47,,,,,,,,,3.7,,,,,,,,,,,,6.06,5.7,,,,,3.86,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,82.5,69.75,2.6,5.9,,7,21.8,,142.28,6.8,75.65,,38.03,71.1,2.89,0.15,0.15,49.48,1.32,,22.1,60.56,2.39,0.84,,,,19.04,13.59,23.95,,15.47,3.75,3.87,5.25,0.37,16.16,4.77,,33.01,13.54,23.91,6.24,32.52,50.71,3.86,,12.01,,19.46,4.2,29.11,26.46,2.21,3.5,,1.23,1.72,,21.59,,1.36,,,18.44,23.77,2.53,1.55,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.04,53.78,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.25,0.9,22.7,,62.7,72,31,57.41,34.8,38.77,,24.38,41.68,8.88,2.25,12.33,114.22,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.91,10.38,20.17,,13.47,3,2.77,9.17,0.73,13.75,4.1,,18.21,23.18,,,121.36,44.63,48.8,,21.54,,23.4,3.99,15.73,15.73,0.32,3.38,,,,,24.63,1.67,1.57,19.13,5.14,21.88,26.17,0.63,1.66,3.99,3.26,19.31,74.1,28.93,28.19,,33.01,,1.64,38.46,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,79.43,64.63,,,,2.6,0.1,,,,77.8,,1.85,69.54,8.56,5.85,6.96,69.38,6.01,,,69.04,,0.15,,,,,,,,,27.02,21.63,,0.66,,,,,,,8.1,0.0,,,,,,,7.32,,,,23.27,,,,,,,,13.79,13.14,,,,,7.64,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,1.81,61.08,4.6,,,0.1,22.9,46.8,,7.7,56.06,0.87,0.3,61.07,2.28,0.26,0.55,98.16,1.13,,55.01,59.44,3.29,1.31,,0.21,0.87,19.35,15.59,20.53,13.16,11.68,1.83,0.9,5.17,0.19,4.4,5.29,0.91,19.86,8.42,13.04,6.91,96.47,6.58,4.87,,1.61,,5.59,5.79,52.77,24.45,8.73,0.83,,,,,19.1,,1.84,,,16.36,24.98,,1.83,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.72,153.38,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,4.75,61.39,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,65.75,2.59,,63.34,7.27,0.3,1.2,333.27,1.16,,20.04,71.1,0.43,0.17,,0.42,1.56,21.98,19.1,23.78,18.43,15.98,3.03,3.2,4.55,0.51,13.44,4.15,1.56,26.07,14.21,6.4,4.64,326.09,32.58,171.01,,10.79,,14.2,7.53,30.52,28.05,2.5,3.28,,1.43,0.96,,24.5,7.11,1.18,,,23.21,35.25,2.71,1.65,40.54,1.16,13.46,227.4,27.32,26.23,,19.64,,3.1,36.91,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,16.69,53.72,,,,,,,,30.6,49.07,,12.59,54.09,3.19,0.66,2.48,18.96,1.49,,469.19,121.47,,0.24,,,,,,,,,4.64,5.3,,0.45,,,,496.22,,,28.84,17.19,50.64,,,,,,6.63,,,,5.46,,,,,,,,,51.24,521.71,,,,27.09,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,2.88,57.59,1.7,9.4,,17.7,14.1,11.4,,16.8,59.15,,,59.4,12.89,0.85,1.32,558.3,1.16,,49.57,33.69,0.82,0.41,,,,37.31,32.97,38.5,22.24,20.77,10.26,12,2.68,0.5,31.17,2.57,,27.13,20.58,13.83,11.16,585.97,88.24,58.8,,24.86,,35.4,16.89,50.16,32.23,1.51,12.47,,0.94,1.16,,39.98,18.02,0.97,,,38.65,56.89,1.77,2.55,226.03,1.16,17.46,275.62,32.26,32.8,,22.15,,2.41,73.56,,,10,241068062221.0,Packaged Software,Technology Services
ADC,7,69.29,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,62.38,5.55,15.96,66.78,1.66,0.07,,72.9,0.9,,535.71,52.31,5.24,0.52,,1.65,4.05,35.48,19.87,24.81,33.67,20.11,17.51,17.36,2.82,0.65,69.98,5.56,4.09,41.12,11.68,2.82,9.74,73.83,87.98,3.02,,32.09,,48.78,1.47,40.5,40.57,6.54,12.47,,3.25,1.29,17.58,17.8,1.79,1,,,17.8,,6.18,1.07,1.77,0.9,2.43,,3.76,3.63,,3.67,,,32.69,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,19.29,57.16,,,,,,,13.28,,61.81,0.3,3.96,59.81,1.89,1.29,0.17,12.07,3,,,33.87,2.68,1.52,,0.19,1.64,15.52,8.54,12.81,,,4.34,4.84,6.44,0.34,38.16,10.42,1.64,9.09,17.18,,,8.95,,2.01,,12.87,,32.86,3.66,30.18,11.74,3.79,3.83,,,,,9.96,,1.79,,,9,12.92,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.42,31.76,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,29.77,50.2,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,51,2.8,21.15,51.56,5.62,0.79,0.31,228.39,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.58,53.98,27.14,39.26,25.44,22.02,10.93,11.93,1.85,0.72,30.39,2.6,1.65,28.37,17.61,15.55,,154.38,57.85,7.22,,17.07,,23.16,3.22,68.59,51.87,4.25,11.74,,2.62,1.75,,38.67,,1.72,,,28.59,36.1,3.5,1.87,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.75,53.61,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,43.63,2.6,9.4,7.7,25.1,24.8,,89.18,15,54.77,4.23,16.41,45.79,3.26,0.04,0.06,60.5,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.22,10.06,7.85,12.49,12.02,8.83,0.44,0.44,9.94,0.42,3.56,10.92,3.3,11.17,22.29,,,78.17,7.44,4.48,,2.93,,3.39,1.31,12.1,11.07,0.6,0.35,,,,,10.17,0.97,0.87,,,6.72,8.74,0.5,1.76,1.91,0.88,4.77,18.59,10.96,10.87,,5.18,,16.65,12.9,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,35.83,0.1,22.6,,89.8,,,,6.1,35.23,,,35.7,1.81,0.24,0.35,21.8,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.54,5.24,11.47,8.62,4.72,0.24,0.24,9.49,0.21,2.05,16.47,,6.58,,22.64,,39.67,6.28,2.09,,0.5,,2.67,0.96,28.7,7.96,,0.13,,,,,6.46,,,,,3.42,8.46,,0.67,,0.87,0.79,24,5.88,3.46,,7.03,,13.92,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,72.6,1.2,,13.8,15.3,15.1,13,20.5,9.9,86.43,3.51,,77.49,2.61,0.06,0.79,269.6,1.01,,2.97,62.22,0.64,0.82,,0.59,2.01,21.16,19.1,30.81,20.71,18.85,5.47,5.77,4.73,0.08,18.72,3.27,2.07,26.92,14.58,8.78,5.55,266.03,45.44,13.74,,19.54,,25.85,24.2,29.59,29.37,2.43,5.76,,1.32,1.61,,30.83,12.94,1.21,,,26.66,46.99,2.45,2.61,128.38,1.01,6.8,497.94,59.7,91.62,,7.53,,3.05,41.6,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,20.49,57.46,0.9,25.4,,21.7,23.3,,,14.2,60.14,,,59.33,4.83,0.49,0.76,255.26,0.69,,89.81,32.86,1.93,1.21,,,,45.03,40.18,54.65,42.07,38.14,9,9.65,2.22,0.22,17.66,1.81,,31.42,22.74,11.13,11.1,257.38,90.77,1210,,17.66,,21.44,25.45,55.25,32.15,0.59,9.77,,,,,55.37,,0.93,,,50.92,160.74,1.29,2.74,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.71,232.05,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.24,49.53,,3.7,,,,,,,49.44,2.4,16.02,50,0.49,0.03,0.01,7.49,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.4,15.45,6.37,14.18,,5.72,2.94,2.96,6.47,0.24,20.86,15.15,2.97,11.03,11.55,30.81,3.13,6.67,81.58,2.1,,13.82,,22.19,1.76,9.95,14.93,,1.42,,,,,6.81,,,,,3.88,5.51,,0.6,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.3,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,33.89,66.82,,9.9,,22.2,30.1,,18.33,10.6,72.48,,35.99,69.56,9.26,1.17,3.5,133.58,2,,10.69,36.33,0.43,0.05,,,,22.15,19.46,22.9,18.62,16.89,1.99,2.04,4.51,0.83,8.9,4.1,,26.54,23.6,12.15,11.93,108.85,32.34,9,,6.18,,9.03,2.62,31.65,26.56,1.42,1.92,,1,0.64,,21.73,4.1,1.3,,24.16,19.71,23.67,1.3,1.28,14.27,2,6.73,148.57,11.63,9.3,,9.04,,0.98,56.13,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,70.54,,6.5,8,7.3,6.3,10.2,5.28,6.9,71.59,4.37,4.86,71.59,0.87,0.01,,82.05,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.16,19.95,11.19,,20.79,11.63,5,5.52,5.01,0.27,,,3.25,17.81,0.78,7.47,4.4,81.29,50.31,3.09,,16.28,,26.85,1.9,18.56,19.35,3.52,3.03,,1.29,,,,1.3,1.17,,,8.66,,2.83,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.88,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,42.93,,99.7,,,,,52.85,46.7,34.08,,13.87,39.24,16.07,4.68,7.93,14.59,9.31,357.33,69.43,54.67,0.54,0.06,,,,35.19,31,352.15,,,,5.36,2.84,0.87,1.52,0.23,,47.84,,,24.21,24.37,49.15,,,50.07,,15.22,3.79,13.03,12.16,,6.47,,,,,470.62,1.43,2.61,12.91,5.19,251.56,21.77,,4.63,3.79,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,52.33,0.9,13,,,,,,6.1,58.32,0.37,14.09,54.8,3.69,3.21,0.97,110.7,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,38.79,23.65,36.59,,12.08,2.81,2.71,2.58,0.46,7.41,2.68,0.37,33.04,22.03,,,86.37,35.21,3.81,,6,,5.38,3.58,46.13,28.03,2.09,2.79,,1.31,2.24,,37.3,2.69,0.97,,13.85,24.45,45.16,1.44,1.68,5.82,4.22,3.75,15.66,5.02,7.97,,7.79,,,38.3,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,36.13,52.04,,10.5,45.5,,,66.4,90.5,5.8,50.48,1.9,,52.28,4.24,0.39,0.23,22.17,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.18,12.98,8.21,13.46,10.66,7.34,0.96,0.98,7.7,0.49,7.25,8.86,2.26,12.45,0.49,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.49,19.97,14.59,,0.8,,,,,11.23,1.38,1.01,,,7.94,19.73,,1.45,2.94,0.81,6.29,17.29,14.86,12.87,,10.26,,12.14,20.53,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,17.89,59.76,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,63.11,4.73,13.57,58.78,0.91,0.04,0.01,98.25,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.57,22.44,12.71,,18.45,11.63,4.54,4.93,4.46,0.26,,,3.57,17.44,1.37,13.56,4.02,93.38,60.67,2.21,,13.49,,20.7,2,19.69,19.59,3.56,2.64,,,,,,1.32,1.16,,,8.54,,3.78,12.78,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.17,,,10,41234689544.0,Electric Utilities,Utilities
AER,54.49,53.55,,6.4,,,5.5,,3.17,,55.31,0.53,22.66,55.15,0.77,0.89,0.03,95.51,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.17,13.2,,15.95,9.39,7.73,8.08,3.55,0.24,,,1.05,8.67,,10.18,3.07,77.17,34.83,,,42.04,,28.67,1.1,6.25,9.4,,2.53,,,,,,0.73,1.49,,,3.58,5.62,,1.69,1.29,3.38,4.6,3.68,3.2,19.62,,2.94,,16.03,14.83,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,56.77,,,5,,6.9,,,7.2,85.55,4.86,9.75,66.75,0.52,0.19,0.06,18.08,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.81,26.95,14.81,,17.42,10.7,2.82,3.17,3.71,0.07,,,3.81,9.43,,6.88,3.01,22.69,20.79,1.61,,6.07,,18.51,4.16,17.22,8.18,,1.05,,,,,,2.33,1.09,,,5.09,,,,14.82,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.52,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.95,14.81,,,,,3.17,3.71,0.07,,,,6.72,,6.88,3.01,0.0,20.79,1.61,,6.07,,18.51,4.09,16.92,8.04,,1.02,,,,,,,,,,5.01,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,48.41,,14.3,,129.9,,,49.89,64.1,48.89,4.09,11.95,49.28,2.2,0.44,0.21,21.1,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.09,14.16,10.17,,,7.96,2.22,3.32,7.06,0.54,,,4.39,11.58,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.06,15.87,15.77,,2.33,,,,,,1.4,,,,7.29,,,,2.64,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFYA,23.59,53.69,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,49.78,,,53.54,2.62,0.74,0.27,18.17,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.89,8.13,11.46,13.17,10.07,3.85,3.29,9.18,0.51,29.13,10.79,,12.34,25.76,38.81,8.02,20.13,62.12,2.57,,17.97,,28.66,2.22,15.14,16.81,0.4,2.78,,,,,9.76,,,,,7.36,13.83,0.67,0.89,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,1.16,50.49,,9.1,,,,,,8,58.83,0.3,31.83,54.88,1.5,1.88,0.82,5.78,3.05,49.42,37.39,6.56,4.11,0.19,,,0.3,,27.99,,,,3.32,3.43,,0.69,,,0.31,122.98,18.6,,5.53,5.77,8.95,,,,,,1.25,,,,3.26,,,,,,,0.84,,,24.26,,,4.82,1.25,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
