Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,43.21,,49.7,,28.2,37.8,,24,36.5,,,40.1,2.57,,0.02,0.01,210.15,1.06,37.87,13.72,8,5.3,1.69,,,,10.01,9.35,56.68,9.15,8.5,0.53,0.65,9.99,0.32,1.15,4.02,,6.26,31.85,1.3,15.63,241.93,18.62,6.47,,,4.07,,7.23,1.31,7.22,6.33,0.2,0.29,,0.21,2.31,,26.19,,1.02,,,14.04,81.91,0.26,0.49,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.3,11.93,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,46.88,2,8.4,5.9,40.8,24.6,,11.1,42.33,2.53,,47.07,2.89,,0.06,0.05,43.35,1.4,,,59.87,2.7,0.8,,0.28,2.17,9.56,7.4,20.74,10.32,8.11,0.49,0.49,10.46,0.37,2.36,7.39,2.21,12.35,24.47,,1.68,53.25,,4.97,,,3.1,,5.06,1.42,10.76,13.12,0.81,0.33,,0.75,1.29,,14.02,,0.91,,,11.01,12.31,0.85,0.83,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.05,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,14.41,65.54,,38.3,,,,,8,78.05,,1.95,69.44,5.86,,1.01,4.37,163.54,1.66,,30.09,8.04,1.03,0.28,,,,44.28,43.41,24.35,28.78,24.42,8.69,9.76,2.26,0.4,38.86,3.69,,35.84,,3.58,13,164.11,82.83,18.29,,,48.32,,15.31,12.8,22.67,22.67,,10.92,,,,,28.29,3.77,,,25.88,28.08,19.38,,,14.18,1.66,24.12,820.81,23.88,72.17,,67.71,,2.27,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,10.95,62.2,0.7,6.3,12.3,6.8,21.3,,5.8,58.33,3.23,12.25,61.58,5.35,,0.53,0.47,120.92,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.74,29.51,20.43,42.58,23.27,20.2,5.14,5.37,3.39,0.53,12.61,2.44,1.84,25.97,15.95,0.9,1.81,106.75,55.19,10.17,,,14.27,,16.15,5.36,36.61,28.67,2.49,5.2,,1.07,2.17,,41.22,6.65,1.3,,,28.73,42.82,2.24,1.95,33.9,1.16,7.8,72.21,12.35,15.31,,10.58,,2.72,45.72,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.1,55.95,,6.9,,13.2,4.1,,5.9,56.68,0.24,6.93,56.41,3.23,,0.24,0.18,85.71,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.18,11.79,78.61,,,1.79,1.96,4.96,0.65,2.49,1.42,0.24,24.02,22.89,,7.05,65.39,19.23,6.5,,,6.9,,7.92,1.74,25.62,30.04,1.49,1.76,,,,,70.67,2.31,,,,15.6,22.58,1.39,1.18,3.79,1.18,4.6,13.78,7.31,7.01,,5.02,,3.81,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,24.77,35.88,,,,38.8,40.9,46.1,16.4,30.03,,,33.58,4.01,,1.73,7.67,23.52,2.42,137.65,138.21,40.3,,0.13,,,,,,206.12,22.72,33.74,3.59,4.74,,0.58,2.3,0.44,,41.49,,,26.64,31.11,94.27,,,,,,,8.85,,,,5.25,,,,,236.84,,,31.78,12.92,236.84,,,,10.41,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,8.85,54.57,,11.8,,,16.9,,10.9,52.21,,7.4,53.95,2.45,,0.11,0.07,83.66,0.67,18.31,472.02,43.34,7.93,0.54,,,,162.27,48.71,241.09,15.43,12.24,2.86,3.15,0.62,0.52,1.3,0.49,,23.72,6.06,,10.37,84.43,96.38,6.25,,,,,17.52,2.81,,24.1,,2.64,,,,,203.14,4.11,1.13,,,16.73,,,2.04,16.01,0.67,,2.53,1.24,,,6.77,,1.07,355.68,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,67.55,32.98,,100.9,,,,,,20,,,27.56,,,4.08,,,4.21,,,,,,,,,,,,,,175.71,,,,,,,,,,,,,,,,,,,3.52,,,,,,,,,,,,4.71,4.47,,,,,3.52,4.21,,,,,,,,0.36,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,5.72,35.37,,,,13.9,48,21.1,10.6,42.21,2.33,,36.38,3.53,,0.03,0.02,20.78,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.35,12.12,5.69,67.26,10.48,6,0.33,0.33,8.25,0.1,0.49,3.32,2.35,7.86,23.14,3.62,1.85,21.88,27.77,3.79,,,1.71,,2.6,4.66,8.74,6.88,0.27,0.15,,,,,29.47,,,,,4.64,18.62,0.48,0.91,,0.19,5.02,14.24,12.08,73.94,,7.61,,,37.66,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,13.79,52.74,2.4,5.7,,7,21.8,,6.8,46.21,,24.4,51.04,2.3,,0.16,0.15,31.51,1.36,,23.37,76.62,2.99,0.81,,,,19.06,11.97,32.96,,10.91,2.76,2.97,5.25,0.38,9,3.85,,18.94,16.21,,4.79,30.57,50.49,2.81,,,8.37,,15.17,2.57,27.9,20.83,1.74,2.35,,1.07,2.27,,26.13,,0.92,,,20.28,32.76,1.78,1.05,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,35.51,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,0.75,42.95,0.9,22.7,,62.7,72,31,34.8,50.03,,,44.78,8.02,,1.78,11.2,118.63,3.79,162.49,34,59.97,0.15,0.05,,,,11.38,10.88,23.73,,11.25,2.98,2.86,8.79,0.68,12.05,3.69,,,22.75,,14.06,121.33,43.46,49.71,,,21.78,,23.51,4.28,15.24,15.24,0.31,3.32,,,,,27.55,1.78,1.78,43.61,5.85,23.92,27.92,0.64,1.9,4.28,2.71,21.61,84.29,32.35,32.58,,38.22,,1.45,44.05,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,138.39,70.93,,,,2.6,0.1,,,86.9,,78.32,76.97,6.88,,5.94,7.19,70.77,6.06,,,90.59,,0.2,,,,,,17.45,,,49.19,29.44,,0.59,168.73,4.83,,,,,,0.0,,,,,,,,7.86,,,,32,,,,,18.41,,,10.21,9.83,16.57,,,,7.86,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,51.34,4.6,,,0.1,22.9,46.8,7.7,54.26,0.85,3.64,52.32,2.13,,0.2,0.44,90.61,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,35.04,24.19,23.08,14.7,12.81,1.88,0.92,2.85,0.2,3.98,4.88,0.98,19.89,8.82,58.7,,81.87,6.54,5.01,,,0.42,,5.51,5.41,198.76,24.73,8.83,0.83,,,,,20.91,,2.05,,,17.25,76.31,,1.79,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.28,133.49,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,16.09,72.15,,,,,,,30.6,68.68,,,73.87,3.93,,1.23,3.57,18.0,2.12,,500.24,126.62,,0.25,,,,,,,,,4.36,5.57,,0.5,,,,442.24,,,22.28,15.64,49.2,,,,,,,6.44,,,,6.03,,,,,,,,,12.08,,,,,10.98,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,74.96,37.23,1.7,9.4,,17.7,14.1,11.4,16.8,31.62,,8.04,35.18,14.22,,0.95,1.92,556.04,1.34,,51.51,36.2,0.52,0.25,,,,35,31.08,34.85,24.59,22.7,11.29,12.47,2.86,0.56,35.77,2.83,,30.3,22.33,15.1,11.31,578.21,87.87,58.85,,,27.97,,34.26,14.96,45.97,39.12,1.83,12.85,,1.28,1.18,,35.92,13.1,1.04,,,34.15,48.07,1.84,2.64,94.1,1.34,19.31,290.37,34.43,36,,21.47,,1.88,77.86,,,10,241068062221.0,Packaged Software,Technology Services
ADEA,34.5,38.77,,,,,,,,28.54,0.31,31.7,34.68,1.77,,0.82,0.14,11.31,2.02,,,39.32,2.51,1.67,,0.25,1.81,11.91,7.14,11.6,,,4.27,4.37,8.4,0.32,37.66,12.35,1.81,8.43,23.77,,,7.45,,2.33,,,17.33,,37.44,3.33,18.71,13.8,4.45,3.21,,,,,8.53,,1.58,,,8.18,11.44,,0.58,,2.02,5.89,739.29,13.76,20.45,,11.86,,18.01,26.29,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,2.26,50.78,,30.2,11.6,25.1,26.1,12.4,17.3,50.84,3.17,4.13,51.14,5.25,,0.45,0.19,198.24,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.83,30.27,18.12,31.08,36.28,22.61,11.12,8.71,3.3,0.74,28.02,3.41,1.92,31.45,18.29,8.72,0.21,179.5,62.47,12.28,,,24.34,,29.87,2.67,34.3,25.84,2.12,8.34,,1.47,1.52,,29.73,,1.28,,,21.18,25.64,1.77,1.58,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.93,46.01,,,10,90112565563.0,Semiconductors,Electronic Technology
ADP,11.21,37.29,1.4,,10.8,13.1,11.6,16.2,8.4,10.34,3.77,,25.14,2.3,,0.03,0.5,244.25,1.01,,2.87,64.89,0.6,0.77,,0.6,2.11,20.58,18.49,30.03,19.15,15.91,5.02,5.76,4.86,0.08,19.19,3.39,2.3,24.27,14.72,9.01,7.41,261.51,42.37,11.09,,,20.13,,21.44,23.18,28.38,28.28,2.14,5.71,,1.4,1.76,,29.78,14.11,1.24,,,25.57,46.87,2.35,2.71,157.77,1.01,6.55,468.47,59.97,98.92,,5.75,,3.25,40.18,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,21.91,45.88,0.9,25.4,,21.7,23.3,,14.2,38.75,,14.3,42.28,4.6,,0.52,0.86,253.84,0.82,,82.86,41.82,2.07,1.42,,,,47.96,42.7,43.21,43.14,39.02,8.96,9.84,2.09,0.19,22.78,2.33,,31.15,22.67,20.7,10.95,256.17,90.7,1128,,,16.48,,20.52,28.96,59.65,32.96,0.6,9.86,,,,,43.3,,0.95,,,41.3,89.98,1.33,2.8,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.79,257.11,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,69.66,,3.7,,,,,,83.9,2.09,9.47,75.19,0.45,,0.01,,6.71,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,1.87,27.19,7.62,17.32,,5.49,3.01,2.6,3.68,0.24,15.02,12.35,2.14,19.13,9.22,,,7.84,74.17,1.97,,,8.17,,19.94,1.82,14.65,17.91,,1.22,,,,,8.18,,,,,4.19,8.16,,0.51,,0.52,2.69,16.27,3.6,13.58,,,,10.36,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,66.93,,9.9,,22.2,30.1,,10.6,84.84,,5,73.31,4.85,,0.45,0.37,100.6,1.38,,11.39,40.81,1.64,0.25,,,,18.62,16.15,16.75,15.84,14.35,1.51,1.63,5.37,0.69,9.71,6.38,,20.19,24.19,15,5.71,109.12,32.11,8.19,,,5.91,,8.59,2.28,25.85,22.98,1.23,1.53,,0.96,0.51,,15.74,,1.05,,,14.41,17.04,1.15,1.11,,1.38,6.43,121.61,11.05,9.36,,8.72,,3.93,45.51,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,63.32,,6.5,8,7.3,6.3,10.2,6.9,74.58,4.83,,69.1,0.84,,0.01,,73.08,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.45,18.86,10.56,,18.24,10.21,4.22,4.79,5.3,0.28,,,3.67,15.87,,5.68,7.36,97.52,46.23,2.75,,,15.36,,20.77,1.72,16.73,17.43,3.17,2.57,,1.27,,,,1.17,1.01,,,7.51,,2.99,,1.78,0.43,2.95,5.87,5.34,10.63,,3.43,,,19.34,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,47.57,,63.2,,,,,31.7,51.31,,,49.87,22.59,,6.35,7.88,17.21,11.53,233.81,55.61,50.03,0.33,0.07,,,,23.09,22.24,68.63,,,,5.39,4.33,0.86,7.85,1.32,,,,,,30.91,50.65,,,,25.77,,23.32,5.55,23.59,21.47,,6.08,,,,,77.91,2.36,2.84,13.55,6.37,61.13,85.03,,6.49,5.55,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.78,50.95,0.9,13,,,,,6.1,58.22,0.39,,53.42,3.63,,3.11,1.02,105.72,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.39,27.34,18.49,25.69,,12.08,2.43,2.3,3.66,0.45,8.93,3.87,0.39,43.86,22.95,,,95.77,35.78,19.54,,,7.75,,8.5,3.34,30.12,21.03,1.57,2.33,,1.11,1.76,,26.08,2.33,0.83,,13.18,18.47,26.55,0.98,1.47,5.47,4.1,5.83,21.34,7.5,11.59,,12.21,,,36.06,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,0.99,69.17,,20.5,20.8,11.8,7.9,4,3.1,88.31,12.56,1.57,77.68,2.36,,0.32,0.17,54.29,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.98,11.34,7.09,30.43,13.28,7.33,3.94,4.26,8.82,0.68,14.13,3.53,2.98,21.79,21.94,,2.29,52.73,33.23,13.32,,,29.69,,26.12,1.39,13.06,24.38,0.95,3.98,,,,,28.14,1.4,0.96,,,10.14,11.41,0.99,1.48,1.76,0.74,7,11.61,9.28,10.3,,5.33,,0.55,38.88,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,53.83,59.69,,3.1,,,,,,43.36,1.31,21.45,55.78,4.35,,0.29,0.2,23.0,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.81,23.56,11.82,9.65,12.84,8.68,1.03,1.11,4.24,0.49,11.45,12.55,2.13,13.77,0.13,,4.67,17.57,37.75,81.6,,,4.3,,6.51,2.66,21.13,18.35,,0.91,,,,,7.99,1.62,1.11,,,5.97,8.58,,1.44,3.35,0.7,6.27,9.8,8.72,13.49,,7.93,,13.57,22.77,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,59.6,,5.1,5.9,3.4,,1.3,6.7,54.54,5.4,1.11,59.8,0.82,,0.05,0.01,84.1,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.08,21.72,12.11,,18.2,10.64,4.11,4.59,4.6,0.26,,,4.19,14.93,0.68,6.07,6.36,96.5,58.62,2.08,,,11.63,,19.78,1.75,19.84,19.67,3.58,2.3,,,,,,1.24,1.02,,,8.72,,3.61,45.46,1.75,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.53,,,10,41234689544.0,Electric Utilities,Utilities
AER,25.32,62.7,,6.4,,,5.5,,,76.08,,24.14,66.44,0.72,,1,0.04,82.13,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.54,13.43,,15.95,9.39,7.73,8.07,3.39,0.23,,,,,,,,64.83,33.43,,,,41.39,,27.31,0.97,5.74,9.15,,2.38,,,,,,0.71,1.44,,,3.43,5.11,,1.89,1.18,3.68,4.45,3.46,3,19.27,,2.77,,23.03,13.44,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,49.03,,,5,,6.9,,7.2,67.99,5.28,,54.63,0.44,,0.19,0.07,16.16,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.13,26.29,14.67,,17.97,11.08,2.91,2.95,3.8,0.06,,,4.17,8.49,,7.04,4.45,25.9,19.77,1.7,,,1.97,,17.69,6.59,49.15,9.22,,0.9,,,,,,,0.99,,,3.76,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.29,14.67,,,,,2.95,3.8,0.06,,,,8.49,,7.04,4.45,0.0,19.77,1.7,,,1.97,,17.69,6.58,49.15,9.22,,0.9,,,,,,,,,,3.76,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,229.76,42.75,,,,,,5.8,30.4,41.6,,96.52,41.43,1.64,,12.29,0.31,36.59,48.83,,14.68,41.18,,2.37,,,,,,475.75,33.05,33.05,5.76,8.15,,0.29,1.71,0.29,,,,,26.97,41.26,54.6,,,,,,,4.27,,,,5.83,,,,,361.37,,,,8.47,69.42,,,,5.42,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,65.96,48.6,,6.5,,24.4,19.9,26.5,26.8,43.72,,28.94,48.24,2.19,,0.68,0.29,20.19,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.15,10.59,14.73,13.17,10.07,3.85,4.11,7.07,0.45,27.92,8.3,,,24.33,,26.88,21.84,61.25,1.97,,,12.98,,27.12,2.57,26.04,32.26,0.59,3.39,,,,,12.15,,,,,9.03,22.84,1.29,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,61.17,,9.1,,,,,8,78.05,0.41,,69.15,1.11,,1.56,0.73,5.31,2.57,42.22,38.29,5.06,,0.19,,,0.41,,,,,,3.21,2.64,,0.69,,,0.38,,18.42,,,6.88,4.42,,,,,,,1.09,,,,2.5,,,,,,,0.64,,,26.5,,,5.36,1.09,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,45.72,0.2,16.3,20.1,25.7,36.4,,16.7,64.79,1.94,,51.1,3.39,,0.14,0.39,113.02,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,1.05,6.57,5.45,15.74,6.33,5.13,0.68,0.64,15.22,0.41,4.06,7.07,1.05,8.5,26.82,10.85,,156.08,26.21,24.95,,,8.13,,11.91,1.78,7.1,7.31,0.29,0.58,,,,,14.13,0.96,0.94,,,7.51,9.94,0.3,0.71,2.74,0.67,10.63,38.57,20.48,27.67,,19.36,,1.99,16.01,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,21.72,66.52,,2,17.3,10.6,13.1,24.2,12.7,87.14,3.56,5.97,75.25,3.25,,0.96,589.71,13.49,2.36,148.57,91.98,14.67,,,,0.2,0.75,15.75,9.84,40.89,,,4.86,4.88,6.35,0.73,12.1,2.37,0.75,20.37,18.24,,4.49,10.68,37.68,126.42,,,20.48,,31.08,1.81,25.02,27.17,1.55,5.15,,,,,42.77,1.51,1.34,,,11.16,28.13,1.57,2.06,1.81,1.27,5.46,9.48,8.74,7.4,,6.58,,0.77,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
