Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,13.42,49.49,2,8.4,5.9,40.8,24.6,,11.1,31.36,2.21,12.51,43.28,3.04,0.05,0.04,49.45,1.44,,,58.62,2.69,0.76,,0.28,1.81,10.94,8.56,12.78,11,8.88,0.53,0.54,9.14,0.37,4.23,11.19,1.82,13.5,26.84,,2.09,50.57,,4.81,,3.04,,4.88,1.68,12.95,15.75,0.98,0.39,,0.85,0.8,,9.29,,1,,,7.95,8.57,0.79,0.85,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.73,25.27,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,10.7,56.62,,38.3,,,,,8,59.66,,7.21,59.9,4.31,0.78,5.4,152.5,1.44,,31.15,7.78,0.93,0.26,,,,40.79,39.92,20.92,26.26,22.15,7.85,8.57,2.45,0.32,40.97,4.33,,34.97,,,11.9,168.15,82.86,20.56,,48.23,,15.86,12.3,20.41,20.41,,9.8,,,,,23.93,3.52,,,25.89,23.79,17.15,,,13.65,1.44,22.9,794.68,22.38,69.5,,64.25,,2.7,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,48.3,0.7,6.3,12.3,6.8,21.3,,5.8,52.5,3.85,,49.15,5,0.47,0.46,104.02,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.04,26.37,18.15,38.37,20.39,17.67,4.52,4.68,3.79,0.54,12.21,2.72,2.11,22.37,14.8,8.85,6.32,107.52,55.1,10.17,,13.96,,15.76,4.66,32.4,23.69,2.06,4.51,,0.87,1.91,,36.93,5.17,1.09,,,25.45,41.52,2.07,1.74,25.37,1.11,7.71,67.68,12.14,14.89,,10.32,,3.26,38.64,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,12.72,41.68,,6.9,,13.2,4.1,,5.9,37.74,0.24,9.54,39.08,3.11,0.41,0.29,81.52,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.25,21.67,11.99,43.61,,,1.65,1.86,4.61,0.65,4.27,2.54,0.25,23.98,22.98,,,68.53,18.95,6.11,,6.05,,7.6,1.67,27.92,29.86,1.48,1.69,,,,,39.46,2.16,,,,12.65,17.96,1.51,1.1,3.52,1.36,4.04,12.16,6.5,6.18,,4.91,,2.75,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,56.74,,,,38.8,40.9,46.1,16.4,62.12,,,60.04,1.63,1.42,7.89,16.13,2.04,155.25,99.1,38.89,9.83,0.13,,,,,371.42,35.38,24.91,40.71,2.4,2.77,,0.54,7.83,2.39,,33.56,,,18.04,32.89,92.27,,,,,,5.73,,,,3.27,,,,,42.01,,,33.6,9.38,42.01,1466.36,,,7.5,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,42.93,,12.2,,,16.9,,10.9,33.67,,,40.12,2.11,0.16,0.04,65.93,1.27,18.65,504.43,43.97,9.27,0.69,,,,103.99,37.45,,13.47,10.71,2.5,2.68,0.96,0.52,,,,18.66,1.08,15.46,9.84,86.35,96.44,5.93,,,,17.7,2.11,,18.42,,2.02,,,,,,3.05,0.88,,,60.82,,,2,11.35,1.25,,3.32,1.65,,,3.15,,,226.46,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,71.14,,100.9,,,,,,85.68,,,77.9,,5.78,,,6.01,,,,,,,,,,,,,,225.64,,,,,,,,,16.47,,,,,,,,,3.71,,,,,,,,,,,,5.12,4.84,,,,,3.73,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,39.94,,18.8,33.9,6,,,4.2,38.47,2.44,,39.75,3.57,0.03,0.01,19.73,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.43,12.24,5.63,40.55,11.02,6.03,0.32,0.32,8.17,0.11,0.79,5.5,2.43,8.08,21.98,,1.6,21.9,27.82,4.29,,1.64,,2.67,4.14,8.85,7.25,0.54,0.14,,,,,18.29,,,,,4.31,13.93,0.62,0.81,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.76,34.13,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,53.13,71.8,2.6,5.9,,7,21.8,,6.8,78.6,,20.27,75.94,2.64,0.19,0.17,39.37,1.37,,22.6,71.62,2.69,0.84,,,,19.17,12.82,24.51,,12.92,3.22,3.4,5.22,0.38,13.85,4.94,,22.44,14.8,,,31.68,50.52,3.24,,9.88,,17.2,3.33,29.16,22.76,1.9,2.9,,1.16,1.79,,20.8,,1.14,,,16.93,22.73,2.04,1.24,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.1,43.87,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,66.31,0.9,22.7,,62.7,72,31,34.8,64.92,,7.89,65.95,9.58,1.92,11.83,141.81,4,174.18,32.12,62.57,0.15,0.05,,,,14.23,13.59,28.57,,11.25,2.98,3.66,7.03,0.69,12.8,3.13,,,22.24,,,116.75,44.58,50.74,,22.16,,24,5.13,18.73,18.73,0.38,4.16,,,,,32.44,2.07,2,36.93,6.6,28.49,34.34,0.75,2.17,5.13,2.87,20.88,79.89,31.17,31.17,,36.43,,1.22,51.2,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,63.81,50.65,,,,2.6,0.1,,,48.98,,1.79,50.39,6.14,5.32,6.57,54.13,5.46,,,75.9,,0.18,,,,,,,,,15.42,18.3,,0.64,,,,,,,8.17,0.0,,,,,,,5.81,,,,20.5,,,,,,,,9.91,9.43,,,,,5.81,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,1.3,37.38,4.6,,,0.1,22.9,46.8,7.7,27.13,0.99,,33.91,2.11,0.19,0.44,84.44,1.06,,54.74,60.22,4.7,1.23,,0.15,0.99,32.55,22.62,18.9,12.19,10.63,1.67,0.85,3.07,0.19,4.48,5.99,1.04,16.83,7.23,14.32,7.04,95.21,6.56,4.98,,,,5.49,5.22,,22.25,7.95,0.76,,,,,17,,1.76,,,14.58,61.41,,1.65,,1.06,,45.39,7.23,,,9.55,,4.74,134.15,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,48.93,0.3,15.1,11.9,7.8,16.1,6.2,13.6,37.67,2.76,,47.73,6.81,0.3,1.2,299.14,1.16,,20.04,71.1,0.43,0.17,,0.42,1.67,19.88,17.28,21.51,16.67,14.45,2.74,2.89,5.03,0.51,13.44,4.63,1.72,23.04,14.61,7.58,5.53,326.09,32.58,171.01,,10.79,,14.2,6.76,27.39,25.18,2.25,2.96,,1.29,0.86,,21.99,6.38,1.06,,,20.83,31.66,2.44,1.48,36.39,1.16,13.46,227.4,27.32,26.23,,19.64,,3.39,33.28,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,7.64,50.75,,,,,,,30.6,54.15,,32.27,51.58,3.01,0.79,2.73,18.04,1.62,,502.91,127.4,,0.27,,,,,,,,,4.5,5.44,,0.44,,,,588.24,,,28.85,16.77,50.08,,,,,,6.48,,,,5.73,,,,,,,,,26.93,,,,,19.61,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,79.4,1.7,9.4,,17.7,14.1,11.4,16.8,93.08,,,85.79,13.26,0.85,1.32,578.34,1.16,,49.57,33.69,0.82,0.41,,,,38.72,34.21,39.96,25.79,23.78,11.86,12.46,2.58,0.5,31.17,2.48,,31.85,20.49,13.23,11.17,576.77,88.24,58.8,,24.86,,35.4,17.49,51.96,33.39,1.56,12.91,,1.07,1.33,,41.42,18.66,1.01,,,40.06,58.94,1.83,2.65,234.15,1.16,17.46,275.62,32.26,32.8,,22.15,,2.32,76.37,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,63.59,,5.9,6.7,5.7,1.7,14.6,5.9,74.88,6.51,,66.95,1.51,0.05,,62.44,0.81,,533.39,51.33,5.22,0.49,,1.65,4.74,33.88,18.62,22.38,29.48,17.88,15.61,16,2.95,0.66,71.49,6.38,4.8,34.48,12.42,4.91,7.57,75.06,87.76,3.11,,30.91,,48.58,1.26,36.73,35.12,5.66,10.91,,3.04,1.2,15.52,15.25,1.53,0.88,,,15.25,,5.34,0.93,1.51,0.81,2.31,,3.58,3.41,,3.6,,,28.57,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,10.4,52.6,,,,,,,,65.43,0.32,,55.4,1.71,0.96,0.16,11.27,2.23,,,36.57,2.76,1.59,,0.26,1.77,15.86,8.39,11.95,,,4.23,4.76,6.31,0.32,39.85,11.56,1.77,8.79,20.02,,,7.86,,1.81,,11.06,,31.03,3.49,33.15,14.56,4.7,3.59,,,,,8.99,,1.69,,,8.13,11.46,,0.58,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.08,29.82,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,24.04,54.44,,30.2,11.6,25.1,26.1,12.4,17.3,59.63,2.76,26.34,53.75,5.78,0.72,0.29,230.89,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.54,46.62,25.28,39.25,25.12,20.98,11.07,11.49,2.15,0.72,29.28,2.67,1.59,29.15,18.1,15.31,,161.19,59.84,9.13,,20.45,,25.76,3.25,53.95,37.98,3.11,11.04,,2.09,1.87,,37.7,,1.63,,,27.02,33.58,2.47,1.87,,1.13,4.37,59.43,5.61,6,,5.53,,2.26,54.43,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,30.5,0.1,22.6,,89.8,,,6.1,21.99,,,26.89,1.89,0.25,0.36,24.17,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.25,5.06,10.56,6.64,4.17,0.25,0.25,10.81,0.22,2.37,16.58,,7.52,,23.72,,40.43,6.77,2.43,,1.04,,3.06,1.05,14.83,8.45,,0.15,,,,,6.36,,,,,3.68,8.58,,0.83,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.38,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.87,36.59,1.4,,10.8,13.1,11.6,16.2,8.7,26.93,4.16,4.49,32.27,2.05,0.06,1,235.56,1.01,,2.83,61.8,0.58,0.71,,0.59,2.31,18.71,16.85,27.67,18.11,14.4,4.78,5.1,5.34,0.07,18.43,3.61,2.38,23.47,14.93,9.55,5.89,266.81,45.38,13.25,,19.56,,25.65,20.86,26.29,26.23,1.99,5.14,,1.3,1.64,,27.91,10.74,1.1,,,24.06,42.95,2.18,2.39,98.97,1.01,6.57,490.28,60.08,94.27,,7.17,,3.42,37.26,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,6.1,68.53,0.9,25.4,,21.7,23.3,,14.2,70.8,,,71.39,4.8,0.49,0.76,247.87,0.69,,89.81,32.86,1.93,1.21,,,,44.66,39.85,54.21,41.73,37.83,8.93,9.57,2.24,0.22,17.66,1.87,,30.67,22.76,11.22,10.94,254.48,90.77,1210,,17.66,,21.44,24.72,53.65,31.22,0.57,9.48,,,,,53.77,,0.91,,,49.48,156.09,1.25,2.66,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.71,225.78,,,6,45606470933.0,Packaged Software,Technology Services
ADUS,27.32,57.09,,9.9,,22.2,30.1,,10.6,56.11,,29.96,55.13,6.32,0.54,0.51,117.73,1.35,,11.08,38.32,1.34,0.21,,,,22.53,19.68,18.05,19.1,16.75,1.94,2.03,4.44,0.72,11.22,5.73,,23.58,23.83,11.01,8.15,107.67,32.14,8.42,,6.04,,8.83,2.66,29.21,24.79,1.33,1.77,,1.02,0.5,,15.73,,1.18,,,14.54,16.78,1.2,1.24,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.44,51.4,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,44.44,,6.5,8,7.3,6.3,10.2,6.9,42.81,5.09,,44.51,0.81,0.02,0.01,70.45,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.69,18.53,10.36,,17.64,10.19,4.4,4.95,5.4,0.28,,,3.8,15.29,,8.01,4.43,85.94,48.75,3.18,,15.84,,25.99,1.64,16.2,16.87,3.07,2.57,,1.23,,,,1.13,1,,,7.27,,2.68,,1.7,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.09,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,47.66,,63.2,,,,,31.7,56.61,,,49.07,14.57,5.18,7.55,11.29,10.06,299.51,63.69,51.98,0.45,0.07,,,,21.64,20.13,63.19,,,,3.97,4.62,0.85,6.28,1.38,,,,20,,24.18,49.49,,,21.43,,18.33,3.77,21.71,19.14,,4.65,,,,,75.77,1.79,1.99,10.08,4.23,52.76,83.63,,4.85,3.78,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,0.85,48.62,0.9,13,,,,,6.1,38.98,0.37,8.66,44.54,3.69,3.42,0.99,106.45,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.38,35.48,22.25,31.97,,12.08,2.74,2.56,2.82,0.45,8.02,3.14,0.38,35.46,22.64,,,88.05,35.3,7.02,,6.58,,6.45,3.49,39.14,25.29,1.89,2.58,,1.29,2.1,,32.07,2.52,0.91,,13.72,21.51,35.27,1.17,1.56,5.63,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.17,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,34.05,62.89,,20.5,20.8,11.4,7.9,4,3.1,81.97,9.75,25.59,69.68,2.75,0.52,0.27,69.8,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.29,36.48,14.39,34.57,13.27,8.21,4.57,5.29,2.74,0.68,15.31,3.01,2.29,20.96,21.93,,5.3,54.1,33.66,17.59,,6.8,,26.36,1.78,74.39,29.6,1.16,5.06,,,,,33.13,1.72,1.2,,,12.87,40.78,1.18,1.81,2.26,0.88,1.61,4.53,3.57,2.38,,3.43,,1.51,50.44,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,80.3,28.81,,10.5,45.5,,,66.4,5.8,16.34,2.05,9.32,24.15,4.1,0.39,0.23,19.21,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.34,11.94,7.55,12.38,9.9,6.8,0.89,0.9,8.38,0.49,7.25,10.23,2.6,10.38,0.93,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.15,17.31,12.64,,0.71,,,,,9.74,1.2,0.87,,,6.85,17.12,,1.26,2.55,0.81,6.29,17.29,14.86,12.87,,10.26,,13.34,17.8,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,44.34,54.45,,6.4,,,5.5,,,51.04,0.27,25.5,53.45,0.77,0.78,0.03,93.57,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.53,13.38,,15.95,9.39,7.73,8.16,3.51,0.24,,,1.07,,,10.16,2.5,72.29,34.73,,,42.81,,28.61,1.09,6.18,9.59,,2.61,,,,,,0.75,1.53,,,3.81,5.35,,1.73,1.31,3.48,4.68,3.68,3.2,20.12,,2.94,,16.74,15.02,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,35.61,,,5,,6.9,,7.2,33.37,4.88,10.96,32.63,0.47,0.26,0.08,17.71,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.82,27.22,15.14,,20.34,12.24,3.12,3.18,3.67,0.06,,,3.82,9.28,,6.92,2.57,24.2,20.21,1.66,,4.24,,17.9,4.34,24.6,8.68,,0.99,,,,,,4.06,1.09,,,4.62,,,,43.2,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.47,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,27.22,15.14,,,,,3.18,3.67,0.06,,,,9.28,,6.92,2.57,0.0,20.21,1.66,,4.24,,17.9,4.34,24.6,8.68,,0.99,,,,,,,,,,4.62,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,27.45,47.17,,14.3,,129.9,,,64.1,63.26,4.05,32.1,52.23,2.41,0.98,0.39,20.46,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.06,10.99,8.98,,,7.06,2.29,3.89,9.1,0.55,,,4.3,11.76,,43.66,33.78,0.0,45.95,25.04,,19.98,,35.36,2.11,11.39,11.39,,2.32,,,,,,1.15,,,,5.11,,,,2.6,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,101.04,40.78,,,,,,5.8,30.4,24.6,,,36.05,1.45,14.67,0.32,28.55,56.68,,15.45,40.55,,2.44,,,,,,47.21,22.83,25.76,4.79,6.25,,0.29,13.24,3.16,,,,33.68,26.74,40.06,59.46,,,,,,3.36,,,,4.15,,,,,31.58,,,,6.47,20.69,,,,4.25,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,9.12,48.6,1.2,12.1,,32.7,10.6,54.7,37.5,45.94,,,49.27,2.27,0.62,0.23,16.98,1.28,1.55,144.86,62,2.26,0.7,,,,10.56,7.84,11.03,13.17,10.07,3.85,3.1,9.47,0.5,28.12,11.35,,,25.96,37.18,6.52,20.42,61.88,2.28,,16.04,,27.76,1.99,15.91,18.16,0.43,2.59,,,,,9.3,,,,,6.89,14.55,0.73,0.91,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,18.34,51.63,,9.1,,,,,8,74.24,0.28,20.47,58.93,1.64,1.28,0.6,6.4,2.33,47.7,39.24,5.43,4.46,0.19,,,0.28,,34.37,,,,3.92,3.79,,0.69,,,0.23,,18.75,,,5.96,6.05,,,,,,1.38,,,,3.52,,,,,,,0.89,,,25.47,,,6.1,1.38,1.77,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,27.42,0.2,16.3,20.1,25.7,36.4,,16.7,20.36,2.28,,24.17,2.89,0.58,0.64,94.31,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.23,6.55,5.33,10.52,6.52,4.95,0.62,0.6,15.27,0.35,5.73,11.4,1.23,7.89,25.39,,,139.74,26.36,22.8,,7.9,,11.43,1.48,6.38,6.6,0.26,0.5,,,,,8.79,0.81,0.8,,,5.47,7.02,0.26,0.74,2.24,1.09,9.47,33.15,17.19,25.11,,18.59,,,13.2,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
