Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,27.28,45.81,1.5,7.9,7.7,13.5,33.2,24.7,10.5,58.65,1.03,7.76,49.32,6.51,0.85,0.65,133.09,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.68,28.36,23.99,26.13,26.02,22.68,6.21,6.1,3.53,0.57,23.33,3.96,0.7,25.5,15.94,4.95,102.1,135.9,50.63,14.64,,18.84,,19.54,6.25,31.46,25.02,2.09,5.94,,0.8,1.59,,25.54,4.85,1.18,,,20.66,31.18,1.9,2.01,21.16,1.64,11.49,63.42,15.6,20.99,,14.11,,2.8,43.64,,,10,33913792728.0,Medical Specialties,Health Technology
AA,26.22,49.88,1.4,10.2,,,,,5.9,54,1,22.94,49.32,1.08,0.45,0.53,39.43,1.61,83.25,57.67,25.57,134.11,0.64,,,1,,440.09,,22.56,8.14,0.81,0.8,,0.28,,,1,330.81,,63.4,3.09,39.57,6.37,,,,,,1.77,,,,0.68,,,,,,,,,,222.38,,,1.78,1.86,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAON,22.81,68.98,,26.3,8.1,29.5,31.8,,29.5,87.44,0.58,5.54,78.46,28.17,0.07,0.49,84.94,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.38,30.23,24.85,54.86,,,,5.99,3.31,0.82,10.92,1.82,0.38,,20.6,,,77.48,35.56,58.55,,15.44,,19.77,8.88,39.54,39.54,1.58,6.12,,2.18,4.84,,55.84,4.4,1.22,,31.1,28.85,42.54,1.7,6.03,11.03,1.57,19.39,38.08,29.18,25.9,,21.96,,0.81,81.63,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAPL,2.54,63.27,2.9,1.3,5.7,20.9,23.2,14.6,15.7,52.82,0.62,,60.17,9.65,0.54,0.64,213.25,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.45,27.03,24.68,31.82,25.07,23.26,7.84,8.5,3.7,0.22,26.71,3.12,0.47,28.99,20.37,10.5,5,178.78,45.59,59.12,,26.31,,30.98,44.06,33.16,33.16,1.96,8.72,,1.37,1.55,,32.68,8.06,2.16,,,30.14,35.32,1.87,2.49,44.06,0.99,29.34,275.4,56.47,150.79,,34.62,,3.22,48.25,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,12.45,46.93,,,9.7,8.1,22.2,18.4,8.5,41.07,7.65,,45.32,0.64,0.98,0.06,21.37,2.06,,143.65,6.4,6.71,1.43,,1.49,6.23,21.55,11.43,23.88,,,,6.57,4.64,0.4,27.51,9.39,6.27,,8.12,,2.19,29.22,62.64,1.88,,15.46,,27.6,1.08,24.01,24.01,10.44,3.63,,2.08,1.16,9.38,13.3,1.08,0.47,,,8.48,16.52,,0.96,1.1,2.06,2.29,612.23,4.67,5.68,,4.28,,3.97,26.71,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABCL,,16.77,,8.7,,,,,,1.83,,,8.76,1.9,6.66,9.48,2.79,7.76,,,342.96,,0.07,,,,,,,,,8.29,4.98,,0.77,,,,,,,,1.21,,,,,,,0.72,,,,22.44,,,,,,,,2.25,1.7,,,,,0.85,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,36.08,,2.2,20.8,5.4,3.2,9.8,11,46.92,11.42,,37.5,3.43,0.4,3.65,2.1,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.19,8.31,6.14,8.38,8.22,6.25,1.97,1.92,12.03,0.65,25.4,12.43,7.19,12.27,14.79,6.1,6.19,2.99,50.66,6.83,,18.25,,23.83,2.08,11.23,10.77,2.2,2.26,,,,,8.94,1.6,0.41,,,6.91,10.09,1.74,0.68,4.88,0.7,10.77,64.69,18.64,17.03,,17.22,,6.54,11.05,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,1,41.63,,50.3,,28.2,37.8,,24,26.63,,3.57,35.72,2.67,0.01,0.01,222.09,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.07,9.38,97.72,10.63,9.8,0.55,0.62,9.93,0.33,0.64,2.19,,7.5,31.78,,9.41,252.36,18.22,5.43,,3.68,,6.86,1.34,8.09,7.06,0.22,0.3,,0.23,4.02,,46.37,,1.02,,,14.37,120.51,0.28,0.49,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.2,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,13.32,58.96,2,8.4,5.9,40.8,24.6,,11.1,49.45,2.15,2.9,56.04,3.05,0.05,0.04,50.62,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.14,8.72,13.02,11.82,9.27,0.55,0.55,8.98,0.37,4.23,10.93,1.78,15.49,26.66,,2.11,50.51,,4.81,,3.04,,4.88,1.72,13.25,16.12,1,0.4,,0.87,0.82,,9.52,,1.02,,,8.1,8.78,0.81,0.87,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.65,25.83,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,17.33,55.23,,38.3,,,,,8,67.04,,4.15,60.54,4.24,0.78,5.4,149.98,1.44,,31.15,7.78,0.93,0.26,,,,40.33,39.46,20.48,25.96,21.9,7.76,8.47,2.48,0.32,40.97,4.41,,34.39,,18.6,10.87,167.51,82.86,20.56,,48.23,,15.86,12.1,20.08,20.08,,9.63,,,,,23.53,3.46,,,25.47,23.4,16.87,,,13.43,1.44,22.9,794.68,22.38,69.5,,64.25,,2.75,,,,2,92399740712.0,Other Consumer Services,Consumer Services
