Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,58.36,,58.9,,53,58.9,21.4,22.6,65.63,,,61.66,3.52,,0.02,0.01,221.34,1.06,37.87,17.45,7.15,3.4,1.09,,,,8.29,7.75,50.2,7.58,7.04,0.44,0.54,12.06,0.39,1.08,3.51,,6.71,31.33,1.3,15.63,250.16,18.62,6.46,,,4.07,,7.23,1.4,7.73,6.77,0.19,0.31,,0.22,0.96,,30.02,0.65,1.12,,,17.57,13.41,0.26,0.5,1.4,0.45,7.45,38.82,18.88,19.42,,13.63,,15.8,12.85,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,42.06,2,8.4,5.9,40.8,24.6,,11.1,46.48,2.6,,42.85,2.88,,0.06,0.05,41.55,1.4,,,59.87,2.7,0.8,,0.28,2.19,9.47,7.33,20.53,10.22,8.03,0.48,0.48,10.56,0.37,2.36,7.5,2.23,12.24,24.54,,1.68,53.18,,4.97,,,3.1,,5.06,1.41,10.67,13,0.81,0.33,,0.72,1.24,,13.9,,0.87,,,10.92,12.2,0.82,0.79,,1.4,5.1,67.17,11.18,14.12,,7.45,,,21.86,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,0.09,54.96,,,,,,201.3,10.9,48.18,,5.61,53.05,5.79,,1.12,4.75,157.7,1.78,,31.31,7.83,0.8,0.25,,,,30.33,29.9,20.33,25.06,21.96,7.84,8.99,3.23,0.43,44.22,4.47,,32.5,,21.09,12.51,181.05,82.67,132.29,,,56.87,,23.43,10.38,17.92,17.92,,10.27,,,,,23.24,3.18,,,19.35,23.03,,,,11.21,1.78,28.81,1074.22,33.01,89.29,,89.42,,1.65,,,,1,92399740712.0,Other Consumer Services,Consumer Services
ABT,6.19,49.81,0.5,6.2,13.7,16.4,23.1,20.5,11.4,46.15,3.49,8.56,47.16,5.14,,0.54,0.45,113.64,1.74,130.37,85.61,57,1.53,0.41,,0.49,1.86,28.15,20.06,45.2,21.93,19.02,4.86,5.06,3.55,0.52,11.2,2.31,1.96,24.27,17.5,0.9,3.02,108.67,55.19,11.82,,,14.27,,16.15,5.19,34.37,26.92,1.7,4.89,,1.13,3.11,,43.67,7.11,1.25,,,29.95,32.68,1.97,1.83,39.46,1.23,7.81,74.02,12.19,15.55,,10.69,,3.01,43.6,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.48,53.39,,6.8,,27.8,,,8.8,49.12,0.25,0.74,52.29,3.48,,0.38,0.3,83.86,2.35,68.58,44.74,60.01,0.94,0.22,,0.09,0.25,11.15,7.95,,,,1.74,1.94,8.97,0.66,,,0.25,23.64,22.95,,6.9,63.87,19.25,5.91,,,12.88,,7.54,1.71,13.83,34.75,1.81,1.78,,,,,,2.43,,,,20.81,12.49,1.48,1.17,3.6,1.46,8.37,24.29,12.82,12.97,,4.58,,4.55,,,,8,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,51.45,41.45,,,,6.1,5.7,12,11.6,40.01,,0.03,40.06,4.68,,1.65,6.06,25.18,2.38,135.45,198.95,41.42,,0.16,,,,,,,21.38,27.56,4.24,6.17,,0.57,,,,35.46,,,25.48,29.91,95.86,,,,,,,11.55,,,,6.61,,,,,,,,54.74,17.99,,,,,14.18,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,5.74,52.86,,3.1,,15.1,48.7,,7.6,55.97,,11.54,52.75,2.36,,0.12,0.07,83.19,0.81,18.13,447.67,43.2,7.9,0.56,,,,141.25,47.21,103.81,15.16,12.17,2.79,3.15,0.71,0.51,3.03,1.14,,22.93,8.03,,11.04,84.52,96.32,6.15,,,,,17.44,2.77,,24.65,9.86,2.63,,,,,86.79,4.51,1.15,,,16.39,,4.39,2.03,18.36,0.81,,2.93,1.39,,,7.69,,1.36,397.43,,,8,6460318360.000001,Medical/Nursing Services,Health Services
ACI,7.99,34.15,,,,13.9,48,21.1,10.6,34.99,2.25,3.94,32.57,3.55,,0.03,0.02,21.3,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.26,12.32,5.79,68.59,10.65,6.1,0.33,0.34,8.11,0.1,0.49,3.2,2.26,8.16,22.78,3.62,1.85,21.91,27.77,3.79,,,1.71,,2.6,4.83,9.06,7.14,0.28,0.15,,,,,30.6,,,,,4.89,19.29,0.49,0.93,,0.19,5.02,14.24,12.08,73.94,,7.61,,,39.28,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,11.98,59.31,2.3,4.3,,14.6,29.6,8.3,5.5,66.3,,28.41,61.48,2.29,,0.15,0.13,31.84,1.3,,22.68,72.2,3.25,0.91,,,,21.66,12.9,54.33,,12.11,2.83,3.06,4.62,0.37,5.62,2.36,,19.12,17.06,,4.79,31.11,49.84,2.62,,,6.24,,13.75,2.81,39.11,22.84,1.33,2.4,,1.52,3.13,,42.57,,0.94,,,27.57,57.62,1.79,1.2,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.18,37.8,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,41.39,,16.5,,87.5,121.9,,39.3,34.16,,,37.81,8.58,,1.78,11.2,119.2,3.79,162.49,34,59.97,0.15,0.05,,,,12.26,11.86,17.46,,11.25,2.98,3.08,8.16,0.68,17.63,5.06,,,22.31,,14.06,110.79,43.46,49.71,,,21.78,,23.51,4.56,16.23,16.23,0.49,3.54,,,,,20.11,1.79,1.97,43.82,5.88,18.76,22.29,0.68,2.09,4.5,2.71,21.61,84.29,32.35,32.58,,38.22,,1.3,50.99,,,8,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,84.83,58.15,,,,,,,,55.83,,54.72,57.06,4.86,,2.54,4.05,63.79,2.84,,,211.86,,0.41,,,,,,28.88,,,47.81,63.92,,0.43,221.31,3.12,,,,,,0.0,,,,,,,,11.78,,,,65.16,,,,,28.97,,,33.93,21.62,24.91,,,,11.78,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,0.03,52.86,4.6,,,0.1,22.9,46.8,7.7,57.93,0.84,2.99,54.63,2.13,,0.2,0.44,90.7,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,35.18,24.28,23.17,14.76,12.86,1.89,0.92,2.84,0.2,3.98,4.86,0.98,19.92,8.81,58.7,,83.72,6.54,5.01,,,0.42,,5.51,5.44,199.64,24.85,8.88,0.84,,,,,21,,2.05,,,17.33,76.66,,1.79,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.27,134.09,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,23.88,58.29,0.3,15.1,11.9,7.8,16.1,6.2,13.6,58.01,2.14,15.92,57.03,8.34,,0.41,2.32,371.51,1.33,,20.67,69.65,0.29,0.12,,0.4,1.3,24.82,21.5,25.31,22.94,18.87,3.45,3.54,4.03,0.52,13.98,3.88,1.39,30.77,15.11,12.3,6.75,342.79,32.5,160.43,,,10.65,,13.6,8.72,34.38,32.09,2.87,3.67,,1.79,1.13,,26.24,6.33,1.34,,,24.86,37.68,2.7,1.92,28.04,1.33,13.89,213.29,28.33,27.64,,20.55,,2.53,43.04,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,23.76,48.03,,,,,,,49.8,43.65,,,47.67,2.84,,1.23,4.29,14.45,2.02,,514.57,130.55,,0.23,,,,,,,,,3.28,4.11,,0.49,,,,231.09,,,21.67,14.93,48.65,,,,,,,4.78,,,,4.79,,,,,,,,,9.32,243.25,,,,8.45,2.02,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,58.68,47.24,1.7,9.4,,17.7,14.1,11.4,16.8,37.3,,15.01,43.75,15.46,,0.95,1.92,590.45,1.34,,51.51,36.2,0.52,0.25,,,,38.97,34.6,38.8,27.37,25.27,12.56,13.88,2.57,0.56,35.77,2.54,,33.78,22.09,15.1,11.31,574.8,87.87,58.85,,,27.97,,34.26,16.64,51.16,43.53,2.03,14.3,,1.36,1.25,,39.97,13.91,1.11,,,38,53.5,1.96,2.8,104.71,1.34,19.31,290.37,34.43,36,,21.47,,1.7,86.64,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,32.06,,10,7.2,7.5,2.5,14.2,6.1,22.41,7.01,2.08,28.08,1.52,,0.05,,57.34,0.66,,536,50.73,5.02,0.43,,1.65,5.21,32.31,17.73,21.26,22.79,13.72,13.37,15.3,3.1,0.69,75.86,6.85,5.27,30.03,13.18,,17.49,75.9,87.81,3.27,,,32.35,,48.41,1.11,32.87,32.06,4.58,10.2,,2.83,1.05,14.34,13.45,1.41,0.84,,,13.45,,4.8,0.86,1.34,0.66,2.34,,3.53,3.41,,3.51,,,25.9,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,1.53,45.46,,,,45.3,,,,30.5,0.38,11.67,39.45,1.84,,1,0.13,12.37,2.68,,,49.87,2.5,1.8,,0.21,1.68,11.95,7.31,11.88,,,4.45,4.46,8.37,0.31,37.58,11.97,1.68,8.33,28.25,,1.28,6.69,,2.49,,,31.69,,38.22,3.7,10.5,12.63,0.98,3.32,,,,,8.83,,1.63,,,8.72,11.88,2.03,0.64,,2.68,9.48,403.78,12.38,28.12,,18.67,,14.77,40.41,,,4,1062196184.9999998,Packaged Software,Technology Services
ADI,,41.19,,30.2,11.6,25.1,26.1,12.4,17.3,30.98,3.24,3.88,36.75,5.03,,0.3,0.14,187.54,1.37,130.6,45.57,48.24,1.14,0.2,,0.4,1.85,25.42,15.97,27.68,29.92,19.04,9.74,8,3.93,0.73,28.9,3.85,1.85,25.91,16.97,9.26,1.92,189.86,64.01,15.05,,,26.94,,32.37,2.6,28.49,22.34,1.83,7.66,,1.24,1.32,,26.55,,1.16,,,19.57,23.23,1.64,1.53,,0.86,6.68,97.52,8.25,9.18,,7.92,,4.54,44.9,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,33.62,0.6,8.8,4.6,30.8,34.3,,16.4,44.96,4.18,,37.08,3.56,,0.08,0.16,54.31,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.47,6.76,5.67,74.62,10.38,8.09,0.4,0.38,14.79,0.46,0.5,1.72,3.75,9.99,18.06,,,84.33,7.78,6.66,,,4.06,,4.23,1.13,7.42,7.06,0.43,0.3,,,,,56.25,0.7,0.76,,44.15,14.22,14.96,0.34,,1.51,1.07,6.85,24.67,14.91,15.96,,7.05,,13.39,11.89,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,47.22,0.1,22.6,,89.8,,,6.1,45.64,,,46.34,2.04,,0.28,0.39,34.89,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.36,5.54,11.11,8.76,5.26,0.3,0.3,10.68,0.25,2.72,13.55,,12.23,,25.9,2.07,41.37,6.83,2.3,,,1.39,,2.99,1.35,15.09,12.13,,0.21,,,,,7.68,,,,,4.83,11.91,,1.38,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.28,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,3.55,72.28,1.4,,10.8,13.1,11.6,16.2,8.4,73.18,3.66,,74.24,2.34,,0.03,0.5,252.13,1.01,,2.87,64.89,0.6,0.77,,0.6,2.05,21.17,19.02,30.89,21.16,17.53,5.48,5.93,4.72,0.08,19.19,3.29,2.23,27.4,14.64,9.01,7.41,258.95,42.37,11.09,,,20.13,,21.44,23.85,29.21,29.1,2.2,5.88,,1.45,1.81,,30.65,14.57,1.28,,,26.31,48.24,2.42,2.8,162.66,1.01,6.55,468.47,59.97,98.92,,5.75,,3.17,41.35,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,5.74,62.38,0.7,,,35.7,33.4,14.9,16,59.13,,15.71,61.16,4.89,,0.5,0.74,261.29,0.75,,88.76,39.8,2.11,1.79,,,,50.78,45.17,32.76,33.52,30.98,9.29,10.62,1.97,0.16,32.42,3.09,,33,,20.1,10.95,255.08,90.55,363.33,,,17.15,,20.39,37.83,61.69,35.48,,10.6,,,,,32.82,,1.03,,,31.83,53.97,,3.05,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.12,297.92,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,56.4,,,,,,,,56.84,2.05,,57.35,0.4,,0.1,0.03,6.87,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,2.06,25.63,7.32,15.73,,5.98,3.05,2.25,3.9,0.19,14.28,15.97,2.36,18.32,10.05,,,6.65,65.95,2,,,0.54,,15.76,1.93,169.5,17.16,,0.98,,,,,6.88,,,,,3.73,12.94,,0.54,,0.63,0.22,18.01,4.04,1.15,,13.55,,3.05,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,54.11,,8.9,,16,16.2,125.9,8.9,55.21,,,55.25,4.28,,0.57,0.37,94.0,1.51,,10.95,42.73,2.2,0.32,,,,19.21,16.5,16.82,14.84,12.85,1.43,1.58,5.21,0.66,9.42,6.49,,19.16,23.38,15,6.09,111.9,31.69,7.89,,,5.61,,8.14,2.18,25.93,22.4,1.46,1.46,,1.16,0.83,,15.47,,1.01,,,14.08,16.71,1.2,1.01,,1.51,6.04,110.49,10.3,8.88,,8.32,,5.62,44.28,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,42.09,,7,7.1,6.9,6.1,,8.6,47.13,4.8,,44,0.83,,,,69.54,0.52,56.33,70.22,27.34,4.75,1.45,,0.59,3.67,18.14,10.1,,17.27,9.67,4,4.29,5.51,0.28,,,3.91,14.9,,5.68,5.36,106.12,43.39,2.89,,,14.59,,19.8,1.63,15.59,16.21,4.38,2.27,,1.23,,,,1.12,0.91,,,6.68,,3.14,144.88,1.7,0.33,3.01,5.88,5.34,10.9,,3.55,,,18.3,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,54.87,,63.2,,,,,31.7,74.05,,,64.49,25.08,,6.35,7.88,18.15,11.53,233.81,55.61,50.03,0.33,0.07,,,,26.16,25.19,77.74,,,,6.1,3.82,0.86,7.85,1.18,,,,,,30.59,50.65,,,,25.77,,23.32,6.21,26.44,24.06,,6.82,,,,,87.3,2.49,2.99,14.29,6.72,68.5,95.28,,6.85,6.22,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,3.9,46.6,0.9,13,,,,,,45.41,0.38,,45.49,3.08,,3.11,1.12,103.71,5.1,128.37,54.08,61.14,4.7,0.82,,0.08,0.39,28.01,18.64,25.04,,12.08,2.37,2.24,3.57,0.45,8.93,3.88,0.39,43.86,22.96,,,96.14,35.78,19.54,,,7.75,,8.5,3.33,30.1,21.01,7.78,2.33,,,,,26.09,2.29,0.82,,12.92,18.48,26.61,0.99,1.45,5.46,4.1,5.83,20.41,7.13,11.59,,12.24,,,35.98,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,6.96,31.47,,19.8,44.3,,34.8,,8.8,24.2,16.39,12.14,27.98,2.13,,0.33,0.17,46.64,1.99,110.15,55.91,0.47,0.48,0.11,,0.79,3.53,7.95,5.46,39.63,19.97,9.15,3.4,3.86,12.58,0.68,9.82,2.74,3.53,17.83,21.75,,0.01,51.19,32.72,16.58,,,40.53,,24.71,1.13,8.5,22.41,1.2,3.48,,,,,36.02,1.25,0.86,,,9.69,8.1,0.93,1.27,1.46,0.71,9.41,14.65,11.8,13.8,,5.17,,1.21,38.39,,,8,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,34.25,64.5,,3.1,,,,,,70.55,1.36,30.89,68.06,4.27,,0.29,0.2,22.46,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.91,22.56,11.32,9.24,11.64,8.01,1,1.06,4.43,0.49,11.45,13.23,2.25,13.44,0.33,,4.27,17.37,37.75,81.6,,,4.3,,6.51,2.53,20.04,17.4,,0.87,,,,,7.58,1.58,1.09,,,5.66,8.14,,1.4,3.17,0.7,6.27,9.8,8.72,13.49,,7.93,,14.39,21.59,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,50.88,,5.4,5.4,6.6,7.6,8.6,6.8,65.11,5.59,3.02,55.02,0.83,,0.05,0.01,81.36,0.6,65.49,106.07,18.49,6.03,1.69,,0.74,4.34,21.33,11.79,,17.47,10.22,3.95,4.34,4.69,0.27,,,4.47,14.03,0.95,6.07,6.36,104.44,57.84,2.14,,,11.7,,19.33,1.64,18.11,17.64,4.01,2.11,,,,,,1.17,0.97,,,9.65,,3.22,22.85,1.64,0.44,2.4,5.33,4.83,9.31,,3.92,,,17.21,,,10,41234689544.0,Electric Utilities,Utilities
AER,17.95,55.46,,,,,,,,46.5,,19.85,52.14,0.67,,1.58,0.05,78.71,4.44,4.44,63.59,5.66,10.74,2.92,,,,30.54,13.71,,15.95,9.39,7.73,8.12,3.27,0.23,,,,,,,13.1,62.13,32.4,,,,33.76,,26.6,1,7.12,9.25,,2.43,,,,,,0.73,1.45,,,3.36,7.51,,2.2,1.23,4.39,3.6,3.34,2.9,15.72,,2.65,,25.39,13.93,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,38.39,,,5,,7.1,,7.3,38.37,5.24,2.44,37.85,0.46,,0.26,0.08,16.78,0.83,32.17,58.38,50.8,12.73,9.86,,0.43,4.15,34.56,17.07,,17.28,10.97,3.07,2.88,2.89,0.06,,,4.15,8.5,,6.91,5.08,24.15,20.17,1.84,,,,,18.33,5.57,,10.62,,0.87,,,,,,,1.03,,,3.27,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,7.1,,7.3,31.65,,,33.54,0.46,,0.26,0.08,62.61,0.83,32.17,58.38,50.8,12.73,9.86,,,,,,,,,,,,0.06,,,,,,6.91,5.08,0.0,20.17,1.84,,,,,18.33,,,,,0.87,,,,,,,,,,3.27,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,53.32,,,,,,,,52.43,3.12,,54.02,3.54,,2.42,2.61,17.77,3.22,20.1,45.73,49.34,0.41,1.71,,0.05,3.15,2.77,2.48,11.27,,2.41,1.13,1.31,36.1,0.06,11.65,6.95,4.81,8.58,,,19.99,0.0,52.8,24.18,,,36.66,,47.14,13.15,20.85,6.01,,1.67,,,,,14.33,1.89,,,,3.33,,,,13.15,3.1,23.66,45.2,34.45,80.3,,41.34,,,,,,2,2304000047.0,Construction Materials,Non-Energy Minerals
