Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,34.3,28.83,1.5,7.9,7.7,13.5,33.2,24.7,58.71,10.5,11.66,1.07,3.19,20.89,5.88,0.74,0.61,130.69,1.78,125.99,57.06,66.46,1.56,0.5,,0.18,0.71,24.22,20.99,27.79,23.63,20.66,5.77,6.06,4.13,0.54,21.81,3.77,0.71,23.14,15.82,4.83,2.34,133.86,54.39,17.3,,21.75,,22.9,6.37,27.11,25.08,2.09,5.85,,0.8,1.69,,27.05,5.2,1.17,,,21.4,27.04,1.94,2.01,24.29,1.37,13.03,74.15,18.1,23.78,,16.15,,3.37,42.16,,,10,33913792728.0,Medical Specialties,Health Technology
AA,56.91,63.79,1.4,10.2,,,,,75.95,5.9,63.94,0.96,1.94,64.26,1.43,0.38,0.45,42.02,1.41,78.33,59.38,26.65,4.45,0.56,,,0.96,956.87,18.88,,6.78,4.94,1.08,1.13,0.1,0.36,,,0.96,13.47,,,3.98,34.89,11.35,1.6,,,,2.02,2.06,,,,0.73,,,,,,,,,,20.28,,,1.64,2.07,0.8,,0.18,0.12,,,6.28,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,66.81,,10.4,,,,,597.78,27,61.59,,,67.27,0.67,0.34,0.21,12.78,0.6,20.92,21.96,14.01,19.76,,,,,19.75,19.75,,10.57,6.31,0.7,0.74,5.06,,,,,6.5,,,4.04,16.4,20.23,1.4,,,,5.34,,,13.22,,0.16,,,,,,,0.39,,,4.15,,,,,0.5,,5.17,4.89,,,12.18,,37.11,9.54,,,8,8696254174.0,Airlines,Transportation
AAON,101.82,50.56,,26.3,8.1,29.5,31.8,,20.3,29.5,22.63,0.46,19.76,39.66,22.5,,,106.26,2.99,98.09,12.85,43.47,0.35,0.14,,0.14,0.3,36.03,29.53,85.43,,,,7.34,2.78,0.73,8.59,1.19,0.3,38.5,20.46,16.15,10.52,78.98,36.27,88.05,,15.61,,20.32,11.61,47.86,47.86,1.91,7.41,,2.6,7.51,,86.73,5.6,1.47,,56.22,39.25,61.21,1.91,7.81,14.76,1.7,19.5,39.13,29.71,25.86,,21.83,,0.51,97.49,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,38.25,3.6,,26,,,,,8.9,31.5,56.44,,37.67,1.71,0.09,0.12,37.28,1.23,263.29,213.8,27.04,11.12,1.52,,100,2.64,125.98,16.11,16.3,21.49,9.7,0.51,0.51,0.79,0.21,3.13,15.84,2.64,13.53,7.64,83.71,,147.2,39.48,0.41,,,,0.3,0.85,3728,3728,,0.2,,,,,6.29,18.83,0.18,,,4.12,13.51,,0.33,2.14,0.3,,0.91,0.64,,,0.32,,,4.98,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,31.09,52.27,2.9,1.3,5.7,20.9,23.2,14.6,102.85,15.7,40.38,0.58,34.52,49.47,10.28,0.47,0.61,230.57,0.95,11.42,91.36,22.13,0.75,1.52,,0.15,0.42,28.62,26.25,34,26.49,24.31,8.32,9.2,3.49,0.2,27.06,2.98,0.43,30.83,19.8,11.13,6.1,185.83,45.96,120.35,,26.44,,31.27,52.64,35.09,35.09,2.08,9.26,,1.45,1.63,,34.32,9.06,2.15,,,31.71,36.95,2.02,2.61,52.64,0.91,29.81,269.91,59,151.08,,35.41,,3.19,50.79,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
ABBV,32.26,44.17,,,7.8,9.6,1.7,7.4,21.19,3.8,49.01,5.32,15.32,43.82,1.98,0.31,0.19,189.65,0.81,73.4,65.71,76.62,3.91,10.42,,0.57,3.26,40.68,21.53,21.9,14.31,13.93,6.66,7.08,2.46,0.05,32.33,5.31,3.26,15.71,20.32,7.09,4.98,146.89,62.76,4.9,,9.71,,22.31,49.39,63.22,17.72,1.14,6.06,,0.64,0.62,,18.73,,1.39,,,17.87,31.58,1.23,1.7,,0.71,3.83,192.43,9.41,53.28,,8.16,,3.04,41.14,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,52.78,,8.7,,,,,,,47.85,,,52.69,2.03,9.52,9.3,2.7,10.96,,,406.96,,0.07,,,,,,,,,8.29,6.68,,0.79,,,,,,,32.02,1.06,,,,,,,0.74,,,,24.39,,,,,,,,2.16,1.69,,,,,0.81,10.96,,,,,,,,0.66,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,41.66,,2.2,20.8,5.4,3.2,9.8,60.73,11,37.72,10.56,0.43,38.25,3.68,0.44,4.44,2.27,1.11,97.74,188.94,24.71,0.13,0.04,,0.79,6.65,8.8,6.58,9.27,8.65,6.63,2.11,2.11,11.36,0.66,25.65,11.48,6.65,12.4,14.65,4.99,6.78,2.64,50.83,7.5,,17.86,,24.06,2.12,12.47,11.95,2.44,2.53,,,,,10.01,1.71,0.47,,,7.86,11.14,1.8,0.75,4.83,0.79,10.57,68.13,19.18,16.5,,16.25,,6.02,12.61,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,23.44,45.86,,50.3,,28.2,37.8,,8.08,24,37.84,,3.93,43.54,2.67,0.03,0.02,225.14,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.92,11.81,,10.88,9.96,0.55,0.61,7.74,0.32,,,,7.83,30.41,,6.44,261.16,17.75,4.56,,2.51,,6.31,1.35,11.55,7.78,0.24,0.3,,0.25,,,,,0.99,,,41.32,,0.31,0.52,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.31,,,10,4632090814.999999,Specialty Stores,Retail Trade
