Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,4.2,42.33,,50.3,,28.2,37.8,,8.08,24,46.2,,9.23,41.54,2.66,,0.03,0.02,221.7,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.71,11.62,,10.7,9.8,0.54,0.6,7.87,0.32,,,,7.49,30.79,,6.95,256.87,17.75,4.56,,,2.51,,6.31,1.33,11.38,7.67,0.24,0.29,,0.22,,,,,0.97,,,40.7,,0.31,0.51,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.12,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,31.97,42.36,2,8.4,5.9,40.8,24.6,,23.18,11.1,48.21,2.13,25.69,41.85,2.92,,0.07,0.06,51.61,1.38,,,56.6,3.53,0.8,,0.26,1.73,15.13,11.15,16.91,11.49,9.28,0.55,0.56,6.61,0.36,3.3,8.42,1.74,13.88,26.52,,2.07,51.25,,3.58,,,1.89,,3.62,1.77,21.33,14.87,0.92,0.4,,0.73,0.97,,12.14,,1.01,,,9.87,14.92,0.75,0.89,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.47,26.81,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,45.49,,38.3,,,,,322.31,8,64.24,,,52.6,3.21,,0.71,4.95,117.75,1.41,,29.97,7.3,1.12,0.28,,,,33.23,32.37,15.07,18.78,18.48,5.36,6.23,3.01,0.3,41.38,5.84,,25.55,,,10.63,166.43,82.59,20.75,,,46.11,,15.21,9.33,16.02,16.02,,7.34,,,,,17.73,2.71,,,18.96,17.67,13.34,,,10.34,1.41,21.22,720.92,19.41,63.33,,55.65,,3.83,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ACA,12.81,60.53,,6.9,,13.2,4.1,,3.27,5.9,78.56,0.22,1.51,66.22,3.2,,0.24,0.15,91.34,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.68,13.17,310.35,,,1.75,2.08,4.22,0.63,0.67,0.37,0.22,21.23,20,,,71.12,19.03,5.57,,,6.05,,7.68,1.85,30.35,30.42,1.51,1.83,,,,,274.29,2.36,,,,19.82,30.63,1.72,1.29,4.13,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,51.11,,,,38.8,40.9,46.1,223.57,16.4,62.74,,,54.59,2.09,,1.48,8.69,16.32,2.16,197.37,87.05,38.64,1.68,0.11,,,,99.22,66.05,28.11,13.76,10.99,2.21,2.54,1.01,0.57,9.04,2.97,,19.64,,,16.93,32.79,91.73,,,,3.43,,2.56,5.24,90.67,90.67,4.07,3.03,,,,,33.65,5.16,,26.32,8.16,33.65,138.31,,,6.61,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,2.51,57.47,,12.2,,,16.9,,,10.9,59.09,,,56.24,2.35,,0.14,0.04,78.23,1.18,18.83,519.12,44.07,8.34,0.67,,,,95.97,38.72,,13.85,11,2.58,3,1.04,0.52,,,,19.72,,15.92,10.11,86.53,96.46,5.51,,,,,17.58,2.43,,21.91,,2.34,,,,,,3.36,1.06,,,67.79,,,2.31,11.61,1.17,,3.96,2,,,,,,243.58,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,39.77,,100.9,,,,,,,45.14,,,39.66,,,4.31,,,4.49,,,,,,,,,,,,,,17.01,,,,,,,,,11.38,,,,,,,,,,3.33,,,,,,,,,,,,5.25,4.94,,,,,3.34,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,44.38,,18.8,33.9,6,,,132.17,4.2,56.26,2.52,,46.35,3.59,,0.04,0.02,19.06,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.52,13.11,5.7,29.98,11.83,6.05,0.31,0.31,7.63,0.11,1.05,7.52,2.52,8.09,20.06,,1.68,21.83,27.84,3.99,,,1.41,,2.43,3.79,9.93,7.27,0.54,0.14,,,,,13.37,,,,,3.99,11.9,0.81,0.74,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.74,29.37,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,100.98,57.55,2.6,5.9,,7,21.8,,142.28,6.8,60.84,,48.6,55.9,2.9,,0.15,0.15,48.53,1.32,,22.1,60.56,2.39,0.84,,,,19.19,13.69,24.14,,13.45,3.49,3.9,5.21,0.37,16.16,4.87,,24.84,13.51,24.56,6.73,32.74,50.71,3.86,,,12.01,,19.46,4.11,28.55,25.95,2.16,3.43,,1.21,1.68,,21.17,,1.34,,,18.09,23.32,2.48,1.52,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.01,52.84,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,44.01,0.9,22.7,,62.7,72,31,57.41,34.8,58.4,,3.69,47.53,8.51,,2.25,12.33,103.27,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.13,9.64,18.75,,10.77,2.57,2.58,9.87,0.73,13.75,4.54,,13.95,23.39,,4.24,119.91,44.63,48.8,,,21.54,,23.4,3.6,14.22,14.22,0.29,3.06,,,,,22.27,1.51,1.42,17.3,4.65,19.81,23.66,0.57,1.5,3.6,3.26,19.31,74.1,28.93,28.19,,33.01,,1.75,34.74,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,81.34,71.75,,,,2.6,0.1,,,,85.58,,,76.74,9.92,,5.85,6.96,76.89,6.01,,,69.04,,0.15,,,,,,,,,38.53,25.5,,0.66,,,,,,,6.1,0.0,,,,,,,,8.46,,,,26.92,,,,,,,,15.29,14.56,,,,,8.47,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,15.26,56.84,4.6,,,0.1,22.9,46.8,,7.7,66.6,0.87,4.09,57.83,2.3,,0.26,0.55,97.82,1.13,,55.01,59.44,3.29,1.31,,0.21,0.86,19.61,15.79,20.8,13.33,11.84,1.86,0.91,5.1,0.19,4.4,5.31,0.9,19.66,8.36,13.58,7.45,98.11,6.58,4.87,,,1.61,,5.59,5.78,52.59,24.36,8.7,0.85,,,,,19.36,,1.84,,,16.55,25.28,,1.82,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.66,153.11,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,1.73,70.87,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,76.64,2.44,,73.9,7.55,,0.3,1.2,349.58,1.16,,20.04,71.1,0.43,0.17,,0.42,1.48,23.25,20.2,25.15,19.49,16.9,3.2,3.38,4.3,0.51,13.44,3.96,1.48,27.29,14,6.47,4.76,327.14,32.58,171.01,,,10.79,,14.2,7.9,32.01,29.43,2.63,3.45,,1.5,1,,25.7,7.46,1.23,,,24.35,36.99,2.85,1.73,42.53,1.16,13.46,227.4,27.32,26.23,,19.64,,2.95,38.7,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,18.39,63.35,,,,,,,,30.6,77.23,,4.26,68.5,3.48,,0.66,2.48,19.87,1.49,,469.19,121.47,,0.24,,,,,,,,,4.12,5.79,,0.45,,,,519.71,,,29.29,17.53,50.64,,,,,,,7.21,,,,5.94,,,,,,,,,53.7,567.71,,,,28.39,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,39.47,1.7,9.4,,17.7,14.1,11.4,,16.8,23.72,,,32.97,12.58,,0.78,1.24,536.87,1.11,,49.25,33.27,0.78,0.42,,,,34.32,30.51,36.12,21.46,20.06,9.9,11.3,2.91,0.49,31.27,2.75,,26.07,19.14,13.92,11.17,576.72,88.66,51.2,,,25.59,,35.93,16.37,45.34,30.03,1.4,11.62,,0.87,1.08,,37.12,19.08,0.91,,,36.11,51.67,1.81,2.39,272.52,1.11,18.17,291.22,33.73,34.74,,23.21,,2.93,67.44,,,10,241068062221.0,Packaged Software,Technology Services
ADC,20.31,77.99,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,81.62,5.29,27.72,79.95,1.75,,0.07,,76.69,0.9,,535.71,52.31,5.24,0.52,,1.65,3.88,36.98,20.71,25.86,30.44,18.64,16.28,18.1,2.7,0.65,69.98,5.29,3.91,41.84,11.4,3.51,9.9,74.06,87.98,3.02,,,32.09,,48.78,1.55,42.61,42.68,6.88,13.11,,3.42,1.36,18.48,18.72,1.88,1.05,,,18.72,,6.5,1.12,1.86,0.9,2.43,,3.76,3.63,,3.67,,,34.44,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,18.61,54.87,,,,,,,13.28,,65.24,0.3,2.36,56.61,1.89,,1.29,0.17,11.96,3,,,33.87,2.68,1.52,,0.19,1.67,15.68,8.63,12.8,,,4.55,4.88,6.38,0.34,38.16,10.52,1.67,8.25,17.2,,,9.09,,2.01,,,12.87,,32.86,3.63,29.9,11.63,3.75,3.76,,,,,9.85,,1.78,,,8.93,12.81,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.41,31.64,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,23.75,51.96,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,58.42,2.87,9.77,53.6,5.69,,0.79,0.31,225.42,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.61,54.8,27.55,39.86,28.63,22.35,11.09,12.11,1.82,0.72,30.39,2.63,1.63,29.82,17.57,12.27,,153.41,57.85,7.22,,,17.07,,23.16,3.18,67.69,51.2,4.2,11.6,,2.58,1.73,,38.17,,1.69,,,28.21,35.62,3.45,1.84,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.76,52.92,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,52.2,2.6,9.4,7.7,25.1,24.8,,89.18,15,63.14,4.29,0.19,55.6,3.27,,0.04,0.06,60.39,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.23,10.2,7.96,12.66,13.36,9.65,0.46,0.45,9.8,0.42,3.56,10.94,3.31,11.12,22.25,,,78.67,7.44,4.48,,,2.93,,3.39,1.3,12.08,11.05,0.6,0.35,,,,,10.1,0.97,0.87,,,6.71,8.72,0.5,1.75,1.9,0.88,4.77,18.59,10.96,10.87,,5.18,,16.34,12.87,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,36.67,0.1,22.6,,89.8,,,,6.1,37.49,,,35.81,1.8,,0.24,0.35,20.52,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.35,5.14,11.27,8.47,4.63,0.23,0.23,9.66,0.21,2.05,17.05,,7.37,,18.31,,39.53,6.28,2.09,,,0.5,,2.67,0.93,27.73,7.69,,0.13,,,,,6.24,,,,,3.3,8.17,,0.64,,0.87,0.79,24,5.88,3.46,,7.03,,14.41,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,5.69,64.89,1.2,,13.8,15.3,15.1,13,20.5,9.9,60.4,3.42,7.25,63.2,2.65,,0.06,0.79,277.51,1.01,,2.97,62.22,0.64,0.82,,0.59,2.02,21.77,19.66,31.71,21.32,19.4,5.63,5.93,4.59,0.08,18.72,3.18,2.02,27.67,14.51,8.81,5.54,266.79,45.44,13.74,,,19.54,,25.85,24.9,30.46,30.23,2.5,5.95,,1.36,1.66,,31.76,13.32,1.24,,,27.46,48.36,2.52,2.69,132.15,1.01,6.8,497.94,59.7,91.62,,7.53,,3.02,42.81,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,15.24,66.63,0.9,25.4,,21.7,23.3,,,14.2,80.63,,,71.65,5.21,,0.43,0.72,263.96,0.64,,94.05,32.85,1.8,1.05,,,,44.62,39.73,53.79,43.22,39.59,9.44,9.92,2.24,0.25,18.45,1.88,,31.98,22.59,11.83,11.59,254.23,90.8,1291,,,18.21,,22.24,22.99,53.98,32.27,0.59,9.84,,,,,53.38,,0.94,,,49.26,127.95,1.29,2.6,,0.64,11,369.7,23.5,57.58,,9.97,,0.55,217.4,,,6,45606470933.0,Packaged Software,Technology Services
ADT,23.12,40.42,,3.7,,,,,,,40.71,2.55,8.45,38.75,0.48,,0.03,0.01,7.0,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.86,15.1,6.22,13.86,,5.03,2.77,2.89,6.62,0.24,20.86,15.93,3.14,8.87,12.3,26.67,2.63,6.65,81.58,2.1,,,13.82,,22.19,1.68,9.46,14.2,,1.35,,,,,6.48,,,,,3.69,5.24,,0.56,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.94,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,1.5,62.81,,6.5,8,7.3,6.3,10.2,5.28,6.9,56.69,4.34,12.29,60.21,0.88,,0.01,,83.99,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.14,20.18,11.32,,18.38,10.55,4.81,5.59,4.96,0.27,,,3.19,17.11,0.91,7.54,3.26,80.87,50.31,3.09,,,16.28,,26.85,1.94,19,19.81,3.6,3.1,,1.33,,,,1.33,1.2,,,8.89,,2.9,,2.01,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.36,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,41.55,,99.7,,,,,52.85,46.7,34.87,,,38.33,15.52,,4.68,7.93,12.94,9.31,357.33,69.43,54.67,0.54,0.06,,,,33.72,29.7,337.49,,,,5.13,2.97,0.87,1.52,0.26,,42.43,,,24.21,24.48,49.15,,,,50.07,,15.22,3.36,11.55,10.78,,5.77,,,,,417.42,1.27,2.32,11.45,4.6,223.1,19.34,,4.11,3.36,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,44.35,0.9,13,,,,,,6.1,56.93,0.41,4.29,46.17,3.54,,3.21,0.97,98.63,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.41,35.58,21.69,33.57,,12.08,2.28,2.49,2.81,0.46,7.41,3.01,0.41,18.14,22.27,15.38,,85.93,35.21,3.81,,,6,,5.38,3.19,41.1,24.97,1.86,2.47,,1.17,2,,33.22,2.4,0.87,,12.34,21.78,40.24,1.28,1.49,5.19,4.22,3.75,15.66,5.02,7.97,,7.79,,,34.17,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,63.73,64.14,,20.5,20.8,11.4,7.9,4,4.55,3.1,78.24,8.09,37.87,67.87,3.16,,0.52,0.47,83.17,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.92,34.02,15.3,32.43,13.04,8.54,4.95,5.87,2.94,0.68,18.06,3.16,1.92,20.32,19.28,17.89,7.83,57.07,36.6,20.97,,,8.56,,29.57,2.06,66.91,30.52,1.2,5.69,,,,,31.5,1.88,1.31,,,13.98,41.39,1.76,2,2.6,0.76,2.16,5.78,4.54,3.17,,4.24,,1.77,56.09,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,43.96,45.14,,10.5,45.5,,,66.4,90.5,5.8,56.59,2.07,,46.22,4.15,,0.24,0.15,19.78,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.4,11.36,7.43,16.8,10.57,7.2,0.92,0.91,8.8,0.48,5.42,7.73,2.53,11.03,0.8,11.25,3.4,18.05,39.18,,,,4.58,,8.01,2.24,15.82,11.92,,0.72,,,,,13.19,1.19,0.89,,,8.22,24.33,,1.27,2.67,0.74,7.04,18.72,16.01,14.43,,11.24,,11.92,17.69,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,23.7,71.72,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,77.23,4.48,18.23,74.42,0.93,,0.04,0.01,104.17,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.38,23.16,13.13,,17.92,11.32,4.49,5.09,4.32,0.26,,,3.38,17.41,1.59,13.47,4.75,93.67,60.67,2.21,,,13.49,,20.7,2.12,20.88,20.77,3.78,2.81,,,,,,1.4,1.23,,,9.08,,4.01,13.55,2.12,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.46,,,10,41234689544.0,Electric Utilities,Utilities
AER,53.08,52.32,,6.4,,,5.5,,3.17,,62.35,0.54,10.4,54.43,0.77,,0.89,0.03,93.82,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.16,13.2,,15.95,9.39,7.73,8.07,3.55,0.24,,,1.07,7.82,,11.23,3.05,77.84,34.83,,,,42.04,,28.67,1.08,6.14,9.23,,2.5,,,,,,0.72,1.46,,,3.53,5.53,,1.66,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,16.16,14.58,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,65.17,,,5,,6.9,,,7.2,82.24,4.66,7.24,72.09,0.53,,0.19,0.06,18.54,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.69,27.33,15.01,,11.17,7.53,2.36,3.21,3.66,0.07,,,3.69,8.93,,7.02,3.65,22.93,20.79,1.61,,,6.07,,18.51,4.26,17.66,8.39,,1.06,,,,,,2.39,1.12,,,5.23,,,,15.2,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,53.34,,14.3,,129.9,,,49.89,64.1,64.92,4.12,,56.14,2.25,,0.44,0.21,20.64,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.17,14.58,10.47,,,4.62,2.03,3.42,6.86,0.54,,,4.46,6.85,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.14,16.42,16.32,,2.41,,,,,,1.37,,,,7.55,,,,2.59,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,12.42,70.89,,,,85.6,17.5,,1.59,11.1,77.82,,,73.21,1.96,,17.16,0.32,44.01,65.7,,16.58,43.65,,2.42,,,,,,62.45,30.47,34.86,6.14,7.82,,0.29,12.52,2.12,,,,,23.27,36.99,63.62,,,,,,,5.01,,,,5.88,,,,,46.92,,,,9.63,30.31,,,,6.26,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,6.53,40.69,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,46.21,,,40.24,2.45,,0.74,0.27,16.25,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.9,7.39,10.28,7.89,6.18,2.64,2.99,10.1,0.51,29.13,12.07,,8.63,26.55,38.79,8.74,19.95,62.12,2.57,,,17.97,,28.66,1.98,13.54,15.03,0.36,2.47,,,,,8.55,,,,,6.49,12.15,0.6,0.79,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
