Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,3.03,44.12,9.71,,38.3,,,,,322.31,8,36.3,,,41.42,4.7,0.99,4.98,135.71,1.62,,33.1,6.78,0.96,0.27,,,,33.04,32.21,18.42,21.53,21.18,6.18,6.99,3.03,0.38,37.96,4.85,,30.75,,,10.75,168.38,83.07,22.92,,16.96,,15.01,10.03,47.62,47.62,,8.12,,,,,21.43,0.81,4.83,,,18.36,21.43,35.92,,,11.04,1.62,7.98,839.68,21.23,22.05,,19.8,,4.06,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,6.18,44.17,3.62,0.7,6.3,12.3,6.8,6.7,,,5.8,43.74,3.6,13.64,43.74,5.21,0.52,0.52,113.83,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.93,27.83,19.36,31.58,21.82,17.22,4.54,4.97,3.59,0.54,15.74,3.29,2.07,22.07,11.37,8.93,6.43,109.22,55.55,11.5,,13.99,,16.24,4.96,34.6,25.18,2.19,4.83,,1.36,1.59,,30.67,1.04,5.01,1.12,,,22.8,40.07,3.12,1.9,22.45,1.14,7.9,65.41,12.45,14.86,,10.65,,3.45,40.67,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,37.63,32.34,19.56,,6.9,,13.2,4.1,,3.27,5.9,17.73,0.2,32.68,24.64,2.78,1.75,0.61,98.53,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,26.59,14.13,43.72,,,1.78,2.13,3.76,0.56,4.86,2.52,0.2,22.28,18.22,27.02,11.51,78.32,19.84,4.58,,5.17,,7.87,1.97,37.46,30.5,1.51,1.93,,,,,39.79,1.26,2.41,,,,15.22,23.33,1.95,1.33,4.3,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,63.86,10.73,,,,38.8,40.9,46.1,223.57,16.4,76.53,,4.55,68.16,3.19,1.64,11.45,18.41,2.29,235.21,82.57,38.31,0.4,0.09,,,,22.7,20.45,12.57,15.57,19.2,2.49,2.74,4.41,0.59,21.82,6.62,,24.19,,,16.17,34.26,91.61,,,13.83,,12.08,5.31,23.6,23.6,1.06,3.29,,,,,15.03,0.54,2.61,,18.41,7.87,15.03,22.98,,,6.48,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHR,20.75,58.11,129.59,,100.9,,,,,,,43.72,,60.33,54.01,,5.79,,,6.03,,,,,,,,,,,,,,105.36,,,,,,,,,25.03,,,,,,,,,10.45,,,,,,,,,,,,,15.35,14.39,,,,,10.46,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,54.94,4.54,,18.8,33.9,6,,,132.17,4.2,54.16,2.42,,55.27,3.54,0.04,0.02,19.8,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.42,14.57,6.01,32.29,12.68,6.58,0.31,0.32,6.86,0.11,0.99,6.86,3.03,8.73,16.24,,1.78,21.49,27.85,3.83,,1.25,,2.28,3.8,11.58,7.92,0.59,0.14,,,,,14.66,0.92,,,,,4.29,14.54,1.25,0.83,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.91,29,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,91.4,45.81,12.97,2.6,5.9,,7,21.8,,142.28,6.8,51.42,,44.26,45.67,3.65,0.26,0.17,53.21,1.56,,21.51,50.45,2.07,0.77,,,,17.38,12.98,23.04,,14.25,3.72,3.97,5.75,0.43,17.25,5,,28.3,13.28,23.1,7.94,34.11,52.2,4.73,,14.04,,22.14,4.2,25.1,22.94,1.91,3.53,,1.17,1.76,,20.49,1.56,,1.36,,,17.98,22.94,2.21,1.57,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.43,54.28,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,36.94,,0.9,22.7,,62.7,72,31,57.41,34.8,35.81,,,36.58,6.56,2.3,13.15,71.96,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.82,6.45,10.25,,7.13,1.7,1.68,14.66,0.73,16.36,7.52,,14.62,25.3,,,111.63,44.28,44.08,,20.65,,21.88,2.4,10.64,10.64,0.22,2.2,,,,,13.44,0.64,1.06,0.97,10.79,3.08,12.22,13.19,0.43,0.99,2.4,3.29,17.31,67.54,25.93,24.8,,28.79,,2.64,22.82,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,62.81,43.26,16.34,,,,2.6,0.1,,,,52.18,,62.01,44.56,9.03,4.19,8.79,79.13,4.29,,,71.34,,0.14,,,,,,1052.19,,,40.53,24.19,,0.63,2.3,0.08,,,,,15.73,0.0,,,,,,,8.85,,,,26.11,,,,,538.3,,,,14.63,13.98,164.85,,,,8.84,4.29,,,,,,,,0.31,,,,,1598748014.0,Biotechnology,Health Technology
ACM,28.59,33.68,11.79,2.5,,,13,17,11,,9.8,17.64,0.85,31.84,25.35,2.4,0.25,0.52,107.75,1.13,,56.38,59.69,2.8,1.39,,0.19,0.85,17.6,14.7,22.47,14.36,12.81,2.04,0.99,5.68,0.18,4.4,4.96,0.97,21.15,10.21,11.48,4.13,102.3,6.73,4.98,,2.5,,5.74,6.54,36.4,23.84,2.46,0.91,,,,,20.73,1.05,,1.91,,,17.74,44.34,3.93,1.92,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.43,157.44,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,4.33,41.89,,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,28.55,2.66,15.3,37.73,6.86,0.48,1.02,353.85,1.47,,20.16,70.39,0.7,0.28,,0.44,1.51,21.96,19.18,24.52,20.77,16.97,3.24,3.35,4.55,0.49,13.65,4.09,1.67,27.74,12.42,8.87,7.03,335.1,32.45,133.92,,11.41,,15.04,7.58,29.69,28.82,3.1,3.39,,1.39,1.08,,24.82,1.06,7.12,1.19,,,23.28,34.79,3.28,1.73,39.62,1.47,13.88,245.06,27.33,27.23,,19.83,,1.93,37.92,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,30.87,2.47,2.5,0.9,,8.8,13.9,6.9,48.68,13.3,21.49,,,26.27,10.35,0.75,1.3,430.57,1.07,,51.08,33.15,0.76,0.43,,,,26.44,23.59,23.84,17.44,16.18,7.99,8.73,3.78,0.47,36.61,4.15,,21.1,18.54,12.13,9.76,569.91,89.04,45.8,,25.85,,36,13.44,34.72,23.38,1.43,9,,0.75,0.78,,24.5,0.76,19.19,0.7,,,23.94,32.18,1.54,1.81,352.93,1.07,18.71,304.83,35.09,36.84,,23.74,,4.13,51.6,,,10,241068062221.0,Packaged Software,Technology Services
ADC,19.21,33.86,,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,31.18,5.85,20.4,31.72,1.7,0.08,0.01,70.33,0.74,,573.52,54.1,5.08,0.51,,1.67,4.27,35.31,19.89,23.88,30.53,18.4,15.96,17.44,2.83,0.65,73.03,5.74,4.32,37.69,12.04,3.24,11.45,74.33,87.94,2.87,,31.62,,48.86,1.42,38.86,39.44,6.36,11.8,,3.42,1.27,16.63,16.17,0.95,1.73,0.94,,,16.17,,5.97,1,1.7,0.74,2.41,,3.83,3.64,,3.69,,,31.25,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,0.08,54.89,7.79,,,,,,,13.28,,42.5,0.26,11.56,51.43,2.08,1.25,0.17,13.98,3.42,,,38.31,2.94,1.41,,0.19,1.43,19.76,10.87,15.13,,,5.05,5.74,5.06,0.35,37.93,8.54,1.43,9.93,12.03,,,9.7,,1.91,,12.01,,30.96,4.04,38.83,13.07,4.22,4.59,,,,,12.1,1.44,,2.21,,,10.93,16.51,,0.72,,3.42,3.78,475.57,9.9,11.55,,10.09,,8.96,110.84,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,17.24,42.86,,1.9,,10.4,9.3,16.8,1.7,,1.2,33.19,2.95,,40.28,5.61,0.79,0.31,215.37,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.71,53.43,26.68,35.93,30.76,23.28,10.91,11.9,1.87,0.73,33.12,2.92,1.71,30.31,16.91,20.61,10.88,153.81,57.08,6.42,,17.35,,21.96,3.04,65.46,53.01,4.86,11.39,,2.77,1.82,,34.4,1.4,,1.64,,,27.88,35.81,3.79,1.75,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.46,49.79,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,39.19,,2.6,9.4,7.7,25.1,24.8,,89.18,15,39.35,5.25,,38.91,3.09,0.04,0.07,50.05,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,4,11.55,8.4,9.87,13.38,9.35,0.41,0.4,8.66,0.42,4.05,14.73,4,10.8,23.32,,,78.68,7.08,3.58,,2.07,,2.85,1.09,14.22,10.13,0.55,0.29,,,,,7.29,0.64,0.85,0.72,,,5.08,6.84,0.52,1.31,1.6,0.84,3.34,14.4,8.6,7.7,,4.13,,17.13,10.97,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,31.43,,3.5,,,,,,,4.5,22.93,,,27.76,1.73,0.26,0.39,16.86,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.16,5.02,11.88,7.49,4.09,0.21,0.22,9.84,0.23,1.89,19.36,,8.59,26.75,29.98,,37.56,6.32,2.09,,0.12,,2.72,0.67,73.3,9.17,0.47,0.1,,,,,5.37,0.45,,,,,2.77,8.38,0.44,0.51,,0.9,0.19,23.38,5.76,0.85,,4.79,,23.03,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,30.56,37.89,6.66,1.2,,13.8,15.3,15.1,13,13.01,9,24.26,3.44,28.14,32.67,3.04,0.19,0.79,291.69,1.01,,3.27,65.98,1.56,1.75,,0.59,1.97,22.29,20.2,29.63,22.54,20.82,5.92,6.55,4.49,0.11,22.11,3.43,2.11,29.31,14.93,8.76,7.46,273.88,42.56,9.92,,20.87,,21.92,22.23,31.13,30.93,2.56,6.5,,1.52,1.67,,29.39,1.07,9.96,1.27,,,25.74,42.29,2.47,2.95,72.02,1.01,7.01,518.83,59.25,86.24,,6.18,,1.86,43.8,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,17.13,41.21,6.21,,3.7,,,,,,,54.79,3.11,1.62,43.37,0.41,0.08,0.01,7.08,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.11,28.73,7.61,12.61,,5.15,2.76,2.7,3.48,0.24,21.42,17.52,3.11,8.73,8.31,26.47,2.59,6.61,78.76,1.95,,17.19,,20.04,1.66,7.38,13.59,,1.31,,,,,6.12,1.07,,,,,3.68,4.91,,0.56,,0.64,5.45,14.81,3.29,24.01,,10.07,,35.67,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,34.82,45.22,,,9.9,,22.2,30.1,,18.33,10.6,26.4,,4.11,40.14,8.51,1.41,4.48,124.59,2.11,,11.17,35.23,0.41,0.05,,,,19.49,17.23,16.51,13.41,12.05,1.43,1.84,5.13,0.82,11.15,5.59,,20.99,23.7,13.89,13.9,100.32,32.28,12.12,,6.5,,9.15,2.38,28.51,24.05,1.29,1.85,,0.99,0.54,,16.79,1.24,3.5,1.21,128.44,17.72,15.57,19.32,1.24,1.24,11.44,2.11,6.89,155.12,11.61,9.24,,9.02,,2.95,50.62,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,24.61,43.86,4.29,,6.5,8,7.3,6.3,10.2,5.28,6.9,36.09,4.18,30.1,40.89,0.88,,,88.85,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,3.02,21.45,11.88,,19.1,10.99,5.02,5.77,4.66,0.27,,,3.02,18,1.21,7.85,3.97,83.23,49.45,2.94,,15.52,,25.95,2,20.91,20.7,3.76,3.24,,1.5,,,,1.07,1.38,1.24,,,9.55,,2.98,,2.08,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.45,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,67.18,0.25,,99.7,,,,,52.85,46.7,72.62,,11.09,71.08,14.19,2.45,5.64,17.27,6.03,461.76,71.29,51.67,0.87,0.06,,,,78.5,62.09,,,,,8.19,1.27,0.84,,,,57.57,,,24.38,21.66,50.48,,,49.64,,10.43,4.17,17.62,15.84,,8.68,,,,,,0.8,1.89,3.28,35.24,7.35,2878.33,28.93,,4.98,5.09,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,15.68,49.54,14.68,0.9,13,,,,,,6.1,46.32,0.34,10.38,47.67,4.56,2.25,0.99,118.57,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,80.36,35.99,60.6,,12.08,2.83,3.04,1.24,0.53,5.01,1.65,0.34,23.7,15.08,,,85.27,35.16,2.31,,2.91,,4.34,3.84,104.01,32.48,2.42,3.03,,1.66,3.93,,60.13,1.39,2.99,1.06,,14.08,33.68,92.71,2.56,1.83,6.2,3.32,1.74,8.27,2.59,3.75,,8.16,,,42.08,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,63.6,52.72,7.57,,20.5,20.8,11.4,7.9,4,4.55,3.1,72.2,8.38,26.36,57.87,3.39,0.59,0.61,81.08,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.97,24.03,13.19,23.58,11.56,7.87,4.32,5.63,4.16,0.69,23.84,4.31,1.97,16.33,11.48,28.48,14.63,64.59,40.9,27.86,,13.05,,34.15,2.12,42.85,25.11,0.98,5.52,,,,,23.16,1.26,1.72,1.25,,,12.14,26.68,2.71,1.94,2.65,0.83,3.5,8.35,6.58,5.13,,5.69,,2.46,53.78,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,46.66,,,10.5,45.5,,,66.4,90.5,5.8,68.14,2.54,3.26,51.98,3.76,0.19,0.12,17.18,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.91,10.48,6.9,23.57,9.5,6.52,0.82,0.84,9.54,0.47,3.56,5.82,2.91,9.43,1.46,10.05,3.02,17.91,38.95,,,4.28,,8,1.89,14.68,10.41,,0.63,,,,,17.37,0.96,1.02,0.78,,,8.64,46.94,,1.12,2.23,0.63,6.46,18.28,15.69,13.34,,11.06,,7.94,14.86,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,16.36,38.38,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,38.71,5.14,10.8,37.77,0.87,0.04,0.01,92.05,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.88,21.6,12.15,,16.67,10.57,4.19,4.73,4.63,0.27,,,4.04,15.66,0.94,13,4.64,94.41,61.23,2.17,,13.46,,20.61,1.84,18.56,18.48,3.36,2.49,,,,,,0.98,1.23,1.06,,,7.61,,,10.83,1.85,0.41,2.7,5.48,4.94,10.22,,4.35,,0.79,19.58,,,10,41234689544.0,Electric Utilities,Utilities
AER,37.48,52.66,4.89,,6.4,,,5.5,,3.17,,67.83,0.78,3.45,56.13,0.74,2.25,0.08,95.93,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.49,13.62,,15.95,9.39,7.73,8.04,3.28,0.23,,,1.04,7.92,,12.74,2.68,85.81,32.61,,,32.41,,26.37,1.09,7.75,9.85,,2.44,,,,,,1.12,0.75,1.43,,,3.43,7.4,,1.61,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.77,14.98,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,45.82,,,,5,,6.9,,,7.2,60.6,6.66,,51.18,0.42,0.16,0.07,13.23,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.22,28.87,15.58,,9.83,6.7,2.1,3.36,3.46,0.07,,,5.24,6.45,,6.76,2.74,21.41,19.44,1.43,,8.34,,17.25,2.86,9.19,5.7,,0.77,,,,,,0.62,1.53,0.8,,,3.95,,,,9.25,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,32.33,,,,5,,6.9,,,7.2,31.66,,,32.98,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.87,15.58,,,,,3.36,3.46,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,8.34,,17.25,2.86,9.19,5.7,,0.77,,,,,,,,,,,3.95,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,40.49,57.22,7,,14.3,,129.9,,,49.89,64.1,71.91,3.92,18.8,61.01,2.37,0.3,0.16,22.98,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.92,22.2,13.13,,,6.76,2.48,3.19,4.5,0.53,,,4.18,11.9,,,26.12,0.0,26.47,4.92,,8.78,,15.35,2.41,29.2,26.57,,2.68,,,,,,,1.86,,,,9.03,,,,2.93,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,62.7,46.83,83.79,,,,85.6,17.5,,1.59,11.1,38.64,,144.17,42.14,2.51,15.58,0.3,66.5,64.66,,18.63,43.32,66.55,2.51,,,,,239.74,67.42,37.16,39.46,8.36,10.16,,0.28,15.07,1.84,,,,,26.02,39.37,65.71,,,,,,7.36,,,,8.26,,,,,54.96,1.69,,,,13.97,38.11,,,,9.13,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,45.4,,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,46.09,,,46.45,2.14,0.9,0.27,15.0,1.6,0.45,126.67,62.76,2.29,0.76,,,,9.48,7.06,10.24,8.5,6.53,2.79,2.83,10.55,0.47,27.65,12.49,,10.18,27.7,30.73,3.99,17.03,62.43,2.75,,18.26,,29.03,1.82,12.21,13.26,0.32,2.27,,,,,8.27,0.88,,,,,5.65,10.63,0.53,0.69,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.27,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
