Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,,60.19,2,8.4,5.9,40.8,24.6,,11.1,61.29,2.49,4.8,62.14,2.95,,0.05,0.04,43.74,1.48,,,60.22,2.73,0.8,,0.27,2.04,10.01,7.81,15.93,10.92,8.57,0.51,0.51,9.99,0.37,3.2,9.45,2.09,13.28,25.1,,1.9,52.08,,4.92,,,3.15,,5.04,1.52,11.19,13.54,0.84,0.35,,0.73,0.96,,11.05,,0.9,,,9.21,10.02,0.74,0.8,,1.48,5.21,63.86,11.09,14.3,,7.6,,,23.27,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,27.67,63.29,,38.3,,,,,8,69.7,,12.84,65.21,6.13,,1.01,4.37,167.39,1.66,,30.09,8.04,1.03,0.28,,,,45.49,44.59,25.79,29.57,25.08,8.92,10.02,2.2,0.4,38.86,3.61,,36.55,,23.9,13,165.37,82.83,18.29,,,48.32,,15.31,13.08,23.12,23.12,,11.16,,,,,28.78,3.86,,,26.49,28.56,19.69,,,14.48,1.66,24.12,820.81,23.88,72.17,,67.71,,2.15,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,21.05,31.36,0.7,6.3,12.3,6.8,21.3,,5.8,12.39,3.51,23.34,22.64,5.07,,0.53,0.47,111.5,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.88,27.29,18.9,39.38,21.53,18.64,4.75,4.97,3.66,0.53,12.61,2.61,1.99,24.15,16.2,7.8,1.9,107.08,55.19,10.17,,,14.27,,16.15,5.01,34.2,26.78,2.33,4.9,,0.99,2,,38.54,6.14,1.2,,,26.87,39.98,2.06,1.79,31.68,1.16,7.8,72.21,12.35,15.31,,10.58,,2.93,42.72,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,33.87,55.02,,6.9,,13.2,4.1,,5.9,58.09,0.24,10.89,55.95,3.24,,0.24,0.18,84.7,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.3,11.86,79.1,,,1.8,1.97,4.93,0.65,2.49,1.4,0.24,24.51,22.87,,7.05,65.74,19.23,6.5,,,6.9,,7.92,1.76,25.98,30.46,1.51,1.8,,,,,71.69,2.28,,,,15.84,22.94,1.37,1.17,3.84,1.18,4.6,13.78,7.31,7.01,,5.02,,3.79,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACHC,21.85,34.43,,12.2,,,16.9,,10.9,29.04,,25.1,30.2,2.26,,0.11,0.07,76.8,0.67,18.31,472.02,43.34,7.93,0.54,,,,148.63,44.61,221.37,14.13,11.21,2.62,2.88,0.67,0.52,1.3,0.54,,21.61,6.31,,10.37,84.84,96.38,6.25,,,,,17.52,2.52,,21.85,,2.39,,,,,183.17,3.76,1.04,,,15.07,,,1.87,14.52,0.67,,2.53,1.24,,,6.77,,1.18,320,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,6.84,52.5,,,,14.2,48,21.1,10.6,64.76,2.25,,57.7,3.54,,0.03,0.02,21.33,0.85,31.8,26.09,3.33,3.2,5.83,,0.16,2.25,12.37,5.79,68.15,10.62,6.08,0.33,0.34,8.08,0.1,0.49,3.18,2.25,8.13,22.85,3.62,1.84,21.9,27.77,3.91,,,1.71,,2.6,4.86,9.12,7.18,0.28,0.15,,,,,30.38,,,,,4.79,19.19,0.49,0.93,,0.19,5.02,14.13,11.99,73.94,,7.61,,,39.5,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,22.75,55.33,2.6,5.9,,7,21.8,,6.8,52.39,,39.29,54.67,2.3,,0.16,0.15,32.01,1.36,,23.37,76.62,2.99,0.81,,,,19.13,12.01,33.08,,10.95,2.77,2.98,5.23,0.38,9,3.83,,19.3,16.1,,4.95,30.66,50.49,2.81,,,8.37,,15.17,2.62,28.61,21.36,1.78,2.41,,1.09,2.31,,26.75,,0.94,,,20.78,33.62,1.81,1.06,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,36.41,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.54,0.9,22.7,,62.7,72,31,34.8,37.86,,,41.98,7.85,,1.78,11.2,108.04,3.79,162.49,34,59.97,0.15,0.05,,,,10.96,10.48,22.86,,11.25,2.98,2.75,9.12,0.68,12.05,3.86,,,22.84,20,14.06,121.93,43.46,49.71,,,21.78,,23.51,4.08,14.54,14.54,0.3,3.18,,,,,26.27,1.62,1.62,39.72,5.33,22.88,26.64,0.58,1.73,4.08,2.71,21.61,84.29,32.35,32.58,,38.22,,1.5,42.04,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,119.2,51.57,,,,2.6,0.1,,,37.28,,85.54,47.13,6.5,,5.94,7.19,70.13,6.06,,,90.59,,0.2,,,,,,16.28,,,45.89,27.46,,0.59,168.73,5.03,,,,,,0.0,,,,,,,,7.56,,,,30.79,,,,,17.75,,,10.12,9.74,15.92,,,,7.56,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,10.21,64.18,4.6,,,0.1,22.9,46.8,7.7,60.58,0.79,9.44,64.75,2.19,,0.2,0.44,96.86,1.05,,54.73,61.01,4.81,1.21,,0.21,0.79,37.27,25.73,24.55,15.7,13.63,2,0.98,2.68,0.2,3.98,4.51,0.92,21.51,8.56,16.35,,79.8,6.54,5.01,,,0.42,,5.51,5.86,215.24,26.79,9.57,0.89,,,,,22.69,,2.19,,,18.69,82.67,,1.91,,1.05,0.54,42.47,6.94,2.56,,9.39,,3.98,144.57,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,38.78,28.5,0.3,15.1,11.9,7.8,16.1,6.2,13.6,13.19,2.38,21.53,21.63,7.93,,0.32,1.62,336.39,1.26,,20.38,70.2,0.29,0.12,,0.4,1.43,22.22,19.28,23.63,20.87,17.17,3.18,3.22,4.5,0.53,13.62,4.16,1.54,27.79,14.84,7.59,6.3,340.42,32.58,166.32,,,10.89,,13.76,7.8,30.5,28.17,2.52,3.32,,1.57,1.05,,24.38,6.28,1.2,,,23.09,33.89,2.52,1.72,31.47,1.26,13.95,222.24,28,27.34,,20.22,,2.9,38.4,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,31.44,66.27,,,,,,,30.6,61.81,,13.11,65.67,4.07,,1.23,3.57,18.55,2.12,,500.24,126.62,,0.25,,,,,,,,,4.53,5.78,,0.5,,,,470.12,,,22.28,15.83,49.2,,,,,,,6.58,,,,6.23,,,,,,,,,12.45,,,,,11.38,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,49.48,37.86,1.7,9.4,,17.7,14.1,11.4,16.8,36.59,,10.7,36.93,13.44,,0.72,1.67,507.87,1.05,,48.61,35.22,0.57,0.26,,,,36.13,31.73,34.96,23.05,21.22,10.58,11.38,2.77,0.54,32.54,2.82,,28.25,22.45,13.36,11.07,578.08,88.08,64.55,,,24.08,,34.97,14.86,48.53,32.43,1.52,11.71,,1.04,1.15,,35.9,14.18,0.91,,,34.29,48.57,1.63,2.39,139.45,1.05,16.89,262.83,31.21,31.26,,21.65,,2.25,71.59,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,45.13,,5.9,6.7,5.7,1.7,14.6,5.9,46.76,7.19,2.21,45.84,1.42,,0.09,0.01,56.0,0.8,,516.77,50.06,5.2,0.46,,1.65,5.25,32.26,17.7,20.97,22.79,13.72,134.63,15.28,3.1,0.67,72.86,6.96,5.31,29.64,13.14,,,59.04,87.59,3.2,,,31.62,,48.32,1.12,32.75,31.75,5.12,9.92,,2.75,1.07,14.11,13.63,1.38,0.8,,,13.63,,4.73,0.85,1.35,0.8,2.34,,3.56,3.42,,3.55,,,26.05,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,39.75,37.8,,,,,,,,31.15,0.34,9.86,34.9,1.73,,0.82,0.14,10.57,2.02,,,39.32,2.51,1.67,,0.25,1.9,11.57,6.94,11.27,,,4.15,4.24,8.64,0.32,37.66,12.89,1.9,8,24.75,,,7.46,,2.33,,,17.33,,37.44,3.18,17.92,13.21,4.26,3.09,,,,,8.18,,1.48,,,7.8,10.96,,0.55,,2.02,5.89,739.29,13.76,20.45,,11.86,,18.8,25.17,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,0.7,45.68,,30.2,11.6,25.1,26.1,12.4,17.3,34.58,3.26,9.67,42.16,5.22,,0.45,0.19,188.96,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.84,30.1,18.03,30.91,36.09,22.49,11.06,8.66,3.32,0.74,28.02,3.46,1.93,30.95,18.31,8.72,0.21,177.06,62.47,12.28,,,24.34,,29.87,2.64,33.8,25.47,2.09,8.26,,1.4,1.45,,29.28,,1.22,,,20.89,25.32,1.69,1.5,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.92,45.31,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,73.94,2.6,9.4,7.7,25.1,24.8,,15,86.86,3.94,,83.58,3.5,,0.07,0.14,61.82,1.6,54.59,25.95,21.61,1.6,0.4,,0.26,3,8.12,6.68,13.52,11.91,8.89,0.44,0.43,12.32,0.44,3.16,9.41,3.24,11.57,19.93,,,83.57,8,6.27,,,3.71,,4.32,1.31,9.63,8.89,0.49,0.36,,,,,11.05,0.84,0.88,,,7.43,9.76,0.39,28.49,1.78,0.95,6.14,22.76,13.62,14.11,,6.91,,16.22,13.74,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,45.04,0.1,22.6,,89.8,,,6.1,44.57,,,44.11,2.04,,0.28,0.39,31.91,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.25,5.47,10.97,8.65,5.19,0.3,0.3,10.81,0.25,2.72,14.36,,11.73,,43.6,2.07,41.51,6.83,2.3,,,1.39,,2.99,1.27,14.25,11.45,,0.2,,,,,7.35,,,,,4.63,11.43,,1.26,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.49,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,18.41,45.52,1.4,,10.8,13.1,11.6,16.2,8.4,40.82,3.86,6.87,43.61,2.3,,0.03,0.5,245.07,1.01,,2.87,64.89,0.6,0.77,,0.6,2.15,20.61,18.52,30.08,19.19,15.94,5.03,5.77,4.85,0.08,19.19,3.37,2.27,24.37,14.71,10.93,7.41,263.81,42.37,11.09,,,20.13,,21.44,23.3,28.54,28.44,2.15,5.71,,1.41,1.76,,29.95,14.16,1.24,,,25.72,47.18,2.36,2.72,158.15,1.01,6.55,468.47,59.97,98.92,,5.75,,3.31,40.38,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,28.53,54.77,0.9,25.4,,21.7,23.3,,14.2,55.52,,27.62,55.23,4.76,,0.52,0.86,261.67,0.82,,82.86,41.82,2.07,1.42,,,,49.94,44.46,45,44.92,40.62,9.33,10.25,2,0.19,22.78,2.24,,32.46,22.56,12.15,11.4,257.48,90.7,1128,,,16.48,,20.52,30.18,62.15,34.34,0.62,10.31,,,,,45.11,,0.98,,,43.03,93.75,1.37,2.89,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.72,267.01,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,46.05,,3.7,,,,,,45.4,2.45,13.33,44.95,0.41,,0.01,,6.48,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,2.45,25.57,7.17,16.29,,5.23,2.83,2.45,3.91,0.24,15.02,14.24,2.45,9.54,11.36,,,7.78,74.17,1.97,,,8.17,,19.94,1.58,12.71,15.54,,1.07,,,,,7.13,,,,,3.6,7.11,,0.5,,0.52,2.69,16.27,3.6,13.58,,,,12.2,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,63.85,,9.9,,22.2,30.1,,10.6,67.4,,3.47,65.79,4.96,,0.45,0.37,102.63,1.38,,11.39,40.81,1.64,0.25,,,,19.23,16.68,17.29,16.35,14.8,1.55,1.68,5.2,0.69,9.71,6.18,,21.66,24.05,15,5.71,109.6,32.11,8.19,,,5.91,,8.59,2.35,26.71,23.74,1.27,1.58,,0.98,0.52,,16.43,,1.07,,,15.04,17.76,1.17,1.14,,1.38,6.43,121.61,11.05,9.36,,8.72,,3.79,47.05,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,48.35,,6.5,8,7.3,6.3,10.2,6.9,32.05,5.03,,43.97,0.83,,0.01,,70.97,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.64,18.63,10.42,,18.01,10.08,4.17,4.73,5.37,0.28,,,3.81,15.41,,4.8,7.36,98.18,46.23,2.75,,,15.36,,20.77,1.67,16.24,16.92,3.08,2.5,,1.23,,,,1.14,0.98,,,7.32,,2.91,,1.73,0.43,2.95,5.87,5.34,10.63,,3.43,,,18.78,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,25.74,,63.2,,,,,31.7,11.23,,,19.29,15.95,,6.35,7.88,11.16,11.53,233.81,55.61,50.03,0.33,0.07,,,,14.93,14.38,44.38,,,,3.48,6.7,0.86,7.85,1.99,,,,20,,31.2,50.65,,,,25.77,,23.32,3.7,15.73,14.32,,4.07,,,,,51.94,1.53,1.84,8.8,4.14,40.77,56.71,,4.22,3.7,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,1.83,44.55,0.9,13,,,,,6.1,50.23,0.41,0.04,45.11,3.55,,3.11,1.02,98.6,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.41,26.06,17.62,24.49,,12.08,2.32,2.19,3.84,0.45,8.93,4.01,0.41,42.32,23.11,,,95.52,35.78,19.54,,,7.75,,8.5,3.22,29,20.25,1.51,2.24,,1.04,1.64,,25.11,2.18,0.77,,12.29,17.8,25.57,0.92,1.37,5.26,4.1,5.83,21.34,7.5,11.59,,12.21,,,34.72,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,,64.04,,20.5,20.8,11.8,7.9,4,3.1,60.4,12.09,3.98,64.17,2.45,,0.32,0.17,56.06,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.84,11.86,7.42,31.89,13.28,7.33,4.13,4.46,8.43,0.68,14.13,3.36,2.84,22.89,21.85,,3.62,52.89,33.23,13.32,,,29.69,,26.12,1.45,13.64,25.47,0.99,4.2,,,,,29.53,1.45,1,,,10.61,11.98,1.03,1.53,1.85,0.74,7,11.61,9.28,10.3,,5.33,,0.52,40.92,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,84.07,58.64,,10.5,45.5,,,66.4,5.8,52.67,1.5,56.07,57.2,4.35,,0.51,0.38,24.75,1.61,73.44,28.27,17.48,2.03,0.68,,0.28,1.72,15.94,9.52,13.68,11.84,8.06,1.02,1.06,6.27,0.49,7.72,8.33,2.02,14.12,,10.6,4.06,17.76,38.48,222.07,,,3.23,,6.93,2.81,28.78,16.3,,0.92,,,,,11.99,1.55,1.15,,,8.42,19.36,,1.41,3.33,0.89,4.91,15.06,13.07,10.16,,8.74,,12.15,24.03,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,52.75,,5.1,5.9,3.4,,1.3,6.7,47.9,5.49,5.8,50.51,0.82,,0.05,0.01,82.5,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.14,21.59,12.04,,17.09,10.69,4.09,4.57,4.63,0.26,,,4.26,14.63,0.62,5.72,6.03,96.98,58.62,2.08,,,11.63,,19.78,1.72,19.5,19.33,3.51,2.25,,,,,,1.22,1,,,8.58,,3.54,44.58,1.72,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.21,,,10,41234689544.0,Electric Utilities,Utilities
AER,50.97,68.04,,6.4,,,5.5,,,59.38,,21.26,67.45,0.73,,1,0.04,87.63,3.73,5.07,59.78,4.99,10.24,2.81,,,,30.11,13.69,,15.95,9.39,7.73,8.22,3.32,0.23,,,,,,,,65.12,33.43,,,,41.39,,27.31,1.07,6.3,10.05,,2.62,,,,,,0.76,1.53,,,3.73,5.6,,2.02,1.3,3.68,4.45,3.46,3,19.27,,2.77,,21.48,14.75,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,56.89,,,5,,6.9,,7.2,77.23,5.18,,64.21,0.44,,0.19,0.07,16.64,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.06,26.41,14.73,,19.21,11.56,2.95,2.97,3.79,0.06,,,4.1,8.66,,7.5,4.22,25.84,19.77,1.7,,,1.97,,17.69,6.76,50.42,9.45,,0.92,,,,,,,1.02,,,3.83,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.41,14.73,,,,,2.97,3.79,0.06,,,,8.57,,7.5,4.22,0.0,19.77,1.7,,,1.97,,17.69,6.68,49.85,9.35,,0.91,,,,,,,,,,3.81,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,261.57,47.78,,,,,,5.8,30.4,53.33,,87.59,49.65,1.64,,12.29,0.31,37.33,48.83,,14.68,41.18,,2.37,,,,,,473.59,32.9,34.75,5.73,8.11,,0.29,1.71,0.29,,,,,26.97,41.87,54.6,,,,,,,4.33,,,,5.72,,,,,354.83,,,,8.64,68.13,,,,5.49,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,88.97,38.23,,6.5,,24.4,19.9,26.5,26.8,19.73,,28.86,31.83,2.14,,0.68,0.29,18.73,1.18,3.2,142.83,61.71,2.73,0.81,,,,13.66,10.22,14.21,13.17,10.07,3.85,3.97,7.32,0.45,27.92,8.96,,,24.52,,26.88,22.0,61.25,1.97,,,12.98,,27.12,2.37,24.07,29.82,0.54,3.12,,,,,11.2,,,,,8.31,21.1,1.19,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,54.4,,9.1,,,,,8,44.71,0.37,,52.37,1.18,,1.56,0.73,5.25,2.57,42.22,38.29,5.06,,0.19,,,0.37,,,,,,3.37,2.77,,0.69,,,0.35,,18.5,,,6.76,4.42,,,,,,,1.12,,,,2.62,,,,,,,0.64,,,27.5,,,5.36,1.12,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
