Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,,76.43,1.5,7.9,7.7,13.5,33.2,24.7,10.5,93.85,0.91,14.22,84.18,6.99,1.08,0.68,147.87,2.68,117.28,52.11,73.54,1.51,0.41,,0.18,0.61,31.29,26.37,27.02,26.88,23.57,6.49,6.62,3.2,0.57,24.48,3.77,0.63,27.25,16.37,9.5,3.58,142.4,50.56,14.22,,18.35,,19.42,7.07,35.55,29.16,2.43,6.55,,0.92,1.65,,26.75,5.59,1.31,,,22.49,32.85,2.08,2.23,24.6,2.04,11.42,62.86,15.64,21.32,,14.14,,2.18,50.79,,,10,33913792728.0,Medical Specialties,Health Technology
AA,,59.37,1.4,10.2,,,,,5.9,76.93,1.39,,65.83,1.01,0.31,0.49,29.85,1.45,86.07,58.94,24.77,12.36,0.45,,,1.34,,40.87,,15.77,5.86,0.59,0.6,,0.3,,,1.34,62.29,,,,40.31,7,,,,,,1.25,,,,0.5,,,,,,,,,,58.45,,,1.04,1.31,0.74,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAON,22.38,52.95,,26.3,8.1,29.5,31.8,,29.5,33.05,0.59,14.66,46.66,22.57,,0.01,81.75,3.23,98.85,15.62,46.26,0.18,0.07,,0.15,0.39,29.25,24.27,134.97,,,,5.71,3.42,0.78,4.23,0.75,0.39,,20.5,,,80.05,34.15,46.97,,15.2,,19.47,8.99,38.01,38.01,1.51,5.78,,2.11,11.99,,137.26,4.4,1.18,,32.83,42.58,77.48,1.78,6.7,11.3,1.54,19.75,39.21,30.05,27.34,,22.64,,0.52,81.12,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,71.06,3.6,,26,,,,8.9,84.82,65.21,4.26,76.95,1.33,0.09,0.13,73.08,1.2,269.01,213.72,25.63,9.01,1.59,,2.7,3.05,57.28,17.75,180.58,20.58,11.4,0.69,0.7,1.75,0.21,0.39,1,1.36,19.61,10.56,14,1.34,196.13,40.37,1.5,,0.39,,1.17,1.74,99.57,99.57,,0.39,,,,,102.33,4.52,0.34,,,15.39,,,0.65,4.69,0.29,0.36,2.68,1.95,1.68,,1.62,,,9.59,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,24.94,22.02,2.9,1.3,5.7,20.9,23.2,14.6,15.7,7.35,0.78,6.67,14.98,7.89,0.55,0.68,170.73,1.07,11.88,92.38,21.56,0.81,1.46,,0.15,0.57,21.78,19.9,24.75,21.95,20.09,6.8,6.86,4.59,0.21,27.71,4.1,0.57,25.91,21.49,12.46,2.63,178.34,45.03,40.5,,26.16,,30.76,35.28,26.32,26.32,1.56,6.88,,1.1,1.19,,24.83,6.49,1.75,,,22.8,26.34,1.45,1.99,35.28,1.02,29.33,279.4,57.36,159.97,,34.58,,3.88,39.86,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,39.92,,,9.7,8.1,22.2,18.4,8.5,35.13,7.8,4.6,37.65,0.62,0.84,0.05,21.0,1.94,,145.67,6.48,6.84,1.43,,1.57,6.32,22.21,11.61,27.48,,,,6.59,4.5,0.4,23.98,8.28,6.39,,6.45,,,33.02,62.84,1.88,,14.66,,27.6,1.07,24.96,24.96,10.85,3.63,,2.17,1.31,9.42,15.13,1.1,0.46,,,8.48,17.19,,0.97,1.09,1.94,2.15,576.18,4.53,5.34,,4.22,,3.39,27.25,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,14.44,66.57,,,7.8,9.6,49.1,7.4,3.8,65.36,5.47,17.53,65.45,2.1,0.34,0.22,178.85,0.87,69.9,59.2,76.32,3.46,5.73,,0.67,3.32,43.14,21.29,16.57,14.53,13.94,6.72,6.73,2.32,0.08,40.62,6.92,3.43,15.98,26.25,32.5,0.85,137.62,62.42,6.09,,8.95,,24.92,30.78,66.14,20.38,1.31,5.9,,0.9,0.47,,14.51,,1.33,,,14.09,24.86,0.98,1.5,,0.76,3.58,171.32,8.18,36.93,,9.52,,6.8,39.98,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,44.57,,8.7,,,,,,42.39,,,43.26,3.08,6.39,9.83,4.77,7.33,,,330.79,,0.07,,,,,,,,,8.29,19.84,,0.77,,,,,,,,1.39,,,,,,,1.24,,,,37.2,,,,,,,,3.27,2.59,,,,,1.45,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,0.78,45.6,,2.2,20.8,6.6,1,9.8,11,49.84,9.39,,47.06,3.27,0.4,4.67,2.56,0.89,107.25,196.84,24.3,0.15,0.04,,0.77,5.92,10.99,8,9.96,8.74,6.59,2.17,2.37,9.1,0.6,23.91,9.54,5.92,13.57,12.79,,5.74,3.24,50.72,8.66,,18.19,,23.51,2.52,13.78,13.08,2.91,2.51,,,,,10.71,1.94,0.44,,,8.11,12.35,,0.77,6.38,0.66,10.71,59.44,17.48,17.21,,17.68,,5.65,12.14,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,48.89,,49.7,,28.2,37.8,,24,57.07,,,50.04,2.58,0.02,0.01,209.7,1.06,37.87,13.72,8,5.3,1.69,,,,10.09,9.43,57.13,9.23,8.56,0.55,0.66,9.91,0.32,1.15,3.95,,6.46,31.64,1.3,15.63,241.09,18.62,6.47,,4.07,,7.23,1.33,7.35,6.44,0.2,0.3,,0.21,2.31,,26.67,,1.02,,,14.29,83.39,0.26,0.48,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.3,12.15,,,10,4632090814.999999,Specialty Stores,Retail Trade
